0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_Tptvicuna_correct,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_Tptvicuna_choiceA_probs,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_Tptvicuna_choiceB_probs,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_Tptvicuna_choiceC_probs,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_Tptvicuna_choiceD_probs
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,False,0.22869325,0.15717842,0.06552171,0.5486066
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,True,0.0338689,0.15178989,0.04348853,0.7708526
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.07200066,0.1524254,0.09245068,0.68312323
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,False,0.09566114,0.15771854,0.12283133,0.62378895
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,False,0.08664515,0.16187446,0.11125458,0.6402259
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,False,0.16992919,0.2181934,0.14996198,0.46191543
A capacitor can store,charge,energy,Both of these,Neither of these,C,False,0.21049342,0.18575977,0.21049342,0.39325345
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,False,0.08481705,0.17955771,0.10890725,0.626718
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,False,0.09625505,0.1798281,0.09625505,0.62766176
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.06526136,0.13815828,0.09495471,0.70162565
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,True,0.04906178,0.21987964,0.13336374,0.5976948
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,0.10068176,0.24152297,0.1464911,0.51130414
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.050916877,0.13840641,0.10779102,0.70288575
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,False,0.0591052,0.11042305,0.11042305,0.7200487
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,False,0.13338076,0.15114018,0.1177081,0.59777105
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.0841197,0.22866105,0.13868994,0.5485293
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.08174145,0.2517814,0.19608754,0.47038957
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,False,0.045418803,0.26136714,0.13989976,0.55331427
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,False,0.03336835,0.090704575,0.116466984,0.7594601
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,False,0.03372782,0.11772167,0.080908835,0.76764166
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.08538037,0.15951154,0.12422771,0.63088036
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,False,0.08169172,0.15262023,0.08169172,0.6839964
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,False,0.15054877,0.15054877,0.10347056,0.5954319
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,False,0.1404179,0.18030016,0.12391837,0.5553636
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,False,0.16950579,0.21764973,0.09072991,0.5221146
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,False,0.1162968,0.24620031,0.1162968,0.5212061
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.058248784,0.10882306,0.12331268,0.70961547
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,False,0.09848842,0.23626144,0.09848842,0.56676173
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,True,0.060512975,0.21121103,0.0777002,0.65057576
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,False,0.16125639,0.26586685,0.07617213,0.49670464
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,False,0.054645848,0.13108858,0.14854282,0.6657227
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.06850403,0.23910254,0.18621325,0.5061801
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,True,0.05118638,0.20244606,0.12278975,0.6235778
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,False,0.038210463,0.13336761,0.15112531,0.67729664
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,False,0.048990987,0.10371392,0.17099534,0.6762997
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,False,0.064568184,0.120629236,0.120629236,0.69417334
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,False,0.14437532,0.18538158,0.099227615,0.5710155
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,False,0.11567167,0.14852537,0.070158415,0.6656445
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,False,0.13589561,0.25388643,0.13589561,0.4743223
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,False,0.12977205,0.2424461,0.11452343,0.5132584
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,False,0.09875553,0.23690219,0.16282034,0.50152194
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.045418803,0.13989976,0.26136714,0.55331427
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,False,0.12906581,0.14625071,0.14625071,0.5784328
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,False,0.051758632,0.1241625,0.10957302,0.71450585
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,False,0.08163427,0.25145122,0.13459215,0.5323223
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,False,0.038818795,0.15353131,0.11957031,0.6880796
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,False,0.04495103,0.17778477,0.074111715,0.7031524
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,True,0.09586991,0.13948989,0.13948989,0.6251503
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,False,0.14607854,0.18756855,0.08860111,0.5777518
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.071900524,0.2214692,0.10461464,0.6020157
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,False,0.07048431,0.19159622,0.21710695,0.5208125
Sound travels in,solids,liquids,gases,All of these,D,True,0.039887067,0.07451886,0.084440924,0.8011532
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,False,0.02672064,0.07263423,0.1197536,0.78089154
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,False,0.10024249,0.14585195,0.10024249,0.6536631
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.02717772,0.09485957,0.08371327,0.7942494
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.1424927,0.18296424,0.110973425,0.56356955
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,False,0.29947364,0.20582502,0.05896985,0.43573156
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,True,0.031926647,0.09834099,0.1430853,0.7266471
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,False,0.13810083,0.25800633,0.12187355,0.48201925
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,False,0.10024249,0.14585195,0.10024249,0.6536631
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,False,0.090474464,0.21703696,0.102520995,0.5899676
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,False,0.0924363,0.15240169,0.15240169,0.6027604
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,False,0.22056252,0.22056252,0.09194414,0.46693087
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,False,0.056502383,0.13554217,0.11961555,0.68833995
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,True,0.09625505,0.1798281,0.09625505,0.62766176
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,False,0.18926768,0.24302451,0.16702813,0.40067968
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.11260546,0.27012646,0.11260546,0.50466263
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,False,0.094004236,0.19900696,0.094004236,0.6129846
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,False,0.083885014,0.20122969,0.09505418,0.6198311
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,True,0.07392009,0.25800648,0.12187364,0.54619974
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,True,0.052433677,0.18301152,0.12578185,0.63877296
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,False,0.1266005,0.14345716,0.16255826,0.56738406
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,False,0.0398734,0.15770236,0.09565131,0.7067729
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.12354732,0.13999747,0.10903013,0.6274251
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,False,0.09229503,0.2842887,0.09229503,0.5311212
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,True,0.12299502,0.20278451,0.12299502,0.5512254
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,False,0.09221649,0.13417421,0.09221649,0.68139285
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,False,0.10094001,0.18858077,0.12960954,0.5808697
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,False,0.070382,0.1913181,0.14899868,0.5893012
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,True,0.12422763,0.15951143,0.15951143,0.5567496
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,False,0.046559453,0.12656173,0.09856637,0.72831243
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,True,0.09413671,0.1369681,0.07331374,0.69558144
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,False,0.28154245,0.15069881,0.10357368,0.46418503
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,False,0.07232949,0.19661194,0.19661194,0.53444666
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,False,0.06417858,0.22400525,0.17445546,0.53736067
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,False,0.08991514,0.24441467,0.07934983,0.58632034
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,False,0.093693584,0.17504266,0.120304935,0.6109589
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,False,0.09580835,0.22983228,0.12302036,0.551339
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,False,0.08481705,0.17955771,0.10890725,0.626718
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,False,0.055245724,0.24759413,0.103212595,0.59394747
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,True,0.0703927,0.19134721,0.0703927,0.66786736
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,False,0.03504965,0.1223353,0.13862406,0.70399106
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,False,0.09573572,0.26023668,0.1578415,0.4861861
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,True,0.09068746,0.27933705,0.16942649,0.46054894
Electricity and magnetism connect to form,mass,energy,ultrahigh-frequency sound,light,D,True,0.044032168,0.0932161,0.08226292,0.78048885
Sound travels in air by a series of,compressions,rarefactions,Both of these,Neither of these,C,False,0.09875553,0.23690219,0.16282034,0.50152194
"When a cannonball is fired from a cannon, both the cannonball and the cannon experience equal",amounts of force,accelerations,Both,Neither,A,False,0.07706782,0.20949207,0.14398165,0.5694585
