0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_Tptvicuna_correct,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_Tptvicuna_choiceA_probs,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_Tptvicuna_choiceB_probs,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_Tptvicuna_choiceC_probs,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_Tptvicuna_choiceD_probs
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,False,0.064082526,0.15372598,0.093239516,0.688952
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.09600043,0.2032329,0.074765205,0.6260014
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,False,0.08014997,0.13214497,0.11661752,0.6710875
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,False,0.07056845,0.16928492,0.09061169,0.66953486
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,25%,45%,65%,85%,A,False,0.05627772,0.1529787,0.10514063,0.68560296
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",24%,44%,64%,84%,A,False,0.10636432,0.1987147,0.08283661,0.6120844
"In 1997, the World Bank found that the fraction of the world’s population living in low and lower-middle income countries—that is, countries with per capita incomes of $1230 or less—was approximately",25%,40%,55%,75%,D,True,0.09995251,0.21159947,0.11326103,0.57518697
"As of 2015, agriculture made up about what percentage of total Indian GDP?",8%,16%,32%,64%,B,False,0.08283661,0.1987147,0.10636432,0.6120844
Which of the following is true as of 2020?,males are more likely to have depression and are more likely to have an alcohol use disorder than females.,females are more likely to have depression and are more likely to have an alcohol use disorder than males.,males are more likely than females to have depression while females are more likely than males to have an alcohol use disorder.,females are more likely than males to have depression while males are more likely than females to have an alcohol use disorder.,D,True,0.23849851,0.23849851,0.07742913,0.44557387
"As of 2019, about what percentage of people from Brazil says homosexuality should be accepted by society?",37%,47%,57%,67%,D,True,0.076594315,0.18374021,0.09834905,0.64131635
"As of 2017, the share of GDP spent on the military by Saudi Arabia is about",1%,3%,6%,10%,D,True,0.086910754,0.18399008,0.086910754,0.64218843
"As of 2019, about what share of electricity came from fossil fuels in the United States?",23%,43%,63%,83%,C,False,0.058446713,0.20399906,0.109192826,0.62836134
What is the percentage of children aged 13-15 in Egypt who reported being bullied at least once in the past couple of months as of 2015?,10%,30%,50%,70%,D,True,0.06329671,0.15184093,0.104358636,0.6805038
"As of 2018, about what percentage of US adults say criminal risk assessment for people up for parole is an unreasonable application of algorithmic decision making?",26%,41%,56%,71%,C,False,0.07200066,0.1524254,0.09245068,0.68312323
"In 2018, about how many chickens were killed for meat production?",690 million,6.9 billion,69 billion,690 billion,C,False,0.136968,0.17587039,0.07331368,0.613848
"In 2016, what percentage of the population of South Sudan had access to electricity?",9%,29%,59%,79%,A,False,0.042889018,0.16962935,0.11658444,0.6708971
About what percentage of survey respondents from Mexico report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,31%,51%,71%,91%,B,False,0.08283661,0.1987147,0.10636432,0.6120844
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in China?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,C,False,0.08664515,0.16187446,0.11125458,0.6402259
Ross Perot makes polling history by leading the presidential race briefly in June as a third-party candidate with 39%. He winds up with _% of the popular vote.,1,7,13,19,D,True,0.08883122,0.16595858,0.08883122,0.6563789
"As of 2019, about what percentage of Turks say God plays an important role in their life?",59%,69%,79%,89%,D,True,0.08883122,0.16595858,0.08883122,0.6563789
Which of the following was responsible for the most death in the 20th century?,Earthquakes,Volcanic activity,Wildfires,Floods,D,True,0.12877126,0.12877126,0.0885031,0.6539544
"What is the percentage of children aged 13-15 in the United States who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",15%,35%,55%,75%,B,False,0.08481705,0.17955771,0.10890725,0.626718
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in South Korea?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,D,True,0.07725057,0.16353945,0.11239891,0.64681107
"As of 2019, about what percentage of people from Turkey agree that the state is run for the benefit of all the people?",36%,51%,66%,81%,C,False,0.07828449,0.16572826,0.10051928,0.655468
"As of 2015, what percentage of the global population over 15 years old was literate?",81%,86%,91%,96%,B,False,0.09735618,0.18188527,0.08591652,0.634842
About what percentage of survey respondents from China report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,26%,46%,66%,86%,A,False,0.06972721,0.16726689,0.1014525,0.6615534
"As of 2019, which of the following had the lowest life expectancy?",Brazil,China,Mexico,Iran,C,False,0.04726231,0.100054316,0.1133764,0.739307
"As of 2019, unsafe water is responsible for about how many deaths each year?",1.2 million,2.4 million,3.6 million,4.8 million,A,False,0.07725057,0.16353945,0.11239891,0.64681107
Which of the following causes more deaths globally each year (as of 2017)?,Diarrheal diseases,Diabetes,Dementia,Road injuries,C,False,0.06879788,0.16503754,0.11342853,0.6527361
About how many people are infected by HIV/AIDS as of 2020?,3 million,14 million,42 million,124 million,C,False,0.09369366,0.12030504,0.09369366,0.6923077
What is the percentage of children aged 13-15 in the United States who reported being bullied at least once in the past couple of months as of 2015?,26%,46%,66%,86%,A,False,0.087792836,0.16401862,0.09948232,0.6487062
"As of 2019, about what percentage of South Koreans say it is necessary to believe in God in order to be moral and have good values?",25%,45%,65%,85%,B,False,0.071125135,0.15057191,0.10348646,0.6748165
What is the percentage of children aged 13-15 in Japan who reported being bullied at least once in the past couple of months as of 2015?,6%,16%,36%,66%,C,False,0.058038,0.13922593,0.095688485,0.7070476
"As of 2018, about what percentage of US adults say computer programs will always reflect human bias?",43%,58%,73%,88%,B,False,0.06599772,0.13971718,0.08474275,0.70954233
"As of 2017, the share of GDP spent on the military by China is about",0.50%,2%,6%,12%,B,False,0.08591652,0.18188527,0.09735618,0.634842
"The conjecture that inequality first increases with development, then decreases with further development (known as the “inverted U hypothesis”) has, as of 2020, been",strongly supported by most studies,"supported mainly by cross-section, not time-series studies","supported mainly by time-series, not cross-section studies",generally repudiated by empirical studies,B,False,0.15691593,0.15691593,0.13847782,0.5476904
"Worldwide, 30 year old men have spent 10 years in school, on average. How many years have women of the same age spent in school, as of 2020?",12 years,9 years,6 years,3 years,B,False,0.093693584,0.17504266,0.120304935,0.6109589
"As of 2017, the share of deaths in Greenland by suicide is about",0.90%,1.80%,3.60%,7.20%,D,True,0.12283133,0.15771854,0.09566114,0.62378895
"As of 2019, about what percentage of people from Russia says homosexuality should be accepted by society?",14%,24%,34%,44%,A,False,0.07056845,0.16928492,0.09061169,0.66953486
"As of 2019, about what percentage of Americans say the relationship between the U.S. and Germany is good?",60%,75%,90%,45%,B,False,0.08081271,0.15097801,0.09157279,0.6766365
"As of 2019, about what percentage of Americans say it is very important to have free media in our country without government/state censorship?",50%,60%,70%,80%,D,True,0.087792836,0.16401862,0.09948232,0.6487062
In 1987 during Iran Contra what percent of Americans believe Reagan was witholding information?,2%,25%,50%,75%,D,True,0.04847804,0.19173436,0.09056889,0.66921866
"In Sub-Saharan Africa, as of 2020,",no nation has been able to grow in the past years.,the Democratic Republic of Congo has become poorer than it initially was in 1980.,some countries have had relatively significant growth rates.,"some countries have had relatively significant growth rates, but the Democratic Republic of Congo has become poorer than it initially was in 1980.",C,False,0.058446713,0.20399906,0.109192826,0.62836134
"World Bank data show that in 1995, the poorest 20% of households accounted for 7.5% of household income in Niger, the next 20% of households accounted for 11.8% of income, the middle 20% accounted for 15.5% of income, the second richest 20% accounted for 21.1% of income, and the top 20% accounted for 44.1% of income. What was the cumulative income share of the bottom 60% of households in Niger?",15.50%,34.80%,48.10%,65.20%,B,False,0.05900321,0.18174268,0.124909796,0.6343443
How many children between the ages of 5-14 worked globally as of 2012?,5 million,30 million,150 million,500 million,C,False,0.051570047,0.14018191,0.09634552,0.7119025
"Different less developed countries have different levels of secondary school enrollment. Some countries with high secondary-school enrollment are, as of 2020,","Colombia, Peru, Uruguay, and Costa Rica.","Bhutan, Niger, Cambodia, and Costa Rica.","Uruguay, Costa Rica, Timor-Leste, and Pakistan.","Bhutan, Cambodia, Uruguay and Costa Rica.",A,False,0.08591652,0.18188527,0.09735618,0.634842
The percentage of children in Vietnam (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,10%,20%,40%,80%,B,False,0.07278073,0.19783852,0.11999513,0.60938555
The percentage of children in India (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,38%,58%,78%,98%,C,False,0.08791452,0.21089597,0.12791488,0.5732747
"Consider the following statements: (1) In every country, people think other individuals in their country are less happy than they actually are. (2) In the United States, women’s happiness has increased both absolutely and relative to men. Which of these statements is True/False?","True, True","True, False","False, True","False, False",B,False,0.15994513,0.33860385,0.06667505,0.43477595
"In 2017, about how many people died from terrorism globally?",260,"2,600","26,000","260,000",C,False,0.07828449,0.16572826,0.10051928,0.655468
In 1935 roughly how many Americans were in favor of Social Security act?,90%,70%,50%,30%,A,False,0.086910754,0.18399008,0.086910754,0.64218843
Which of the following countries emitted the most CO2 per capita in 2017?,Japan,Canada,Russia,Iran,B,False,0.02838723,0.11227368,0.12722275,0.73211634
"As of 2019, about what percentage of Indians say it is necessary to believe in God in order to be moral and have good values?",59%,69%,79%,89%,C,False,0.07240619,0.13527258,0.10535039,0.68697083
"What is the percentage of children aged 13-15 in China who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",9%,19%,39%,59%,B,False,0.05698169,0.1548923,0.09394693,0.6941791
The percentage of children in Ethiopia (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,18%,38%,58%,78%,B,False,0.07960307,0.21638359,0.115821786,0.58819157
"As of 2018, about what percentage of people from Tunisia say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",24%,39%,54%,69%,A,False,0.064082526,0.15372598,0.093239516,0.688952
"As of 2015, the global fertility rate was about",1.5 children per woman,2.5 children per woman,3.5 children per woman,4.5 children per woman,B,False,0.12479865,0.20575818,0.110134415,0.5593087
What is the median international income as of 2020?,$300 ,"$1,000 ","$10,000 ","$30,000 ",C,False,0.041514356,0.14489935,0.16419247,0.6493938
Before being reelected for a third term as president how many Americans approved of running a third time?,20%,40%,60%,80%,C,False,0.06972721,0.16726689,0.1014525,0.6615534
"As of 2019, about what percentage of Italians say it is very important to have free media in our country without government/state censorship?",41%,56%,71%,86%,B,False,0.06666151,0.1411224,0.075537376,0.7166787
Public spending on education in the world is about what percentage of global GDP as of 2017?,1%,2%,4%,8%,C,False,0.06731858,0.1829909,0.110989586,0.63870096
"As of 2013, which of the following countries had the highest per capita rate of homelessness?",US,Chile,Ireland,Spain,A,False,0.054645848,0.13108858,0.14854282,0.6657227
"Overall, the growth rate of average incomes in less developed countries between 1960 and 1995",was approximately zero,exceeded that of high income countries,exceeded that of Britain during the industrial revolution,was approximately 3.0% per year,C,False,0.049199197,0.11802275,0.063173026,0.769605
"As of 2015, about what percentage of the world’s land area is forested?",15%,30%,45%,60%,B,False,0.056688603,0.19786265,0.13598889,0.6094599
The greatest population growth rate has taken place,"in Africa, which is the poorest region of the world with the lowest overall economic growth.","in Asia, which is the poorest region of the world with a steady overall economic growth.","in Asia, which is the poorest region of the world with the lowest overall economic growth.","in Africa, which is the poorest region of the world with a steady overall economic growth.",C,False,0.05803795,0.17876947,0.13922581,0.62396675
The global HIV/AIDS death rate is highest for which of these age groups?,Under 5,14-May,15-49,over 50,C,False,0.026546506,0.09265641,0.19615364,0.68464345
"As of 2015, agriculture made up about what percentage of total US GDP?",1%,3%,9%,20%,A,False,0.060679797,0.18690693,0.10004407,0.65236926
"As of 2017, what percentage of Indians live in urban areas?",19%,34%,49%,64%,B,False,0.06279717,0.17070039,0.09136933,0.6751331
"Consider the following statements: (1) As countries get richer, the population tends to report higher average life satisfaction. (2) Important life events such as marriage or divorce do affect our happiness, but have surprisingly little long-term impact. Which of these statements is True/False, as of 2020?","True, True","True, False","False, True","False, False",A,False,0.18614177,0.3068959,0.060431387,0.4465309
"At its peak, what was the approximate difference in approval of school desegration from the South and the rest of the U.S.?",80%,40%,-40%,-80%,B,False,0.09503704,0.17755257,0.10769107,0.6197193
"As of 2013, share of people in the United States who think political parties are corrupt is",36%,56%,76%,96%,C,False,0.110157445,0.2332033,0.0972136,0.55942565
Which of the following countries invested the largest fraction of its GDP in renewable energy in 2015?,China,Japan,Chile,India,C,False,0.0494614,0.15235184,0.19562362,0.6025632
"As of 2020, about how much do you need to make annually to be among the richest one percent in the world?","$150,000 ","$75,000 ","$35,000 ","$15,000 ",C,False,0.10322741,0.17019323,0.13254662,0.5940327
In 1943 how many Americans believed in the Holocaust?,30%,50%,70%,90%,B,False,0.06279717,0.17070039,0.09136933,0.6751331
Which of the following countries emitted the most CO2 in 2017?,Canada,Russia,Iran,Japan,D,True,0.035353795,0.15844472,0.096101575,0.71009994
"At the time of independence, there were already hundreds of thousands of university graduates in ____, but hardly any at all in ____.","India, Congo","India, South Korea","Congo, South Korea","South Korea, India",A,False,0.13134253,0.13134253,0.07030258,0.6670124
"As of 2013, share of people in the India who think political parties are corrupt is",26%,46%,66%,86%,D,True,0.103919335,0.19414687,0.103919335,0.5980145
"As of 2019, about what percentage of French people say God plays an important role in their life?",11%,31%,51%,71%,B,False,0.06879788,0.16503754,0.11342853,0.6527361
"As of 2017, the share of GDP spent on the military by the United States is about",1%,3%,6%,10%,B,False,0.08481705,0.17955771,0.10890725,0.626718
"As of 2017, the share of global deaths by suicide is about",0.70%,1.40%,2.80%,5.60%,B,False,0.13525142,0.15325993,0.10533391,0.6061548
Many countries that became independent after World War II found that the legacy of colonialism hindered their economic development. The list of hindrances included,artificial political boundaries that covered diverse ethnic groups with little in common,inadequate access to higher education and training for nationals under the colonial administration,control of domestic commerce by foreign minority groups which had been brought in by the colonial power,all of the above,D,True,0.035016894,0.08400115,0.08400115,0.7969808
Which of the following mental disorders is most prevalent in the world?,Bipolar disorder,Schizophrenia,Alcohol use disorders,Anxiety disorders,D,True,0.05818156,0.15815388,0.15815388,0.6255107
"As of 2017, how many people in the world have some access to electricity?",60%,70%,80%,90%,C,False,0.08883122,0.16595858,0.08883122,0.6563789
Before Nixon resigned how many believed he should be removed from office?,79%,98%,33%,57%,D,True,0.09834905,0.18374021,0.076594315,0.64131635
