0,1,2,3,4,5,llama2_7B_ds_sharegpt_qy_vic_52000/epoch2_correct,llama2_7B_ds_sharegpt_qy_vic_52000/epoch2_choiceA_probs,llama2_7B_ds_sharegpt_qy_vic_52000/epoch2_choiceB_probs,llama2_7B_ds_sharegpt_qy_vic_52000/epoch2_choiceC_probs,llama2_7B_ds_sharegpt_qy_vic_52000/epoch2_choiceD_probs
"The energy stored in the magnetic field in a solenoid 30 cm long and 3 cm diameter wound with 1000 turns of wire carrying a current at 10 amp, is",0.015 joule.,0.15 joule.,0.015 joule.,1.15 joule.,B,True,0.08307929,0.541745,0.19929686,0.17587885
"While operating on variable frequency supplies, the AC motor requires variable voltage in order to",protect the insulation.,avoid effect of saturation.,improve the capabilities of the inverter.,protect thyristor from dV / dt.,B,True,0.09842351,0.5663882,0.26754284,0.06764542
Which of the following windings are necessary in case of all dc machines?,closed winding,lap winding,wave winding,open type winding,A,False,0.36430967,0.53006744,0.07173683,0.033886075
Relaxation Voltage controlled oscillators are used to generate,Sinusoidal wave,Triangular wave,Sawtooth wave,Both B and C,D,True,0.033288408,0.07047156,0.03772071,0.8585194
The supply frequency usually employed for high frequency eddy current heating is,1 KHz.,5 KHz.,10 MHz.,10 KHz to 400 KHz.,D,False,0.051334087,0.13954051,0.42981502,0.37931043
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,False,0.050961606,0.10788572,0.2932638,0.5478889
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,False,0.18098585,0.7158129,0.027755078,0.07544612
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,False,0.09590465,0.3347401,0.42981482,0.13954043
A Binary number system has how many digits.,0,1,2,10,C,True,0.12595673,0.0980952,0.38797405,0.38797405
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,False,0.3575235,0.11607089,0.3575235,0.16888215
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,False,0.17583176,0.17583176,0.034623325,0.61371315
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,0.06060515,0.5074407,0.03675888,0.39519522
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,False,0.056727424,0.41916212,0.3699093,0.15420114
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,True,0.013520992,0.73822117,0.036753867,0.21150391
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,False,0.10803692,0.2591671,0.54865676,0.08413924
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,True,0.0011378911,0.025898283,0.9718259,0.0011378911
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,True,0.6799397,0.25013584,0.055812847,0.014111698
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,True,0.15616065,0.044740774,0.37460992,0.42448866
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,False,0.111639746,0.14334826,0.44154376,0.3034683
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.13948989,0.13948989,0.6251503,0.09586991
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,True,0.024085492,0.79760194,0.021255372,0.15705714
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.11489356,0.40101793,0.3538971,0.13019146
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,True,0.0051299683,0.9775989,0.015801415,0.0014697604
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,False,0.11321,0.013521006,0.036753908,0.83651507
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.0010282843,0.99514824,0.0027951666,0.0010282843
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,True,0.28297442,0.17163265,0.41172534,0.13366765
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.098922156,0.64505345,0.11209348,0.14393088
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.12925005,0.5792585,0.2130973,0.078394115
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,True,0.12876844,0.30889943,0.3500289,0.21230327
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.015758086,0.0008890104,0.008434695,0.97491825
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,False,0.08955246,0.45478493,0.054316316,0.4013463
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,True,0.018252673,0.030093571,0.8794631,0.072190724
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,True,0.17437139,0.28748983,0.119843595,0.41829523
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.19869688,0.6120295,0.1547453,0.03452834
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,True,0.0051063285,0.0039768126,0.9730939,0.017822837
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.46191543,0.2181934,0.14996198,0.16992919
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.00020316402,0.001031752,0.99850416,0.00026086776
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.0004861015,0.99591523,0.00316978,0.00042898307
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.6427329,0.04655942,0.12656161,0.18414608
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.16499272,0.047271207,0.21185486,0.5758812
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,True,0.10636432,0.08283661,0.6120844,0.1987147
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,True,0.09134075,0.86661696,0.015872644,0.026169565
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.08558238,0.08558238,0.81198305,0.01685217
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.011317832,0.5453237,0.018659951,0.42469856
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,True,0.07471866,0.15817942,0.70891094,0.058190953
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.009144721,0.01708459,0.0409838,0.93278694
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.10408535,0.24968778,0.36329356,0.2829333
A latch is ________ sensitive,both level and edge,edge,level,,C,True,0.31839263,0.17042328,0.3607861,0.15039802
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.0007973603,0.0016880119,0.99083835,0.006676216
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.30134794,0.0761927,0.12562051,0.49683878
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.1164768,0.16947274,0.52201277,0.19203778
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.908135,0.05123347,0.039900668,0.0007308062
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.062039994,0.04831679,0.033207614,0.85643566
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,True,0.059132192,0.4369311,0.4369311,0.06700556
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,0.0021472704,0.00037313966,0.0158663,0.9816133
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.7921624,0.021110414,0.17675534,0.009971853
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.0035723958,0.9905263,0.004587047,0.0013142109
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.9282137,0.059338715,0.0033476613,0.009099887
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.3099131,0.57899386,0.069150954,0.041942175
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.1304462,0.31292415,0.31292415,0.24370557
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.11694714,0.86412895,0.012326137,0.006597706
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,True,0.039590143,0.057603322,0.7951893,0.10761717
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,0.124909796,0.18174268,0.05900321,0.6343443
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.26614568,0.059385132,0.6384503,0.0360189
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.09412181,0.61375123,0.13694641,0.15518062
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.40067968,0.18926768,0.24302451,0.16702813
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,True,0.060382955,0.028522886,0.07753325,0.83356094
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.0014957853,0.00042854968,0.9949091,0.0031665778
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.061124057,0.047603462,0.74464345,0.14662899
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.085856125,0.040555563,0.059008,0.81458026
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.06317881,0.8721565,0.0014858231,0.06317881
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,True,0.16349226,0.34611315,0.34611315,0.14428142
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.11075816,0.2069235,0.34115916,0.34115916
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,True,0.09754494,0.26515463,0.56133235,0.07596807
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.1488167,0.1686314,0.2780262,0.40452573
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.98687124,0.0066494863,0.004033117,0.0024462093
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.061474577,0.13014168,0.66091394,0.14746983
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.06672117,0.4930065,0.29902357,0.14124873
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,True,0.021157151,0.70062864,0.22746082,0.05075337
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.99873585,0.00012325379,0.0009107292,0.0002302684
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.050650205,0.8977964,0.04469865,0.00685476
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,True,0.15240169,0.15240169,0.6027604,0.0924363
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.23439533,0.2656047,0.2656047,0.23439533
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.027827336,0.019125428,0.0315325,0.92151475
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.111885846,0.111885846,0.7295873,0.046640955
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.07507893,0.20408566,0.48957607,0.23125936
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,True,0.14380097,0.6444712,0.14380097,0.067926764
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.14201483,0.3860363,0.26531863,0.20663035
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,True,0.06827252,0.34671646,0.34671646,0.23829451
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,True,0.2088424,0.26815897,0.5009869,0.022011828
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,True,0.57293737,0.23883583,0.12783961,0.060387153
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,True,0.03715045,0.95812273,0.0012712185,0.0034555302
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,True,0.061498124,0.13019153,0.35389727,0.4544131
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,True,0.007638012,0.10543951,0.88283414,0.004088333
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.058190953,0.07471866,0.15817942,0.70891094
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.18074785,0.058680236,0.71487164,0.045700215
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.12026672,0.25460464,0.6107648,0.014363811
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,True,0.18309313,0.23509625,0.4392176,0.14259307
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,True,0.8099519,0.14074853,0.021584487,0.02771503
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.095838964,0.2952048,0.37905046,0.22990572
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.976394,0.00745486,0.006578891,0.009572229
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.009441264,0.025664017,0.2148822,0.7500125
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,True,0.053580254,0.041728344,0.16503881,0.7396526
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.035045587,0.12232112,0.7976339,0.044999424
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.14753693,0.089485675,0.74925435,0.013723073
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,True,0.18069544,0.38253227,0.23201755,0.20475478
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.85105187,0.11517734,0.020014822,0.0137559725
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,True,0.050861686,0.5468146,0.20116186,0.20116186
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.052684285,0.16227902,0.641826,0.14321074
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,0.124525964,0.035677284,0.027785497,0.81201124
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.012382044,0.06288122,0.6760367,0.24870002
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.016994026,0.81881803,0.16123483,0.0029531189
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.06176689,0.03746351,0.048104096,0.85266554
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.14753729,0.2146655,0.5835213,0.054275937
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.013642879,0.004429194,0.025488254,0.9564397
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.28264958,0.46601036,0.11782587,0.13351421
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.09959036,0.50576156,0.3067599,0.08788818
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.021263435,0.5483912,0.22860347,0.20174186
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.99735874,0.0008026075,0.0016991202,0.00013947228
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.063994505,0.018334731,0.8834169,0.03425379
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,True,0.18756855,0.14607854,0.5777518,0.08860111
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.1678857,0.13074952,0.11538605,0.5859787
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.12354732,0.10903013,0.13999747,0.6274251
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.123023614,0.8022147,0.058112238,0.016649434
