0,1,2,3,4,5,llama2_7B_ds_alpaca_combine_52000/epoch1_correct,llama2_7B_ds_alpaca_combine_52000/epoch1_choiceA_probs,llama2_7B_ds_alpaca_combine_52000/epoch1_choiceB_probs,llama2_7B_ds_alpaca_combine_52000/epoch1_choiceC_probs,llama2_7B_ds_alpaca_combine_52000/epoch1_choiceD_probs
What is the name of the fluorescent material that gives red colour fluorescence?,Zinc silicate.,Calcium silicate.,Zinc sulphide.,Magnesium silicate.,D,False,0.79916567,0.065599516,0.09544673,0.039788116
How many bits are required to store one BCD digit ?,1,2,3,4,D,False,0.12745449,0.39258745,0.26982117,0.21013694
Commutator in DC generator is used for,collecting of current,reduce losses,increase efficiency,convert AC armature current in to DC,D,True,0.070074566,0.07459399,0.19048242,0.664849
1 F is theoretically equal to,1 ohm of resistance,ratio of 1 V to 1 C,ratio of 1 C to 1 V,none of these,C,False,0.51252526,0.15631138,0.08906353,0.24209979
How many entries will be in the truth table of a 3 input NAND gate ?,3,6,8,9,C,False,0.24363723,0.3128364,0.16744927,0.27607715
In decimal number system what is MSD,First digit from left to right,First digit from right to left,Middle digit,Mean of all digits,A,False,0.0634343,0.18355323,0.28429282,0.46871963
"In Digital Logic Designs, GAL is abbreviated as",General Advance Logic,General Array Logic,Generic Advance Logic,Generic Array Logic,D,False,0.11644809,0.38181856,0.2973606,0.20437276
Inintel 8085A microprocessor ALE signal is made high to,Enable the data bus to be used as low order address bus,To latch data D0-D7 from data bus,To disable data bus,To achieve all the functions listed above,A,False,0.2282518,0.039664216,0.029018959,0.70306504
For an SCR gate cathode characteristic is a straight line of 130. For triggered source volume of 15 V and allowable gate power dissipation of 0.5 W compute the gate source resistance?,111.9 ohm,11.19 ohm,108 ohm,115 ohm,A,True,0.44391742,0.26924953,0.077141285,0.20969173
The concept of V/f control of inverters driving induction motors resuls in,constant torque operation,speed reversal,reduced magnetic loss,hormonic elimination,A,True,0.6231637,0.13904662,0.08977525,0.14801435
"The energy stored in the magnetic field in a solenoid 30 cm long and 3 cm diameter wound with 1000 turns of wire carrying a current at 10 amp, is",0.015 joule.,0.15 joule.,0.015 joule.,1.15 joule.,B,False,0.2546241,0.2546241,0.1202759,0.37047586
"While operating on variable frequency supplies, the AC motor requires variable voltage in order to",protect the insulation.,avoid effect of saturation.,improve the capabilities of the inverter.,protect thyristor from dV / dt.,B,False,0.650833,0.23942809,0.036717486,0.07302144
Which of the following windings are necessary in case of all dc machines?,closed winding,lap winding,wave winding,open type winding,A,True,0.7218939,0.038258977,0.09769771,0.14214934
Relaxation Voltage controlled oscillators are used to generate,Sinusoidal wave,Triangular wave,Sawtooth wave,Both B and C,D,True,0.04337106,0.029808464,0.05568954,0.871131
The supply frequency usually employed for high frequency eddy current heating is,1 KHz.,5 KHz.,10 MHz.,10 KHz to 400 KHz.,D,True,0.061982565,0.10878279,0.203233,0.6260017
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,False,0.37491965,0.15628976,0.13792524,0.33086544
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,True,0.56008244,0.23347709,0.024608305,0.18183215
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,False,0.48280114,0.17761262,0.13832484,0.20126146
A Binary number system has how many digits.,0,1,2,10,C,True,0.16410583,0.04701711,0.41905892,0.36981818
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,False,0.13961059,0.115741245,0.31461734,0.43003088
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,False,0.009618477,0.0017792394,0.0074908775,0.98111135
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,0.9844504,0.009651212,0.00313329,0.0027651186
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,True,0.16278876,0.14366058,0.47104487,0.22250584
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,True,0.0898607,0.8009197,0.051201083,0.05801843
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,False,0.33256176,0.54830164,0.03505175,0.08408478
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,False,0.63870096,0.1829909,0.110989586,0.06731858
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,True,0.7445456,0.12938263,0.07847452,0.047597203
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.022755675,0.00891125,0.7079083,0.2604249
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,False,0.22532511,0.15486352,0.1988487,0.4209627
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,True,0.3497596,0.32856876,0.17587018,0.1458015
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.14459555,0.23839776,0.27014005,0.3468667
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.021154534,0.35225463,0.2743362,0.35225463
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,True,0.1344094,0.53159946,0.2845447,0.049446456
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.80404085,0.010121381,0.027512765,0.15832503
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.008453649,0.9771089,0.012299986,0.002137417
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.63088745,0.1096318,0.1096318,0.1498489
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.3070239,0.21101426,0.21101426,0.27094764
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,True,0.033832822,0.0124464,0.08116073,0.87256
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.20767382,0.1832715,0.26665846,0.34239623
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.19914494,0.03250952,0.07326133,0.69508415
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.002747968,0.006592033,0.012315539,0.97834444
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.030944945,0.057812773,0.4271818,0.4840604
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.07273284,0.27023533,0.36936787,0.287664
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.37850326,0.4029146,0.13924357,0.079338595
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,True,0.100103244,0.18701747,0.5760544,0.1368249
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.55400527,0.14007446,0.23094375,0.07497646
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.012330913,0.007025942,0.97956574,0.0010774632
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.01351153,0.7377045,0.23949759,0.009286329
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.8144941,0.043166604,0.0711697,0.0711697
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.04151501,0.0017135291,0.011894249,0.94487727
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,True,0.025865825,0.10230132,0.7559102,0.11592259
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,0.29888254,0.17029814,0.36052117,0.17029814
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,True,0.6639368,0.1307369,0.16786951,0.03745675
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,0.022010418,0.017141731,0.02494107,0.93590677
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,True,0.12187369,0.039566595,0.5462,0.2923598
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.29284456,0.33183637,0.1472515,0.22806759
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.021455891,0.014746404,0.051470008,0.9123277
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.19089194,0.43018162,0.23025964,0.1486668
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,True,0.6574845,0.061155584,0.24187502,0.03948501
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.31696334,0.16965823,0.08014088,0.4332375
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.5142799,0.18919301,0.2013949,0.09513222
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.91838574,0.0035258357,0.06652764,0.011560771
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.22338454,0.034257133,0.26945323,0.4729051
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.056845903,0.27119663,0.44712764,0.2248299
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,0.0021676207,0.0010239115,0.005892204,0.9909163
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,True,0.060339585,0.27042326,0.50521713,0.16401999
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.43118736,0.4885993,0.040106673,0.040106673
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,True,0.05588528,0.0435235,0.026398338,0.8741929
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.72382516,0.12578195,0.05243372,0.09795908
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.20306368,0.19076067,0.14856456,0.45761108
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.45319238,0.51353425,0.018705484,0.0145678455
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,True,0.07973817,0.015701378,0.5891898,0.3153706
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,0.04488113,0.054136977,0.054136977,0.84684485
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.20069766,0.0447817,0.70050365,0.05401704
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.07491211,0.7565855,0.0661097,0.10239271
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.4232453,0.0944388,0.24115792,0.24115792
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.707759,0.02578012,0.10853837,0.15792239
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.028172065,0.071939886,0.8233084,0.076579615
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.13314494,0.09150909,0.52659845,0.24874748
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.025523605,0.00304836,0.013661801,0.95776623
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,0.0040546227,0.0010251692,0.0027866988,0.9921335
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.4149328,0.19600037,0.15264525,0.23642159
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,True,0.4487346,0.16508025,0.19912478,0.18706042
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.68041116,0.08126353,0.104344435,0.1339809
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,False,0.44450554,0.0640371,0.0991826,0.39227477
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.9382053,0.05292992,0.0071632857,0.0017014296
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.19804238,0.12786578,0.3265167,0.3475752
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.2570998,0.33012268,0.12144535,0.29133224
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.111127935,0.0921283,0.26658207,0.53016174
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.9278002,0.009095833,0.05931228,0.0037917073
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,False,0.6799657,0.15172085,0.09202334,0.076290034
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.24902599,0.24902599,0.21976466,0.2821834
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.856631,0.06605629,0.051444687,0.025868015
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.020262478,0.010845723,0.051742047,0.9171497
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.38297197,0.10972331,0.38297197,0.12433279
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.14861065,0.04532369,0.75470716,0.051358465
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.24279968,0.2584589,0.3318678,0.16687362
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,True,0.10778843,0.22818811,0.33201173,0.33201173
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.14130208,0.08570404,0.24799287,0.52500093
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.703235,0.107844576,0.114799954,0.07412042
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,True,0.7322403,0.18513934,0.041310173,0.041310173
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.7185994,0.09725185,0.08062462,0.10352406
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,True,0.051568814,0.2311154,0.3362709,0.38104486
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,True,0.02963731,0.048863668,0.8661292,0.055369787
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,True,0.018272122,0.043832544,0.68565637,0.2522389
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.1703806,0.023058508,0.67386836,0.13269255
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.28223422,0.09162804,0.46532556,0.16081221
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.33318326,0.2594834,0.22899328,0.17834015
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,True,0.6820689,0.25091913,0.020596696,0.04641537
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,True,0.1389375,0.21519062,0.2438429,0.40202898
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.98546946,0.0045636287,0.0075241523,0.0024427348
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.0013214105,0.0010291156,0.0016967248,0.9959527
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,True,0.2142699,0.08932099,0.24279962,0.4536094
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.5992369,0.10413176,0.22044694,0.07618443
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.013377572,0.015158776,0.8276411,0.14382246
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.42204124,0.32868606,0.07333977,0.17593296
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.5854621,0.02270083,0.2765527,0.11528432
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.18449964,0.16282035,0.2857586,0.36692134
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,True,0.14428142,0.34611315,0.34611315,0.16349226
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,0.010771501,0.007403137,0.01220571,0.96961963
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.049294483,0.20753753,0.60052973,0.14263831
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,True,0.37385947,0.064967036,0.42363828,0.13753521
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.04273955,0.018965563,0.079848,0.85844684
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.140023,0.10244301,0.55380166,0.20373225
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.31424215,0.037530877,0.24473205,0.40349492
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.2333885,0.11735511,0.38479257,0.2644638
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,True,0.44887468,0.24026531,0.16513178,0.14572828
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.05939063,0.26617035,0.11095631,0.56348264
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.9442521,0.016246755,0.025163464,0.01433771
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.0974157,0.033665963,0.6352301,0.23368812
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.4734044,0.10563081,0.19734432,0.2236204
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.17993712,0.19154207,0.1690353,0.45948556
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.07088792,0.28036717,0.055207573,0.59353733
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.3256469,0.36900628,0.119798794,0.18554801
