0,1,2,3,4,5,llama_7B_llamatokenizer_ds_alpaca_combine_52000/epoch2_correct,llama_7B_llamatokenizer_ds_alpaca_combine_52000/epoch2_choiceA_probs,llama_7B_llamatokenizer_ds_alpaca_combine_52000/epoch2_choiceB_probs,llama_7B_llamatokenizer_ds_alpaca_combine_52000/epoch2_choiceC_probs,llama_7B_llamatokenizer_ds_alpaca_combine_52000/epoch2_choiceD_probs
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.028425723,0.053106245,0.185359,0.73310906
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.0050285147,0.03279003,0.95826524,0.003916211
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,0.14398156,0.20949192,0.502545,0.14398156
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.031926647,0.09834099,0.1430853,0.7266471
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,True,0.04642753,0.11137386,0.49914297,0.34305564
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,False,0.14876276,0.35686332,0.21644855,0.27792543
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,True,0.008410557,0.01780515,0.9721282,0.0016561369
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.03525501,0.051295735,0.9092387,0.0042106104
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,False,0.025546713,0.1665855,0.06128338,0.7465844
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,False,0.0057971366,0.003516141,0.01575825,0.97492844
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,False,0.14505681,0.07764332,0.27100182,0.506298
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.08078651,0.048999496,0.19379677,0.6764172
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,False,0.033671975,0.21956883,0.28193197,0.46482724
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,False,0.013285938,0.02190481,0.1428373,0.8219719
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,True,0.58410585,0.16734913,0.24349155,0.0050535058
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,False,0.10665687,0.17584744,0.17584744,0.54164827
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,False,0.20528647,0.20528647,0.49245664,0.09697046
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.013211445,0.03591243,0.02468223,0.92619383
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,True,0.06848308,0.8342947,0.0776015,0.019620731
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.0091940975,0.5688187,0.345006,0.07698124
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,False,0.04790041,0.18944979,0.10140516,0.6612447
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,False,0.0022234076,0.0060438486,0.79158795,0.20014478
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.00054940186,0.005906627,0.99334186,0.00020211365
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.020439802,0.10380188,0.86912245,0.0066358317
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,True,0.005087521,0.5880375,0.4041519,0.0027231537
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,True,0.0035225395,0.017888933,0.7606568,0.21793182
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,False,0.23839776,0.3468667,0.27014005,0.14459555
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,True,0.009426053,0.022611927,0.9614836,0.0064784256
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,True,0.765801,0.020407906,0.13307627,0.08071483
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,False,0.020145718,0.008397984,0.97067505,0.00078113424
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,False,0.8020356,0.17895834,0.010096138,0.008909811
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,False,0.10759663,0.33142096,0.54642075,0.01456162
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.031702343,0.08617591,0.38621363,0.4959081
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,True,0.15793742,0.3788722,0.2603948,0.20279567
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,True,0.031938486,0.34337106,0.44089717,0.18379328
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,False,0.0058051683,0.015780082,0.97627914,0.002135602
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,True,0.0026776723,0.032620724,0.6552048,0.30949682
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,False,0.0039257957,0.015526823,0.019936835,0.9606105
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,False,0.04847804,0.19173436,0.66921866,0.09056889
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,True,0.18883003,0.35278094,0.31132808,0.14706098
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.060854487,0.7413594,0.06895717,0.12882894
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,False,0.086551875,0.18323031,0.38789856,0.34231928
Sound travels in,solids,liquids,gases,All of these,D,True,0.011753124,0.002042387,0.16224688,0.8239576
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,False,0.003499035,0.003499035,0.022816574,0.9701854
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,False,0.010507258,0.03236463,0.650061,0.30706707
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.004511911,0.009551715,0.31630936,0.66962695
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.5494182,0.016590992,0.42788732,0.006103485
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,True,0.44210532,0.098647036,0.44210532,0.017142283
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,True,0.091871575,0.02982633,0.4117398,0.46656233
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,False,0.42413357,0.29150248,0.25725,0.027113952
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,True,0.14342526,0.024923572,0.4417809,0.38987026
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,False,0.086910754,0.18399008,0.64218843,0.086910754
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,False,0.0045680627,0.0058655087,0.9864269,0.0031395806
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.8233005,0.046447434,0.09832922,0.031922825
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,False,0.013184629,0.04601888,0.12509228,0.81570417
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,True,0.22869325,0.15717842,0.06552171,0.5486066
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,False,0.8841432,0.05652138,0.05652138,0.002814034
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.030094132,0.87947947,0.081804335,0.008622113
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,True,0.07331204,0.32856175,0.37230924,0.22581697
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,False,0.06100024,0.24126062,0.65581435,0.04192481
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,False,0.16535495,0.16535495,0.3966659,0.27262422
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,False,0.0040841913,0.056380518,0.6868553,0.25267994
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,True,0.031486593,0.031486593,0.92017317,0.01685356
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,False,0.01063823,0.08907281,0.242125,0.65816396
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.13685882,0.018521827,0.7875681,0.057051245
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,False,0.039194144,0.06462022,0.8920546,0.004131032
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,True,0.14377986,0.14377986,0.14377986,0.5686604
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,False,0.33114967,0.06520723,0.4818199,0.12182315
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,False,0.15368198,0.25337875,0.5364028,0.05653644
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,False,0.010349344,0.03612276,0.93161833,0.021909563
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,False,0.017607113,0.019951472,0.9613158,0.001125585
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,False,0.0026118883,0.008045183,0.0594463,0.92989665
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,True,0.24606852,0.19163835,0.10257662,0.4597165
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,True,0.4290008,0.17883414,0.33410615,0.058058944
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,False,0.028092738,0.03607179,0.9303037,0.0055317883
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,True,0.0051714773,0.008526324,0.9855091,0.0007930717
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,False,0.04174706,0.04174706,0.07799378,0.8385121
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,False,0.043996867,0.32509533,0.607358,0.023549825
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,False,0.09842351,0.06764542,0.5663882,0.26754284
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,False,0.09439044,0.22643088,0.19982454,0.47935417
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,False,0.037515435,0.07942018,0.8538474,0.02921705
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,True,0.015202698,0.022119796,0.022119796,0.94055766
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,False,0.053220816,0.068336874,0.30626464,0.57217765
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,False,0.011662979,0.05922949,0.92650515,0.0026023623
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.019703181,0.025299385,0.94935244,0.0056450563
Electricity and magnetism connect to form,mass,energy,ultrahigh-frequency sound,light,D,False,0.39076155,0.067904174,0.3043254,0.23700887
Sound travels in air by a series of,compressions,rarefactions,Both of these,Neither of these,C,True,0.032081403,0.028311739,0.937556,0.0020508955
"When a cannonball is fired from a cannon, both the cannonball and the cannon experience equal",amounts of force,accelerations,Both,Neither,A,False,0.0016880119,0.006676216,0.99083835,0.0007973603
