0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceD_probs
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.4039767,0.21623316,0.102141306,0.27764887
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.13542573,0.25300857,0.32486945,0.28669629
How many Jinas have appeared during our age?,7,42,24,13,C,False,0.19652873,0.13507208,0.2523479,0.41605133
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.3626063,0.24921542,0.19408917,0.19408917
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.10535039,0.13527258,0.68697083,0.07240619
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,False,0.10869599,0.10869599,0.29546633,0.48714164
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,False,0.45352235,0.11466841,0.18905625,0.24275303
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,False,0.22592203,0.2900896,0.15527378,0.3287146
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.3359588,0.48881716,0.109069854,0.066154204
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.02541002,0.10049858,0.8414643,0.03262711
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.37238014,0.22585997,0.17589992,0.22585997
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.41172534,0.17163265,0.13366765,0.28297442
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,False,0.10544085,0.07246836,0.28661796,0.5354728
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.19252954,0.28012884,0.28012884,0.24721283
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.24141291,0.24141291,0.1659205,0.3512537
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,False,0.14625071,0.12906581,0.14625071,0.5784328
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.18394876,0.34366152,0.23619488,0.23619488
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.2773529,0.13101223,0.2773529,0.314282
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.27516553,0.3118034,0.3118034,0.101227745
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.22469144,0.1982895,0.28850952,0.28850952
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.17698753,0.20055315,0.33065623,0.2918031
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,True,0.18309313,0.14259307,0.23509625,0.4392176
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,False,0.2816182,0.24852721,0.15073937,0.31911525
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,False,0.31513393,0.13136736,0.14885873,0.40463996
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,True,0.4324114,0.20425668,0.15907528,0.20425668
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,True,0.2700561,0.18560666,0.23832366,0.30601364
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.15527378,0.22592203,0.2900896,0.3287146
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,False,0.27120194,0.27120194,0.18639418,0.27120194
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.17753577,0.138265,0.25831303,0.42588618
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.4313794,0.12359227,0.109069794,0.33595863
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.46488422,0.3620522,0.055522505,0.11754114
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.33065623,0.20055315,0.17698753,0.2918031
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.33863643,0.18125902,0.18125902,0.2988456
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,False,0.25948337,0.22899327,0.17834014,0.33318323
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,False,0.1183004,0.10439974,0.36439088,0.41290897
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.1183004,0.10439974,0.41290897,0.36439088
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.04607297,0.05220752,0.5612837,0.34043577
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,False,0.3128364,0.24363723,0.16744927,0.27607715
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,False,0.048999496,0.08078651,0.19379677,0.6764172
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,True,0.34611315,0.16349226,0.14428142,0.34611315
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,False,0.415594,0.415594,0.06373341,0.10507862
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,False,0.19908254,0.25562704,0.25562704,0.28966337
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.2087246,0.14345418,0.3441287,0.30369252
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.14658469,0.21327947,0.24167728,0.39845848
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,True,0.09846756,0.12643485,0.20845583,0.5666417
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.49087998,0.23187529,0.09666,0.18058465
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.10890718,0.55307627,0.17955758,0.15845901
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.8292928,0.07713625,0.046785496,0.046785496
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.21519046,0.16759048,0.21519046,0.40202868
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.26158354,0.26158354,0.0962312,0.3806018
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.46589234,0.1334804,0.1512531,0.24937421
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.1878556,0.1878556,0.27332827,0.35096046
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,True,0.23201755,0.20475478,0.18069544,0.38253227
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,True,0.17440052,0.15390792,0.19762167,0.47406977
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,False,0.14305742,0.20814733,0.20814733,0.4406479
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.1666026,0.1666026,0.21392195,0.45287278
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.12057515,0.13662955,0.3713976,0.3713976
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.22638911,0.22638911,0.29068938,0.25653246
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.33631596,0.38109592,0.12372373,0.15886441
When was the State of Israel established?,1947,1948,1945,1949,B,False,0.46128368,0.21789497,0.10292631,0.21789497
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.18468855,0.16298708,0.4430448,0.20927955
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,False,0.2780262,0.1488167,0.1686314,0.40452573
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,False,0.4777313,0.3283396,0.057056867,0.1368723
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,True,0.30359888,0.20866026,0.18414204,0.30359888
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.61627674,0.22671555,0.073603764,0.08340399
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,0.1267777,0.16278577,0.20902108,0.5014155
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.33318326,0.2594834,0.17834015,0.22899328
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,False,0.1928874,0.13256943,0.15022086,0.5243223
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.1803582,0.14046311,0.38181832,0.29736042
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.1070241,0.039371967,0.15571915,0.6978848
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,False,0.121445335,0.25709978,0.29133222,0.33012265
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,False,0.17651713,0.20002012,0.20002012,0.4234426
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.008312702,0.029014181,0.7482856,0.21438742
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,False,0.30601364,0.2700561,0.23832366,0.18560666
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.45751604,0.31444588,0.14853372,0.07950437
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.062779985,0.043148007,0.21912366,0.6749484
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.11097344,0.14249271,0.18296427,0.5635696
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.35347164,0.24293727,0.18919975,0.21439138
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.17753577,0.138265,0.25831303,0.42588618
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,False,0.27014002,0.23839775,0.14459553,0.34686667
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.42588618,0.17753577,0.138265,0.25831303
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,True,0.16292238,0.2091965,0.23705068,0.3908305
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,True,0.058190953,0.07471866,0.15817942,0.70891094
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.33873922,0.18131405,0.14120752,0.33873922
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.3632936,0.24968779,0.104085356,0.28293332
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,False,0.24788967,0.15035269,0.19305666,0.40870097
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,False,0.089552425,0.10147619,0.35418668,0.45478472
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.261829,0.33619508,0.14014696,0.261829
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.50740993,0.16473189,0.088174626,0.23968348
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.20663032,0.1420148,0.26531857,0.38603625
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.31649017,0.31649017,0.21752031,0.14949937
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.4653251,0.19397636,0.09162794,0.24907058
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,True,0.49309197,0.16008352,0.14127322,0.20555131
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,True,0.31122968,0.18877034,0.18877034,0.31122968
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.19408914,0.19408914,0.2492154,0.36260626
