0,1,2,3,4,5,llama_7B_ga_sharegpt_xc_20000/ckp5000_correct,llama_7B_ga_sharegpt_xc_20000/ckp5000_choiceA_probs,llama_7B_ga_sharegpt_xc_20000/ckp5000_choiceB_probs,llama_7B_ga_sharegpt_xc_20000/ckp5000_choiceC_probs,llama_7B_ga_sharegpt_xc_20000/ckp5000_choiceD_probs
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.45988536,0.5211184,0.005108865,0.013887335
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.2887731,0.69273067,0.004119127,0.014377166
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.47723556,0.37167144,0.07318644,0.077906564
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.26143554,0.43103433,0.14896148,0.15856867
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,False,0.21439138,0.35347164,0.18919975,0.24293727
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.30427477,0.3447885,0.046662048,0.30427477
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.2520853,0.6852389,0.0028004148,0.059875507
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.19756174,0.7340309,0.015234325,0.053173024
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.322876,0.60321176,0.014186181,0.059726052
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,False,0.4725049,0.50297886,0.011112251,0.013403933
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,False,0.23692296,0.7297741,0.006720987,0.026582021
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.20657848,0.7210297,0.01320612,0.05918572
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.9719286,0.0214727,0.003093436,0.003505322
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.5246089,0.40856582,0.0148820095,0.051943317
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,0.3181441,0.5583603,0.080439426,0.043056123
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,0.62608933,0.33512148,0.009506664,0.029282589
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.20321645,0.62595075,0.031164251,0.1396685
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.47894785,0.37300497,0.06481854,0.083228655
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.4606018,0.4606018,0.02023743,0.058558952
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.31219047,0.5147151,0.025626155,0.14746834
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,True,0.16003078,0.67375475,0.033544272,0.13267018
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.5781919,0.3973851,0.00994834,0.0144747505
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.13495153,0.13495153,0.5337437,0.19635333
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.26201704,0.5546901,0.024371384,0.15892139
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,True,0.42619067,0.54723966,0.012869843,0.013699876
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.2064974,0.5613181,0.038198177,0.19398636
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.4324027,0.46029028,0.01082499,0.09648208
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,True,0.2095874,0.5697176,0.011107724,0.2095874
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.36594507,0.41467008,0.046524696,0.1728602
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.46275255,0.28067362,0.03798504,0.21858883
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.15790959,0.7077016,0.01885961,0.11552911
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.43081415,0.48817638,0.0061452338,0.074864276
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.7307231,0.23723105,0.01947311,0.012572785
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.33605438,0.3807995,0.06617303,0.21697302
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,False,0.6123221,0.3277524,0.012708339,0.04721721
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.21114357,0.5739477,0.028575175,0.18633354
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.21742855,0.6697271,0.0035144053,0.10932994
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,True,0.46493497,0.34015372,0.097455665,0.097455665
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.36046958,0.59431386,0.019104188,0.02611233
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,True,0.3541602,0.51530004,0.029071238,0.10146859
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.36643237,0.47050846,0.028256228,0.13480294
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.22862008,0.1780495,0.45466533,0.1386651
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.38397422,0.33885607,0.16006427,0.11710553
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,False,0.34477344,0.44269785,0.04966932,0.16285944
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.93025017,0.052481122,0.009708032,0.0075606224
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,True,0.4131879,0.46820322,0.026414217,0.092194684
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.34166837,0.5996466,0.012445268,0.046239782
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.34065065,0.4656142,0.07600943,0.11772571
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.14549805,0.23988573,0.03916027,0.57545596
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.6615221,0.3124809,0.01656088,0.009436105
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,True,0.1735965,0.77800554,0.007165183,0.041232783
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.48137522,0.3748954,0.06514705,0.07858235
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,True,0.1831464,0.6804714,0.01813395,0.1182482
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.97496694,0.013064564,0.0061712633,0.0057973657
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,False,0.418077,0.418077,0.04406499,0.11978107
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.43477672,0.28071296,0.1812419,0.10326852
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.14485982,0.8336107,0.0052765184,0.016252821
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,False,0.7664449,0.19378762,0.018025057,0.02174237
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.58469564,0.35463583,0.015581611,0.045086887
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.1395269,0.1581047,0.24487735,0.4574911
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,True,0.16005193,0.8128107,0.0054766755,0.021660673
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.36579445,0.46968937,0.059714306,0.10480187
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,True,0.24907061,0.46532515,0.091627955,0.19397637
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.56464595,0.3424751,0.04933821,0.04354082
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.16378874,0.73405015,0.0028181407,0.09934288
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,True,0.18893926,0.51359016,0.022565577,0.27490503
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.44653812,0.3940685,0.053331375,0.1060621
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.2425662,0.65936327,0.008835472,0.08923511
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.26917756,0.6457234,0.025037413,0.060061634
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,False,0.42887872,0.33401108,0.15777567,0.07933459
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.5891898,0.3153706,0.015701378,0.07973817
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.36801913,0.53546464,0.036438826,0.06007747
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,True,0.48733872,0.4300749,0.0400032,0.042583182
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.4809909,0.42447296,0.037090033,0.05744617
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.6416888,0.2674957,0.014176753,0.0766388
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.2304386,0.15837798,0.1233449,0.48783854
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.3460723,0.5705767,0.015205354,0.06814567
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.5688686,0.3909773,0.015159834,0.024994342
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,True,0.98050725,0.016870558,0.0011480559,0.001474133
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.45203853,0.4246509,0.053988304,0.069322355
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.41584226,0.3669795,0.17334884,0.043829452
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,True,0.25168675,0.5005389,0.06363638,0.18413797
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,True,0.41600472,0.4713951,0.05630012,0.05630012
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.45050922,0.30963016,0.027055182,0.21280548
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,True,0.6256509,0.3348868,0.01667303,0.022789333
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.35533395,0.58584666,0.010730156,0.04808922
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.5654014,0.3885943,0.016039204,0.029965175
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,True,0.36887112,0.6081657,0.00675611,0.016207065
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.24320877,0.51487297,0.027287267,0.21463098
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.060766343,0.8388535,0.011965602,0.088414505
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.27401078,0.48090386,0.107304156,0.13778126
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.14489935,0.6493938,0.041514356,0.16419247
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.57890785,0.30986705,0.022446692,0.0887784
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,False,0.5987366,0.34114984,0.010966243,0.049147293
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.41812605,0.44509286,0.07265941,0.06412171
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.27470234,0.3527248,0.061294377,0.31127852
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.16994895,0.55724114,0.009587863,0.26322207
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.13182254,0.75858635,0.018990837,0.09060022
