0,1,2,3,4,5,llama2_7B_alpacacode_sharegpt_xc_52000_correct,llama2_7B_alpacacode_sharegpt_xc_52000_choiceA_probs,llama2_7B_alpacacode_sharegpt_xc_52000_choiceB_probs,llama2_7B_alpacacode_sharegpt_xc_52000_choiceC_probs,llama2_7B_alpacacode_sharegpt_xc_52000_choiceD_probs
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in China?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,C,False,0.32509533,0.607358,0.023549825,0.043996867
Ross Perot makes polling history by leading the presidential race briefly in June as a third-party candidate with 39%. He winds up with _% of the popular vote.,1,7,13,19,D,False,0.40067968,0.18926768,0.16702813,0.24302451
"As of 2019, about what percentage of Turks say God plays an important role in their life?",59%,69%,79%,89%,D,False,0.7119278,0.23112911,0.035444796,0.021498356
Which of the following was responsible for the most death in the 20th century?,Earthquakes,Volcanic activity,Wildfires,Floods,D,False,0.6257977,0.061962362,0.0513686,0.2608713
"What is the percentage of children aged 13-15 in the United States who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",15%,35%,55%,75%,B,False,0.8971306,0.073640965,0.012796881,0.01643152
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in South Korea?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,D,False,0.45995843,0.45995843,0.017834524,0.062248603
"As of 2019, about what percentage of people from Turkey agree that the state is run for the benefit of all the people?",36%,51%,66%,81%,C,False,0.19034775,0.5174188,0.19034775,0.1018858
"As of 2015, what percentage of the global population over 15 years old was literate?",81%,86%,91%,96%,B,False,0.60129553,0.25065726,0.1044895,0.043557703
About what percentage of survey respondents from China report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,26%,46%,66%,86%,A,True,0.53381187,0.32377326,0.0927626,0.04965224
"As of 2019, which of the following had the lowest life expectancy?",Brazil,China,Mexico,Iran,C,False,0.48641,0.3343044,0.1393588,0.039926965
"As of 2019, unsafe water is responsible for about how many deaths each year?",1.2 million,2.4 million,3.6 million,4.8 million,A,False,0.2845685,0.60243154,0.020614073,0.09238587
Which of the following causes more deaths globally each year (as of 2017)?,Diarrheal diseases,Diabetes,Dementia,Road injuries,C,False,0.8418684,0.015419358,0.0136075355,0.1291047
About how many people are infected by HIV/AIDS as of 2020?,3 million,14 million,42 million,124 million,C,True,0.065717384,0.20242381,0.6235092,0.10834966
What is the percentage of children aged 13-15 in the United States who reported being bullied at least once in the past couple of months as of 2015?,26%,46%,66%,86%,A,True,0.86195713,0.11665321,0.013932239,0.0074573904
"As of 2019, about what percentage of South Koreans say it is necessary to believe in God in order to be moral and have good values?",25%,45%,65%,85%,B,True,0.32472035,0.36795637,0.2865647,0.020758677
What is the percentage of children aged 13-15 in Japan who reported being bullied at least once in the past couple of months as of 2015?,6%,16%,36%,66%,C,False,0.6429083,0.30368835,0.036270402,0.017132925
"As of 2018, about what percentage of US adults say computer programs will always reflect human bias?",43%,58%,73%,88%,B,False,0.46968922,0.36579433,0.07202918,0.09248729
"As of 2017, the share of GDP spent on the military by China is about",0.50%,2%,6%,12%,B,True,0.059452254,0.82071304,0.052466426,0.06736823
"The conjecture that inequality first increases with development, then decreases with further development (known as the “inverted U hypothesis”) has, as of 2020, been",strongly supported by most studies,"supported mainly by cross-section, not time-series studies","supported mainly by time-series, not cross-section studies",generally repudiated by empirical studies,B,False,0.7339803,0.2382885,0.017261563,0.010469667
"Worldwide, 30 year old men have spent 10 years in school, on average. How many years have women of the same age spent in school, as of 2020?",12 years,9 years,6 years,3 years,B,True,0.12637874,0.82409286,0.036208116,0.013320221
"As of 2017, the share of deaths in Greenland by suicide is about",0.90%,1.80%,3.60%,7.20%,D,False,0.20458671,0.49077803,0.124088116,0.18054715
"As of 2019, about what percentage of people from Russia says homosexuality should be accepted by society?",14%,24%,34%,44%,A,False,0.19593963,0.5326191,0.15259793,0.11884339
"As of 2019, about what percentage of Americans say the relationship between the U.S. and Germany is good?",60%,75%,90%,45%,B,False,0.45995843,0.45995843,0.062248603,0.017834524
"As of 2019, about what percentage of Americans say it is very important to have free media in our country without government/state censorship?",50%,60%,70%,80%,D,False,0.31839263,0.3607861,0.15039802,0.17042328
In 1987 during Iran Contra what percent of Americans believe Reagan was witholding information?,2%,25%,50%,75%,D,False,0.16349226,0.34611315,0.34611315,0.14428142
"In Sub-Saharan Africa, as of 2020,",no nation has been able to grow in the past years.,the Democratic Republic of Congo has become poorer than it initially was in 1980.,some countries have had relatively significant growth rates.,"some countries have had relatively significant growth rates, but the Democratic Republic of Congo has become poorer than it initially was in 1980.",C,True,0.012044133,0.013647789,0.95678395,0.01752411
"World Bank data show that in 1995, the poorest 20% of households accounted for 7.5% of household income in Niger, the next 20% of households accounted for 11.8% of income, the middle 20% accounted for 15.5% of income, the second richest 20% accounted for 21.1% of income, and the top 20% accounted for 44.1% of income. What was the cumulative income share of the bottom 60% of households in Niger?",15.50%,34.80%,48.10%,65.20%,B,True,0.09959036,0.50576156,0.3067599,0.08788818
How many children between the ages of 5-14 worked globally as of 2012?,5 million,30 million,150 million,500 million,C,False,0.70703334,0.20256844,0.045199126,0.045199126
"Different less developed countries have different levels of secondary school enrollment. Some countries with high secondary-school enrollment are, as of 2020,","Colombia, Peru, Uruguay, and Costa Rica.","Bhutan, Niger, Cambodia, and Costa Rica.","Uruguay, Costa Rica, Timor-Leste, and Pakistan.","Bhutan, Cambodia, Uruguay and Costa Rica.",A,False,0.13554217,0.11961555,0.68833995,0.056502383
The percentage of children in Vietnam (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,10%,20%,40%,80%,B,False,0.45423207,0.45423207,0.054250285,0.037285637
The percentage of children in India (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,38%,58%,78%,98%,C,False,0.81045526,0.140836,0.03560892,0.013099789
"Consider the following statements: (1) In every country, people think other individuals in their country are less happy than they actually are. (2) In the United States, women’s happiness has increased both absolutely and relative to men. Which of these statements is True/False?","True, True","True, False","False, True","False, False",B,True,0.40619624,0.5215663,0.04281277,0.029424755
"In 2017, about how many people died from terrorism globally?",260,"2,600","26,000","260,000",C,False,0.45441312,0.3538973,0.13019153,0.061498128
In 1935 roughly how many Americans were in favor of Social Security act?,90%,70%,50%,30%,A,True,0.44867897,0.34943154,0.16505978,0.036829814
Which of the following countries emitted the most CO2 per capita in 2017?,Japan,Canada,Russia,Iran,B,True,0.37419388,0.54444885,0.030715702,0.050641634
"As of 2019, about what percentage of Indians say it is necessary to believe in God in order to be moral and have good values?",59%,69%,79%,89%,C,False,0.61787564,0.29186377,0.07379472,0.016465828
"What is the percentage of children aged 13-15 in China who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",9%,19%,39%,59%,B,False,0.6216717,0.33275688,0.03095121,0.014620317
The percentage of children in Ethiopia (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,18%,38%,58%,78%,B,False,0.5596399,0.3846345,0.027862828,0.027862828
"As of 2018, about what percentage of people from Tunisia say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",24%,39%,54%,69%,A,False,0.17025183,0.31807232,0.40841293,0.10326296
"As of 2015, the global fertility rate was about",1.5 children per woman,2.5 children per woman,3.5 children per woman,4.5 children per woman,B,False,0.97311854,0.008419125,0.015728997,0.0027332897
What is the median international income as of 2020?,$300 ,"$1,000 ","$10,000 ","$30,000 ",C,False,0.11967303,0.473316,0.2533478,0.1536632
Before being reelected for a third term as president how many Americans approved of running a third time?,20%,40%,60%,80%,C,True,0.085894994,0.26457518,0.38495463,0.26457518
"As of 2019, about what percentage of Italians say it is very important to have free media in our country without government/state censorship?",41%,56%,71%,86%,B,True,0.2802855,0.52364224,0.17000175,0.026070612
Public spending on education in the world is about what percentage of global GDP as of 2017?,1%,2%,4%,8%,C,False,0.1334804,0.46589234,0.24937421,0.1512531
"As of 2013, which of the following countries had the highest per capita rate of homelessness?",US,Chile,Ireland,Spain,A,True,0.9508984,0.022362988,0.009322279,0.017416311
"Overall, the growth rate of average incomes in less developed countries between 1960 and 1995",was approximately zero,exceeded that of high income countries,exceeded that of Britain during the industrial revolution,was approximately 3.0% per year,C,False,0.003131224,0.008511549,0.004555904,0.9838013
"As of 2015, about what percentage of the world’s land area is forested?",15%,30%,45%,60%,B,True,0.22451523,0.61029565,0.082594536,0.082594536
The greatest population growth rate has taken place,"in Africa, which is the poorest region of the world with the lowest overall economic growth.","in Asia, which is the poorest region of the world with a steady overall economic growth.","in Asia, which is the poorest region of the world with the lowest overall economic growth.","in Africa, which is the poorest region of the world with a steady overall economic growth.",C,False,0.24591295,0.13162771,0.21701743,0.4054419
The global HIV/AIDS death rate is highest for which of these age groups?,Under 5,14-May,15-49,over 50,C,True,0.04108858,0.01940887,0.9351718,0.0043307045
"As of 2015, agriculture made up about what percentage of total US GDP?",1%,3%,9%,20%,A,False,0.04937712,0.3648503,0.17234308,0.41342956
"As of 2017, what percentage of Indians live in urban areas?",19%,34%,49%,64%,B,True,0.2603948,0.3788722,0.20279567,0.15793742
"Consider the following statements: (1) As countries get richer, the population tends to report higher average life satisfaction. (2) Important life events such as marriage or divorce do affect our happiness, but have surprisingly little long-term impact. Which of these statements is True/False, as of 2020?","True, True","True, False","False, True","False, False",A,False,0.41007972,0.5265528,0.03366139,0.029706076
"At its peak, what was the approximate difference in approval of school desegration from the South and the rest of the U.S.?",80%,40%,-40%,-80%,B,False,0.38887975,0.30285984,0.2672729,0.040987622
"As of 2013, share of people in the United States who think political parties are corrupt is",36%,56%,76%,96%,C,False,0.5408023,0.37168762,0.05700014,0.030509979
Which of the following countries invested the largest fraction of its GDP in renewable energy in 2015?,China,Japan,Chile,India,C,False,0.93453205,0.024904436,0.03623574,0.004327742
"As of 2020, about how much do you need to make annually to be among the richest one percent in the world?","$150,000 ","$75,000 ","$35,000 ","$15,000 ",C,False,0.70031,0.17706609,0.057484943,0.06513898
In 1943 how many Americans believed in the Holocaust?,30%,50%,70%,90%,B,False,0.35540646,0.3136451,0.21556492,0.11538358
Which of the following countries emitted the most CO2 in 2017?,Canada,Russia,Iran,Japan,D,False,0.41047674,0.24896674,0.09158974,0.24896674
"At the time of independence, there were already hundreds of thousands of university graduates in ____, but hardly any at all in ____.","India, Congo","India, South Korea","Congo, South Korea","South Korea, India",A,True,0.50984496,0.30923662,0.015395984,0.16552243
"As of 2013, share of people in the India who think political parties are corrupt is",26%,46%,66%,86%,D,False,0.32007486,0.46570614,0.15119265,0.06302647
"As of 2019, about what percentage of French people say God plays an important role in their life?",11%,31%,51%,71%,B,True,0.25838614,0.48272884,0.20123132,0.05765374
"As of 2017, the share of GDP spent on the military by the United States is about",1%,3%,6%,10%,B,True,0.10593239,0.6095988,0.030350138,0.2541186
"As of 2017, the share of global deaths by suicide is about",0.70%,1.40%,2.80%,5.60%,B,True,0.25328767,0.41760075,0.10558601,0.22352558
Many countries that became independent after World War II found that the legacy of colonialism hindered their economic development. The list of hindrances included,artificial political boundaries that covered diverse ethnic groups with little in common,inadequate access to higher education and training for nationals under the colonial administration,control of domestic commerce by foreign minority groups which had been brought in by the colonial power,all of the above,D,True,0.046632044,0.013360304,0.003378014,0.93662965
Which of the following mental disorders is most prevalent in the world?,Bipolar disorder,Schizophrenia,Alcohol use disorders,Anxiety disorders,D,False,0.10294719,0.6713,0.033422057,0.19233067
"As of 2017, how many people in the world have some access to electricity?",60%,70%,80%,90%,C,False,0.3626063,0.24921542,0.19408917,0.19408917
Before Nixon resigned how many believed he should be removed from office?,79%,98%,33%,57%,D,False,0.5450991,0.17696775,0.050702114,0.2272311
