0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_dolly_2000_correct,llama_7B_llamatokenizer_alpacacode_dolly_2000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_dolly_2000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_dolly_2000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_dolly_2000_choiceD_probs
Pure Land Buddhism belongs to which school?,Vajrayana,Theravada,Mahayana,Mahavira,C,True,0.04641011,0.24317159,0.6209604,0.08945783
 Which Jaina group only allows women to lead a life of semi-renunciation?,Svetambara,Jina,Agama,Digambara,D,True,0.0918509,0.01408579,0.17160006,0.72246325
What is the most important prayer in Judaism?,The Shema,The Sefirot,Deuteronomy,The Decalogue,A,True,0.9283289,0.0040385514,0.008286569,0.059346076
 The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following?,Brahminic orthodoxy,Legalistic asceticism,Bhakti devotionals,Unorthodox practices,A,False,0.16228354,0.66221815,0.1572906,0.018207708
 Which early battle led to the conversion of Mecca?,The Battle of Uhud,The Battle of Camel,The Battle of the Trench,The Battle of Badr,C,False,0.0922995,0.8757133,0.005543016,0.02644425
 What interior discipline must be adopted to achieve spiritual liberation within Sikhism?,Remembering the Divine Name,Meditating on the sacred hymns,Remembering that death is inevitable,Meditating on the goodness of the created world,A,True,0.7539012,0.05813462,0.115614496,0.0723497
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",Confucianism,Buddhism,Christianity,Daoism,A,False,0.008484487,0.98067343,0.00092264527,0.0099193705
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,True,0.9976845,0.0015475717,0.0005518037,0.00021608944
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,True,0.3520822,0.1295238,0.3520822,0.16631185
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,True,0.99927014,0.00020331987,0.00048773902,3.8804275e-05
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,False,0.93826365,0.0029862877,0.03526112,0.02348897
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,True,0.037657283,0.002903818,0.8570758,0.10236311
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,False,0.18061185,0.80944616,0.0079355305,0.0020064164
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,False,0.19604343,0.303638,0.42819822,0.072120346
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,False,0.114747964,0.7029165,0.1473393,0.034996152
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,False,0.0019523987,0.980251,0.011591924,0.00620471
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,False,0.10243452,0.020810835,0.28728473,0.58946997
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.72260046,0.028907655,0.19448528,0.05400661
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,True,0.8847057,0.009828192,0.06408787,0.04137824
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.8564917,0.0063381987,0.001653418,0.13551666
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,False,0.8510781,0.0656281,0.021641849,0.061651893
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.97779137,0.004528072,0.014846978,0.0028335955
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,True,0.004515962,0.020239139,0.97517633,6.8571266e-05
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,False,0.19112907,0.20991424,0.36841094,0.23054568
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,False,0.016520083,0.005198275,0.96013784,0.018143764
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,False,0.22002114,0.009081357,0.7679492,0.0029482848
When was the current Dalai Lama born?,1935,2000,1965,1975,A,False,0.05500015,0.002342189,0.05500015,0.88765746
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.71665597,0.026104193,0.20532538,0.051914386
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.032646544,0.009065619,0.0042159045,0.95407194
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,False,0.11143439,0.84953237,0.032939944,0.006093277
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,False,0.0006235419,0.00860773,0.9346393,0.05612945
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,True,0.93549865,0.031026127,0.028249612,0.005225653
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,False,0.10223978,0.0025595229,0.7554555,0.13974522
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,True,0.82251817,0.0034681475,0.0478763,0.12613726
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.3146178,0.6660459,0.007876303,0.011459952
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,False,0.56032246,0.0018399942,0.027896812,0.4099407
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,True,0.3489983,0.030022347,0.6125111,0.008468193
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,True,0.7104848,0.20355731,0.07971419,0.0062436974
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.9626894,0.012118471,0.0052120895,0.01997998
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.2916886,0.544946,0.15132605,0.012039427
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.07050263,0.066231094,0.85889786,0.0043684137
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.4899774,0.1918779,0.15907237,0.15907237
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.18261674,0.4245966,0.3747052,0.018081503
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,False,0.00041726252,4.5375196e-05,8.216386e-05,0.99945515
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.115314126,0.30381227,0.3442644,0.23660924
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,False,0.43710104,0.26511517,0.26511517,0.032668598
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,True,0.79647315,0.065378495,0.08394765,0.05420068
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,False,0.50169474,0.18746963,0.15541779,0.15541779
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.03511451,0.9056152,0.041053023,0.018217169
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,False,0.010327359,0.9895957,6.045666e-05,1.652793e-05
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,True,0.57165104,0.03890134,0.13577902,0.2536686
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.87295413,0.012452021,0.030819051,0.083774865
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,False,0.7292665,0.045186087,0.06783236,0.15771495
 How many books are in the New Testament?,30,29,27,47,C,False,0.74025714,0.036855232,0.18716632,0.035721317
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,False,0.28973818,0.009914295,0.32831636,0.37203118
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,False,0.12045687,0.1985998,0.24716146,0.43378186
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.99625516,0.0012417273,0.0012612817,0.0012417273
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.1964968,0.0988048,0.6858412,0.018857224
How many Jinas have appeared during our age?,7,42,24,13,C,False,0.8982836,0.042013284,0.044722907,0.014980298
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.27434745,0.0075431922,0.017538447,0.7005708
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.06832569,0.02288624,0.8587999,0.049988147
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,False,0.011611673,0.4495562,0.19948936,0.33934283
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,False,0.51113063,0.034782875,0.09164067,0.3624459
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,False,0.9457779,0.023677086,0.021558233,0.008986808
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.04894574,0.6152092,0.27299744,0.06284758
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.0045937356,0.0011257433,0.99197066,0.002309875
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,True,0.1150735,0.2593221,0.3128022,0.3128022
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.71390104,0.008182473,0.2626295,0.015286871
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.3325694,0.31242004,0.29349145,0.061519153
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.073127,0.004976355,0.9191485,0.0027482044
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,True,0.93432117,0.010060031,0.019391216,0.03622756
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.53684276,0.023587225,0.021476412,0.41809356
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.35512668,0.55003095,0.06569183,0.029150572
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.7631241,0.0829859,0.012726299,0.14116377
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,True,0.079714775,0.112415865,0.7803207,0.027548691
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,True,0.27986473,0.11307558,0.27986473,0.32719502
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.106682435,1.2760593e-05,0.89324105,6.379895e-05
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,True,0.16347761,0.153573,0.11235641,0.57059294
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,False,0.14157467,0.4941441,0.17077164,0.19350961
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,False,0.0035546804,0.98561436,0.0005451279,0.01028581
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,False,0.00036803284,3.215835e-05,0.0006875759,0.9989122
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.5765404,0.07562564,0.30859986,0.03923407
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,True,0.3299263,0.21301644,0.25694686,0.20011042
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,False,0.97422487,0.0048025264,0.007918027,0.0130546205
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.036462747,0.115878366,0.8298883,0.017770523
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.99702674,0.0004430944,0.00077765493,0.0017524724
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.9861399,0.003341094,0.009082034,0.0014369865
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.8908437,0.008733524,0.041665316,0.058757514
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.36556077,0.36556077,0.16736591,0.10151256
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.8631916,0.026476609,0.007238302,0.103093535
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.015662892,0.046760757,0.82885426,0.108722016
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,False,0.93708646,0.011796178,0.049663763,0.0014535743
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,False,0.027761238,0.0054665115,0.10314551,0.8636268
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,False,0.61291754,0.33848524,0.035676077,0.01292102
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,True,0.8447699,0.0051826383,0.12954967,0.020497734
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,False,0.26477575,0.06907088,0.17915624,0.48699716
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,False,0.6009193,0.32164896,0.02810537,0.04932646
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.003376199,0.9965013,3.2585936e-05,8.9972644e-05
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,False,0.50959796,0.06789736,0.37282985,0.049674764
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.0022677346,0.030105831,0.03106149,0.9365649
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,False,0.79101956,0.04462627,0.057301268,0.107052855
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.40560362,0.21710399,0.19159357,0.18569887
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.8019914,0.12298937,0.03750964,0.03750964
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,False,0.03730084,0.9620013,0.0006417964,5.607954e-05
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.005550343,0.9936248,0.00020217123,0.0006227312
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.9977003,0.00048697277,0.0015967222,0.00021609286
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.46725848,0.52947325,0.0016851973,0.0015830963
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.15027288,0.19295421,0.3181277,0.33864516
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.5195089,0.3570529,0.12339418,4.406383e-05
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.08955814,0.17810762,0.38902283,0.34331143
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.0004305426,0.9995358,6.2380727e-06,2.7523667e-05
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.99416864,0.0003335064,0.005382521,0.000115256735
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.05540653,0.05540653,0.7185228,0.17066412
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.2278078,0.0073228697,0.5638297,0.20103967
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.38547546,0.23380269,0.3621207,0.018601226
When was the State of Israel established?,1947,1948,1945,1949,B,False,0.4659597,0.037071522,0.05924013,0.43772864
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.04401517,0.005956805,0.94108576,0.008942223
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,False,0.13195811,0.099607214,0.2465302,0.52190447
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,False,0.92182416,0.013149115,0.04589492,0.019131849
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,False,0.016053634,0.11862119,0.7266429,0.13868223
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.8427506,0.024283476,0.018911991,0.11405389
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,0.000101060374,0.0045743417,0.0075418144,0.9877828
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.9964044,0.0024698398,0.0008018395,0.00032397246
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,False,0.43513998,0.057077944,0.1992216,0.30856046
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,False,0.9670706,0.00029538418,0.0015477024,0.031086434
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,False,0.5847735,0.020009847,0.017658629,0.37755814
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.026104193,0.71665597,0.20532538,0.051914386
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,False,0.044955764,0.29314843,0.14740428,0.5144915
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.020911355,0.0010996367,0.97656596,0.0014230355
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,False,0.9026539,0.0020372262,0.09513901,0.00016985914
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.71814513,0.11013113,0.17057441,0.0011493213
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.021559693,0.05680223,0.34795585,0.5736822
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.19176154,0.05161192,0.044146013,0.71248055
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.1179161,0.72232366,0.05569962,0.1040606
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.039367482,0.011637005,0.13317847,0.81581706
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,False,0.11611464,0.11611464,0.14006099,0.6277098
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.7516785,0.008350394,0.0107221175,0.229249
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,True,0.26082766,0.17926404,0.102141574,0.45776677
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,False,0.44027084,0.05096505,0.40087116,0.107893005
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,True,0.0033352545,0.009650879,0.9844164,0.002597499
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.2823696,0.09758432,0.23409262,0.3859535
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,False,0.7375466,0.019050233,0.018464118,0.22493902
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.14152937,0.022393197,0.7187454,0.11733197
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.18799724,0.12138014,0.6770041,0.013618476
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.9975781,0.00035623327,0.0010972756,0.00096834236
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.8939127,0.002017498,0.09131893,0.012750979
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.16032368,0.49383172,0.31884173,0.027002914
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.86165076,0.06049738,0.02769772,0.05015409
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,True,0.77843416,0.016668728,0.1581485,0.046748605
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,True,0.9774919,0.0059502157,0.0026147328,0.013943173
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.43797502,0.117879376,0.13357484,0.3105708
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,False,0.78850174,0.060802728,0.14585815,0.004837435
"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Es,Izanagi,Izanami,Kami,B,False,0.9831324,0.00039472393,0.009638291,0.0068345717
