0,1,2,3,4,5,llama_7B_ga_alpaca_20000/ckp7500_correct,llama_7B_ga_alpaca_20000/ckp7500_choiceA_probs,llama_7B_ga_alpaca_20000/ckp7500_choiceB_probs,llama_7B_ga_alpaca_20000/ckp7500_choiceC_probs,llama_7B_ga_alpaca_20000/ckp7500_choiceD_probs
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.2570327,0.1558982,0.2570327,0.3300365
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.6266604,0.03535376,0.15844457,0.17954122
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,True,0.3583276,0.24627472,0.27906582,0.116331935
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,False,0.5954319,0.10347056,0.15054877,0.15054877
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.46764904,0.03838697,0.08126522,0.41269884
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,False,0.2575662,0.2575662,0.2575662,0.22730139
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.20199153,0.037364677,0.33302775,0.4276161
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.062779985,0.043148007,0.21912366,0.6749484
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,True,0.16108464,0.040728576,0.16108464,0.6371021
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.42704505,0.1571011,0.2935035,0.122350454
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.6612447,0.04790041,0.10140516,0.18944979
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.06787712,0.028295394,0.07691486,0.82691264
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.34786686,0.11293584,0.14501248,0.3941848
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,True,0.3626731,0.03822546,0.13341998,0.46568146
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,False,0.16631185,0.1295238,0.3520822,0.3520822
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.07239793,0.04391157,0.19679801,0.6868925
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,False,0.15761681,0.016612688,0.20238398,0.62338656
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.07557485,0.058857758,0.6327805,0.23278694
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,False,0.9123277,0.021455891,0.051470008,0.014746404
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.31887412,0.038084082,0.52573454,0.11730724
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.10263164,0.017834704,0.020209368,0.8593242
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,True,0.10601343,0.08256334,0.6912944,0.12012895
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,0.16002825,0.097062044,0.632924,0.1099857
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.04776693,0.07875436,0.21407652,0.65940213
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,0.24153878,0.032688715,0.06920201,0.65657043
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.073405914,0.03060014,0.19953798,0.69645596
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.13545366,0.105491415,0.22332531,0.5357296
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.17070165,0.026177945,0.038088683,0.7650317
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.61464196,0.06478278,0.19954503,0.12103018
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,True,0.45342955,0.07879424,0.3531313,0.114644945
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.21727404,0.042783797,0.14933011,0.59061205
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.03681349,0.03681349,0.18695433,0.73941875
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.80680376,0.00896278,0.075044446,0.10918901
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.17234308,0.04937712,0.3648503,0.41342956
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.312651,0.08957602,0.24349287,0.35428002
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,0.03601689,0.013249873,0.021845348,0.92888784
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.6087699,0.044099145,0.25377303,0.09335789
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.04534592,0.06597793,0.17934659,0.70932955
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,True,0.040368423,0.013105707,0.027744783,0.91878104
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.3575235,0.16888215,0.3575235,0.11607089
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.31364506,0.11538357,0.2155649,0.35540643
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,False,0.19095409,0.21637933,0.31483006,0.27783656
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.23951131,0.041620824,0.27140185,0.44746602
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,0.22212069,0.06363865,0.030060768,0.6841799
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.3457791,0.099067375,0.39181906,0.16333447
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,True,0.24097842,0.08865101,0.39730623,0.27306432
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.10963286,0.035592575,0.298013,0.55676156
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.52564675,0.05540276,0.24829793,0.17065251
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.3282142,0.039199594,0.4775488,0.1550374
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.08897509,0.08897509,0.5801904,0.24185935
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.040150043,0.014770375,0.031268883,0.91381073
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,0.09749346,0.019197602,0.067006215,0.8163028
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.3074237,0.07772889,0.3074237,0.3074237
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.24968791,0.0557129,0.41166577,0.28293347
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.5873402,0.14850286,0.11565414,0.14850286
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,False,0.6962258,0.023823537,0.023823537,0.25612718
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,False,0.15585482,0.107117355,0.48006666,0.25696117
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.45962113,0.07987018,0.10255534,0.3579533
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.3788722,0.15793742,0.20279567,0.2603948
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.02202038,0.02495236,0.12671854,0.82630867
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.35289252,0.14710748,0.35289252,0.14710748
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,False,0.26193625,0.07504599,0.23115793,0.43185985
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.3788722,0.15793742,0.20279567,0.2603948
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.14697787,0.04771673,0.45272374,0.35258162
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.1005505,0.047496695,0.27332458,0.5786282
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.3907617,0.036346503,0.30432552,0.26856634
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.19294313,0.06263946,0.67343765,0.070979804
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.2096521,0.053008348,0.39168167,0.34565786
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,True,0.23012061,0.1395752,0.33482352,0.29548073
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.33397773,0.05803663,0.37844634,0.2295393
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,True,0.28513134,0.0636214,0.3661159,0.28513134
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.33410597,0.10846833,0.17883404,0.37859166
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.24423552,0.02271744,0.2767551,0.456292
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.29548073,0.23012061,0.33482352,0.1395752
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.82409286,0.036208116,0.12637874,0.013320221
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,True,0.1584879,0.08483246,0.5531771,0.20350249
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.11870901,0.063540354,0.77408,0.043670602
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.4536094,0.08932099,0.2142699,0.24279962
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,True,0.3134428,0.11530916,0.5167798,0.054468185
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.18499433,0.1271446,0.5028667,0.18499433
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.28287002,0.2202994,0.3632123,0.13361834
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.76739204,0.038206197,0.15110846,0.043293297
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.122321114,0.035045587,0.04499942,0.7976338
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,True,0.16920485,0.048477996,0.1917342,0.5905829
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.44403392,0.16335095,0.30517977,0.08743546
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.1919984,0.042840634,0.35870025,0.40646064
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.3647619,0.15205537,0.11842085,0.3647619
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,False,0.243298,0.02564342,0.6613525,0.06970604
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.4578707,0.115767844,0.14864884,0.2777126
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.43899596,0.07628606,0.18300074,0.30171722
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,0.07837826,0.037023265,0.041952856,0.84264565
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.22604375,0.039280515,0.47853464,0.25614116
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.080136746,0.05174017,0.40696797,0.46115512
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.37013835,0.03442823,0.12016633,0.47526705
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.13074954,0.11538606,0.58597875,0.16788572
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.34315476,0.086763114,0.30283302,0.2672492
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.23389466,0.16075328,0.34031472,0.26503736
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.17238429,0.2213458,0.32205623,0.28421363
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.23839776,0.14459555,0.3468667,0.27014005
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,True,0.22056252,0.09194414,0.22056252,0.46693087
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.15015705,0.033504568,0.40816918,0.40816918
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.45518184,0.13041179,0.3128416,0.1015648
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.12372373,0.15886441,0.33631596,0.38109592
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.5369443,0.09330694,0.08234309,0.2874056
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,True,0.54164827,0.10665687,0.17584744,0.17584744
