0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceD_probs
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,True,0.00080189056,0.00026033574,0.002469997,0.9964678
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,False,0.30283302,0.34315476,0.086763114,0.2672492
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,True,0.119601004,0.07254168,0.68825626,0.119601004
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,True,0.005887106,0.00090281694,0.0031511409,0.99005896
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,True,0.16707751,0.3537031,0.16707751,0.3121419
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,True,0.1074098,0.073821604,0.6181007,0.20066792
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,True,0.19475931,0.2206912,0.2206912,0.36385828
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.14544527,0.06870348,0.047219165,0.738632
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,True,0.07780843,0.019673051,0.5073747,0.3951438
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,True,0.06634357,0.80823016,0.08518683,0.04023941
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,False,0.091097936,0.10322749,0.6731278,0.13254672
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,False,0.16826595,0.14849418,0.66550475,0.017735101
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.6328185,0.0755794,0.263798,0.027804106
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,False,0.13108858,0.054645848,0.6657227,0.14854282
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.07560505,0.29902378,0.55864996,0.06672122
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,True,0.0019181015,0.99360114,0.0031624148,0.0013182906
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,True,0.064568184,0.120629236,0.120629236,0.69417334
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.30651388,0.50535595,0.060356162,0.127774
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,True,0.053708408,0.14599459,0.65430236,0.14599459
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,True,0.11803527,0.46683857,0.22051892,0.19460726
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,False,0.9907885,0.004588261,0.0024559193,0.002167341
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.29235977,0.5461999,0.12187368,0.03956659
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,True,0.04794784,0.14768974,0.7500304,0.05433202
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.29038695,0.37286422,0.13716908,0.19957983
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.12595673,0.38797405,0.38797405,0.0980952
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,True,0.0051831156,0.0019067617,0.0051831156,0.987727
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,True,0.05199999,0.8134167,0.07565954,0.05892371
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.59448165,0.03353836,0.09116672,0.28081325
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.5149178,0.35389748,0.06968655,0.06149816
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,False,0.9345679,0.059744928,0.0033705784,0.0023165625
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,True,0.3575235,0.3575235,0.16888215,0.11607089
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,False,0.44827807,0.23994596,0.21175157,0.10002436
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,False,0.040183462,0.12377378,0.71226895,0.12377378
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,False,0.31927076,0.52638847,0.06286814,0.0914726
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,False,0.0021781875,0.00037851225,0.0016963742,0.9957469
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,False,0.002466246,0.0004026036,0.0021764545,0.99495465
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,True,0.015542389,0.96157354,0.015542389,0.007341705
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,True,0.012092616,0.019937353,0.0073345425,0.9606355
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.008526047,0.0024427534,0.0035541852,0.98547703
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,False,0.09138526,0.7651594,0.08064721,0.06280811
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,False,0.07989146,0.24608302,0.35804868,0.31597686
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,False,0.0924363,0.15240169,0.6027604,0.15240169
A capacitor can store,charge,energy,Both of these,Neither of these,C,True,0.05603023,0.15230595,0.77347344,0.018190352
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,False,0.32205626,0.28421366,0.1723843,0.22134583
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,False,0.07922018,0.16770913,0.08976823,0.6633025
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.03991424,0.024209209,0.027432628,0.90844387
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.055247296,0.8642131,0.06260339,0.01793617
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,0.0522373,0.26528287,0.63638055,0.046099253
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.11718653,0.67436194,0.09126496,0.11718653
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,False,0.16401999,0.27042326,0.060339585,0.50521713
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,False,0.3689165,0.41803718,0.0932767,0.11976966
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.024045434,0.48296547,0.48296547,0.010023628
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.018742044,0.027269514,0.90304226,0.050946157
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,True,0.228871,0.4275873,0.08419693,0.25934482
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,False,0.0035702153,0.0013134088,0.005194633,0.98992175
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,True,0.9771228,0.012300161,0.0039932774,0.0065838015
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.12924996,0.21309716,0.1464594,0.5111935
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,True,0.03370618,0.59745634,0.049042203,0.31979534
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,False,0.083403975,0.22671552,0.07360376,0.6162767
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,False,0.06149816,0.5149178,0.35389748,0.06968655
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,False,0.03567326,0.18116377,0.06664643,0.7165166
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,False,0.30171722,0.18300074,0.43899596,0.07628606
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.018366722,0.6892062,0.038882352,0.25354478
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,True,0.039099336,0.7853312,0.039099336,0.1364701
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.1267777,0.5014155,0.20902108,0.16278577
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,False,0.078628495,0.2421928,0.16645652,0.5127222
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,False,0.3325367,0.07419897,0.045003947,0.54826033
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.0054601976,0.024470907,0.91826403,0.05180491
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.03390154,0.32164884,0.6009191,0.043530438
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,True,0.24608302,0.35804868,0.31597686,0.07989146
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,True,0.00070029806,0.00079354167,0.9860931,0.012413081
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,False,0.13538864,0.28661776,0.10544079,0.4725528
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,False,0.06140154,0.18913007,0.1669067,0.5825616
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,True,0.9356706,0.041110497,0.015123706,0.008095137
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,False,0.0533453,0.4466547,0.4466547,0.0533453
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,True,0.012346894,0.9808352,0.005146951,0.0016709703
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,True,0.10019439,0.8389173,0.013559835,0.047328476
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.030613614,0.29045388,0.4226079,0.25632465
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,False,0.17883405,0.334106,0.3785917,0.10846834
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,False,0.06681705,0.26426658,0.23321444,0.4357019
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,False,0.48742712,0.07474937,0.37960863,0.05821487
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,False,0.016765656,0.027641894,0.04021872,0.9153738
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,False,0.0021796033,0.0006244668,0.00080183125,0.9963941
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,False,0.038879592,0.17424622,0.41799498,0.36887926
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,True,0.035630014,0.715648,0.12436098,0.12436098
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.06377773,0.32389,0.19644922,0.415883
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,True,0.041941766,0.74343556,0.10061306,0.11400954
Sound travels in,solids,liquids,gases,All of these,D,True,0.0013225935,0.000334404,0.0014986948,0.9968443
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,False,0.006634816,0.0011529581,0.0075182314,0.984694
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,False,0.06955335,0.12994277,0.40025192,0.40025192
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.0051961425,0.00054766936,0.00404676,0.99020946
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,True,0.38628167,0.16102616,0.4377145,0.014977766
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,True,0.9861426,0.012413703,0.0010189788,0.00042477355
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,True,0.020817306,0.044070233,0.04993812,0.88517433
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,True,0.2765261,0.6633516,0.037423737,0.022698643
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,False,0.13357744,0.22023195,0.11788167,0.528309
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,False,0.0149356,0.027903372,0.8154561,0.14170502
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,False,0.05458051,0.089988045,0.6649267,0.1905047
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.97540873,0.017865235,0.0039862725,0.0027397224
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,False,0.009522138,0.008403258,0.010789997,0.97128457
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,True,0.06810246,0.11228196,0.08744528,0.73217034
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,True,0.3224142,0.41398802,0.25109643,0.012501355
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.031017438,0.90646243,0.027372794,0.03514736
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,False,0.05393433,0.7445404,0.10076258,0.10076258
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,False,0.2492154,0.19408914,0.36260626,0.19408914
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,False,0.13792524,0.37491965,0.15628976,0.33086544
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,True,0.047219172,0.14544529,0.068703495,0.73863214
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,False,0.3954699,0.18680675,0.34900096,0.06872237
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,True,0.087435454,0.44403386,0.16335094,0.30517972
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.1188226,0.104860574,0.17288586,0.6034309
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,False,0.08644226,0.2073642,0.56367433,0.14251919
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,False,0.13023195,0.51507735,0.07898967,0.27570105
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,False,0.019410424,0.013340577,0.03200238,0.93524665
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,False,0.0786069,0.74580157,0.11437238,0.061219122
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,False,0.113264196,0.032450736,0.8369155,0.017369626
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,False,0.10665687,0.54164827,0.17584744,0.17584744
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,True,0.0056552095,0.95106,0.0064081918,0.036876597
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,True,0.04215093,0.27485856,0.101114824,0.5818756
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,False,0.07536019,0.7149976,0.12424795,0.085394286
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,False,0.013494037,0.015290747,0.94600505,0.02521018
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,True,0.044032168,0.08226292,0.78048885,0.0932161
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,False,0.12164426,0.09473664,0.08360479,0.70001435
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,False,0.043557703,0.25065726,0.60129553,0.1044895
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,False,0.13716908,0.37286422,0.19957983,0.29038695
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,True,0.15705977,0.42693272,0.15705977,0.2589478
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,True,0.006566661,0.9745789,0.0157526,0.003101871
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,True,0.010626621,0.028886152,0.0039093154,0.95657796
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,False,0.021455891,0.9123277,0.014746404,0.051470008
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,False,0.041941725,0.18796979,0.656079,0.11400943
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.09948232,0.16401862,0.6487062,0.087792836
Electricity and magnetism connect to form,mass,energy,ultrahigh-frequency sound,light,D,False,0.018676681,0.7941527,0.03079264,0.15637794
