0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceD_probs
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.0008963934,0.0002000124,0.9830147,0.015888954
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.04855533,0.07064758,0.52201897,0.35877806
What do you call a young cow?,mare,lamb,kid,calf,D,True,0.00029390526,0.00024365603,0.0066892533,0.99277323
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.002721084,0.96877307,0.010762096,0.017743697
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.010882227,0.86448234,0.03351962,0.091115765
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.076827936,0.032026645,0.39016443,0.50098103
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,False,0.13792454,0.70043856,0.0053479145,0.15628897
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.037071697,0.12939295,0.08893039,0.744605
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.030336767,0.03895318,0.88657033,0.044139735
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,True,0.33631593,0.123723716,0.1588644,0.3810959
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.0026729228,0.04181155,0.0038890797,0.9516264
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.05945226,0.05246643,0.06736823,0.8207131
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.9905027,0.0045869374,0.0024552108,0.0024552108
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.33248794,0.33248794,0.17796798,0.15705618
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.009798672,0.0028073667,0.88204837,0.10534566
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.00014759276,0.99148273,0.0016891096,0.006680558
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.9327918,0.028167874,0.0071219536,0.03191838
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.040832315,0.013256312,0.12577239,0.820139
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.05630012,0.4713951,0.41600472,0.05630012
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.057495344,0.06515076,0.08365523,0.7936987
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.98547703,0.008526047,0.0024427534,0.0035541852
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.05592396,0.09220302,0.25063378,0.6012392
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.0011624447,0.0035805819,0.0024608956,0.9927961
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.00048722755,0.9982223,0.00080330245,0.00048722755
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.8257019,0.1266255,0.019418648,0.028253965
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.07140871,0.32003164,0.08091667,0.52764297
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.06349921,0.04945324,0.28458375,0.6024638
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.103584364,0.103584364,0.117376454,0.67545485
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.0027841239,0.00079766486,0.005201428,0.9912168
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.084196925,0.2593448,0.22887099,0.42758727
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.9613255,0.025618456,0.007339811,0.0057162507
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.0937009,0.039060347,0.08269075,0.78454804
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.038879592,0.17424622,0.41799498,0.36887926
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.64126325,0.14308518,0.031926617,0.183725
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.08890946,0.39846456,0.061106518,0.4515195
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.9830489,0.009637472,0.0027611821,0.0045524193
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.01468472,0.55104005,0.13932474,0.2949505
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,False,0.022164103,0.14452812,0.18557777,0.64773005
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.004319844,0.8232165,0.010362767,0.16210094
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.0032107714,0.012698847,0.8902579,0.093832485
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,True,0.035033066,0.0036924582,0.9035147,0.057759758
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.028307045,0.0988013,0.5685622,0.30432943
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.04547076,0.08495056,0.380722,0.4888567
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.009626016,0.86650634,0.020378277,0.10348943
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,True,0.0645459,0.42089212,0.28927466,0.22528733
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,True,0.055742238,0.02323682,0.7694978,0.1515231
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.04607297,0.5612837,0.05220752,0.34043577
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.5116006,0.39843497,0.028862532,0.06110198
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.0042927954,0.92698574,0.027992545,0.04072891
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.014033734,0.026218466,0.86823636,0.091511436
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.004318879,0.8230327,0.046432327,0.12621616
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.0009004187,0.0007012468,0.98742896,0.0109693445
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.00017939079,5.4711094e-05,0.00070950424,0.9990564
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.07737384,0.11257827,0.2383282,0.57171965
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.022515452,0.07858665,0.054011762,0.8448861
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.47853458,0.22604373,0.03928051,0.25614113
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,True,0.0006753721,0.0009826606,0.047347236,0.9509947
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,True,0.12599726,0.5646805,0.12599726,0.18332492
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.011910887,0.019637732,0.022252467,0.94619894
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,False,0.11895546,0.04376127,0.15274183,0.6845414
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.1260772,0.1428642,0.38834515,0.3427134
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.0054383227,0.91458523,0.021508984,0.058467478
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.000101864134,0.00019030726,0.99563885,0.0040689483
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.036037788,0.18301499,0.43903014,0.341917
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,True,0.19383173,0.091559626,0.11756489,0.59704375
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,True,0.020238696,0.048550107,0.07063998,0.8605712
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.0011579067,0.0040414915,0.9889204,0.005880336
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.11305601,0.27120727,0.041590985,0.5741458
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.00025373104,0.9711874,0.008402417,0.020156352
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.0003726672,0.0013007362,0.9803704,0.017956112
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,False,0.13356884,0.07149425,0.026301265,0.76863563
How many sides does a rhombus have?,4,6,8,10,A,True,0.74976623,0.069739126,0.10146982,0.07902478
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.02626177,0.023175929,0.080891944,0.86967033
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,0.00022987809,0.99704295,0.0008023534,0.0019247457
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,0.00062601344,0.00021634446,0.00029570778,0.9988619
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,True,0.03262711,0.02541002,0.10049858,0.8414643
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,False,0.2795862,0.020253157,0.02946817,0.67069244
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,False,0.033487506,0.055211566,0.31772062,0.59358025
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.3553741,0.10181638,0.02574321,0.51706624
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,True,0.04502903,0.07424031,0.25912416,0.6216065
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.50466263,0.11260546,0.11260546,0.27012646
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.02266108,0.037361808,0.08962631,0.8503508
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.90932876,0.06587156,0.01010173,0.014697931
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,0.0021339224,0.008439827,0.013914921,0.9755113
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.019608468,0.83377326,0.04703827,0.09958002
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.99371886,0.002463183,0.0010268074,0.0027911516
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,True,0.054611854,0.02923162,0.06188334,0.85427314
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.002129976,0.97370726,0.008424219,0.015738511
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.00020183751,0.99198467,0.0019149809,0.0058985567
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,True,0.015387244,0.007268419,0.95197505,0.025369275
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,True,0.020161495,0.020161495,0.85728854,0.102388516
In British currency how many pence make a pound?,10,100,500,1000,B,True,0.035556644,0.8092655,0.045655634,0.10952217
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,True,0.25827426,0.3757868,0.25827426,0.10766473
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,True,0.053980734,0.04763783,0.053980734,0.84440076
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,True,0.009605509,0.006601764,0.004004172,0.9797886
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.06525982,0.37554434,0.33141673,0.22777916
How many stars are on the American flag?,13,48,50,51,C,False,0.56372875,0.017023133,0.38744473,0.0318034
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,True,0.015312101,0.08811505,0.060560536,0.83601236
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,False,0.083596215,0.039488055,0.17697318,0.6999425
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,False,0.34671646,0.06827252,0.34671646,0.23829451
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.10408535,0.2829333,0.36329356,0.24968778
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.054966483,0.03777787,0.3163103,0.59094536
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.050380897,0.3285247,0.19926031,0.42183408
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,False,0.09892511,0.036392514,0.036392514,0.8282898
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.12103018,0.06478278,0.19954503,0.61464196
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,True,0.027301585,0.057797458,0.6213812,0.2935197
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.018730085,0.057692725,0.37620384,0.54737335
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,False,0.18934473,0.16709615,0.18934473,0.45421442
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,True,0.06802212,0.6453759,0.07707916,0.20952287
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,True,0.0016922817,0.0021729327,0.0027901006,0.99334466
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.00015836417,7.480594e-05,0.0003798959,0.9993869
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,True,0.0026327672,0.93733007,0.013370295,0.046666916
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.06880947,0.07797134,0.11344764,0.7397715
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,True,0.00023033029,0.00043031367,0.0003351286,0.9990043
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,8.4750754e-05,0.00015833524,0.0005526443,0.99920434
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.0057667424,0.012208194,0.012208194,0.9698169
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.1334173,0.1334173,0.0556166,0.6775489
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,False,0.5242371,0.06261119,0.1325479,0.28060392
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,True,0.00029433615,0.00025975078,0.9942287,0.0052172337
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,True,0.007848227,0.90713173,0.039856587,0.045163427
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,True,0.118312955,0.4679368,0.092142224,0.32160798
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.006257334,0.81954896,0.03177736,0.14241625
