0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceD_probs
How many bits are required to store one BCD digit ?,1,2,3,4,D,False,0.042268302,0.51493335,0.16717438,0.27562398
Commutator in DC generator is used for,collecting of current,reduce losses,increase efficiency,convert AC armature current in to DC,D,True,0.035382316,0.016713424,0.035382316,0.91252196
1 F is theoretically equal to,1 ohm of resistance,ratio of 1 V to 1 C,ratio of 1 C to 1 V,none of these,C,False,0.023795016,0.094111115,0.094111115,0.7879827
How many entries will be in the truth table of a 3 input NAND gate ?,3,6,8,9,C,False,0.057620913,0.6194832,0.22789513,0.095000826
In decimal number system what is MSD,First digit from left to right,First digit from right to left,Middle digit,Mean of all digits,A,False,0.028431103,0.05311629,0.08757396,0.8308786
"In Digital Logic Designs, GAL is abbreviated as",General Advance Logic,General Array Logic,Generic Advance Logic,Generic Array Logic,D,False,0.036334522,0.5683676,0.12681995,0.26847783
Inintel 8085A microprocessor ALE signal is made high to,Enable the data bus to be used as low order address bus,To latch data D0-D7 from data bus,To disable data bus,To achieve all the functions listed above,A,False,0.0021766045,0.00062360766,0.0021766045,0.99502325
For an SCR gate cathode characteristic is a straight line of 130. For triggered source volume of 15 V and allowable gate power dissipation of 0.5 W compute the gate source resistance?,111.9 ohm,11.19 ohm,108 ohm,115 ohm,A,False,0.059105195,0.72004867,0.11042304,0.11042304
The concept of V/f control of inverters driving induction motors resuls in,constant torque operation,speed reversal,reduced magnetic loss,hormonic elimination,A,False,0.27332827,0.1878556,0.1878556,0.35096046
"The energy stored in the magnetic field in a solenoid 30 cm long and 3 cm diameter wound with 1000 turns of wire carrying a current at 10 amp, is",0.015 joule.,0.15 joule.,0.015 joule.,1.15 joule.,B,False,0.06850403,0.18621325,0.23910254,0.5061801
"While operating on variable frequency supplies, the AC motor requires variable voltage in order to",protect the insulation.,avoid effect of saturation.,improve the capabilities of the inverter.,protect thyristor from dV / dt.,B,True,0.2848873,0.41450858,0.10480418,0.19579999
Which of the following windings are necessary in case of all dc machines?,closed winding,lap winding,wave winding,open type winding,A,False,0.27669516,0.3135367,0.05448451,0.35528362
Relaxation Voltage controlled oscillators are used to generate,Sinusoidal wave,Triangular wave,Sawtooth wave,Both B and C,D,True,0.0039698207,0.010791091,0.013856036,0.9713831
The supply frequency usually employed for high frequency eddy current heating is,1 KHz.,5 KHz.,10 MHz.,10 KHz to 400 KHz.,D,True,0.019899301,0.07870326,0.24242312,0.65897435
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,True,0.04826947,0.4041553,0.19090945,0.35666582
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,True,0.8972329,0.005679229,0.0025201426,0.09456765
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,True,0.15486352,0.4209627,0.22532511,0.1988487
A Binary number system has how many digits.,0,1,2,10,C,False,0.028070047,0.086461835,0.16153198,0.7239361
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,False,0.0066026133,0.0011473622,0.012335306,0.9799147
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,False,0.00020337697,5.4738168e-05,0.00019105498,0.99955076
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,True,0.23480852,0.12568395,0.07623117,0.56327635
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,False,0.03297646,0.21503353,0.16746828,0.5845217
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,True,0.028358154,0.73136646,0.07708546,0.16318992
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,False,0.10322517,0.36029124,0.3179559,0.21852769
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,False,0.014184615,0.7744537,0.17280398,0.03855778
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,True,0.46601036,0.28264958,0.13351421,0.11782587
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,True,0.015471255,0.02550779,0.21357411,0.74544686
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,False,0.07735682,0.27000183,0.30595216,0.34668922
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.0053219446,0.009340303,0.03260086,0.95273685
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.13348038,0.2493742,0.46589231,0.15125309
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.046662044,0.30427474,0.34478846,0.30427474
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,False,0.07003647,0.16800876,0.51750344,0.24445131
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,False,0.21315718,0.061070554,0.069202,0.6565703
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.041790098,0.9511382,0.004991115,0.0020806063
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.41605133,0.2523479,0.19652873,0.13507208
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.016730404,0.024342593,0.04547795,0.91344905
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,True,0.0006658952,0.00017922327,0.0010313586,0.99812347
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,True,0.072516866,0.22336768,0.41730574,0.28680977
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.003534871,0.0040055336,0.012337912,0.98012173
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.00023041686,7.48054e-05,0.0003149425,0.99937975
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,True,0.017534953,0.013656235,0.6579943,0.31081447
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,True,0.04656324,0.041091915,0.086991586,0.8253532
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.10153385,0.35438797,0.18969022,0.35438797
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.0090950895,0.016991865,0.046188675,0.92772436
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.6766365,0.09157279,0.08081271,0.15097801
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.00079815264,0.004593051,0.9918229,0.0027858263
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,False,0.019664638,0.07777515,0.7379101,0.16465001
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.5272991,0.10383135,0.04904646,0.3198231
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.00080318423,9.0114765e-05,0.0010313089,0.99807537
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,0.05055309,0.10702089,0.22656325,0.6158627
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,True,0.20458671,0.49077803,0.124088116,0.18054715
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.21333183,0.1141883,0.2739235,0.39855632
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,0.0011663218,0.0010292754,0.0016969884,0.9961074
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,True,0.02626177,0.023175929,0.86967033,0.080891944
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.020705884,0.026586883,0.07227064,0.8804366
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.001493151,0.00075080345,0.0045992285,0.99315685
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.23773733,0.3919626,0.18515001,0.18515001
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.019978227,0.029068148,0.8494958,0.10145781
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.08014997,0.11661752,0.13214497,0.6710875
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,True,0.24902599,0.2821834,0.21976466,0.24902599
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.24606852,0.19163835,0.10257662,0.4597165
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.024521839,0.014873247,0.040429678,0.9201752
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.02190481,0.013285938,0.8219719,0.1428373
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,0.00051900314,6.198608e-05,0.00051900314,0.99889994
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,True,0.15710118,0.065489516,0.4839057,0.29350364
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.034876212,0.034876212,0.03077815,0.8994694
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,True,0.0015958946,0.00019060243,0.001030387,0.99718314
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.06979354,0.06979354,0.2760388,0.5843741
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.08957603,0.35428005,0.31265104,0.24349289
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,False,0.49882182,0.4402087,0.036134534,0.024834875
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,True,0.030824697,0.05758812,0.6191306,0.2924566
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,7.962993e-05,2.1432104e-05,0.0005192523,0.99937963
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.09983132,0.1452537,0.4474129,0.3075021
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.06850403,0.5061801,0.18621325,0.23910254
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.11505403,0.21494922,0.21494922,0.45504752
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,True,0.029344313,0.042695723,0.070393346,0.85756654
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.009028554,0.0033214195,0.92093754,0.06671249
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.018652078,0.023949742,0.6999141,0.25748402
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.00043034155,7.025133e-05,0.00043034155,0.99906904
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,0.0003797335,0.00023032,0.00043029443,0.99895966
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.1202759,0.2546241,0.2546241,0.37047586
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.04330424,0.07139662,0.11771313,0.767586
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.35125372,0.24141292,0.24141292,0.16592051
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.29501548,0.26035026,0.065826856,0.3788074
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.9643872,0.022680214,0.009454519,0.0034781233
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.0032274886,0.015397486,0.028766293,0.95260876
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.058404893,0.38084772,0.17989972,0.38084772
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.022378797,0.06893155,0.06893155,0.83975816
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,True,0.029126734,0.0044667297,0.851208,0.11519847
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.18188527,0.634842,0.08591652,0.09735618
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.08024153,0.28007045,0.28007045,0.3596176
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.5357296,0.22332531,0.105491415,0.13545366
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.0010281821,0.00033380184,0.0035887081,0.9950493
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.09576103,0.12295959,0.48631462,0.29496473
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.0137559725,0.020014822,0.11517734,0.85105187
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.022256643,0.23928146,0.5740064,0.1644556
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.05051464,0.3293968,0.29069167,0.3293968
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.035731174,0.26401964,0.14131954,0.5589296
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,True,0.047039255,0.032329574,0.57305545,0.3475757
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,True,0.62786007,0.23097682,0.074987195,0.06617596
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.40650612,0.40650612,0.05501462,0.1319732
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.041741405,0.11346489,0.44876236,0.39603138
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,True,0.039440446,0.030716252,0.79218256,0.13766068
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.04366229,0.030008625,0.15239638,0.77393264
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.01352629,0.008204109,0.7385104,0.2397592
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.028520994,0.02516969,0.73556614,0.21074323
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.11727361,0.46382612,0.24826825,0.1706321
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.04794784,0.14768974,0.05433202,0.7500304
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,True,0.10253437,0.24596716,0.24596716,0.4055313
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.71802557,0.04050823,0.03574839,0.20571777
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.00021640238,6.5999e-05,0.00058824266,0.99912935
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,True,0.010455808,0.011847982,0.036494356,0.9412018
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.03754626,0.314371,0.4574071,0.19067563
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.023247669,0.023247669,0.8723623,0.081142336
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.018525226,0.044439707,0.044439707,0.8925954
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,False,0.17274734,0.683229,0.072011806,0.072011806
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.030869784,0.122092366,0.05089567,0.7961422
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,True,0.12372373,0.38109592,0.33631596,0.15886441
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,0.0007083966,0.00055169984,0.0012432747,0.99749666
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.02200685,0.087038785,0.39008078,0.5008736
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,True,0.020840308,0.08242501,0.60904306,0.28769156
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.0040426855,0.0021638935,0.0045809625,0.9892125
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.030761363,0.030761363,0.8989788,0.039498374
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.0212433,0.010034624,0.06543397,0.90328807
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,True,0.06782876,0.268268,0.16271274,0.50119054
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.12144535,0.29133224,0.33012268,0.2570998
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.018519556,0.07324626,0.120762676,0.78747153
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.82071304,0.06736823,0.059452254,0.052466426
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.034458537,0.026836334,0.7842727,0.15443245
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,True,0.20663032,0.1420148,0.38603625,0.26531857
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.0645459,0.22528733,0.28927466,0.42089212
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,True,0.03759819,0.079595365,0.6664438,0.21636263
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.012856978,0.03494889,0.050850336,0.90134376
