0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceD_probs
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.2782253,0.5197933,0.033229273,0.16875216
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,False,0.023692403,0.88905084,0.030421646,0.05683512
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,False,0.05666891,0.41872978,0.10587147,0.41872978
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,False,0.103145376,0.31771013,0.116879016,0.4622655
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.26851735,0.64413965,0.0104115475,0.076931514
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.16177984,0.6398517,0.01504787,0.18332058
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,0.27669516,0.3135367,0.05448451,0.35528362
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.1056305,0.4177767,0.0031897647,0.47340304
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,False,0.3298825,0.37380585,0.039398845,0.25691277
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.20755985,0.26651213,0.08652382,0.43940422
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.4478479,0.5074782,0.0030175757,0.041656345
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,True,0.10212531,0.35645235,0.022787236,0.5186351
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,True,0.2365485,0.56745034,0.011777055,0.18422416
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.30896622,0.39672047,0.053690277,0.24062313
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.46825325,0.46825325,0.014140023,0.04935353
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.28007057,0.35961774,0.042950217,0.31736153
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,False,0.061302226,0.659061,0.03718168,0.242455
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.028790204,0.655262,0.0064239623,0.30952385
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.38514343,0.3398879,0.010263724,0.26470494
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.20470181,0.43335375,0.024448145,0.33749625
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.5667457,0.38951826,0.011762432,0.031973604
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.22123165,0.32189015,0.04356309,0.41331512
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.39825183,0.31015885,0.07842044,0.21316886
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.27821758,0.51977885,0.010787666,0.19121596
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,False,0.14554054,0.4482964,0.010542921,0.39562017
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.059518542,0.9310267,0.001399742,0.00805496
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,True,0.4322475,0.55501676,0.0025702375,0.0101654865
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,True,0.16120805,0.386718,0.11079656,0.34127745
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.16917098,0.45985436,0.054921772,0.31605297
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.19453846,0.2830518,0.055736206,0.46667352
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.026869101,0.17520857,0.012692065,0.7852303
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.29148537,0.4241087,0.057396874,0.22700904
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.6768297,0.31971171,0.0010175722,0.002441029
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.28656468,0.32472032,0.020758675,0.36795634
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,True,0.03618785,0.641445,0.01936996,0.30299714
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.5129524,0.31112134,0.009395051,0.16653125
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,True,0.36617094,0.6037138,0.0067066546,0.023408525
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.41514507,0.28532475,0.014205483,0.28532475
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.30050862,0.49545494,0.021768771,0.1822677
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,True,0.07919889,0.66312414,0.04239211,0.21528488
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.065918826,0.8030557,0.00787288,0.123152584
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,False,0.08708116,0.26822886,0.14357257,0.50111747
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,False,0.22787347,0.25821447,0.13821225,0.37569985
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.0034874289,0.029199883,0.00034530222,0.96696734
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.12675527,0.3040701,0.12675527,0.44241935
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.084429495,0.80104476,0.006116052,0.10840962
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,True,0.2580882,0.3755161,0.0739435,0.29245222
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,False,0.13524714,0.6061356,0.005942344,0.2526749
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.29243416,0.4254892,0.024004458,0.25807223
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.022779005,0.96858793,0.0002530519,0.008379928
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.16941364,0.52183074,0.029439675,0.2793159
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,False,0.14979021,0.46138632,0.02949544,0.35932803
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.15572959,0.7908601,0.002852287,0.050557993
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,False,0.27361768,0.65637475,0.02245991,0.04754763
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.26209584,0.18013565,0.0029116217,0.5548569
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,True,0.2581077,0.37554446,0.03493108,0.33141682
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.20519587,0.4343997,0.09692767,0.26347673
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,True,0.22709183,0.48075342,0.0650629,0.22709183
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,False,0.2916281,0.48081344,0.027125638,0.20043285
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.379769,0.379769,0.010120501,0.23034154
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.09298528,0.2864148,0.014259755,0.60634017
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,False,0.2580882,0.3755161,0.0739435,0.29245222
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,True,0.23115803,0.29681277,0.040169243,0.43186003
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.151857,0.68057585,0.049300753,0.11826635
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,False,0.0563783,0.7782784,0.0929521,0.072391175
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,True,0.34190676,0.43901697,0.0116994055,0.20737693
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,True,0.16233939,0.34367248,0.052703883,0.4412842
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,False,0.15993623,0.43475175,0.021645015,0.38366708
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.021894613,0.30224586,0.56466955,0.11119003
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.18774992,0.27317455,0.08868679,0.45038867
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.069920644,0.85180783,0.00835083,0.069920644
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,False,0.009911187,0.32821342,0.12074298,0.54113245
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,False,0.21727408,0.5906122,0.022900518,0.16921322
How many sides does a rhombus have?,4,6,8,10,A,True,0.3441139,0.3441139,0.008092783,0.30367944
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.11357279,0.2121819,0.16524743,0.5089979
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,0.46610686,0.52816826,0.0011553634,0.004569551
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,0.37333575,0.13734256,0.00994906,0.4793726
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,True,0.072011806,0.17274734,0.072011806,0.683229
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,False,0.22121082,0.32185984,0.09221439,0.36471498
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,False,0.11667849,0.35939503,0.11667849,0.40724793
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.1659085,0.57907754,0.013618599,0.24139543
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,True,0.07760516,0.39411148,0.022234248,0.50604916
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,False,0.3937315,0.44615623,0.015266626,0.14484572
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.22044101,0.46667364,0.029833447,0.28305188
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,True,0.2818485,0.4100871,0.026215991,0.2818485
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,0.019266034,0.3414986,0.14235781,0.49687755
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.12574463,0.8199579,0.008038584,0.04625886
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.9321694,0.067526124,8.959234e-05,0.00021492084
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,True,0.21071416,0.3065873,0.03661663,0.4460819
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.0031155678,0.97888225,7.327113e-05,0.017928854
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.3719013,0.61316156,0.002211406,0.012725762
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,False,0.87845117,0.118885435,0.0004858576,0.002177463
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,False,0.23718046,0.30454573,0.015162439,0.44311142
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.5511594,0.37880594,0.004208154,0.0658266
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,True,0.24343275,0.5839648,0.042302273,0.13030016
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,False,0.10873516,0.4300559,0.031153144,0.4300559
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.37925792,0.37925792,0.011452597,0.23003155
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.223634,0.32538554,0.082270354,0.36871013
How many stars are on the American flag?,13,48,50,51,C,False,0.48561242,0.3337562,0.001984587,0.17864683
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,False,0.34600055,0.5034278,0.006337221,0.14423448
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,False,0.17894481,0.4292663,0.012962719,0.37882617
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,False,0.06114868,0.21342985,0.21342985,0.5119916
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,True,0.240623,0.3501044,0.10030659,0.30896604
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.16833088,0.35635647,0.017741943,0.45757076
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.314371,0.4574071,0.03754626,0.19067563
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,False,0.28622413,0.41645363,0.011098113,0.28622413
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.31537038,0.51995784,0.015701367,0.14897043
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,False,0.18774992,0.45038867,0.08868679,0.27317455
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.14342526,0.38987026,0.024923572,0.4417809
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,True,0.15075055,0.40978247,0.029684544,0.40978247
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,True,0.24749918,0.31779525,0.11691034,0.31779525
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,False,0.14235781,0.49687755,0.019266034,0.3414986
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.030554356,0.07329609,0.0032204057,0.8929292
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,False,0.09062624,0.35843372,0.029422032,0.521518
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.16875216,0.5197933,0.033229273,0.2782253
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,True,0.1478066,0.3545696,0.042347305,0.4552764
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.003744456,0.07520941,0.0048079765,0.9162381
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.052816648,0.2088939,0.009178157,0.7291113
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.21162468,0.3079121,0.032453697,0.44800946
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,False,0.33108503,0.48172584,0.0307957,0.15639348
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,False,0.19429442,0.76844937,0.010961341,0.02629489
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,False,0.56943387,0.3453791,0.008122537,0.07706449
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,True,0.042010844,0.51179683,0.047604524,0.39858776
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.03262792,0.7426081,0.012003141,0.21276078
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,True,0.4432255,0.5022403,0.0015985209,0.052935738
