0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceD_probs
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,False,0.7266256,0.2359008,0.0319257,0.005547855
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.5194829,0.35703504,0.0902726,0.033209432
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.67994946,0.25013945,0.063245155,0.0066659898
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,False,0.37961277,0.5523333,0.051375,0.01667902
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,False,0.034715008,0.89531183,0.030635886,0.03933726
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.16002825,0.632924,0.097062044,0.1099857
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,True,0.51431507,0.40054896,0.06960498,0.01553097
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.35932803,0.46138632,0.14979021,0.02949544
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.59447616,0.36056802,0.04306371,0.0018920874
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.76327443,0.17030954,0.06265338,0.003762628
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.51331335,0.39976883,0.054102827,0.032815024
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.03847088,0.8755932,0.02996115,0.055974796
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,False,0.49214357,0.43431517,0.045776486,0.02776484
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,False,0.47001126,0.32303372,0.034047503,0.17290749
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,False,0.3684494,0.4730984,0.119618006,0.03883428
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,True,0.44231895,0.3903451,0.16272005,0.004616013
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.20420332,0.7127396,0.06629511,0.01676203
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,False,0.56942385,0.34537303,0.06800798,0.017195111
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,True,0.6310546,0.29808906,0.051800113,0.019056197
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,False,0.4740686,0.369205,0.15390754,0.002818915
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.4716216,0.4716216,0.03014976,0.02660707
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,True,0.37422344,0.4805124,0.09461851,0.050645635
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,False,0.4561775,0.4561775,0.069957085,0.01768792
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.30274552,0.49914297,0.1262031,0.07190837
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.3203075,0.52809775,0.11783454,0.03376016
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,False,0.48781538,0.379911,0.12333904,0.008934651
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,True,0.3801436,0.48811406,0.108912975,0.0228294
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,True,0.6324708,0.29875803,0.051916365,0.016854776
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,False,0.31595328,0.5209189,0.14924577,0.013882019
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.7101949,0.23056652,0.058296345,0.00094227266
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,True,0.7759389,0.19618808,0.02655117,0.001321905
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.3962973,0.5088558,0.05038355,0.044463325
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,True,0.15743177,0.79950446,0.03299949,0.010064276
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.24966675,0.67866457,0.06312564,0.008543126
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.5489467,0.4275201,0.018783921,0.0047493195
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,False,0.19870822,0.5401449,0.25514638,0.006000468
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,True,0.108439796,0.70711625,0.13923945,0.045204427
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,False,0.4663802,0.4663802,0.04915611,0.018083522
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.52573454,0.31887412,0.11730724,0.038084082
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,False,0.3767093,0.5481088,0.04789321,0.027288731
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.5214497,0.40610543,0.062278286,0.01016665
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.7623494,0.19275212,0.04300881,0.0018896754
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,False,0.6533484,0.27235612,0.041767165,0.0325283
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,True,0.32320195,0.60382074,0.049564626,0.023412671
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.4486432,0.30834767,0.0779625,0.16504662
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.5607256,0.34009728,0.085990064,0.013187003
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,False,0.69347465,0.25511506,0.03046915,0.02094112
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,False,0.4051744,0.45912275,0.102444135,0.03325874
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,False,0.33256176,0.54830164,0.08408478,0.03505175
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,True,0.44615623,0.3937315,0.14484572,0.015266626
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,True,0.7096678,0.20332323,0.074798435,0.012210509
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,False,0.24247824,0.58167505,0.11453861,0.061308097
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,False,0.21052979,0.5722793,0.16396075,0.053230267
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,False,0.87124896,0.11791072,0.008541424,0.0022988932
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,False,0.32389003,0.41588303,0.06377773,0.19644924
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,True,0.3738595,0.4236383,0.13753523,0.06496704
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,True,0.65682966,0.27380732,0.053915862,0.015447154
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,False,0.4577062,0.40392432,0.0901277,0.04824188
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,True,0.67908216,0.22046569,0.091903776,0.008548383
A capacitor can store,charge,energy,Both of these,Neither of these,C,False,0.8303927,0.14430062,0.025075687,0.0002309391
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,True,0.28769132,0.53747815,0.13589576,0.03893479
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,False,0.44146276,0.5002428,0.046529833,0.011764584
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,True,0.52201873,0.31662038,0.090713255,0.07064755
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.21786049,0.6710576,0.090817764,0.020264184
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,True,0.43090025,0.43090025,0.12345499,0.014744596
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.3067599,0.50576156,0.09959036,0.08788818
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,False,0.32623175,0.32623175,0.25406954,0.09346696
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,True,0.41717213,0.41717213,0.13543595,0.03021985
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.32949838,0.543251,0.12121568,0.006034973
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,True,0.27330828,0.51060706,0.21285269,0.0032319974
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,True,0.12645489,0.7276976,0.12645489,0.019392485
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,True,0.22633363,0.42284688,0.2564696,0.0943499
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,True,0.42548367,0.42548367,0.06525004,0.0837827
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.46471682,0.41011116,0.09150817,0.033663973
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,False,0.63048446,0.262825,0.075300634,0.03138997
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,True,0.63574743,0.26501894,0.08603906,0.013194516
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,True,0.46778262,0.36430946,0.13402197,0.03388606
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,True,0.5761127,0.3959561,0.019713491,0.008217806
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,True,0.4891163,0.43164364,0.07500842,0.0042316853
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.45198813,0.45198813,0.053982284,0.042041447
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,True,0.26697844,0.64044803,0.08667521,0.0058983224
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.24669611,0.59179324,0.13204692,0.029463649
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,True,0.41569874,0.53376776,0.043814328,0.0067191445
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,False,0.22897041,0.48473036,0.20206568,0.08423351
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.1504883,0.67444175,0.17052558,0.0045443526
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.13339613,0.7676418,0.08090884,0.018053206
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,False,0.30155268,0.30155268,0.3872013,0.009693395
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,False,0.31127852,0.3527248,0.27470234,0.061294377
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,True,0.45227867,0.39913452,0.10091702,0.04766982
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,False,0.51334155,0.3997908,0.061309908,0.02555777
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,True,0.737748,0.21136835,0.028605595,0.022278061
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,True,0.7645929,0.19331935,0.033593867,0.008493859
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,False,0.51728463,0.45650208,0.022727901,0.0034854363
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,False,0.4795075,0.4795075,0.039360374,0.0016245967
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.22832859,0.3322161,0.42657393,0.012881417
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,True,0.26913244,0.64561516,0.06804734,0.017205061
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,False,0.30159858,0.38726023,0.2348852,0.07625606
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,True,0.36168784,0.46441638,0.15077393,0.023121929
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,False,0.15839794,0.5528631,0.23046763,0.05827134
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,True,0.32575795,0.60859597,0.03890624,0.026739841
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,False,0.38980564,0.38980564,0.18413115,0.036257576
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,False,0.5586822,0.3839763,0.040470805,0.01687074
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.13307625,0.76580095,0.08071482,0.020407904
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,True,0.18174092,0.49402303,0.29964012,0.024595957
Sound travels in,solids,liquids,gases,All of these,D,False,0.47733942,0.37175232,0.10650882,0.044399485
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,False,0.1389426,0.42797336,0.2941415,0.1389426
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,True,0.79918236,0.17832169,0.018794969,0.0037009486
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.16120805,0.34127745,0.386718,0.11079656
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.8767643,0.104714565,0.016058499,0.0024626504
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,True,0.6973018,0.256523,0.039339077,0.006836106
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,False,0.22051892,0.46683857,0.19460726,0.11803527
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,False,0.7687473,0.17153072,0.05568787,0.004034016
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,False,0.580694,0.24206927,0.12957035,0.047666267
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,False,0.5830001,0.3120575,0.08940597,0.015536427
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,True,0.8149384,0.12497486,0.05209727,0.007989375
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.9294123,0.05941534,0.010324838,0.0008475143
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,True,0.15370457,0.5364816,0.17417008,0.1356438
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,False,0.4187298,0.4187298,0.105871476,0.05666892
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,False,0.6679509,0.24572542,0.07977536,0.00654836
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.22157295,0.68249273,0.076573566,0.01936083
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,False,0.191917,0.66985613,0.10272577,0.035501074
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,False,0.263798,0.6328185,0.0755794,0.027804106
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,False,0.21999511,0.52774084,0.17133236,0.08093168
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,False,0.3475757,0.57305545,0.047039255,0.032329574
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,False,0.7750491,0.17293683,0.04954723,0.0024668116
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,True,0.104085356,0.3632936,0.28293332,0.24968779
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.51764923,0.31397015,0.13088222,0.037498385
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,True,0.42217115,0.5420785,0.026988499,0.008761883
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,False,0.50455546,0.39294818,0.07737609,0.025120337
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,True,0.7305945,0.20931885,0.046705343,0.013381306
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,True,0.7505771,0.16747639,0.06981455,0.012131949
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,True,0.21425393,0.51396847,0.2427815,0.028996117
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,False,0.7027896,0.22816238,0.057688482,0.011359536
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,False,0.33619508,0.261829,0.261829,0.14014696
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,False,0.5963069,0.21936907,0.10362261,0.080701366
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,True,0.97429615,0.02022087,0.005112637,0.0003703582
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,False,0.28197592,0.4648997,0.24884288,0.004281578
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,False,0.35157773,0.45143473,0.18818599,0.008801576
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,True,0.30407026,0.5013271,0.067847244,0.12675534
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,True,0.39163822,0.5028734,0.077118136,0.028370177
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,True,0.63372594,0.29935092,0.058945697,0.007977433
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,True,0.21938367,0.6757493,0.07122345,0.033643577
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,True,0.2757193,0.5836978,0.11493691,0.025645891
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,False,0.34428385,0.5676281,0.05982756,0.028260538
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,False,0.27247858,0.34986943,0.30875868,0.06889337
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,True,0.2146192,0.6610737,0.11487738,0.009429709
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.23409015,0.636323,0.12529942,0.0042875106
Electricity and magnetism connect to form,mass,energy,ultrahigh-frequency sound,light,D,False,0.2267152,0.47995612,0.15581894,0.13750973
Sound travels in air by a series of,compressions,rarefactions,Both of these,Neither of these,C,False,0.5036474,0.39224097,0.09917405,0.004937585
