0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceD_probs
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,False,0.45290017,0.45290017,0.07870225,0.015497391
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,False,0.2992646,0.55909985,0.11009329,0.031542256
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,False,0.5899385,0.3578158,0.029371308,0.022874398
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,0.26273233,0.71418047,0.011543652,0.011543652
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,True,0.70687085,0.26004326,0.02418779,0.008898191
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,False,0.53116363,0.32216704,0.11851863,0.02815064
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.14348403,0.728672,0.11174548,0.016098462
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,False,0.22339062,0.6880916,0.08218082,0.006337104
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,False,0.32973298,0.47975865,0.15575483,0.034753602
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,True,0.25807485,0.61908937,0.057584282,0.06525154
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,False,0.38747647,0.49752963,0.09796939,0.017024526
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.39327043,0.50496924,0.0414504,0.060309976
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,True,0.21439138,0.35347164,0.24293727,0.18919975
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.19401129,0.7673295,0.026256572,0.012402726
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,False,0.40389383,0.51860994,0.04823824,0.02925797
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,False,0.34426436,0.4420442,0.087043665,0.12664779
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,False,0.061276156,0.51305896,0.311186,0.11447893
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,False,0.55966645,0.33945486,0.06279284,0.03808578
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,True,0.37139764,0.37139764,0.12057516,0.13662957
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,False,0.29164848,0.42434603,0.20044687,0.083558686
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,False,0.6223762,0.22895941,0.07433224,0.07433224
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.4410914,0.4410914,0.11152537,0.0062918304
What is the optimal span of control?,2,5,7,None of the above,D,False,0.06486647,0.79023534,0.094380155,0.050518055
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,False,0.465643,0.32003143,0.13340895,0.08091662
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,False,0.27262422,0.3966659,0.16535495,0.16535495
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,False,0.32633546,0.36978653,0.10594562,0.19793248
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,True,0.19294313,0.67343765,0.070979804,0.06263946
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,0.27480915,0.24251823,0.12981066,0.35286194
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,False,0.37668884,0.48367804,0.06545871,0.074174434
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,True,0.35260183,0.5130326,0.11447305,0.019892434
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,True,0.2986742,0.6322933,0.05881244,0.010220069
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.44553778,0.50486046,0.04144147,0.008160309
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,False,0.34426436,0.4420442,0.087043665,0.12664779
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,False,0.39181906,0.3457791,0.099067375,0.16333447
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,False,0.38479966,0.3395845,0.1506897,0.12492616
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,True,0.28291208,0.5989249,0.091848105,0.026314924
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.47557855,0.47557855,0.030402718,0.018440181
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,True,0.33781698,0.6311252,0.02447138,0.006586383
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.29915088,0.63330245,0.045876276,0.021670418
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,False,0.5896104,0.24578618,0.062144477,0.102458924
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,False,0.08426374,0.5494686,0.33326954,0.032998152
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,False,0.14973195,0.67105204,0.14973195,0.02948397
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,False,0.0036814644,0.794975,0.20100115,0.00034242956
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,False,0.70690227,0.122841194,0.1391973,0.031059118
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,False,0.8291766,0.11221685,0.046778943,0.0118275685
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,False,0.36658123,0.5333725,0.08179533,0.018251004
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,True,0.34127763,0.43820915,0.16120814,0.059305158
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,False,0.24846093,0.36150852,0.17076454,0.219266
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,True,0.40386593,0.45764005,0.11570953,0.022784555
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,False,0.42797336,0.2941415,0.1389426,0.1389426
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.1568766,0.62045896,0.20143352,0.021230938
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,False,0.17076398,0.4641846,0.36150733,0.0035440933
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,False,0.26226214,0.48997018,0.12388386,0.12388386
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.78914744,0.1760826,0.028744694,0.006025215
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,False,0.26503736,0.34031472,0.23389466,0.16075328
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,False,0.8303531,0.11237607,0.025074491,0.032196283
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,False,0.44229883,0.2682678,0.16271265,0.12672074
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,False,0.2721112,0.50837064,0.18701911,0.032499045
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.5041574,0.2381471,0.2381471,0.019548304
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,False,0.34891784,0.57526827,0.053508285,0.02230557
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.5726098,0.2704817,0.112753555,0.044154927
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.8360222,0.12820816,0.025245683,0.0105239665
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,False,0.71782947,0.2330451,0.024562772,0.024562772
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,False,0.3287146,0.22592203,0.2900896,0.15527378
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,True,0.26257905,0.43291965,0.12403356,0.18046775
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,False,0.5323223,0.25145122,0.13459215,0.08163427
