0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceD_probs
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.8192825,0.14236994,0.010313245,0.028034303
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.7262608,0.111375704,0.036158394,0.1262052
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.4240453,0.4240453,0.044694044,0.10721544
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.57587975,0.395796,0.0030219397,0.025302391
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.46973592,0.46973592,0.034027558,0.026500687
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,False,0.22229211,0.6042526,0.15277898,0.020676386
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.1395752,0.29548073,0.33482352,0.23012061
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,False,0.3354456,0.23054817,0.23054817,0.20345806
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.58131236,0.35258377,0.028941838,0.037162054
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.3626318,0.52762616,0.018054374,0.09168768
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,0.43458176,0.2986834,0.085574225,0.18116063
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.18694364,0.44845447,0.015345268,0.3492567
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.54830164,0.33256176,0.03505175,0.08408478
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.46275234,0.21858872,0.07096537,0.2476935
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.81901455,0.16127352,0.008029336,0.011682615
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.24022163,0.34952042,0.060737543,0.34952042
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.5836978,0.2757193,0.025645891,0.11493691
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.59605354,0.24847208,0.038104426,0.117369905
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.7257154,0.23560528,0.01933966,0.01933966
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.56256205,0.26573548,0.046177905,0.12552457
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,False,0.2444512,0.45669493,0.16800869,0.1308453
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.14333521,0.72791624,0.01711895,0.111629575
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.74863833,0.13009384,0.019950535,0.10131718
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.24194838,0.3520328,0.053985983,0.3520328
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.7500126,0.21488221,0.009441265,0.025664018
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.46693087,0.22056252,0.09194414,0.22056252
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.6095081,0.2242255,0.093471095,0.07279536
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.4539066,0.3535028,0.025607657,0.1669829
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,False,0.30708548,0.50629836,0.022245198,0.16437101
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.31625906,0.66952044,0.005792487,0.008428019
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.61886364,0.37535977,0.0025291543,0.0032474983
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.37569985,0.25821447,0.22787347,0.13821225
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.35278094,0.31132808,0.14706098,0.18883003
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.22581697,0.32856175,0.07331204,0.37230924
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.21034327,0.18562728,0.032257184,0.5717723
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.530306,0.32164684,0.05589384,0.09215336
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.91323704,0.08494428,0.0013729964,0.00044574667
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,True,0.65541244,0.14624229,0.032631062,0.16571422
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,True,0.15770222,0.6237244,0.039873365,0.17870004
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.90914714,0.07462734,0.0061257854,0.010099713
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.5852988,0.40226957,0.007367824,0.0050638267
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.8093243,0.12411391,0.014823292,0.05173837
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.63330245,0.29915088,0.021670418,0.045876276
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,False,0.5361562,0.3684944,0.038839024,0.056510445
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.42178962,0.47795025,0.026964108,0.07329605
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,False,0.34993201,0.2122445,0.27252734,0.16529618
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,False,0.52014494,0.21682866,0.13151324,0.13151324
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.10575245,0.17435631,0.030298585,0.6895926
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.36815858,0.3248988,0.15347132,0.15347132
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.25409314,0.6906968,0.016243631,0.038966447
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.5303554,0.2838788,0.08133264,0.10443317
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,False,0.6216534,0.25914368,0.035071284,0.084131636
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,False,0.682232,0.19546275,0.029975183,0.09233006
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.482967,0.42621687,0.0068891537,0.08392708
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.40828106,0.46264306,0.037976056,0.09109982
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,False,0.5930447,0.2472178,0.042960014,0.11677743
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.2540843,0.6906727,0.020856509,0.034386568
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,False,0.507472,0.39521956,0.06867886,0.02862961
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,False,0.7594489,0.10278023,0.0057984637,0.13197243
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.41799498,0.36887926,0.038879592,0.17424622
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.37139764,0.37139764,0.13662957,0.12057516
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.46968922,0.36579433,0.07202918,0.09248729
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,False,0.6070077,0.22330566,0.03424503,0.13544172
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.5607256,0.34009728,0.013187003,0.085990064
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.162724,0.30400848,0.032042257,0.50122523
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,True,0.55761653,0.23244914,0.08551327,0.12442107
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.58202267,0.21411417,0.08925607,0.11460706
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.28272212,0.5985227,0.05567129,0.06308383
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.25934482,0.228871,0.4275873,0.08419693
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.6334416,0.26405776,0.03573633,0.06676426
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.3755161,0.2580882,0.0739435,0.29245222
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,False,0.38729036,0.34178254,0.036023617,0.23490348
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.12974906,0.18878378,0.6589201,0.022547007
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.5778376,0.1875964,0.06901286,0.16555324
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.21421617,0.7476879,0.015517767,0.022578217
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.0984999,0.30340105,0.38957468,0.2085243
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,True,0.4662267,0.4662267,0.03377335,0.03377335
How many sides does a rhombus have?,4,6,8,10,A,True,0.7063437,0.20237087,0.00692475,0.084360726
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.16947274,0.1164768,0.19203778,0.52201277
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,False,0.7705951,0.2207792,0.004582126,0.004043712
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,0.36430943,0.13402195,0.033886056,0.46778256
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,False,0.3588823,0.19209586,0.169524,0.27949783
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,True,0.40870097,0.24788967,0.15035269,0.19305666
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,False,0.32205626,0.28421366,0.22134583,0.1723843
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.37658975,0.4267321,0.039692268,0.15698597
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,False,0.2924273,0.33136356,0.08378183,0.2924273
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.5586333,0.33882824,0.016869266,0.0856692
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.45842078,0.21654265,0.079661585,0.24537498
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.37869313,0.37869313,0.03991396,0.20269984
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,False,0.14398156,0.502545,0.20949192,0.14398156
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.436999,0.49518475,0.0217569,0.04605936
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.95722514,0.042057537,0.00046721703,0.00025008328
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.32939684,0.2906917,0.050514642,0.32939684
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.2886414,0.6924147,0.0004917352,0.018452227
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,False,0.6417755,0.3435177,0.005552446,0.009154435
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,False,0.9405592,0.046827685,0.0033921862,0.009220918
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,False,0.2583862,0.228025,0.030859828,0.48272896
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.83300394,0.14475438,0.004953223,0.017288445
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,False,0.4177418,0.4177418,0.08225824,0.08225824
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,False,0.2641972,0.38440463,0.052023508,0.29937464
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.67042357,0.24663505,0.012279237,0.07066212
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,True,0.5967954,0.24878132,0.062901765,0.09152154
How many stars are on the American flag?,13,48,50,51,C,False,0.6424097,0.30345285,0.0014052655,0.0527322
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,False,0.8299259,0.1442195,0.0063365623,0.019517986
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,False,0.459434,0.19152059,0.03328129,0.31576407
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,True,0.25821447,0.22787347,0.37569985,0.13821225
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.54439425,0.22693728,0.12147078,0.10719758
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.20244981,0.33378333,0.035180505,0.42858627
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.55377305,0.33588034,0.035401527,0.07494503
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,True,0.5034381,0.26947102,0.017226705,0.20986423
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.5201086,0.3154618,0.048377637,0.11605191
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,False,0.40452573,0.2780262,0.1488167,0.1686314
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.38347945,0.38347945,0.0518983,0.18114287
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,True,0.37835434,0.42873165,0.035192437,0.15772156
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,False,0.40067968,0.24302451,0.16702813,0.18926768
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,False,0.34294903,0.49898788,0.03189923,0.1261639
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.31471244,0.14865963,0.01775486,0.5188731
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,False,0.35148418,0.21318594,0.03704616,0.39828375
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.47098023,0.4156386,0.04964095,0.06374024
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,False,0.31894505,0.281468,0.08064194,0.31894505
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.050453298,0.12103118,0.03929307,0.7892224
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.25807223,0.29243416,0.024004458,0.4254892
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.3580779,0.24610312,0.037741132,0.3580779
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,False,0.73491347,0.18581523,0.032289844,0.046981446
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,False,0.5340706,0.36706102,0.0722786,0.026589809
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,False,0.5752405,0.30790406,0.028639536,0.08821599
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,True,0.19159622,0.5208125,0.07048431,0.21710695
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.166557,0.7464567,0.01755498,0.06943129
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,False,0.6462439,0.305264,0.007179121,0.04131299
