0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceD_probs
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,False,0.50529635,0.1640457,0.18588814,0.14476983
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,False,0.2934625,0.08407842,0.07419894,0.54826015
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,0.5540337,0.33603844,0.051533163,0.05839472
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,False,0.42797336,0.2941415,0.1389426,0.1389426
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,False,0.4845491,0.33302543,0.074308015,0.10811752
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,True,0.43495992,0.26381654,0.14121081,0.16001281
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,False,0.43879536,0.23487024,0.30157936,0.02475514
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,True,0.5190769,0.21638343,0.14871801,0.11582171
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.33201173,0.33201173,0.10778843,0.22818811
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,False,0.49078408,0.33731064,0.096641116,0.07526418
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,True,0.4614727,0.3593953,0.116678566,0.06245354
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.09600044,0.07476521,0.20323291,0.6260015
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,True,0.38812074,0.26675123,0.1617928,0.18333524
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,False,0.7245176,0.20757776,0.036071606,0.031833082
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.48280114,0.17761262,0.13832484,0.20126146
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,False,0.5649716,0.38829896,0.024823122,0.021906327
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.41818747,0.2536435,0.15384258,0.17432646
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.42520437,0.3311495,0.121823095,0.121823095
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.6395832,0.20764226,0.076387316,0.076387316
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.5230819,0.27998558,0.11671535,0.08021721
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.62396675,0.17876947,0.13922581,0.05803795
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.3200748,0.15119262,0.063026465,0.46570608
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.3469507,0.2702055,0.1126384,0.2702055
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.5733975,0.08793336,0.09964155,0.23902765
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,False,0.40428436,0.3567797,0.14872791,0.09020804
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.40101793,0.3538971,0.13019146,0.11489356
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.84772485,0.0788507,0.025599074,0.047825363
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.26426658,0.23321445,0.43570194,0.06681706
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,False,0.41563836,0.41563836,0.119082384,0.049640924
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.7535302,0.101979226,0.042511266,0.101979226
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.51588243,0.1674825,0.10158327,0.21505179
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,0.27783656,0.31483006,0.21637933,0.19095409
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,0.6671327,0.19113672,0.062053006,0.079677634
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.3458365,0.3918841,0.18511294,0.07716655
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.46601036,0.13351421,0.11782587,0.28264958
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.5667617,0.23626141,0.09848841,0.09848841
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,True,0.3076567,0.3076567,0.2715061,0.11318058
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.17338517,0.17338517,0.11916578,0.53406394
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.45669493,0.16800869,0.1308453,0.2444512
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.14305742,0.20814733,0.4406479,0.20814733
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,True,0.6251503,0.13948989,0.09586991,0.13948989
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.41563836,0.41563836,0.119082384,0.049640924
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.31132808,0.14706098,0.18883003,0.35278094
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.6366676,0.14205974,0.11063624,0.11063624
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.32545507,0.25346467,0.19739848,0.2236818
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.37106892,0.19861889,0.17528054,0.2550317
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.50740993,0.23968348,0.088174626,0.16473189
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.38327128,0.43430325,0.08551938,0.096906155
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.80390245,0.05139176,0.021423275,0.12328244
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.6095081,0.2242255,0.093471095,0.07279536
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,True,0.47848102,0.2902134,0.1370871,0.0942185
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,False,0.61441934,0.29023114,0.030590137,0.06475932
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.37993598,0.26112592,0.17946905,0.17946905
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.40826365,0.31795606,0.055252478,0.2185278
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,True,0.50882477,0.27235427,0.16519122,0.053629734
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.3934447,0.3934447,0.14474021,0.06837043
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.36617643,0.28517848,0.19600013,0.15264504
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.40101793,0.3538971,0.13019146,0.11489356
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,False,0.3520822,0.16631185,0.3520822,0.1295238
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.6274251,0.12354732,0.13999747,0.10903013
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,False,0.5046292,0.1856427,0.09936738,0.21036074
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,0.29496473,0.12295959,0.09576103,0.48631462
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.49088004,0.23187532,0.18058468,0.09666001
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,True,0.4430448,0.20927955,0.16298708,0.18468855
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.4242698,0.29159608,0.17686196,0.1072722
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.2953185,0.17911972,0.09587588,0.4296859
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.6959258,0.22593401,0.057125065,0.021015137
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.1878556,0.27332827,0.1878556,0.35096046
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.48714164,0.29546633,0.10869599,0.10869599
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.38812074,0.26675123,0.1617928,0.18333524
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.54860663,0.15717843,0.22869326,0.06552172
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,False,0.54289657,0.2905916,0.08325589,0.08325589
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.4487219,0.34946495,0.11345466,0.08835858
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.48881716,0.3359588,0.109069854,0.066154204
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.23038223,0.10882486,0.23038223,0.43041065
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.57588124,0.21185488,0.16499275,0.04727121
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.17946905,0.37993598,0.17946905,0.26112592
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.5188968,0.054691322,0.27774546,0.14866643
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.4606797,0.31662023,0.13198695,0.09071322
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.50152194,0.23690219,0.16282034,0.09875553
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.5357296,0.22332531,0.13545366,0.105491415
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,True,0.38812074,0.26675123,0.1617928,0.18333524
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.7095424,0.084742755,0.06599773,0.13971718
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.45342955,0.3531313,0.114644945,0.07879424
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.5055495,0.23880467,0.12782294,0.12782294
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.2926662,0.12200142,0.2926662,0.2926662
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,False,0.3632936,0.24968779,0.28293332,0.104085356
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.5284271,0.11790803,0.24961129,0.104053475
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.4859146,0.3339639,0.095682256,0.08443929
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,True,0.517554,0.27702668,0.0899374,0.115481906
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.5681516,0.30410963,0.067856036,0.059882734
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.74336857,0.11399926,0.05384944,0.08878271
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,False,0.5469058,0.09503798,0.065318584,0.2927376
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.26665846,0.34239623,0.20767382,0.1832715
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.61174506,0.22504844,0.10630535,0.056901157
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,True,0.45669493,0.2444512,0.16800869,0.1308453
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.4701128,0.3231035,0.072094135,0.13468957
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.71499753,0.12424794,0.07536019,0.08539428
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,True,0.2069235,0.34115916,0.11075816,0.34115916
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.51386315,0.35317263,0.07880347,0.054160774
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.5790978,0.1659143,0.041949708,0.21303818
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,True,0.4406479,0.20814733,0.14305742,0.20814733
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.48631462,0.29496473,0.09576103,0.12295959
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.4597165,0.24606852,0.10257662,0.19163835
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.36029124,0.21852769,0.3179559,0.10322517
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.51597023,0.18981485,0.079126604,0.21508838
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.42582247,0.25827438,0.25827438,0.057628803
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,True,0.4026711,0.4026711,0.115367204,0.07929064
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.115767844,0.2777126,0.14864884,0.4578707
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.42588618,0.25831303,0.138265,0.17753577
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,False,0.4227611,0.12112309,0.25641757,0.19969821
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.49309197,0.16008352,0.14127322,0.20555131
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.46191543,0.2181934,0.16992919,0.14996198
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.2617501,0.2617501,0.17989805,0.29660174
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,True,0.4330672,0.38218045,0.109496534,0.0752558
