0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptllama2chat_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptllama2chat_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptllama2chat_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptllama2chat_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptllama2chat_choiceD_probs
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,False,0.09830394,0.23581888,0.024855126,0.64102215
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,False,0.21318594,0.39828375,0.03704616,0.35148418
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,False,0.041314602,0.12725794,0.7323189,0.099108584
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,False,0.03312205,0.042529553,0.07011938,0.854229
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,False,0.6664438,0.079595365,0.21636263,0.03759819
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.09265902,0.7758244,0.012540034,0.11897653
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.03655621,0.9427971,0.007198345,0.013448278
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,False,0.055894848,0.77160454,0.13408476,0.038415927
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,False,0.09411604,0.6954287,0.17583191,0.03462336
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.026717437,0.47357792,0.32548502,0.17421958
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,False,0.031635284,0.9245185,0.007998653,0.035847474
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.001667806,0.9789778,0.0035307454,0.015823701
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.61500686,0.32918948,0.05048284,0.005320852
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.11137381,0.08673801,0.4991428,0.3027454
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,True,0.009605509,0.004004172,0.006601764,0.9797886
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.09108776,0.67305255,0.19283278,0.04302681
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,True,0.0024705105,0.00022979325,0.0006246429,0.996675
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,True,0.05602309,0.049440205,0.018188035,0.8763486
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,False,0.11063624,0.6366676,0.14205974,0.11063624
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,False,0.23832805,0.14455327,0.5045405,0.112578206
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,True,0.0091912495,0.18461119,0.5018252,0.30437237
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,True,0.0002304535,5.1421128e-05,0.00017947737,0.99953866
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,False,0.20969173,0.26924953,0.077141285,0.44391742
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,False,0.1558982,0.3300365,0.2570327,0.2570327
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,True,0.023114435,0.31908494,0.19353479,0.46426585
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,True,0.06580584,0.5509855,0.2602671,0.12294149
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,True,0.14664404,0.21336582,0.45169547,0.18829468
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.059068043,0.040596835,0.560422,0.33991313
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.07885403,0.35339925,0.21434748,0.35339925
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,True,0.13413705,0.043547925,0.6011605,0.2211546
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,True,0.011731913,0.9319813,0.028143398,0.028143398
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,False,0.2516437,0.22207476,0.4701323,0.056149296
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,True,0.916309,0.06637721,0.0130704455,0.0042433525
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.996009,0.0027975843,0.00048614727,0.0007073401
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,True,0.76948744,0.17169586,0.038310524,0.020506145
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.02499237,0.18467002,0.7303841,0.059953578
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,True,0.0004270392,0.99140245,0.0014905132,0.0066800173
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,True,0.013321596,0.3435685,0.14322066,0.49988922
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.0817727,0.87913936,0.012540249,0.02654771
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,True,0.041102838,0.16256487,0.7285652,0.06776712
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,True,0.017410247,0.508802,0.16518383,0.308604
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,True,0.4560635,0.0176835,0.009465296,0.51678765
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.2765261,0.6633516,0.037423737,0.022698643
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,True,0.018416256,0.050060574,0.8873449,0.0441783
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.09843841,0.30321166,0.09843841,0.49991152
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.027877016,0.92315996,0.013168169,0.035794795
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,False,0.014223893,0.05625659,0.7765982,0.15292126
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,True,0.021234548,0.9029159,0.030896083,0.044953533
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.75684404,0.04838342,0.16887474,0.025897779
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.65965194,0.27498382,0.017579129,0.04778503
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,False,0.9778332,0.01790964,0.0011449249,0.0031122288
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,True,0.67839026,0.19436207,0.023213238,0.10403452
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,True,0.2550317,0.17528054,0.37106892,0.19861889
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,False,0.03212835,0.3454123,0.56948864,0.052970696
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,False,0.22784865,0.6193568,0.030835958,0.12195859
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,True,0.0020202391,0.0015733637,0.5601563,0.43625015
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,False,0.02042913,0.02042913,0.362115,0.5970267
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,True,0.00070145394,0.98772067,0.0040365886,0.0075413403
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,True,0.0006254985,0.0006254985,0.00070878264,0.99804026
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.9211546,0.058887444,0.0008399843,0.019117953
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,False,0.02408123,0.9036415,0.04498966,0.02728761
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,False,0.009496192,0.1156873,0.356342,0.5184745
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,False,0.08255462,0.28814396,0.47506908,0.15423235
A capacitor can store,charge,energy,Both of these,Neither of these,C,False,0.58475953,0.16753642,0.24376403,0.003940079
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,True,0.23331757,0.43589458,0.20590201,0.124885894
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,True,0.41601992,0.36713627,0.15304518,0.063798726
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.051475883,0.55341786,0.014748086,0.38035816
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.0039932774,0.9771228,0.012300161,0.0065838015
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,0.0013110313,0.30136257,0.6379846,0.05934181
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.032758065,0.8448416,0.061200123,0.061200123
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,False,0.03046915,0.69347465,0.02094112,0.25511506
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,False,0.038637288,0.6043889,0.10502704,0.25194678
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.005175055,0.9861909,0.0058641057,0.0027700074
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.0231958,0.04333546,0.870416,0.06305273
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,True,0.035616536,0.91856253,0.010204308,0.035616536
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,False,0.004257631,0.20514414,0.49211523,0.29848298
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,True,0.9832101,0.009639052,0.0013045039,0.005846381
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.23115793,0.43185985,0.26193625,0.07504599
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,False,0.012159244,0.21552777,0.020047205,0.7522658
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,False,0.15423235,0.47506908,0.08255462,0.28814396
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,False,0.0059319036,0.77692604,0.19643767,0.020704377
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,False,0.018291285,0.22283347,0.15315105,0.60572416
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,True,0.40059763,0.35352618,0.16699393,0.07888235
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.012894585,0.70402044,0.024090255,0.25899464
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,True,0.008940799,0.91198635,0.013008786,0.066064075
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.033638395,0.5962548,0.21934989,0.15075684
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,False,0.10872668,0.29554975,0.26082176,0.33490175
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,True,0.5918387,0.2795648,0.037834983,0.09076141
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.0014612388,0.07040643,0.85772586,0.07040643
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.0045563565,0.11750998,0.86828786,0.009645807
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,True,0.14759037,0.66145414,0.10143728,0.089518085
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,True,0.00037388055,0.0001659085,0.9835624,0.015897805
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,False,0.024171105,0.29446435,0.05798347,0.623381
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,False,0.009589127,0.28023538,0.037925735,0.67224973
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,True,0.98053235,0.017959077,0.0006145258,0.0008941298
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,False,0.011318621,0.8991494,0.044766013,0.044766013
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,True,0.00023008924,0.9979588,0.00048709894,0.0013240721
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,True,0.015807599,0.9779815,0.0003957355,0.005815291
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.0011441199,0.9771457,0.010855108,0.010855108
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,True,0.09911913,0.64633787,0.12727147,0.12727147
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,False,0.019463088,0.73034704,0.087227516,0.16296245
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,False,0.65446204,0.100365005,0.24076314,0.0044097304
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,True,0.0068624453,0.04474877,0.61773765,0.33065116
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,True,9.551252e-05,0.9937663,0.00022912263,0.0059091505
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,False,0.010068179,0.05113043,0.7998145,0.13898693
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,True,0.011438586,0.7076802,0.122976385,0.1579048
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.017854743,0.40637207,0.40637207,0.16940108
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,True,0.0017891878,0.8179177,0.019235581,0.16105755
Sound travels in,solids,liquids,gases,All of these,D,True,0.026246237,0.055563282,0.049034424,0.869156
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,False,0.0047883987,0.91250724,0.03122428,0.051480137
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,False,0.07497647,0.23094377,0.5540053,0.14007448
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.0027877511,0.0027877511,0.7729661,0.2214585
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.07140684,0.8699134,0.03822133,0.020458402
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,True,0.98325354,0.015892813,0.00037376315,0.00047992138
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,True,0.0023293425,0.004931218,0.05301559,0.9397238
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,True,0.13199942,0.8607443,0.0027395606,0.0045167715
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,False,0.11017014,0.38453156,0.29947346,0.20582493
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,False,0.0084580695,0.080247924,0.76137114,0.14992286
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,False,0.039398845,0.37380585,0.3298825,0.25691277
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.992191,0.004594756,0.00042737887,0.0027868603
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,False,0.012987917,0.045332287,0.031156395,0.91052336
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,True,0.052006662,0.1247575,0.2641116,0.5591243
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,True,0.070080414,0.75343543,0.16811417,0.008369911
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.0065774256,0.9761765,0.001467622,0.015778424
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,False,0.03093231,0.7040161,0.10796437,0.15708722
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,False,0.17704698,0.3748085,0.29190114,0.15624341
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,True,0.08684338,0.23606478,0.23606478,0.44102705
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,True,0.011999668,0.025403297,0.00934535,0.95325166
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,False,0.90922904,0.08457148,0.0042105657,0.0019889304
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,True,0.030350138,0.6095988,0.2541186,0.10593239
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.1416753,0.18191467,0.18191467,0.49449533
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,True,0.12843151,0.6522291,0.18686676,0.032472573
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,False,0.014395429,0.8906137,0.064515844,0.030475123
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,False,0.089865595,0.020051727,0.037461556,0.8526211
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,False,0.032018535,0.9357187,0.017138287,0.015124484
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,False,0.11570881,0.025818126,0.8549789,0.0034941034
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,False,0.09158974,0.41047674,0.24896674,0.24896674
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,True,0.003761055,0.92029977,0.00039641227,0.07554281
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,True,0.020071443,0.14830902,0.3139702,0.51764935
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,False,0.047146898,0.8356988,0.017344374,0.09980999
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,False,0.011927358,0.015315031,0.9475074,0.025250217
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,True,0.07331368,0.17587039,0.613848,0.136968
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,False,0.0748879,0.1585377,0.3356243,0.43095013
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,False,0.010035758,0.37658906,0.5479338,0.06544136
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,False,0.15259793,0.5326191,0.11884339,0.19593963
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,True,0.018794484,0.42776048,0.2939952,0.25944984
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,True,0.00037875128,0.99637574,0.0013219718,0.0019234577
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,False,0.009640531,0.9833609,0.0011513971,0.0058472776
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,False,0.005594762,0.6466666,0.0016029263,0.3461357
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,True,0.009469356,0.7522442,0.19019711,0.04808936
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.89965034,0.07384779,0.02397487,0.0025269326
