0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptllama2chat_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptllama2chat_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptllama2chat_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptllama2chat_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptllama2chat_choiceD_probs
How do you describe a work group that comprises workers with demarcated tasks and distant line managers?,Dependent,Independent,Interdependent,Collaborative,B,False,0.0056874254,0.0154600255,0.5801332,0.39871934
Specialisation is a feature of which organisational structure?,Matrix,Divisional,Multi-divisional,Functional,D,False,0.042549346,0.5873756,0.01381375,0.3562613
Which one is not an element in the primary activities of a value chain?,Procurement,Inbound logistics,Outbound logistics,Service,A,False,0.003580435,0.0021716435,0.0014925472,0.99275535
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,Indoctrination,Brainwashing,Propaganda,Socialisation,D,True,0.0008808785,0.003947824,0.02917069,0.96600056
When does an acquisition take place?,Two equal partners decide to work together.,Two equal partners share resources.,Two unequal partners join together.,Two unequal partners become one after a buyout.,D,True,0.00037792523,0.0002022888,0.005217097,0.9942027
Who of these is the entrepreneur?,Barack Obama,James Dyson,Damien Hirst,Mo Farah,B,True,0.0013236223,0.6050869,0.026585665,0.36700377
Which of these is not an advantage of a virtual team?,Team members can be recruited for their specific skills or experience.,No overhead costs associated with physical buildings.,Conflict can be resolved easily using face-to-face meetings.,Low transport or commuting costs.,C,True,0.08664515,0.11125458,0.6402259,0.16187446
What is the richest form of information?,Telephone,Face-to-face,E-mail,Video conference,B,True,0.0026487934,0.8322261,0.08771598,0.07740909
What is the purpose of a 'quality circle'?,Bring together managers and workers to find improvements.,Bring together managers and workers to discuss output.,Bring together managers and workers to review quality of work.,Bring together managers and workers to review targets.,A,False,0.039785992,0.027344488,0.905525,0.027344488
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,True,0.0008824977,0.96777624,0.002117002,0.02922431
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,True,0.04438162,0.10646597,0.69424534,0.15490708
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,True,0.0011575499,0.9886157,0.003565505,0.00666124
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,0.00054873957,0.99214447,0.00062180345,0.0066850167
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,True,0.99232835,0.0021707094,0.00029377357,0.005207261
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,True,0.0014175592,0.0026483492,0.83208656,0.16384757
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.0005961436,0.9512018,0.0064091473,0.041792892
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,True,0.9701291,0.02281525,0.0012871482,0.0057685985
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,True,0.0007242913,0.0041680085,0.79428184,0.2008259
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,False,0.058691077,0.08539501,0.045708653,0.8102053
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,False,0.004225645,0.018938027,0.4884182,0.4884182
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.021834163,0.5631105,0.028035618,0.3870198
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,False,0.08150825,0.17255296,0.063478686,0.6824602
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.0008879877,0.9737968,0.002413801,0.022901505
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.98725605,0.009678718,0.00029227193,0.002772999
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,True,0.06912052,0.12913413,0.4507224,0.35102296
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,False,0.00044048944,0.0019741368,0.9024662,0.09511923
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,True,0.000706189,0.0013193347,0.0035863237,0.99438816
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,False,0.15963732,0.0854477,0.26319745,0.49171755
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,True,0.0040523447,0.118426874,0.0024578713,0.8750628
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,False,0.0062310654,0.49499482,0.0037793322,0.49499482
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.0062261447,0.23363437,0.12505546,0.63508403
What is the optimal span of control?,2,5,7,None of the above,D,False,0.011457009,0.17921779,0.42992112,0.37940407
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,True,0.0051489333,0.008489156,0.0051489333,0.98121303
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,False,0.07172377,0.043502662,0.010999196,0.87377435
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,True,0.012958857,0.0274339,0.1578712,0.8017361
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,True,0.023645004,0.88727224,0.016250959,0.07283174
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,8.479197e-05,4.538587e-05,0.0001795046,0.9996903
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,True,0.0016945746,0.0019202046,0.0016945746,0.9946906
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,True,0.019045465,0.9176619,0.03558161,0.02771099
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,True,0.00025793794,0.98728985,0.0014843302,0.010967799
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.00062506046,0.99734133,0.00033457074,0.0016990905
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,True,0.0013018197,0.010900003,0.006611186,0.981187
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,True,0.021543887,0.045608405,0.016778395,0.9160693
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,False,0.100629576,0.07837039,0.3099609,0.51103914
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,False,0.037383217,0.2762267,0.101618126,0.58477193
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.9464875,0.0056280205,0.0007616697,0.047122836
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,True,0.017873554,0.975863,0.001142618,0.005120859
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.0008502647,0.49909297,0.388694,0.111362696
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,True,0.00017946446,0.00012334398,0.00023043691,0.9994667
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,True,0.0030728406,0.025728578,0.0057408223,0.9654578
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,False,0.0385707,0.049525756,0.03403852,0.8778651
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,True,0.00018679399,0.0051281815,0.8624275,0.13225754
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,True,0.006302861,0.021999147,0.9354275,0.03627046
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,True,0.0031412665,0.0058686584,0.0040334663,0.9869566
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,True,0.97308975,0.017822761,0.001657775,0.007429632
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,False,0.004823801,0.0029257832,0.1810118,0.8112386
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,True,0.00097182905,0.00559249,0.16343653,0.82999915
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.0013127883,0.0016856536,0.5296166,0.467385
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,False,0.0014083486,0.00066525675,0.26838374,0.7295426
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.00019243605,0.0006716678,0.9457787,0.053357184
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,6.591569e-05,0.00013954352,0.9978682,0.0019263388
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,True,0.028143398,0.028143398,0.011731913,0.9319813
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.07413376,0.08400456,0.13850011,0.7033616
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,True,0.00017877543,0.00012287044,0.00406891,0.99562943
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,True,0.09363699,0.47552785,0.011183344,0.41965187
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,True,0.13357744,0.11788167,0.22023195,0.528309
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,True,0.0031792498,0.023491656,0.6058578,0.36747134
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.029344313,0.042695723,0.070393346,0.85756654
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,True,0.0051754965,0.0019039589,0.006645469,0.9862751
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.63712865,0.16109136,0.019239618,0.18254042
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.98761076,0.0031433487,0.0007013759,0.008544507
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,False,0.0012737851,0.96005726,0.0014433877,0.03722546
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,True,0.00012324048,7.957003e-05,0.001169273,0.9986279
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,False,0.04678032,0.18501976,0.03643255,0.73176736
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,True,0.016900416,0.02458996,0.03577818,0.92273146
