0,1,2,3,4,5,llama_7B_ga_sharegpt_xc_20000/ckp7500_correct,llama_7B_ga_sharegpt_xc_20000/ckp7500_choiceA_probs,llama_7B_ga_sharegpt_xc_20000/ckp7500_choiceB_probs,llama_7B_ga_sharegpt_xc_20000/ckp7500_choiceC_probs,llama_7B_ga_sharegpt_xc_20000/ckp7500_choiceD_probs
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.9937447,0.0052146935,0.0006629739,0.00037775113
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.31358102,0.5858464,0.010730152,0.08984246
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.06664447,0.9199984,0.0017760148,0.011581071
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.7898368,0.19970202,0.002218489,0.008242687
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.07412017,0.9029686,0.012880155,0.010031074
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,0.0009086235,0.00096722465,0.99642664,0.0016975323
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.066426,0.027690476,0.8092343,0.09664926
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,False,0.3698133,0.47484967,0.07282056,0.0825165
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.7007958,0.17718893,0.027172802,0.094842404
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.047106467,0.9461587,0.00035966234,0.006375167
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,0.49909315,0.34302136,0.09827727,0.059608176
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.18834388,0.22718607,0.03947902,0.5449911
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.9667978,0.022736907,0.0065142326,0.003951082
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.2476384,0.026100894,0.317974,0.4082867
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.66938823,0.24625418,0.05494673,0.029410867
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.336054,0.336054,0.06617296,0.2617191
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.56417453,0.38775113,0.0247881,0.023286263
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.45038867,0.18774992,0.08868679,0.27317455
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.82891697,0.12711854,0.032140598,0.011823865
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.50325125,0.20978633,0.07717608,0.20978633
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.017095784,0.01331421,0.9333982,0.036191776
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.16177984,0.6398517,0.01504787,0.18332058
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.678151,0.28269538,0.015948584,0.023205051
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.19344929,0.11733292,0.014013419,0.67520434
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.67667514,0.3196387,0.0017854872,0.0019006411
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.9231356,0.06687172,0.003772644,0.0062200385
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.9745375,0.022918927,0.002415637,0.00012802407
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.19173425,0.5905831,0.02594841,0.19173425
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,False,0.4199795,0.4199795,0.023693623,0.13634738
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.042009894,0.95614076,0.00022044768,0.0016289004
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.85964143,0.13183029,0.0057922183,0.0027360504
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.623381,0.29446435,0.024171105,0.05798347
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,True,0.2601485,0.05122627,0.48602134,0.20260383
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.11368,0.2123822,0.019754622,0.6541832
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,False,0.42588618,0.17753577,0.138265,0.25831303
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.3672767,0.32412055,0.13511355,0.17348923
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.97989535,0.015838534,0.0031187923,0.0011473395
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,True,0.5442714,0.423879,0.012024523,0.019825086
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,True,0.3035031,0.5670184,0.07673759,0.052740928
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.99406767,0.0011639335,0.0040625273,0.00070596137
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,True,0.31962752,0.6766515,0.00276532,0.00095566903
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.99432373,0.0040635737,0.00090670586,0.00070614327
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.11783811,0.6781115,0.11783811,0.0862122
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,True,0.06453109,0.7861496,0.012706925,0.13661233
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.040557,0.92307305,0.00057851453,0.035791427
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.08111284,0.020508537,0.87204516,0.026333483
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,True,0.11872111,0.02649026,0.5320711,0.32271746
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.030566223,0.06078819,0.015369662,0.893276
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.09062624,0.35843372,0.029422032,0.521518
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.038999215,0.887618,0.0005225898,0.07286012
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,True,0.3283398,0.54134077,0.057056896,0.073262505
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,False,0.5899676,0.102520995,0.21703696,0.090474464
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.41443175,0.5321409,0.009746501,0.043680787
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.85141873,0.14795439,0.0004423756,0.0001844096
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.27308923,0.57812995,0.019782519,0.12899823
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.05702663,0.016338402,0.8920466,0.0345884
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.01794574,0.97980416,0.00010670926,0.002143313
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.004306962,0.04086332,0.93004483,0.024784856
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,False,0.8821558,0.01830856,0.049767822,0.049767822
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.9384783,0.052945323,0.00716537,0.001410945
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.41829523,0.17437139,0.28748983,0.119843595
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.46253806,0.46253806,0.012326222,0.06259772
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,False,0.6890596,0.06409253,0.072626345,0.17422156
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,True,0.27666676,0.7064933,0.010727534,0.006112365
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.031246439,0.022860384,0.14003682,0.8058563
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,True,0.75701153,0.21688744,0.012235952,0.0138651505
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.32829025,0.6133269,0.023781264,0.034601536
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.2586971,0.6205821,0.107841,0.01287977
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.1147252,0.047824576,0.74810225,0.08934807
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.86082715,0.10281114,0.021550385,0.014811349
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.45650208,0.51728463,0.0034854363,0.022727901
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,False,0.1877737,0.6553946,0.010593467,0.14623831
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.011643322,0.004283339,0.9249436,0.059129667
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,True,0.09936737,0.50462914,0.18564269,0.21036072
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.12930979,0.8432057,0.0050138845,0.02247067
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.002767846,0.0051710173,0.9854214,0.006639717
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,True,0.6098111,0.36986914,0.0059783775,0.014341383
How many sides does a rhombus have?,4,6,8,10,A,False,0.2882844,0.4753006,0.011898918,0.22451611
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.02168936,0.76457626,0.04313444,0.17060003
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,False,0.5302417,0.46793666,0.0014893399,0.00033231665
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,False,0.76489055,0.21914482,0.00798235,0.00798235
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,False,0.10276613,0.009558738,0.6701193,0.21755588
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,True,0.4442299,0.39203152,0.03646461,0.127274
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,False,0.49375442,0.43573675,0.024582583,0.045926318
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.059157163,0.92537373,0.0005118097,0.014957273
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,False,0.6028537,0.17272049,0.07200061,0.15242529
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.73183393,0.112230375,0.011828993,0.14410664
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.3139703,0.6646751,0.0012831249,0.020071449
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,True,0.32098913,0.5292216,0.015981108,0.13380818
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,False,0.080197126,0.5925811,0.24702455,0.080197126
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.40519002,0.589548,0.001289631,0.003972343
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.99668807,0.0031722398,0.00010854807,3.1099546e-05
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.18413052,0.5005186,0.01177107,0.3035799
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.11901427,0.8794031,0.00048638412,0.0010960834
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.16294898,0.82752323,0.00033485328,0.009192953
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,False,0.8905939,0.093867905,0.012703639,0.0028345652
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,False,0.10830947,0.02416711,0.0156034585,0.85191995
In British currency how many pence make a pound?,10,100,500,1000,B,True,0.116154715,0.85827374,0.010804072,0.014767415
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,True,0.16351369,0.83039105,0.003612488,0.0024828243
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,False,0.19949712,0.6963133,0.02102684,0.08316277
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.952965,0.03695046,0.008244763,0.0018396553
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.25737733,0.6996241,0.025483808,0.017514747
How many stars are on the American flag?,13,48,50,51,C,False,0.46320868,0.40878022,0.010893624,0.117117494
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,False,0.83112675,0.16365856,0.0033966252,0.0018180824
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,False,0.37029427,0.4195984,0.01190309,0.19820425
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,True,0.02320505,0.015948582,0.67815095,0.28269538
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,True,0.2704233,0.5052172,0.06033959,0.16402
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.11703831,0.07098732,0.048788823,0.7631856
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.3163103,0.59094536,0.03777787,0.054966483
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,False,0.24847208,0.117369905,0.038104426,0.59605354
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.26374182,0.7169246,0.006202613,0.013130932
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,False,0.39590603,0.44862032,0.026941745,0.12853187
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.13644807,0.6929405,0.120415,0.050196443
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,True,0.13574092,0.781135,0.0104672145,0.07265688
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,True,0.29211843,0.7007557,0.0026903178,0.004435584
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,False,0.029110404,0.96400416,0.00039007963,0.0064954087
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.1719701,0.049270254,0.008043149,0.7707165
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,False,0.41164657,0.32059067,0.01808649,0.24967627
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.045848966,0.9209011,0.011592435,0.021657519
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,False,0.1880136,0.57912266,0.019816488,0.21304733
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.015384389,0.017432798,0.015384389,0.95179844
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.09897047,0.34544092,0.052975077,0.50261354
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.47506908,0.28814396,0.08255462,0.15423235
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,False,0.4518297,0.51199013,0.0034497625,0.032730434
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,True,0.044845868,0.027200395,0.9007534,0.027200395
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,True,0.2219181,0.7745703,0.0019199678,0.0015917092
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,True,0.23024693,0.48743278,0.021416303,0.26090398
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.06369101,0.7759154,0.0076068062,0.1527868
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,False,0.88413936,0.04987973,0.0019340471,0.064046845
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,True,0.16690804,0.74802995,0.030874882,0.05418711
Each year in pro baseball the player voted as the best fielder at his position wins what?,a brand new car,the Gold Glove,the Silver Bat,the Brass Baseball,B,True,0.07543056,0.9189323,0.0013815588,0.0042555006
