0,1,2,3,4,5,gpt2-xl_correct,gpt2-xl_choiceA_probs,gpt2-xl_choiceB_probs,gpt2-xl_choiceC_probs,gpt2-xl_choiceD_probs
 How many books are in the New Testament?,30,29,27,47,C,True,0.21537709,0.15757325,0.32331932,0.3037304
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,False,0.4856211,0.16782616,0.11716154,0.22939116
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,False,0.36677116,0.14362964,0.2600797,0.22951955
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.4830845,0.17771687,0.16694954,0.17224908
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.21942466,0.21267366,0.2486407,0.31926098
How many Jinas have appeared during our age?,7,42,24,13,C,False,0.29507354,0.22273318,0.25238976,0.2298035
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.28494585,0.18981487,0.22191605,0.30332327
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,False,0.4084289,0.2555883,0.103267,0.23271579
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,False,0.27576646,0.5570636,0.062500805,0.104669146
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,False,0.33334377,0.21522292,0.1479204,0.30351296
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,False,0.27663422,0.17860848,0.27663422,0.26812306
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,False,0.5432026,0.22644052,0.10530463,0.12505233
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,False,0.43868622,0.1886766,0.20084518,0.17179199
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.24477585,0.14616233,0.22994563,0.37911624
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.43110716,0.09924651,0.2783437,0.19130264
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.4511201,0.21309404,0.20653783,0.12924808
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.25786045,0.13802275,0.2832043,0.3209125
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,True,0.4412129,0.20200197,0.12062089,0.23616426
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.44462922,0.12346907,0.15365976,0.27824187
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,True,0.44040966,0.14751875,0.18359005,0.22848152
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.41832218,0.20387395,0.22391173,0.15389213
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.2590725,0.1895415,0.20817061,0.34321532
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,True,0.287894,0.16924416,0.14935744,0.39350444
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,False,0.43571472,0.12099361,0.17062834,0.27266333
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,False,0.35232627,0.18278447,0.2577674,0.20712192
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,True,0.4971037,0.17179444,0.18867928,0.1424226
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,False,0.22218286,0.17852893,0.18419605,0.4150922
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,True,0.4456445,0.16914758,0.15401062,0.23119731
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.34094545,0.18249495,0.22711863,0.24944103
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,True,0.46651256,0.17162038,0.16122243,0.20064457
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,False,0.19679637,0.14397931,0.33476192,0.32446238
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.29609606,0.42413804,0.13769746,0.14206845
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.63260853,0.12456801,0.101669446,0.14115405
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.45809925,0.25298643,0.18508883,0.10382542
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.50352126,0.19111511,0.13135138,0.1740123
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.3141802,0.19660895,0.184697,0.30451387
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.3803372,0.082253695,0.1687736,0.36863545
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,False,0.43360326,0.14984928,0.21802941,0.19851804
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,False,0.3564913,0.15819205,0.2162229,0.26909375
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,False,0.307951,0.13665242,0.24744558,0.307951
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,False,0.5115792,0.12342423,0.18819948,0.17679706
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,True,0.39415917,0.19209784,0.2544883,0.1592547
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,True,0.30610275,0.30610275,0.22394957,0.163845
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,False,0.3517211,0.17685647,0.16102965,0.3103928
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,False,0.3287633,0.27255434,0.1505188,0.24816357
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,False,0.3124403,0.28448012,0.23584232,0.16723725
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.33578858,0.12352972,0.25346652,0.28721517
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,True,0.27475747,0.22778195,0.21398133,0.2834792
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.4390309,0.28345966,0.15172502,0.12578446
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.38373563,0.24775834,0.12074777,0.24775834
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,False,0.19584824,0.2676928,0.40185452,0.13460441
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.42989746,0.19076584,0.16317067,0.21616602
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.30299163,0.17263944,0.20183596,0.32253292
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.4862604,0.22969314,0.1788852,0.10516119
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.35305142,0.10115093,0.33166113,0.21413651
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.31735328,0.25500053,0.28006327,0.14758298
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.44746816,0.1408021,0.2471154,0.16461433
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,False,0.48209503,0.194784,0.15651333,0.16660759
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.4084799,0.16504079,0.13682362,0.28965563
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.35762945,0.1400497,0.2785221,0.2237988
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,False,0.2341252,0.26947644,0.22692192,0.26947644
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.291815,0.24192314,0.20056133,0.26570058
When was the State of Israel established?,1947,1948,1945,1949,B,False,0.28751022,0.1236566,0.23102094,0.35781223
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,False,0.4497456,0.16036172,0.17070417,0.2191885
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,False,0.19858521,0.3124184,0.19550645,0.29348993
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,False,0.3122902,0.1222946,0.24321184,0.32220334
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,True,0.42473552,0.102472216,0.20699956,0.2657927
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,False,0.17932981,0.19089557,0.30505025,0.32472432
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,False,0.3838121,0.1550741,0.20543982,0.25567397
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.3132311,0.124594726,0.26792076,0.2942534
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,False,0.2952343,0.15802754,0.1906176,0.35612056
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,False,0.4121851,0.18290603,0.17727861,0.22763024
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,False,0.48072523,0.11598036,0.12938544,0.273909
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,False,0.3802254,0.21664591,0.17960575,0.22352296
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,False,0.32583916,0.20390494,0.19155096,0.278705
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,False,0.46187484,0.12048726,0.19253808,0.22509982
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,False,0.40166646,0.111538745,0.20197058,0.2848242
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.34332493,0.14537291,0.3126009,0.19870123
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,False,0.3497596,0.1458015,0.17587018,0.32856876
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.26054084,0.11928428,0.19061574,0.4295592
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,True,0.1833811,0.24294049,0.32691216,0.24676625
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.36369193,0.21380344,0.15642196,0.2660827
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,False,0.43868622,0.1886766,0.17179199,0.20084518
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.42439035,0.10730268,0.19430006,0.274007
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,True,0.22014119,0.17688842,0.28266686,0.32030353
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,False,0.650711,0.096719556,0.120369434,0.13219996
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.34952134,0.12462567,0.1870853,0.33876768
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.43650344,0.11036535,0.21948771,0.23364347
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,False,0.4372998,0.15592404,0.20656578,0.20021042
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,False,0.43710577,0.12137989,0.24139275,0.2001216
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.37458313,0.23440814,0.25744697,0.13356173
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.70206064,0.08384919,0.121999845,0.09209031
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.51523536,0.18660589,0.12825222,0.16990659
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.3728358,0.09426765,0.29958197,0.23331468
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.46328485,0.09710978,0.24034901,0.19925635
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,True,0.35969257,0.25506023,0.1986411,0.18660605
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,True,0.46243894,0.14551286,0.20520604,0.18684222
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.32099485,0.21382867,0.20724986,0.2579266
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,False,0.3580921,0.13380924,0.24611287,0.26198578
"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Es,Izanagi,Izanami,Kami,B,False,0.28164756,0.14611684,0.28164756,0.29058802
 The numen of Augustus referred to which of the following characteristics?,Divine power,Sexual virility,Military acumen,Philosophical intellect,A,False,0.27708212,0.20915255,0.13503903,0.37872633
