0,1,2,3,4,5,gpt2-xl_correct,gpt2-xl_choiceA_probs,gpt2-xl_choiceB_probs,gpt2-xl_choiceC_probs,gpt2-xl_choiceD_probs
Which one is not an element in the primary activities of a value chain?,Procurement,Inbound logistics,Outbound logistics,Service,A,True,0.3330991,0.14781183,0.26765266,0.25143638
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,Indoctrination,Brainwashing,Propaganda,Socialisation,D,False,0.27728933,0.14385581,0.35604656,0.22280826
When does an acquisition take place?,Two equal partners decide to work together.,Two equal partners share resources.,Two unequal partners join together.,Two unequal partners become one after a buyout.,D,False,0.43851927,0.16132222,0.14236636,0.25779217
Who of these is the entrepreneur?,Barack Obama,James Dyson,Damien Hirst,Mo Farah,B,False,0.3486772,0.24724916,0.26319534,0.14087832
Which of these is not an advantage of a virtual team?,Team members can be recruited for their specific skills or experience.,No overhead costs associated with physical buildings.,Conflict can be resolved easily using face-to-face meetings.,Low transport or commuting costs.,C,False,0.40543392,0.10250975,0.25371408,0.2383423
What is the richest form of information?,Telephone,Face-to-face,E-mail,Video conference,B,False,0.41183582,0.0704568,0.28305036,0.23465699
What is the purpose of a 'quality circle'?,Bring together managers and workers to find improvements.,Bring together managers and workers to discuss output.,Bring together managers and workers to review quality of work.,Bring together managers and workers to review targets.,A,True,0.4723825,0.052999847,0.27769932,0.19691831
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,False,0.55788785,0.106474765,0.19892104,0.13671629
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,True,0.2586137,0.122160465,0.37628073,0.2429451
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,False,0.5574088,0.07783171,0.20505925,0.1597003
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,False,0.5277681,0.08615577,0.22000647,0.16606958
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,True,0.5125284,0.059329472,0.22743312,0.200709
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,True,0.29759765,0.06851087,0.32684708,0.30704442
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,True,0.27905178,0.09643772,0.33660072,0.28790984
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,True,0.5362148,0.086177565,0.2035242,0.17408347
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,False,0.4536094,0.08932099,0.24279962,0.2142699
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,False,0.41295877,0.08656086,0.29283163,0.20764871
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,False,0.27507463,0.27507463,0.26661146,0.1832392
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.5037921,0.0822418,0.19728781,0.21667829
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,False,0.4720125,0.084627174,0.25265008,0.19071029
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,False,0.50401825,0.12351498,0.20364177,0.16882497
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.39603847,0.050350644,0.36059713,0.19301374
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,False,0.47002754,0.11884157,0.21519428,0.19593662
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,False,0.32457873,0.12710686,0.25278217,0.2955323
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,False,0.3869903,0.10746332,0.31095546,0.19459094
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,False,0.24339876,0.1014637,0.32245094,0.33268663
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,False,0.41502035,0.11170121,0.1600046,0.3132738
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,False,0.62597865,0.057322387,0.1632963,0.15340266
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.33797234,0.15964682,0.24726586,0.2551149
What is the optimal span of control?,2,5,7,None of the above,D,False,0.31435278,0.11208593,0.2688802,0.30468115
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,False,0.40495265,0.12350358,0.2614571,0.21008666
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,False,0.3038775,0.0956193,0.37818167,0.22232153
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,False,0.38128313,0.13595068,0.18582256,0.2969436
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,False,0.37672192,0.10139333,0.22849339,0.29339132
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,False,0.5327694,0.0666839,0.22209132,0.1784554
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,False,0.45775852,0.12711495,0.18495116,0.23017544
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,False,0.5139859,0.09507783,0.18326731,0.20766906
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,False,0.5249376,0.05889637,0.17583208,0.24033396
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,False,0.4161441,0.11555904,0.25240415,0.21589272
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,False,0.5147581,0.06966493,0.17242236,0.24315451
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,True,0.2836915,0.10274625,0.30198804,0.31157416
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,False,0.35871613,0.12396898,0.24654175,0.27077314
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,False,0.3924857,0.11244904,0.27831405,0.2167512
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.4844214,0.054350577,0.29381645,0.16741157
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,False,0.39836976,0.1253526,0.22698426,0.24929343
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.45785296,0.07358367,0.27770185,0.19086151
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,False,0.43576893,0.115467265,0.17606656,0.27269724
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,False,0.42218795,0.083133735,0.3186842,0.17599411
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,True,0.3860886,0.13766412,0.24927755,0.22696978
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,True,0.31900156,0.07696271,0.38478935,0.21924637
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,False,0.47604516,0.08272424,0.25480863,0.18642196
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,False,0.49474457,0.10051346,0.2908453,0.11389667
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,True,0.42564076,0.13185735,0.20744073,0.23506117
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,False,0.40042245,0.09660641,0.3645888,0.1383823
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,False,0.35406113,0.15711367,0.2215658,0.26725936
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.41352072,0.09226895,0.33227324,0.16193704
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,False,0.33878228,0.12463104,0.25572628,0.28086036
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.47696188,0.082883544,0.24744457,0.19271001
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,0.25760663,0.15143913,0.34127334,0.24968092
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,False,0.35911453,0.10615405,0.31691745,0.21781397
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.53735155,0.093377694,0.21042988,0.1588408
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,False,0.30527067,0.15837234,0.3568976,0.17945938
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,False,0.4507578,0.121319816,0.25683406,0.17108837
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,False,0.45655376,0.084453955,0.28570405,0.17328826
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,False,0.5460286,0.08639427,0.2206155,0.14696161
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.5647373,0.12023952,0.14278795,0.17223516
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,False,0.56191903,0.09464261,0.08617308,0.25726527
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.42285573,0.08590835,0.30936787,0.18186799
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.58065903,0.076165885,0.21361253,0.12956254
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,False,0.55024904,0.07683198,0.22937793,0.14354104
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,False,0.46847758,0.09224871,0.2669305,0.17234327
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,False,0.25827423,0.10766472,0.37578678,0.25827423
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,False,0.34612808,0.11237133,0.296059,0.24544157
