0,1,2,3,4,5,gpt2-xl_correct,gpt2-xl_choiceA_probs,gpt2-xl_choiceB_probs,gpt2-xl_choiceC_probs,gpt2-xl_choiceD_probs
"In 2018, about how many chickens were killed for meat production?",690 million,6.9 billion,69 billion,690 billion,C,True,0.21420614,0.1518949,0.41289315,0.22100578
"In 2016, what percentage of the population of South Sudan had access to electricity?",9%,29%,59%,79%,A,False,0.29432157,0.12269149,0.323249,0.25973788
About what percentage of survey respondents from Mexico report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,31%,51%,71%,91%,B,False,0.32828188,0.13263787,0.29890406,0.24017617
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in China?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,C,True,0.24530642,0.15350883,0.30528876,0.295896
Ross Perot makes polling history by leading the presidential race briefly in June as a third-party candidate with 39%. He winds up with _% of the popular vote.,1,7,13,19,D,True,0.2813477,0.12681334,0.21911378,0.37272513
"As of 2019, about what percentage of Turks say God plays an important role in their life?",59%,69%,79%,89%,D,False,0.31282833,0.10811058,0.38932115,0.18973997
Which of the following was responsible for the most death in the 20th century?,Earthquakes,Volcanic activity,Wildfires,Floods,D,True,0.22643274,0.15083672,0.21271387,0.41001672
"What is the percentage of children aged 13-15 in the United States who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",15%,35%,55%,75%,B,False,0.3301628,0.14650886,0.31015924,0.21316913
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in South Korea?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,D,True,0.2349296,0.1614646,0.2923746,0.31123117
"As of 2019, about what percentage of people from Turkey agree that the state is run for the benefit of all the people?",36%,51%,66%,81%,C,True,0.31012806,0.12530306,0.35142115,0.2131477
"As of 2015, what percentage of the global population over 15 years old was literate?",81%,86%,91%,96%,B,False,0.28293037,0.14678234,0.32060212,0.24968518
About what percentage of survey respondents from China report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,26%,46%,66%,86%,A,True,0.32585302,0.123679854,0.29669255,0.25377458
"As of 2019, which of the following had the lowest life expectancy?",Brazil,China,Mexico,Iran,C,True,0.24627735,0.2041711,0.2790688,0.27048275
"As of 2019, unsafe water is responsible for about how many deaths each year?",1.2 million,2.4 million,3.6 million,4.8 million,A,False,0.2509915,0.15223403,0.31236395,0.28441063
Which of the following causes more deaths globally each year (as of 2017)?,Diarrheal diseases,Diabetes,Dementia,Road injuries,C,False,0.3004568,0.165928,0.17119512,0.36242008
About how many people are infected by HIV/AIDS as of 2020?,3 million,14 million,42 million,124 million,C,True,0.28070554,0.14562811,0.31808105,0.2555853
What is the percentage of children aged 13-15 in the United States who reported being bullied at least once in the past couple of months as of 2015?,26%,46%,66%,86%,A,False,0.30085355,0.12155583,0.32025695,0.2573337
"As of 2019, about what percentage of South Koreans say it is necessary to believe in God in order to be moral and have good values?",25%,45%,65%,85%,B,False,0.30477375,0.12313973,0.33472848,0.23735805
What is the percentage of children aged 13-15 in Japan who reported being bullied at least once in the past couple of months as of 2015?,6%,16%,36%,66%,C,False,0.36812574,0.1354259,0.2866966,0.20975173
"As of 2018, about what percentage of US adults say computer programs will always reflect human bias?",43%,58%,73%,88%,B,False,0.2655066,0.12541644,0.3517391,0.25733784
"As of 2017, the share of GDP spent on the military by China is about",0.50%,2%,6%,12%,B,False,0.31569818,0.17987941,0.28744647,0.21697597
"The conjecture that inequality first increases with development, then decreases with further development (known as the “inverted U hypothesis”) has, as of 2020, been",strongly supported by most studies,"supported mainly by cross-section, not time-series studies","supported mainly by time-series, not cross-section studies",generally repudiated by empirical studies,B,False,0.3385818,0.15993471,0.21187909,0.28960437
"Worldwide, 30 year old men have spent 10 years in school, on average. How many years have women of the same age spent in school, as of 2020?",12 years,9 years,6 years,3 years,B,False,0.2594251,0.122543745,0.33310843,0.28492272
"As of 2017, the share of deaths in Greenland by suicide is about",0.90%,1.80%,3.60%,7.20%,D,False,0.2958214,0.13126995,0.33520955,0.23769917
"As of 2019, about what percentage of people from Russia says homosexuality should be accepted by society?",14%,24%,34%,44%,A,True,0.34181932,0.1381075,0.33130264,0.18877056
"As of 2019, about what percentage of Americans say the relationship between the U.S. and Germany is good?",60%,75%,90%,45%,B,False,0.32214925,0.13429178,0.32214925,0.22140972
"As of 2019, about what percentage of Americans say it is very important to have free media in our country without government/state censorship?",50%,60%,70%,80%,D,False,0.3564069,0.11570837,0.30485097,0.22303374
In 1987 during Iran Contra what percent of Americans believe Reagan was witholding information?,2%,25%,50%,75%,D,False,0.3493289,0.12072484,0.21187869,0.31806758
"In Sub-Saharan Africa, as of 2020,",no nation has been able to grow in the past years.,the Democratic Republic of Congo has become poorer than it initially was in 1980.,some countries have had relatively significant growth rates.,"some countries have had relatively significant growth rates, but the Democratic Republic of Congo has become poorer than it initially was in 1980.",C,False,0.32065877,0.16377647,0.2497293,0.26583543
"World Bank data show that in 1995, the poorest 20% of households accounted for 7.5% of household income in Niger, the next 20% of households accounted for 11.8% of income, the middle 20% accounted for 15.5% of income, the second richest 20% accounted for 21.1% of income, and the top 20% accounted for 44.1% of income. What was the cumulative income share of the bottom 60% of households in Niger?",15.50%,34.80%,48.10%,65.20%,B,False,0.30378592,0.16776653,0.27660024,0.25184736
How many children between the ages of 5-14 worked globally as of 2012?,5 million,30 million,150 million,500 million,C,True,0.3144433,0.15811202,0.3244248,0.20301986
"Different less developed countries have different levels of secondary school enrollment. Some countries with high secondary-school enrollment are, as of 2020,","Colombia, Peru, Uruguay, and Costa Rica.","Bhutan, Niger, Cambodia, and Costa Rica.","Uruguay, Costa Rica, Timor-Leste, and Pakistan.","Bhutan, Cambodia, Uruguay and Costa Rica.",A,False,0.24334672,0.13230532,0.25904125,0.3653067
The percentage of children in Vietnam (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,10%,20%,40%,80%,B,False,0.326332,0.14940567,0.326332,0.19793037
The percentage of children in India (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,38%,58%,78%,98%,C,True,0.24846116,0.1415689,0.36150885,0.24846116
"Consider the following statements: (1) In every country, people think other individuals in their country are less happy than they actually are. (2) In the United States, women’s happiness has increased both absolutely and relative to men. Which of these statements is True/False?","True, True","True, False","False, True","False, False",B,False,0.22581671,0.17586623,0.29915854,0.29915854
"In 2017, about how many people died from terrorism globally?",260,"2,600","26,000","260,000",C,True,0.3075096,0.11671748,0.3709274,0.20484556
In 1935 roughly how many Americans were in favor of Social Security act?,90%,70%,50%,30%,A,True,0.36260664,0.16090572,0.28239834,0.19408935
Which of the following countries emitted the most CO2 per capita in 2017?,Japan,Canada,Russia,Iran,B,False,0.36024806,0.18689424,0.24759464,0.20526317
"As of 2019, about what percentage of Indians say it is necessary to believe in God in order to be moral and have good values?",59%,69%,79%,89%,C,True,0.3024554,0.10130987,0.3883604,0.20787436
"What is the percentage of children aged 13-15 in China who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",9%,19%,39%,59%,B,False,0.3045794,0.112048514,0.36739293,0.21597914
The percentage of children in Ethiopia (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,18%,38%,58%,78%,B,False,0.22661544,0.14631392,0.36213043,0.2649403
"As of 2018, about what percentage of people from Tunisia say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",24%,39%,54%,69%,A,False,0.27641222,0.11168063,0.38980368,0.22210345
"As of 2015, the global fertility rate was about",1.5 children per woman,2.5 children per woman,3.5 children per woman,4.5 children per woman,B,False,0.2490417,0.14640407,0.41060036,0.19395387
What is the median international income as of 2020?,$300 ,"$1,000 ","$10,000 ","$30,000 ",C,True,0.28293037,0.14678234,0.32060212,0.24968518
Before being reelected for a third term as president how many Americans approved of running a third time?,20%,40%,60%,80%,C,False,0.33990103,0.16055788,0.27311817,0.22642289
"As of 2019, about what percentage of Italians say it is very important to have free media in our country without government/state censorship?",41%,56%,71%,86%,B,False,0.36853102,0.11596342,0.30552292,0.20998265
Public spending on education in the world is about what percentage of global GDP as of 2017?,1%,2%,4%,8%,C,False,0.26280668,0.14974274,0.23928821,0.3481623
"As of 2013, which of the following countries had the highest per capita rate of homelessness?",US,Chile,Ireland,Spain,A,True,0.33558884,0.09032251,0.28704435,0.28704435
"Overall, the growth rate of average incomes in less developed countries between 1960 and 1995",was approximately zero,exceeded that of high income countries,exceeded that of Britain during the industrial revolution,was approximately 3.0% per year,C,False,0.32347885,0.13912652,0.28546908,0.2519256
"As of 2015, about what percentage of the world’s land area is forested?",15%,30%,45%,60%,B,False,0.29578093,0.1441521,0.3567799,0.20328707
The greatest population growth rate has taken place,"in Africa, which is the poorest region of the world with the lowest overall economic growth.","in Asia, which is the poorest region of the world with a steady overall economic growth.","in Asia, which is the poorest region of the world with the lowest overall economic growth.","in Africa, which is the poorest region of the world with a steady overall economic growth.",C,False,0.32220334,0.1222946,0.3122902,0.24321184
The global HIV/AIDS death rate is highest for which of these age groups?,Under 5,14-May,15-49,over 50,C,True,0.22974887,0.111970656,0.33428264,0.32399783
"As of 2015, agriculture made up about what percentage of total US GDP?",1%,3%,9%,20%,A,False,0.26337624,0.13243389,0.34891683,0.255273
"As of 2017, what percentage of Indians live in urban areas?",19%,34%,49%,64%,B,False,0.32906592,0.12105659,0.35028884,0.19958857
"Consider the following statements: (1) As countries get richer, the population tends to report higher average life satisfaction. (2) Important life events such as marriage or divorce do affect our happiness, but have surprisingly little long-term impact. Which of these statements is True/False, as of 2020?","True, True","True, False","False, True","False, False",A,False,0.21495566,0.14773671,0.29380953,0.34349814
"At its peak, what was the approximate difference in approval of school desegration from the South and the rest of the U.S.?",80%,40%,-40%,-80%,B,False,0.27246872,0.10023563,0.3185482,0.3087475
"As of 2013, share of people in the United States who think political parties are corrupt is",36%,56%,76%,96%,C,True,0.3093407,0.117412485,0.33974427,0.2335026
Which of the following countries invested the largest fraction of its GDP in renewable energy in 2015?,China,Japan,Chile,India,C,False,0.29299903,0.13001753,0.2839844,0.29299903
"As of 2020, about how much do you need to make annually to be among the richest one percent in the world?","$150,000 ","$75,000 ","$35,000 ","$15,000 ",C,False,0.32207307,0.13012928,0.31216392,0.2356337
In 1943 how many Americans believed in the Holocaust?,30%,50%,70%,90%,B,False,0.38919514,0.13036405,0.28474125,0.1956996
Which of the following countries emitted the most CO2 in 2017?,Canada,Russia,Iran,Japan,D,False,0.31262866,0.14313184,0.32255256,0.22168693
"At the time of independence, there were already hundreds of thousands of university graduates in ____, but hardly any at all in ____.","India, Congo","India, South Korea","Congo, South Korea","South Korea, India",A,False,0.34410164,0.09858677,0.20228693,0.3550246
"As of 2013, share of people in the India who think political parties are corrupt is",26%,46%,66%,86%,D,False,0.3982042,0.103877775,0.29133242,0.20658562
"As of 2019, about what percentage of French people say God plays an important role in their life?",11%,31%,51%,71%,B,False,0.28730237,0.112509236,0.43129197,0.16889636
"As of 2017, the share of GDP spent on the military by the United States is about",1%,3%,6%,10%,B,False,0.32932955,0.1655973,0.25648212,0.24859099
"As of 2017, the share of global deaths by suicide is about",0.70%,1.40%,2.80%,5.60%,B,False,0.30752295,0.14987472,0.3377479,0.20485446
Many countries that became independent after World War II found that the legacy of colonialism hindered their economic development. The list of hindrances included,artificial political boundaries that covered diverse ethnic groups with little in common,inadequate access to higher education and training for nationals under the colonial administration,control of domestic commerce by foreign minority groups which had been brought in by the colonial power,all of the above,D,False,0.33776948,0.15224464,0.25100896,0.25897685
Which of the following mental disorders is most prevalent in the world?,Bipolar disorder,Schizophrenia,Alcohol use disorders,Anxiety disorders,D,False,0.32492086,0.2033303,0.23403174,0.2377172
"As of 2017, how many people in the world have some access to electricity?",60%,70%,80%,90%,C,False,0.33280435,0.19564557,0.27590448,0.19564557
Before Nixon resigned how many believed he should be removed from office?,79%,98%,33%,57%,D,False,0.29841593,0.12057093,0.3176621,0.2633511
