0,1,2,3,4,5,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_correct,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceA_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceB_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceC_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceD_probs
What are the key characteristics of transactional leaders?,"Guiding, mentoring and motivating","Guiding, commanding and motivating","Guiding, demonstrating and motivating","Guiding, mentoring and demonstrating",A,True,0.7318153,0.14410298,0.025041342,0.09904043
What is not an assumption underpinning the rational decision making model?,Incomplete information,An agreed goal,A structured problem,High level of certainty regarding the environment,A,False,0.24937436,0.15125321,0.071446955,0.52792555
Which one of the following is not one of Drucker's five guiding principles of management?,Making people's strengths effective and their weaknesses irrelevant.,Enhancing the ability of people to contribute.,To operate the organisation's status system.,"Integrating people in a common venture by thinking through, setting and exemplifying the organisational objectives, values and goals.",C,False,0.22567952,0.17575939,0.120797545,0.47776356
What is a paradigm?,A theoretical assumption,An illustration,A theoretical model,An example serving as a model,D,False,0.04077651,0.1256005,0.72278094,0.11084205
What one of the following is not a key management skill in planning?,Conceptual skills,Analytical skills,IT and computing skills,Communication skills,C,False,0.28096655,0.1931053,0.11712428,0.4088039
According to Belbin (1981) an extroverted and enthusiastic person fits with what role?,Co-ordinator,Shaper,Resource investigator,Implementer,C,False,0.08465688,0.80320215,0.027484065,0.08465688
Which is not a recognised form of business continuity planning?,Contingency planning,Scenario planning,Financial planning,Building planning,D,True,0.21503353,0.16746828,0.03297646,0.5845217
What is the term for an organisation that adapts to changes in the environment by quickly responding to shifts in supply and demand conditions?,Opportunistic organisation,Enterprising organisation,International organisation,Agile organisation,D,True,0.0016930868,0.0040615043,0.00042807937,0.99381727
Which of these is not part of the recognised challenges for modern managers?,Micro-managing the workforce,Managing communications,Managing change,Managing the learning organisation,A,True,0.36471498,0.22121082,0.09221439,0.32185984
To what does emotional intelligence refer?,How people view and understand the world.,How people view and understand themselves.,How people view and understand others.,How people view and understand themselves and others.,D,False,0.56008244,0.18183215,0.024608305,0.23347709
Of what is individual freedom to schedule work an example?,Job design,Job enrichment,Job rate,Job planning,B,False,0.77157426,0.22105974,0.0021671932,0.0051988265
What are workers primarily motivated by according to the instrumental approach?,Peer recognition,Promotion,Greater freedom,Economic reward,D,True,0.0009807101,0.04170086,0.008211385,0.9491071
Which is not a characteristic of corporate social responsibility?,Product safety,Consumer rights,Environmental policies,Price-fixing,D,True,0.019741362,0.019741362,0.009325159,0.95119214
Who was a major protagonist of utilitarianism?,John Stuart Mill,Thomas Hobbes,Karl Marx,Adam Smith,A,True,0.760403,0.19225998,0.013927267,0.033409774
As what is ensuring that one individual does not carry the burden of a whole work task referred to?,Work specialisation,Work design,Work schedule,Work shift,A,False,0.039423764,0.89728075,0.018622467,0.044672977
How do you describe a work group that comprises workers with demarcated tasks and distant line managers?,Dependent,Independent,Interdependent,Collaborative,B,False,0.005401274,0.08449015,0.7074273,0.20268133
Specialisation is a feature of which organisational structure?,Matrix,Divisional,Multi-divisional,Functional,D,True,0.04399687,0.32509536,0.023549827,0.60735804
Which one is not an element in the primary activities of a value chain?,Procurement,Inbound logistics,Outbound logistics,Service,A,False,0.1053221,0.09294643,0.023500537,0.7782309
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,Indoctrination,Brainwashing,Propaganda,Socialisation,D,True,0.0001577046,0.0035893405,0.0010283632,0.9952246
When does an acquisition take place?,Two equal partners decide to work together.,Two equal partners share resources.,Two unequal partners join together.,Two unequal partners become one after a buyout.,D,True,0.0014347652,0.028818028,0.015425179,0.95432204
Who of these is the entrepreneur?,Barack Obama,James Dyson,Damien Hirst,Mo Farah,B,True,0.00742799,0.7576756,0.017818822,0.2170777
Which of these is not an advantage of a virtual team?,Team members can be recruited for their specific skills or experience.,No overhead costs associated with physical buildings.,Conflict can be resolved easily using face-to-face meetings.,Low transport or commuting costs.,C,False,0.2816182,0.24852721,0.15073937,0.31911525
What is the richest form of information?,Telephone,Face-to-face,E-mail,Video conference,B,True,0.16925913,0.5907724,0.09059788,0.14937066
What is the purpose of a 'quality circle'?,Bring together managers and workers to find improvements.,Bring together managers and workers to discuss output.,Bring together managers and workers to review quality of work.,Bring together managers and workers to review targets.,A,True,0.954913,0.037025996,0.0016268088,0.0064341533
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,True,0.0005390679,0.9746576,0.0018815318,0.02292175
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,True,0.0035047359,0.11606091,0.8575806,0.022853749
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,True,0.008474493,0.97951823,0.0035326944,0.008474493
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,0.0035910313,0.99569345,0.00022956694,0.00048599325
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,True,0.99729604,0.0009094163,0.00029524422,0.0014993739
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,True,0.002066022,0.019601872,0.83349276,0.14483932
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.00061427586,0.98013353,0.001300422,0.017951772
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,True,0.95586246,0.041997667,0.00087163376,0.0012682196
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,True,0.0016071114,0.053220224,0.7346825,0.21049006
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,False,0.029136544,0.101696536,0.017672207,0.85149467
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,True,0.008986624,0.18050118,0.18050118,0.630011
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.21487516,0.45489073,0.054328952,0.27590516
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,False,0.07681109,0.12664008,0.06778555,0.72876334
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.0035596746,0.9869991,0.0019053565,0.007535831
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.9987129,0.0006259201,0.00010876859,0.0005523725
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,False,0.30040753,0.23395763,0.1252285,0.34040633
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,False,0.0002507052,0.022567764,0.9596057,0.017575791
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,True,0.039914995,0.29493415,0.1788866,0.4862642
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,False,0.23500371,0.23500371,0.14253695,0.3874556
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,False,0.009138329,0.44030935,0.16198076,0.38857162
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,True,0.0019097223,0.006665586,0.002163999,0.9892607
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.0035552133,0.9857621,0.0010185856,0.009664072
What is the optimal span of control?,2,5,7,None of the above,D,False,0.042826094,0.46042386,0.21748883,0.2792612
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,True,0.19034772,0.19034772,0.101885796,0.51741874
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,False,0.28114668,0.15048696,0.043115236,0.5252511
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,False,0.32222173,0.25094652,0.10461008,0.32222173
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,True,0.015496884,0.95875823,0.012068985,0.013675951
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,9.600248e-05,0.00055245607,0.0004875408,0.99886405
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,True,0.009264081,0.1449146,0.011895315,0.83392596
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,True,0.07529758,0.91731226,0.0025765414,0.004813613
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,True,0.0005519476,0.9979448,0.00033477318,0.0011684732
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.0027941968,0.994803,0.00090714294,0.0014956258
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,True,0.0039391564,0.025686525,0.006494571,0.96387976
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,True,0.093226664,0.135644,0.08227225,0.6888571
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,False,0.27192077,0.18688822,0.1455487,0.39564237
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,True,0.116715334,0.52308184,0.0802172,0.27998555
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.9980836,0.0008031908,0.00020307844,0.00091013446
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,False,0.55443275,0.43179265,0.0007356105,0.013039009
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.0005475541,0.9900011,0.0027807092,0.0066705747
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,True,0.0005504497,0.003589383,0.0006237413,0.99523646
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,False,0.018092314,0.76930475,0.018092314,0.1945107
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,False,0.0068755243,0.07391885,0.018689612,0.900516
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,True,0.00039594807,0.058763903,0.9192221,0.021618033
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,True,0.058271337,0.2304676,0.55286306,0.15839793
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,True,0.038000517,0.07099431,0.026117347,0.8648878
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,True,0.9372714,0.024977436,0.0014091305,0.036341958
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,False,0.018305413,0.41662928,0.092962556,0.47210282
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,True,0.0004813233,0.0075291633,0.005863718,0.98612577
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.0030279497,0.068915814,0.8395665,0.08848966
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,True,0.00124223,0.0026298007,0.93627393,0.05985399
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.0006868014,0.02274374,0.9670884,0.009481001
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,0.00022900155,0.0052120513,0.9932412,0.001317813
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,True,0.002146155,0.013994688,0.0027557176,0.9811034
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.17270282,0.13450108,0.009743226,0.6830529
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,True,0.0006903384,0.004501572,0.40521857,0.58958954
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,True,0.16681506,0.40016854,0.032847833,0.40016854
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,True,0.18954171,0.14761524,0.14761524,0.5152278
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,True,0.008546693,0.19452184,0.6789479,0.11798346
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.21185492,0.18696131,0.025302462,0.57588136
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,True,0.010285029,0.052231688,0.0116544645,0.9258288
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.41166574,0.2496879,0.055712897,0.28293344
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.9992342,0.00020331255,7.479451e-05,0.00048772147
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,False,0.01157172,0.91925555,0.0025819996,0.06659065
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,True,0.00025718167,0.0013060762,0.014041642,0.98439515
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,False,0.12643485,0.20845583,0.09846756,0.5666417
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,False,0.35438797,0.18969022,0.10153385,0.35438797
