0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_Tptvicuna_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_Tptvicuna_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_Tptvicuna_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_Tptvicuna_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_Tptvicuna_choiceD_probs
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.74935836,0.24328104,0.0057214214,0.0016392148
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.41991335,0.37057224,0.17504592,0.034468587
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,0.032451637,0.44798106,0.50762904,0.011938291
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.09029804,0.21661374,0.6672173,0.025870822
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.084915586,0.1797663,0.7109895,0.024328722
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.67829525,0.28275552,0.03377033,0.0051788483
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.3537869,0.58329594,0.03728886,0.025628235
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,0.46683857,0.19460726,0.22051892,0.11803527
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.15770222,0.6237244,0.039873365,0.17870004
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.47030693,0.25173718,0.17301625,0.10493966
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.31132805,0.18883002,0.3527809,0.14706096
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.6634842,0.31340775,0.020035487,0.0030725414
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.22134583,0.32205626,0.28421366,0.1723843
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.5530822,0.2960436,0.08481791,0.06605625
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.6337215,0.20573923,0.12478716,0.035752118
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.67603,0.2818112,0.038139,0.0040198215
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.47935417,0.19982454,0.22643088,0.09439044
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.12500004,0.29985952,0.5602113,0.014929125
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.12490989,0.7188068,0.059003256,0.09727992
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.6381459,0.30143878,0.05238221,0.008033072
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.24788967,0.40870097,0.15035269,0.19305666
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.80118483,0.1787685,0.018842062,0.0012045327
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.39845854,0.24167733,0.2132795,0.1465847
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.72438085,0.14263906,0.12587851,0.0071015796
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.5146758,0.4008299,0.04224716,0.04224716
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,False,0.17605315,0.7890155,0.018555867,0.016375493
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.24328104,0.74935836,0.00648322,0.00087740837
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,True,0.42994508,0.5520604,0.014711912,0.0032826713
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.16271265,0.2682678,0.44229883,0.12672074
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,True,0.25133324,0.28479788,0.41437846,0.04949045
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.17076454,0.219266,0.24846093,0.36150852
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,False,0.16292238,0.3908305,0.23705068,0.2091965
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.32719612,0.32719612,0.28874955,0.05685816
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.91170037,0.084801346,0.003288105,0.00021020151
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,True,0.70320547,0.17779818,0.08398592,0.03501054
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,True,0.25280336,0.4168023,0.28646374,0.043930635
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.9139113,0.051559348,0.021493133,0.013036244
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.64673185,0.34617063,0.0063403356,0.0007572451
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.88274145,0.06394558,0.026656482,0.026656482
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.66884625,0.24605478,0.062212396,0.02288666
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,True,0.2037156,0.6274882,0.15865386,0.010142402
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.21772356,0.7599299,0.015771842,0.006574682
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.057491288,0.121709056,0.7936427,0.027156958
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,True,0.25422323,0.19798923,0.47495148,0.07283617
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.04532876,0.04000249,0.0042162314,0.9104525
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.16707751,0.3537031,0.3121419,0.16707751
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.15611468,0.79281574,0.023940962,0.027128663
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.37551612,0.2580882,0.29245225,0.07394351
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,False,0.552896,0.26116958,0.15840736,0.027527072
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,False,0.63048446,0.262825,0.075300634,0.03138997
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.3978627,0.5788868,0.019808417,0.0034421869
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.35745507,0.52009404,0.07975901,0.04269192
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,False,0.49417344,0.3396401,0.14158307,0.024603445
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.23858203,0.7348844,0.017282825,0.009250829
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,False,0.30156052,0.34171283,0.34171283,0.015013814
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,False,0.6987523,0.15591271,0.023909988,0.12142494
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.39258745,0.26982117,0.21013694,0.12745449
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,True,0.23111542,0.33627093,0.3810449,0.051568817
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,True,0.28680977,0.41730574,0.22336768,0.072516866
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,False,0.35352618,0.40059763,0.16699393,0.07888235
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.70760703,0.22972636,0.03522968,0.0274369
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.16707751,0.3121419,0.16707751,0.3537031
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,True,0.41450858,0.19579999,0.2848873,0.10480418
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.71725553,0.14123599,0.12464032,0.016868234
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.12689558,0.6444289,0.20921543,0.019460067
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.089447215,0.24314275,0.6609305,0.0064795343
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.5530822,0.2960436,0.08481791,0.06605625
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.29133224,0.33012268,0.2570998,0.12144535
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,False,0.40311265,0.45678648,0.07005048,0.07005048
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.009473734,0.022726307,0.9663471,0.001452844
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.28748983,0.17437139,0.41829523,0.119843595
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.062852755,0.8676555,0.05546736,0.014024345
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.008810453,0.17696269,0.7930917,0.021135177
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,True,0.51953083,0.40461102,0.04264569,0.033212494
How many sides does a rhombus have?,4,6,8,10,A,True,0.84035426,0.100366004,0.017440995,0.041838773
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,True,0.16298708,0.18468855,0.4430448,0.20927955
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,False,0.7712122,0.22095601,0.006672293,0.0011594706
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,False,0.6028537,0.17272049,0.15242529,0.07200061
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,False,0.091097936,0.10322749,0.6731278,0.13254672
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,True,0.3017445,0.23499885,0.3017445,0.1615122
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,True,0.14455327,0.23832805,0.5045405,0.112578206
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.21089596,0.5732746,0.12791486,0.08791451
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,False,0.20519587,0.26347673,0.4343997,0.09692767
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.6040087,0.32330257,0.03861298,0.034075838
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.3495368,0.50857306,0.10014398,0.041746218
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.3748085,0.29190114,0.15624341,0.17704698
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,False,0.03356547,0.5250523,0.36086282,0.080519386
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.23453428,0.72241646,0.035966996,0.0070823217
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.9855987,0.01405881,0.0002917813,5.0703988e-05
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.41841742,0.3258638,0.119878605,0.13584025
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.10551839,0.8834947,0.0011722035,0.009814739
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,False,0.6991676,0.2914564,0.0068543977,0.0025215922
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,False,0.706901,0.26005435,0.031059064,0.0019855394
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,False,0.29692274,0.29692274,0.10923178,0.29692274
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.8242201,0.16229856,0.009156259,0.0043251105
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,True,0.3816123,0.43242338,0.14038731,0.045577087
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,False,0.24826825,0.46382612,0.1706321,0.11727361
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.5804687,0.31070253,0.047647774,0.06118095
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,True,0.3788074,0.26035026,0.29501548,0.065826856
How many stars are on the American flag?,13,48,50,51,C,False,0.9327476,0.059628557,0.0038119263,0.0038119263
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,False,0.7065101,0.22937025,0.051179424,0.012940184
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,False,0.48367804,0.37668884,0.06545871,0.074174434
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,True,0.064446546,0.13643335,0.69286567,0.1062544
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.29514402,0.20284933,0.3789724,0.12303433
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.23111531,0.33627078,0.0963432,0.33627078
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.40428436,0.3567797,0.14872791,0.09020804
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,True,0.5583098,0.2988417,0.04582886,0.097019695
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.5120563,0.39878985,0.06929928,0.019854577
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,True,0.2581077,0.33141682,0.37554446,0.03493108
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.40195572,0.31304345,0.2151514,0.06984943
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,True,0.33370656,0.48554018,0.12276378,0.057989508
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,False,0.33416665,0.20268232,0.3786604,0.08449056
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,False,0.28661776,0.4725528,0.13538864,0.10544079
What is your hallux?,earlobe,tongue,eyelid,big toe,D,False,0.6135468,0.19918947,0.050362986,0.1369008
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,True,0.21336582,0.45169547,0.14664404,0.18829468
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.394276,0.394276,0.18624279,0.025205221
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,True,0.21439138,0.24293727,0.18919975,0.35347164
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.021026859,0.106783204,0.083162844,0.7890271
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,False,0.3516043,0.27382973,0.10073633,0.27382973
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.44887468,0.24026531,0.14572828,0.16513178
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,False,0.699176,0.22698921,0.0650335,0.008801327
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,False,0.17671071,0.48034948,0.33013907,0.01280088
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,False,0.7474584,0.21415043,0.028982107,0.009409113
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,True,0.110157445,0.55942565,0.2332033,0.0972136
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.025344748,0.95105463,0.015372367,0.008228235
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,False,0.60768086,0.36857706,0.011130064,0.012612013
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,True,0.2977846,0.43327403,0.15939261,0.10954883
