0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_Tptvicuna_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_Tptvicuna_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_Tptvicuna_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_Tptvicuna_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_Tptvicuna_choiceD_probs
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,False,0.51764923,0.31397015,0.13088222,0.037498385
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,False,0.3128416,0.13041179,0.45518184,0.1015648
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,True,0.046844043,0.11237302,0.83033055,0.010452319
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,True,0.37463313,0.17696416,0.37463313,0.07376964
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.35898423,0.19215041,0.31680247,0.13206293
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,False,0.37554434,0.22777916,0.33141673,0.06525982
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,True,0.32939684,0.2906917,0.32939684,0.050514642
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.12155343,0.22709171,0.42426315,0.22709171
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.25696117,0.15585482,0.48006666,0.107117355
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,False,0.63852954,0.20730019,0.1424752,0.011695077
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.61464196,0.12103018,0.19954503,0.06478278
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.267003,0.5652454,0.14291641,0.024835149
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.34115916,0.2069235,0.34115916,0.11075816
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,True,0.29245237,0.29245237,0.37551627,0.039579123
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.29865173,0.33841676,0.33841676,0.024514828
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,True,0.36246726,0.17121741,0.41072923,0.055586156
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,True,0.16571422,0.14624229,0.65541244,0.032631062
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,False,0.25641757,0.19969821,0.4227611,0.12112309
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.64818656,0.16388723,0.12763551,0.060290746
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.61174506,0.10630535,0.22504844,0.056901157
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,False,0.20753223,0.23516482,0.49784395,0.059458982
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.27002317,0.3467166,0.3467166,0.03654366
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.83429927,0.06043644,0.09964284,0.0056214645
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.022886593,0.1025706,0.8588131,0.01572971
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.103802525,0.46521062,0.41054693,0.020439928
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.68464327,0.09265639,0.17310493,0.049595393
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.40428436,0.14872791,0.3567797,0.09020804
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,0.3625301,0.19404839,0.3625301,0.08089141
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,0.6868219,0.10532755,0.17365576,0.034194846
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.16254908,0.16254908,0.6428941,0.03200781
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.41803718,0.11976966,0.3689165,0.0932767
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.6867857,0.092946336,0.1967674,0.023500513
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.081679836,0.19593975,0.6035369,0.118843466
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.12388384,0.2622621,0.48997012,0.12388384
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.37139764,0.13662957,0.37139764,0.12057516
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.03863497,0.09268048,0.77600414,0.09268048
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.2990234,0.14124864,0.43507645,0.12465149
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.5013737,0.23683217,0.23683217,0.024961926
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,True,0.10250106,0.11614892,0.58985287,0.19149719
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.45505422,0.1674051,0.27600434,0.101536326
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,True,0.2568909,0.32985443,0.32985443,0.08340026
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.20242378,0.10834965,0.62350917,0.065717384
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.9076525,0.05120625,0.03105816,0.010083108
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,True,0.36144185,0.3189713,0.2814912,0.03809569
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.8494189,0.047920935,0.069724545,0.032935545
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.66067046,0.13009372,0.18928526,0.01995052
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.2986834,0.18116064,0.4345818,0.08557423
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,False,0.64315194,0.20880087,0.11176305,0.03628415
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.39413646,0.21096605,0.3069538,0.08794373
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.26426658,0.43570194,0.23321445,0.06681706
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.2627695,0.14065038,0.55628306,0.040297013
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,True,0.27382985,0.27382985,0.39842007,0.05392029
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.27317458,0.18774995,0.45038873,0.0886868
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.367223,0.25238845,0.32407317,0.05631547
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.20323291,0.09600044,0.6260015,0.07476521
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.45770618,0.09012769,0.4039243,0.048241876
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,False,0.3699091,0.15420106,0.3699091,0.10598074
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.5132584,0.12977205,0.2424461,0.11452343
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.37385947,0.13753521,0.42363828,0.064967036
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,True,0.42956254,0.22992827,0.29523373,0.045275558
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,True,0.27235427,0.16519122,0.50882477,0.053629734
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,False,0.18926768,0.16702813,0.40067968,0.24302451
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.5384329,0.22445221,0.22445221,0.012662728
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.09503705,0.17755258,0.6197194,0.10769108
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.3982519,0.21316889,0.31015888,0.078420445
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.33410615,0.17883414,0.4290008,0.058058944
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.7488323,0.061467897,0.16708708,0.022612777
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,False,0.42410874,0.22700906,0.2914854,0.057396878
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,True,0.35184214,0.18832752,0.3986894,0.061141
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.34015104,0.23378217,0.38544163,0.040625248
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,False,0.2589478,0.15705977,0.42693272,0.15705977
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.45527655,0.16748689,0.35456973,0.022666885
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.27605128,0.18972708,0.45513162,0.079090014
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.4236383,0.13753523,0.3738595,0.06496704
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,True,0.31015888,0.21316889,0.3982519,0.078420445
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.40059763,0.16699393,0.35352618,0.07888235
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.6864309,0.1192838,0.17355691,0.020728417
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.12299502,0.20278451,0.5512254,0.12299502
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.52201897,0.07064758,0.35877806,0.04855533
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.60419524,0.17310484,0.19615348,0.026546486
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.5172609,0.19028966,0.24433675,0.04811276
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,True,0.3166202,0.0907132,0.46067965,0.13198693
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.11895546,0.15274183,0.6845414,0.04376127
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.4809558,0.13779615,0.33055577,0.05069237
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.3435931,0.23614785,0.3435931,0.07666598
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,True,0.45162377,0.21333195,0.27392367,0.06112063
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.504479,0.21029812,0.238299,0.046923857
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.73598295,0.07757203,0.14492364,0.04152132
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,False,0.72769547,0.08691083,0.09848287,0.08691083
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.23505981,0.26635766,0.38754812,0.1110344
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.38473535,0.205934,0.38473535,0.024595307
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,True,0.46138632,0.14979021,0.35932803,0.02949544
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.5373607,0.17445548,0.22400527,0.064178586
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.89211315,0.030526433,0.073229104,0.004131303
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.3076567,0.2715061,0.3076567,0.11318058
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.39243776,0.26971826,0.30563083,0.032213252
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.6167398,0.15593624,0.17669892,0.050625086
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,True,0.4845491,0.10811752,0.33302543,0.074308015
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.4790514,0.19969833,0.25641775,0.06483256
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.29520482,0.22990575,0.3790505,0.09583897
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.34015104,0.23378217,0.38544163,0.040625248
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,True,0.15378492,0.22375575,0.36891085,0.25354847
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.27774546,0.14866643,0.5188968,0.054691322
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.21858875,0.24769352,0.4627524,0.07096538
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.12840621,0.21170604,0.44818172,0.21170604
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.28234574,0.17125136,0.46550944,0.08089341
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.35254526,0.14696273,0.39948612,0.10100591
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,True,0.34090942,0.110677086,0.43773636,0.110677086
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.45751604,0.14853372,0.31444588,0.07950437
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,True,0.09257374,0.1526283,0.5327251,0.22207285
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,True,0.4185709,0.36938754,0.19771889,0.014322708
