0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_dolly_2000_correct,llama_7B_llamatokenizer_alpacacode_dolly_2000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_dolly_2000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_dolly_2000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_dolly_2000_choiceD_probs
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,False,0.30034977,0.36229098,0.21974058,0.11761866
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,False,0.12790819,0.3701146,0.3476905,0.15428671
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,False,0.20826833,0.41419104,0.25121957,0.12632114
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.0018173616,0.3463278,0.6078242,0.04403064
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,False,0.6957631,0.00063445384,0.2900372,0.013565221
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.8988317,0.078539036,0.011314622,0.011314622
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.39654008,0.3499454,0.12477686,0.12873772
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,True,0.020593625,0.5311166,0.12615125,0.32213852
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,False,0.008679029,0.68946064,0.1275374,0.17432295
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.0867688,0.72650623,0.17256035,0.014164616
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.54103345,0.42135727,0.03458711,0.0030221883
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.043448664,0.72348523,0.16143139,0.07163474
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.004274364,0.98253435,0.0015724506,0.011618926
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.07009862,0.9090528,0.010749972,0.010098664
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,True,0.022819597,0.0039654514,0.9703139,0.0029011862
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,True,0.24050471,0.27252755,0.34993228,0.13703544
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.9061848,0.045116283,0.039814983,0.008883922
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,True,0.10268692,0.5551202,0.26222023,0.079972655
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,False,0.15221815,0.565559,0.26715118,0.015071637
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.40649223,0.27937776,0.21757962,0.09655037
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,True,0.6622009,0.2593216,0.05435676,0.024120668
How many stars are on the American flag?,13,48,50,51,C,False,0.31442901,0.66564626,0.012978035,0.0069466424
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,False,0.57796526,0.19359411,0.16558982,0.06285081
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,True,0.06276374,0.124820605,0.49367508,0.3187406
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,True,0.14817962,0.079314835,0.664095,0.10841053
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.1333103,0.20647505,0.3404198,0.3197948
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.1026281,0.7583248,0.04847808,0.09056898
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.066953674,0.4647506,0.21953262,0.24876307
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,True,0.61790276,0.24197419,0.032747645,0.1073754
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.71909183,0.13511336,0.10522639,0.040568385
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,True,0.0015005794,0.00032452305,0.99809784,7.708098e-05
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,True,0.27738494,0.20293915,0.4296222,0.09005371
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,False,0.5659228,0.20178598,0.20819137,0.024099898
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,False,0.1284276,0.25540876,0.3080818,0.3080818
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,False,0.036935326,0.5777657,0.256382,0.12891696
What is your hallux?,earlobe,tongue,eyelid,big toe,D,False,0.05381938,0.7429536,0.15573153,0.047495432
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,False,0.318077,0.18123482,0.117014,0.38367411
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.021729548,0.46459818,0.41000646,0.103665866
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,False,0.70728415,0.054539897,0.089921094,0.14825481
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.0008110485,0.01845938,0.14519426,0.8355353
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,False,0.45452476,0.037309665,0.2147023,0.29346323
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.8276369,0.012180356,0.112008475,0.048174243
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,True,0.04293552,0.13225071,0.23210722,0.59270656
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,True,0.003839833,0.046778742,0.93957615,0.009805357
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,False,0.98903275,0.0051899673,0.00090188114,0.004875523
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,False,0.004670517,0.22503813,0.7378716,0.032419816
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.010024974,0.9606204,0.01993704,0.009417591
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,True,0.053505138,0.54038274,0.28924605,0.11686597
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,False,0.7308193,0.070134595,0.13518798,0.06385828
Each year in pro baseball the player voted as the best fielder at his position wins what?,a brand new car,the Gold Glove,the Silver Bat,the Brass Baseball,B,False,0.9744478,0.0167663,0.0048036254,0.0039823456
