0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_Tptalpaca_choiceD_probs
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,False,0.23472214,0.20714158,0.36354476,0.19459149
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,True,0.77843523,0.087338015,0.11214423,0.022082508
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,False,0.4602922,0.11638009,0.23144946,0.19187833
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,True,0.009886788,0.017351853,0.8899803,0.08278107
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,False,0.2746477,0.51310945,0.14700831,0.06523455
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,True,0.17042328,0.3607861,0.31839263,0.15039802
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,False,0.27256516,0.42215717,0.24053791,0.0647399
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,False,0.07889233,0.58293986,0.24300548,0.09516232
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,True,0.31346777,0.15762149,0.31346777,0.21544304
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.50677055,0.18643047,0.18643047,0.120368555
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,True,0.35606605,0.35606605,0.1484304,0.13943747
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.5198774,0.14894737,0.1912522,0.1399231
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,False,0.5634302,0.23487264,0.17183651,0.029860707
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.855485,0.079572506,0.048263162,0.016679302
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,True,0.1885238,0.25768146,0.54551166,0.008283157
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,False,0.16282038,0.28575867,0.3669214,0.18449967
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,False,0.015493859,0.0949114,0.7946834,0.0949114
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.5920767,0.13211018,0.26273245,0.013080679
When was the current Dalai Lama born?,1935,2000,1965,1975,A,True,0.5145224,0.08399347,0.3120736,0.08941058
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.27454847,0.31110418,0.25791442,0.156433
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,True,0.026498433,0.322817,0.36579958,0.284885
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.48556954,0.2766692,0.16780835,0.06995293
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,False,0.019610826,0.18606234,0.64942133,0.1449055
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.18766832,0.24097092,0.45019293,0.12116779
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,False,0.16301632,0.11926529,0.6056791,0.11203937
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.1404633,0.18035844,0.43265742,0.24652077
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.13847792,0.62061495,0.15691604,0.083991095
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,False,0.26894635,0.25265172,0.26894635,0.20945562
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,True,0.1817711,0.09729506,0.5960045,0.124929324
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,False,0.2664659,0.36421567,0.3019454,0.06737313
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.67870516,0.18267101,0.086287685,0.052336123
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.27966505,0.33734044,0.33734044,0.045654062
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.15682377,0.25855866,0.5473687,0.03724891
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.14143157,0.264229,0.3611582,0.23318125
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.22614288,0.4787445,0.22614288,0.06896969
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,False,0.19834952,0.11301615,0.07767479,0.61095953
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.3985568,0.31039634,0.17685851,0.11418844
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.22432984,0.53813934,0.21073839,0.02679238
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.09521426,0.27551162,0.22840714,0.40086702
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,False,0.38879004,0.2510217,0.343106,0.017082242
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.19372015,0.5967001,0.16059965,0.048980124
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,True,0.6594022,0.21407655,0.078754365,0.047766935
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.091541044,0.20629093,0.36205184,0.34011623
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.76250887,0.103194356,0.08555113,0.048745558
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,True,0.20175666,0.45466563,0.22862023,0.114957474
 How many books are in the New Testament?,30,29,27,47,C,True,0.07744379,0.2877386,0.347079,0.2877386
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,True,0.06262989,0.21859981,0.59421587,0.12455441
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,False,0.04886428,0.3186351,0.24815328,0.38434732
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.6810353,0.20770404,0.08133807,0.029922603
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.076348625,0.3214397,0.49785554,0.10435619
How many Jinas have appeared during our age?,7,42,24,13,C,False,0.12192151,0.22777937,0.27475438,0.3755447
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.39969766,0.331361,0.1219009,0.14704056
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.11715325,0.12470899,0.71765065,0.040487077
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.010491376,0.21072493,0.69094044,0.087843224
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,True,0.12725794,0.099108584,0.7323189,0.041314602
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.33860388,0.43477598,0.15994515,0.06667506
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.05377327,0.7901924,0.12899537,0.027038896
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.007045284,0.04054281,0.9227501,0.029661756
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,True,0.14459555,0.23839776,0.3468667,0.27014005
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,True,0.2837364,0.17209482,0.46780223,0.07636662
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.3757868,0.25827426,0.25827426,0.10766473
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,True,0.4678902,0.17212719,0.32157594,0.038406767
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.2788324,0.45971692,0.15887393,0.10257671
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.67067945,0.19215289,0.10948541,0.027682247
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.16572973,0.5104835,0.27324215,0.050544713
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.21180658,0.2400083,0.30817676,0.2400083
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,True,0.08034545,0.36008334,0.52391815,0.035653077
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.17309938,0.222264,0.44202477,0.16261183
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.094374985,0.094374985,0.79019207,0.021057906
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,True,0.051251628,0.16804762,0.22969384,0.5510069
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,False,0.24254571,0.42568097,0.24254571,0.08922758
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,False,0.39690036,0.44974703,0.08856044,0.06479221
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,True,0.3454397,0.05639148,0.2527291,0.3454397
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.27915266,0.18023449,0.38155642,0.15905638
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.20287403,0.33448273,0.31421745,0.14842582
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,False,0.32567745,0.32567745,0.17432259,0.17432259
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.12226689,0.35379097,0.4542766,0.06966557
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.72344595,0.13382405,0.11094403,0.031786
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.6995699,0.09467649,0.17687896,0.028874695
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.34369004,0.46976855,0.15251152,0.03402992
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,False,0.29926082,0.36097747,0.26409677,0.07566499
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.5444857,0.20030509,0.17676862,0.07844061
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.052726083,0.17288217,0.7278611,0.0465306
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.058738463,0.14999393,0.761732,0.029535554
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.006492628,0.037362494,0.6622661,0.2938788
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.27814087,0.48815238,0.13138443,0.102322295
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,True,0.37825418,0.25997004,0.25997004,0.10180573
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,False,0.28717044,0.15371126,0.30569133,0.253427
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.3947328,0.47613865,0.06053424,0.06859428
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.16701442,0.703157,0.07889203,0.050936524
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.03395805,0.1724532,0.7260551,0.06753365
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,True,0.019000465,0.31638616,0.46033913,0.20427425
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,False,0.31073505,0.100880906,0.33077574,0.2576084
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.64250606,0.18408108,0.14336248,0.03005041
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.08568666,0.63314354,0.20555161,0.075618215
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.6572787,0.22714946,0.1072978,0.008273918
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.08207736,0.73154753,0.099004194,0.087370895
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.25580934,0.30856496,0.28986996,0.14575577
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.5682519,0.23688263,0.1628069,0.032058578
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.13781966,0.33061218,0.2740871,0.25748104
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.03497091,0.2012437,0.7024095,0.061375856
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.104960404,0.2680258,0.3233008,0.303713
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.07852087,0.84417886,0.05744709,0.019853184
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.33841676,0.29865173,0.33841676,0.024514828
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.06516055,0.18854831,0.5455826,0.20070863
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.25413236,0.12004363,0.5379982,0.08782579
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.18011579,0.48960546,0.2969607,0.03331807
When was the State of Israel established?,1947,1948,1945,1949,B,True,0.22368206,0.36878937,0.21012986,0.19739874
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.090246774,0.13130829,0.755627,0.022817958
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.032626674,0.060954656,0.6156202,0.2907984
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,False,0.4083222,0.4083222,0.12453124,0.05882439
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,True,0.35904142,0.2976558,0.2976558,0.045646995
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.5476926,0.16703682,0.24303712,0.04223352
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,0.021327207,0.09558192,0.25981858,0.62327236
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.5415249,0.19921587,0.14574945,0.11350978
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,True,0.2528413,0.26914814,0.32465464,0.15335599
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.13961056,0.31461728,0.43003082,0.11574123
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.22017163,0.11070924,0.28270596,0.38641322
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.036306616,0.6850556,0.22240499,0.056232788
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,True,0.16952424,0.4066675,0.23171216,0.19209611
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.0030996779,0.06627404,0.9148848,0.015741462
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.39878958,0.12946802,0.45188782,0.019854566
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.29248345,0.39977747,0.2424773,0.06526188
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.064224325,0.21058343,0.3063971,0.41879517
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,False,0.10573651,0.119815156,0.50444067,0.27000764
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.28517848,0.36617643,0.19600013,0.15264504
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.15501265,0.3493264,0.25557268,0.2400883
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,False,0.061549287,0.3327323,0.37703508,0.22868334
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.66246945,0.17830123,0.10814516,0.05108416
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,False,0.16090572,0.36260664,0.28239834,0.19408935
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,False,0.064123735,0.23824857,0.47381386,0.22381382
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,True,0.1171144,0.19308901,0.67394686,0.015849711
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.2808126,0.33872464,0.13264647,0.24781625
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,False,0.42702907,0.2147237,0.24331385,0.11493332
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.025249206,0.106303126,0.6931834,0.17526421
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.029749295,0.6770908,0.23399635,0.059163533
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.85551685,0.065970376,0.04534073,0.03317199
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.30566686,0.23805359,0.36870462,0.08757502
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.16713805,0.58336914,0.20160699,0.047885854
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.49393356,0.23331769,0.20590213,0.06684664
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,False,0.19448538,0.41172558,0.28297457,0.11081444
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,False,0.38972834,0.086960144,0.44162005,0.081691496
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,True,0.25629625,0.1996037,0.4498139,0.094286114
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,True,0.37922588,0.4297192,0.148507,0.042547964
"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Es,Izanagi,Izanami,Kami,B,False,0.5943951,0.28077236,0.09703233,0.02780023
 The numen of Augustus referred to which of the following characteristics?,Divine power,Sexual virility,Military acumen,Philosophical intellect,A,True,0.6405153,0.19534615,0.059577208,0.104561254
