0,1,2,3,4,5,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptvicuna_correct,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptvicuna_choiceA_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptvicuna_choiceB_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptvicuna_choiceC_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptvicuna_choiceD_probs
What is the term for an organisation that adapts to changes in the environment by quickly responding to shifts in supply and demand conditions?,Opportunistic organisation,Enterprising organisation,International organisation,Agile organisation,D,False,0.83367527,0.099568315,0.0063651893,0.060391236
Which of these is not part of the recognised challenges for modern managers?,Micro-managing the workforce,Managing communications,Managing change,Managing the learning organisation,A,True,0.50119054,0.268268,0.16271274,0.06782876
To what does emotional intelligence refer?,How people view and understand the world.,How people view and understand themselves.,How people view and understand others.,How people view and understand themselves and others.,D,False,0.9744961,0.022917952,0.0012929423,0.0012929423
Of what is individual freedom to schedule work an example?,Job design,Job enrichment,Job rate,Job planning,B,False,0.8642699,0.13254009,0.0018905828,0.0012993772
What are workers primarily motivated by according to the instrumental approach?,Peer recognition,Promotion,Greater freedom,Economic reward,D,True,0.009704218,0.28359884,0.026378801,0.68031824
Which is not a characteristic of corporate social responsibility?,Product safety,Consumer rights,Environmental policies,Price-fixing,D,False,0.26747528,0.3030892,0.12634638,0.3030892
Who was a major protagonist of utilitarianism?,John Stuart Mill,Thomas Hobbes,Karl Marx,Adam Smith,A,True,0.91759014,0.075320385,0.0048150714,0.0022744786
As what is ensuring that one individual does not carry the burden of a whole work task referred to?,Work specialisation,Work design,Work schedule,Work shift,A,False,0.19834618,0.7844744,0.0111899255,0.0059895357
How do you describe a work group that comprises workers with demarcated tasks and distant line managers?,Dependent,Independent,Interdependent,Collaborative,B,True,0.16699393,0.40059763,0.35352618,0.07888235
Specialisation is a feature of which organisational structure?,Matrix,Divisional,Multi-divisional,Functional,D,False,0.21730717,0.6693532,0.0705493,0.042790316
Which one is not an element in the primary activities of a value chain?,Procurement,Inbound logistics,Outbound logistics,Service,A,True,0.33012268,0.29133224,0.12144535,0.2570998
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,Indoctrination,Brainwashing,Propaganda,Socialisation,D,True,0.02036358,0.1034148,0.28111055,0.5951111
When does an acquisition take place?,Two equal partners decide to work together.,Two equal partners share resources.,Two unequal partners join together.,Two unequal partners become one after a buyout.,D,True,0.021159941,0.156352,0.12176706,0.700721
Who of these is the entrepreneur?,Barack Obama,James Dyson,Damien Hirst,Mo Farah,B,True,0.13638666,0.784851,0.034483947,0.044278264
Which of these is not an advantage of a virtual team?,Team members can be recruited for their specific skills or experience.,No overhead costs associated with physical buildings.,Conflict can be resolved easily using face-to-face meetings.,Low transport or commuting costs.,C,False,0.3815747,0.3815747,0.14037348,0.09647719
What is the richest form of information?,Telephone,Face-to-face,E-mail,Video conference,B,True,0.22422852,0.69067246,0.06424255,0.020856502
What is the purpose of a 'quality circle'?,Bring together managers and workers to find improvements.,Bring together managers and workers to discuss output.,Bring together managers and workers to review quality of work.,Bring together managers and workers to review targets.,A,True,0.98944086,0.009700136,0.00048294137,0.00037611515
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,True,0.0058199484,0.9787648,0.0058199484,0.009595471
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,False,0.3157197,0.3577573,0.3157197,0.010803334
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,True,0.374943,0.61817646,0.0053482745,0.0015323063
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,0.01242778,0.9872608,0.00022762272,8.373772e-05
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,True,0.9982323,0.0015007815,0.00010871625,0.00015818121
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,True,0.02212483,0.0875054,0.83022815,0.060141526
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.009582432,0.97743464,0.00452642,0.008456467
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,True,0.9515002,0.047372404,0.0007657036,0.00036169277
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,True,0.015965765,0.13367972,0.76927364,0.08108084
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,False,0.58798754,0.27774563,0.054691363,0.07957546
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,False,0.08560019,0.43471363,0.3385553,0.14113085
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.76117146,0.16984032,0.042942356,0.026045855
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,True,0.28421366,0.32205626,0.22134583,0.1723843
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.046894636,0.94190395,0.005600766,0.005600766
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.9979639,0.0019265236,5.817597e-05,5.1340114e-05
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,False,0.374448,0.3304492,0.20042758,0.09467528
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,False,0.0014082711,0.16277401,0.82663465,0.009183081
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,False,0.17234299,0.41342935,0.3219791,0.09224856
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,True,0.4527236,0.31115207,0.14697783,0.08914656
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,False,0.20239505,0.5501668,0.13910395,0.108334266
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,True,0.20022614,0.15593627,0.027097661,0.6167399
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.02918448,0.9664572,0.0030760216,0.0012822765
What is the optimal span of control?,2,5,7,None of the above,D,False,0.22869326,0.54860663,0.15717843,0.06552172
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,False,0.25354847,0.36891085,0.22375575,0.15378492
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,True,0.46418503,0.28154245,0.10357368,0.15069881
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,False,0.37491965,0.33086544,0.15628976,0.13792524
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,True,0.34423935,0.5008653,0.12663858,0.028256886
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,0.00015779021,0.0031693014,0.00090802,0.99576485
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,False,0.13811803,0.5462674,0.057576157,0.25803843
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,False,0.5466924,0.42576444,0.018706784,0.008836459
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,True,0.0027992222,0.99659216,0.00037883356,0.00022977414
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.032964684,0.96336925,0.0023879537,0.0012781795
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,False,0.1948313,0.41245788,0.17193802,0.2207728
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,False,0.29258946,0.29258946,0.15661186,0.2582093
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,False,0.45287284,0.21392198,0.16660261,0.16660261
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,False,0.6245228,0.29500368,0.045240283,0.035233166
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.9967945,0.0027997906,0.00020281615,0.00020281615
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,False,0.8995447,0.09481131,0.001967746,0.0036762338
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.0005513962,0.9969478,0.0016984202,0.00080227683
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,True,0.01736059,0.032433853,0.0023495005,0.9478561
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,False,0.44772747,0.5073417,0.025259055,0.019671772
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,False,0.023799473,0.42185578,0.22580314,0.3285416
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,True,0.002334375,0.14442267,0.83109504,0.022147933
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,True,0.18188676,0.2646437,0.4944195,0.059049986
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,False,0.23839776,0.3468667,0.14459555,0.27014005
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,True,0.9733224,0.02289035,0.0016581713,0.002129134
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,True,0.10107733,0.51331306,0.35279456,0.032815006
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,False,0.22567952,0.47776356,0.17575939,0.120797545
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,True,0.058112167,0.7079511,0.2028314,0.031105202
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,True,0.01947449,0.025005741,0.9383335,0.017186178
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.0011238189,0.037215773,0.95980746,0.0018528643
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,0.007173733,0.053007115,0.9395736,0.00024547166
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,True,0.09761482,0.23416577,0.031690888,0.63652855
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.8449627,0.10091641,0.012052746,0.042068217
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,False,0.0034940997,0.025818098,0.75451547,0.21617231
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,False,0.6840756,0.28516513,0.012529282,0.018229997
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,False,0.44403392,0.30517977,0.16335095,0.08743546
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,False,0.37239152,0.4219749,0.15523589,0.050397716
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.81259817,0.1412084,0.021655008,0.024538338
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,False,0.96209675,0.01996768,0.0023847995,0.015550845
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.5925811,0.24702455,0.080197126,0.080197126
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.9994375,0.00043050025,6.601935e-05,6.601935e-05
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,False,0.14752962,0.8489743,0.001638906,0.0018571238
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,True,0.0012808882,0.010724746,0.4024431,0.58555126
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,True,0.22585997,0.37238014,0.17589992,0.22585997
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,False,0.3860363,0.26531863,0.14201483,0.20663035
