0,1,2,3,4,5,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptvicuna_correct,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptvicuna_choiceA_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptvicuna_choiceB_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptvicuna_choiceC_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptvicuna_choiceD_probs
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.37463313,0.37463313,0.17696416,0.07376964
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,True,0.95192546,0.041824687,0.0023595875,0.0038903018
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.09101927,0.8635668,0.03794248,0.007471317
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.9642486,0.032994773,0.0023901334,0.00036653882
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.5117504,0.35172057,0.088928886,0.047600206
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.8514948,0.10169655,0.017672211,0.02913655
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.4576403,0.4576403,0.061934877,0.022784568
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,True,0.015458177,0.022491517,0.005686746,0.95636356
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,False,0.5917906,0.2795421,0.048577134,0.08009015
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,True,0.75131786,0.18996291,0.033010602,0.025708683
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,True,0.840244,0.14601251,0.009334267,0.004409196
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.31115207,0.4527236,0.14697783,0.08914656
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,True,0.003976295,0.01224785,0.0108086895,0.9729672
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,False,0.37615693,0.48299506,0.122120276,0.018727751
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,False,0.7149051,0.20482375,0.058682982,0.021588264
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.38109592,0.33631596,0.12372373,0.15886441
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,False,0.63148034,0.2982902,0.045744285,0.024485148
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,False,0.48887134,0.33599603,0.12360603,0.05152666
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.24363723,0.3128364,0.16744927,0.27607715
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,True,0.5812656,0.3111291,0.07866575,0.028939512
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,False,0.63274014,0.2327721,0.109953746,0.024533998
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,True,0.28983513,0.69527835,0.011238128,0.003648486
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,True,0.8833144,0.093100645,0.020773564,0.002811396
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,True,0.9142279,0.07504439,0.008962775,0.001764875
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.93800807,0.059964847,0.0018107815,0.00021626701
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,True,0.96746147,0.029214805,0.0027174002,0.00060633395
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.1798622,0.38076827,0.431467,0.007902594
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,True,0.028935574,0.9582146,0.009394005,0.0034558615
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.21936907,0.5963069,0.10362261,0.080701366
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.66682714,0.31498682,0.010778257,0.0074077803
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,False,0.22508988,0.42052323,0.32750383,0.02688315
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,False,0.62786025,0.2617311,0.07498722,0.03542145
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,False,0.963533,0.029096175,0.005729377,0.0016414939
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.7393866,0.24004368,0.019703986,0.00086573267
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,True,0.026044937,0.10300972,0.8624898,0.008455552
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.44272196,0.44272196,0.06789362,0.04666255
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.20038565,0.7925406,0.0053400965,0.0017336756
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,False,0.20627886,0.34009635,0.43669236,0.0169324
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,True,0.38744473,0.56372875,0.0318034,0.017023133
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.96822965,0.029238002,0.0016494952,0.00088291115
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.8941443,0.08316838,0.012754283,0.009933046
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,False,0.96680665,0.029195031,0.0027155608,0.0012827402
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,True,0.52809775,0.3203075,0.11783454,0.03376016
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,False,0.6965837,0.15542884,0.08319506,0.06479238
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,True,0.68306863,0.28474537,0.03001194,0.0021740578
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,True,0.67762417,0.249284,0.04331906,0.029772729
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,True,0.08307929,0.19929686,0.541745,0.17587885
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,True,0.07279141,0.15409943,0.6906257,0.082483485
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,False,0.58116686,0.39942977,0.015487572,0.0039158715
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,False,0.15205537,0.3647619,0.11842085,0.3647619
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.9950806,0.004608137,0.00025997334,5.1191782e-05
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,False,0.14164671,0.8151205,0.031605653,0.01162707
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,True,0.20241657,0.7065032,0.07446489,0.016615363
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,True,0.41462526,0.41462526,0.15253212,0.018217362
A capacitor can store,charge,energy,Both of these,Neither of these,C,False,0.9227668,0.075745314,0.0013873237,0.0001004974
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,False,0.5666417,0.20845583,0.09846756,0.12643485
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,True,0.97686213,0.017891854,0.0031091382,0.0021368773
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,True,0.31122968,0.31122968,0.18877034,0.18877034
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.025778625,0.96733576,0.0065178573,0.00036771235
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,0.18301502,0.34191707,0.4390302,0.03603779
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.5400717,0.28907958,0.10634643,0.06450237
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,True,0.029067663,0.114964835,0.84948164,0.0064858724
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,True,0.63979495,0.30221772,0.036094762,0.02189258
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.16439272,0.83485514,0.0006718355,8.0239304e-05
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.53207946,0.36569253,0.08159703,0.02063096
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,True,0.16859311,0.75558186,0.04262701,0.03319795
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,True,0.22526778,0.69387364,0.064540304,0.016318344
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,True,0.9843038,0.012390556,0.0011525012,0.0021531559
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.7085743,0.26066992,0.027474407,0.0032813498
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,True,0.12285111,0.7069593,0.095676534,0.07451296
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,True,0.5153003,0.40131626,0.054312248,0.029071253
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,False,0.18004179,0.7120791,0.09636942,0.011509687
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,True,0.418077,0.418077,0.11978107,0.04406499
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,True,0.7983432,0.17813444,0.018775232,0.004747122
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.0575546,0.90030545,0.030806758,0.011333173
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,True,0.24170315,0.74449813,0.009371849,0.004426948
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.40760553,0.52337587,0.042961307,0.02605735
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,False,0.6800031,0.25015917,0.043471143,0.026366582
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,True,0.6952069,0.25575233,0.034612313,0.014428558
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.031968597,0.93425936,0.031968597,0.0018035448
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.1495377,0.67018145,0.1694484,0.010832475
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,False,0.50784355,0.44817036,0.028650573,0.015335547
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,True,0.00069508253,0.0065947594,0.9787491,0.013961106
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,True,0.80745095,0.14031394,0.016758109,0.03547692
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,False,0.15571913,0.69788474,0.107024096,0.039371964
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,True,0.9454801,0.047072683,0.0056220302,0.001825206
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,True,0.58211416,0.35307008,0.06135438,0.0034613775
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,True,0.20046279,0.7928457,0.006053452,0.00063802913
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,True,0.36541757,0.6024717,0.016055327,0.016055327
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.22334844,0.68796164,0.07251062,0.016179308
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,False,0.6696586,0.27915522,0.03334034,0.017845796
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,False,0.44898424,0.2723227,0.113520995,0.16517207
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,False,0.44986984,0.27285984,0.27285984,0.0044103684
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,True,0.1243589,0.29832152,0.491849,0.08547054
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,True,0.00080386427,0.99892044,0.00023031096,4.535092e-05
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,False,0.09076142,0.27956483,0.5918388,0.037834987
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,True,0.2902136,0.5421904,0.09421856,0.07337749
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.51863533,0.40391362,0.05466376,0.022787247
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,False,0.71335685,0.23159306,0.04024484,0.014805249
Sound travels in,solids,liquids,gases,All of these,D,False,0.30524972,0.5032717,0.18514332,0.0063352557
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,False,0.3494391,0.5084309,0.11344627,0.028683709
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,True,0.71459013,0.26288304,0.021578753,0.0009481042
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.04476095,0.13787344,0.79340684,0.023958812
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.9495995,0.04172249,0.0072502815,0.0014276651
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,True,0.9851109,0.014051852,0.0006996005,0.00013775952
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,False,0.46553022,0.31995395,0.19406186,0.02045397
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,False,0.72478795,0.26663458,0.0062706443,0.0023068413
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,False,0.426284,0.426284,0.10778147,0.03965059
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,True,0.27711222,0.66475767,0.042496536,0.015633602
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,False,0.3185321,0.5950963,0.08053752,0.0058341185
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.9932318,0.0059059723,0.00037755616,0.0004847917
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,True,0.26023668,0.4861861,0.09573572,0.1578415
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,False,0.613848,0.17587039,0.07331368,0.136968
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,False,0.86184156,0.13216768,0.0045225294,0.0014682504
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,True,0.8304398,0.1635233,0.0033938177,0.002643108
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,False,0.20667098,0.63659143,0.110623,0.04611453
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,True,0.6203536,0.2930343,0.06538478,0.021227332
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,False,0.2664928,0.4978741,0.18315765,0.05247554
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,False,0.70853823,0.23002869,0.05132634,0.0101067545
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,False,0.94972956,0.04728425,0.002667595,0.00031859876
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,True,0.33256176,0.54830164,0.08408478,0.03505175
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.6525594,0.21185501,0.08831431,0.047271248
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,False,0.6288138,0.3365798,0.031306796,0.003299712
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,False,0.36166048,0.5962773,0.029686898,0.01237534
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,True,0.76600355,0.21946369,0.012381294,0.0021515463
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,True,0.5212628,0.4059599,0.054940697,0.017836632
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,False,0.3571996,0.27818733,0.3571996,0.0074134413
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,False,0.86513746,0.10332593,0.023055132,0.008481509
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,True,0.14362408,0.7293833,0.028281258,0.09871129
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,False,0.16707751,0.3121419,0.3537031,0.16707751
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,True,0.7221505,0.23444794,0.03172908,0.011672475
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,True,0.5116774,0.35167038,0.11417066,0.022481536
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,False,0.219723,0.4104966,0.36226198,0.0075185075
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,False,0.83331484,0.1127769,0.0366133,0.017294897
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,False,0.07330281,0.25585195,0.61375695,0.057088293
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,True,0.85854596,0.11619156,0.015724817,0.009537584
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,False,0.6438198,0.268384,0.046638153,0.04115802
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,True,0.0021774617,0.9954151,0.0019216032,0.00048585737
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,False,0.37709302,0.62172127,0.0010591766,0.00012650061
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,False,0.26687682,0.7254464,0.006276341,0.001400441
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,True,0.16131176,0.72294915,0.11086784,0.004871193
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.8370947,0.12837264,0.032457683,0.0020749504
Electricity and magnetism connect to form,mass,energy,ultrahigh-frequency sound,light,D,False,0.090472214,0.8583765,0.04273605,0.008415227
Sound travels in air by a series of,compressions,rarefactions,Both of these,Neither of these,C,False,0.43513885,0.55872935,0.0054775896,0.0006542048
