0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_Tptllama2chat_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_Tptllama2chat_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_Tptllama2chat_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_Tptllama2chat_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_Tptllama2chat_choiceD_probs
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,True,0.84886587,0.06149164,0.07895683,0.010685644
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,True,0.06535104,0.90214324,0.030869644,0.0016360313
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,True,0.9197461,0.03147198,0.035662428,0.013119473
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.071848094,0.02643144,0.875289,0.02643144
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.115767844,0.2777126,0.4578707,0.14864884
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.9830535,0.0021504208,0.009637517,0.0051585915
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,True,0.028065732,0.20737925,0.12578188,0.6387731
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.949398,0.0023533225,0.047267742,0.0009810107
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.011411546,0.010070655,0.17850663,0.80001116
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.14475803,0.08780018,0.73514193,0.032299884
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.010609401,0.012022026,0.5792537,0.39811486
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,True,0.00033332215,0.005908277,0.9936194,0.00013894936
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.00024519404,0.00037976398,0.9990398,0.00033514053
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.00015807104,0.00037919273,0.997537,0.0019256995
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.10061306,0.11400954,0.74343556,0.041941766
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.7559102,0.025865825,0.11592259,0.10230132
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.001852876,0.0039225384,0.8470325,0.14719218
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.03798504,0.46275255,0.21858883,0.28067362
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,True,0.14852653,0.05463986,0.75428,0.042553563
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.0213664,0.05125533,0.9085225,0.018855782
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,8.473419e-05,0.000102208935,0.999009,0.0008039355
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.00027772825,0.0003796095,0.99863344,0.0007092039
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.0016719815,0.0045449166,0.98142874,0.012354365
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.000101798345,0.00029456327,0.99499583,0.0046077445
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.0017722843,0.8624432,0.13225995,0.0035246084
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.017077785,0.8228538,0.14299054,0.017077785
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,True,0.0036778345,0.0015331496,0.89993644,0.0948526
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.95589536,0.019838976,0.019838976,0.0044266735
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.031650368,0.02175296,0.38558042,0.5610162
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.004040162,0.0058784015,0.98859507,0.0014862926
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.060830023,0.011978142,0.5771392,0.35005262
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.020071456,0.31397042,0.07938415,0.58657396
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.42981482,0.13954043,0.3347401,0.09590465
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.9817918,0.004546598,0.012358935,0.0013026221
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,True,0.18796979,0.11400943,0.656079,0.041941725
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.0014954937,0.0006234146,0.99471515,0.0031659603
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.0007483165,0.8206287,0.16159138,0.017031604
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.8461415,0.042126905,0.08918266,0.022548907
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,True,0.005726643,0.00072806096,0.7500422,0.24350305
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,True,0.0008992745,0.0124141015,0.9861742,0.00051239115
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.111127704,0.20761387,0.4980398,0.18321861
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.9438663,0.008166044,0.046992335,0.0009752948
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,True,0.025602225,0.07886041,0.74820673,0.14733064
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.0014044169,0.011759039,0.052700356,0.93413615
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.0027357931,0.9740098,0.022906516,0.00034781708
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.97438216,0.0035141709,0.020222656,0.0018810001
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,True,0.045404084,0.9119654,0.040068965,0.002561523
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,True,0.019246371,0.08625624,0.8183765,0.076120876
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,True,0.21284594,0.088727385,0.51059085,0.18783589
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.002065503,0.0016086154,0.3473642,0.6489617
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,True,0.08591659,0.09735625,0.71937084,0.09735625
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.88768655,0.016258547,0.09356147,0.0024933289
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.16925913,0.09059788,0.5907724,0.14937066
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.012655734,0.050054397,0.88723546,0.050054397
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.7471176,0.10111137,0.114574194,0.037196793
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.66721743,0.21661378,0.10232111,0.013847656
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.7439009,0.088846296,0.088846296,0.07840657
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,True,0.047824573,0.08934807,0.7481022,0.11472519
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,False,0.0058777127,0.029849486,0.8723299,0.09194289
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.0040523447,0.8750628,0.118426874,0.0024578713
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.00055160356,0.00080257846,0.9973226,0.0013232281
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,True,0.000796875,0.00040069388,0.9902352,0.008567213
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.050641634,0.37419388,0.54444885,0.030715702
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,True,0.008997544,0.021583986,0.8099331,0.1594853
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.04445841,0.7880442,0.13694155,0.03055579
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.07414419,0.15696326,0.7034605,0.06543203
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,True,0.0174523,0.007275201,0.9528633,0.022409197
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.038270574,0.87103426,0.08101881,0.009676317
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.39147347,0.18491897,0.39147347,0.0321341
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.013208899,0.9260153,0.05919818,0.001577578
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.0051999977,0.0016881921,0.99094415,0.0021676815
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.0014559097,0.90971464,0.084616646,0.0042128144
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,6.202059e-05,5.1416882e-05,0.9994561,0.00043050825
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.00013695958,0.00014579271,0.020326603,0.9793906
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.13880496,0.03509539,0.7987674,0.027332317
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.018047443,0.055590037,0.24913727,0.6772253
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.39008525,0.16261172,0.3037987,0.14350435
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,False,7.485175e-05,0.00045852253,0.939412,0.060054597
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.05259286,0.44035462,0.49898717,0.008065376
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.001596707,0.0012435167,0.059915986,0.93724376
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,False,0.06794514,0.06794514,0.82774127,0.036368415
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.023077931,0.28114676,0.52525127,0.17052412
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.0023698213,0.84371483,0.14661565,0.0072995634
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.00015822431,0.0001684289,0.9985043,0.0011691282
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.023658037,0.13614261,0.7834466,0.056752685
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.23062675,0.23062675,0.38023922,0.15850729
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,False,0.026400372,0.029915541,0.771532,0.17215206
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.00020302596,0.0008029833,0.9978257,0.0011683337
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.22983228,0.09580835,0.12302036,0.551339
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.0015504298,0.9100797,0.084650606,0.003719288
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.000115623705,0.00062505587,0.997334,0.0019253076
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,False,0.2960436,0.06605625,0.08481791,0.5530822
How many sides does a rhombus have?,4,6,8,10,A,False,0.038165685,0.080796756,0.868647,0.012390583
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,True,0.014539878,0.027164068,0.7005706,0.2577255
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,0.00035123623,0.98358464,0.015898164,0.00016591224
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,0.00024264274,0.00012987731,0.01098285,0.9886446
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,False,0.01170182,0.0062635327,0.9295907,0.052443918
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,True,0.5818756,0.27485856,0.101114824,0.04215093
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,True,0.024884274,0.021960296,0.93377554,0.019379893
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,True,0.47506928,0.044188328,0.32651004,0.15423241
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,False,0.0008804017,0.0006050907,0.9654777,0.033036828
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.7588572,0.029424086,0.14942785,0.06229079
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,True,0.03168092,0.040679105,0.7210544,0.20658554
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.94716954,0.019657876,0.032410357,0.0007622186
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,0.00058832957,0.0006666647,0.06001124,0.9387338
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.0073620146,0.96423364,0.025695955,0.0027083338
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.98558366,0.003136897,0.010948845,0.00033062647
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.17739862,0.0652613,0.619182,0.13815819
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.00024263118,0.9885975,0.010982326,0.00017751277
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.0007971136,0.9905317,0.008569778,0.00010134162
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,True,0.0005517778,0.00048694218,0.9976376,0.001323646
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,True,0.001124639,0.001124639,0.96050775,0.037242927
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.15048696,0.28114668,0.5252511,0.043115236
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,False,0.56656194,0.18393573,0.23617814,0.01332426
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,False,0.15628976,0.33086544,0.37491965,0.13792524
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,True,0.009890081,0.005998638,0.09383448,0.8902768
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.021906327,0.38829896,0.5649716,0.024823122
How many stars are on the American flag?,13,48,50,51,C,True,0.10561374,0.0932038,0.78038585,0.020796578
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,True,0.0003613837,0.0016196093,0.047331918,0.95068705
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,True,0.0024368523,0.003545599,0.98309636,0.010921214
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,True,0.335996,0.123606026,0.4888713,0.051526655
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.052168068,0.16068895,0.7201579,0.06698512
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,True,0.0018612494,0.000996255,0.9641511,0.032991435
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,True,0.07097987,0.1032751,0.7631055,0.06263951
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,False,0.041177362,0.004917935,0.12683521,0.82706946
In the children's game what color is 'Rover'?,Green,black,red,blue,C,True,0.035961535,0.08626723,0.81848073,0.059290547
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,True,0.0073669357,0.02269176,0.96487814,0.0050632157
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,True,0.007998653,0.031635284,0.9245185,0.035847474
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,False,0.19834729,0.3705615,0.41990122,0.011189989
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,True,0.0622486,0.4599584,0.4599584,0.017834522
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,True,0.00084025937,0.00030911414,0.017965538,0.9808851
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.00096920226,0.00109825,0.05996242,0.9379701
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,True,0.0035165146,0.97503203,0.020236144,0.0012152749
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,True,0.19473653,0.08117826,0.52934873,0.19473653
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,True,0.00079059706,0.0008958638,0.015879566,0.982434
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.00018803758,0.00014644381,0.015901072,0.98376447
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.011054263,0.005916921,0.10487993,0.8781489
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.38726023,0.2348852,0.30159858,0.07625606
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,True,0.010666043,0.012086209,0.129939,0.8473087
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,True,0.0009095002,0.00020293692,0.99738806,0.0014995122
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,True,0.009346487,0.9533676,0.036966074,0.0003198192
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,True,0.053728785,0.4498656,0.35035568,0.14604998
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.0034473098,0.84352887,0.14658333,0.0064404225
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,True,0.0058174175,0.8633813,0.11684596,0.01395526
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,False,0.085406885,0.040343355,0.4914827,0.3827671
