0,1,2,3,4,5,alpacacode_llama2_7B_correct,alpacacode_llama2_7B_choiceA_probs,alpacacode_llama2_7B_choiceB_probs,alpacacode_llama2_7B_choiceC_probs,alpacacode_llama2_7B_choiceD_probs
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,0.23839776,0.3468667,0.27014005,0.14459555
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.2575662,0.2575662,0.22730139,0.2575662
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,False,0.22638911,0.29068938,0.25653246,0.22638911
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,True,0.34334463,0.2511963,0.18377915,0.22167996
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.27349687,0.45092008,0.14639232,0.12919077
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.2877965,0.2877965,0.23859167,0.1858154
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,False,0.2617501,0.2617501,0.17989805,0.29660174
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,True,0.21637933,0.31483006,0.19095409,0.27783656
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,True,0.5977713,0.1333808,0.09758348,0.17126435
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.34600583,0.30534908,0.18520358,0.16344157
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,False,0.23479839,0.24994157,0.15159722,0.36366284
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,True,0.34366152,0.23619488,0.18394876,0.23619488
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,False,0.20055315,0.2918031,0.33065623,0.17698753
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,True,0.2656047,0.2656047,0.23439533,0.23439533
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,True,0.3000356,0.3000356,0.19371754,0.20621125
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.2635431,0.29863346,0.20524758,0.23257597
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,True,0.2603948,0.3788722,0.15793742,0.20279567
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.31839263,0.3607861,0.17042328,0.15039802
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,True,0.29800048,0.3376788,0.20481254,0.15950817
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,True,0.31851506,0.28108856,0.18148442,0.21891199
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.15950817,0.3376788,0.29800048,0.20481254
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.2236818,0.32545507,0.25346467,0.19739848
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,False,0.30601364,0.2700561,0.23832366,0.18560666
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,True,0.14201483,0.26531863,0.3860363,0.20663035
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,True,0.33585122,0.27843043,0.1688766,0.21684185
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,False,0.25821447,0.37569985,0.13821225,0.22787347
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,True,0.52925634,0.19470254,0.104216754,0.17182438
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,False,0.25562707,0.2896634,0.25562707,0.19908255
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,False,0.48902234,0.2617548,0.10911564,0.14010724
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,False,0.3917359,0.34570572,0.12717803,0.13538031
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.24902599,0.2821834,0.24902599,0.21976466
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,False,0.3081768,0.24000832,0.24000832,0.21180661
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,False,0.27717522,0.3140807,0.17895779,0.22978635
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,True,0.22638911,0.29068938,0.25653246,0.22638911
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,False,0.19168942,0.24613409,0.24613409,0.31604242
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,True,0.14969505,0.35909978,0.13210543,0.35909978
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,False,0.21101426,0.27094764,0.3070239,0.21101426
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,True,0.23619488,0.34366152,0.23619488,0.18394876
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.27312723,0.27312723,0.2127117,0.24103393
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,False,0.20272683,0.2603064,0.33424002,0.20272683
Sound travels in,solids,liquids,gases,All of these,D,True,0.20524755,0.23257595,0.26354307,0.29863343
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,False,0.24103393,0.27312723,0.2127117,0.27312723
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,True,0.33075425,0.33075425,0.20061259,0.13787888
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,True,0.1959358,0.32304353,0.2850849,0.1959358
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.38253227,0.23201755,0.18069544,0.20475478
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,True,0.5262386,0.21936889,0.103622526,0.15076989
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,True,0.2550317,0.17528054,0.19861889,0.37106892
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,False,0.4395056,0.28376615,0.14268658,0.13404164
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,False,0.25346467,0.32545507,0.19739848,0.2236818
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,False,0.26463422,0.26463422,0.26463422,0.20609733
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,False,0.19739848,0.32545507,0.2236818,0.25346467
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.71239096,0.1402781,0.062248025,0.08508297
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,True,0.21891177,0.28108826,0.21891177,0.28108826
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,False,0.25630572,0.29043245,0.21248493,0.24077696
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,False,0.46089876,0.2975786,0.13204971,0.10947305
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.22861984,0.5484305,0.10799237,0.11495728
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,False,0.24484116,0.4036748,0.20298044,0.14850366
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,False,0.24697341,0.31712013,0.21795328,0.21795328
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,False,0.28850955,0.28850955,0.22469147,0.19828953
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,False,0.2575662,0.2575662,0.22730139,0.2575662
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,False,0.2821834,0.24902599,0.21976466,0.24902599
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,False,0.3182897,0.3182897,0.19305246,0.17036821
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.32304353,0.2850849,0.1959358,0.1959358
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,True,0.23439533,0.2656047,0.2656047,0.23439533
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,False,0.29496607,0.33424035,0.1680666,0.20272702
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,True,0.35347232,0.31193823,0.1568524,0.17773704
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,True,0.28486648,0.28486648,0.22185424,0.20841278
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,True,0.2635431,0.29863346,0.23257597,0.20524758
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,False,0.2617501,0.29660174,0.2617501,0.17989805
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,False,0.21180658,0.2400083,0.2400083,0.30817676
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,False,0.23439533,0.23439533,0.2656047,0.2656047
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,True,0.33065623,0.2918031,0.17698753,0.20055315
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,True,0.2849653,0.26770014,0.251481,0.1958536
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,False,0.20767382,0.34239623,0.26665846,0.1832715
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,False,0.36150852,0.24846093,0.17076454,0.219266
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,True,0.20366672,0.2963333,0.2963333,0.20366672
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,True,0.26463422,0.26463422,0.20609733,0.26463422
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,False,0.31483006,0.27783656,0.21637933,0.19095409
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,True,0.21089596,0.5732746,0.12791486,0.08791451
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,False,0.2533478,0.473316,0.11967303,0.1536632
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,False,0.35449052,0.2760775,0.16744946,0.20198262
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,True,0.1832715,0.34239623,0.26665846,0.20767382
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.1959358,0.2850849,0.32304353,0.1959358
Electricity and magnetism connect to form,mass,energy,ultrahigh-frequency sound,light,D,False,0.25562707,0.2896634,0.19908255,0.25562707
Sound travels in air by a series of,compressions,rarefactions,Both of these,Neither of these,C,False,0.2206912,0.36385828,0.19475931,0.2206912
"When a cannonball is fired from a cannon, both the cannonball and the cannon experience equal",amounts of force,accelerations,Both,Neither,A,False,0.20524758,0.2635431,0.29863346,0.23257597
The nucleus of an electrically neutral iron atom contains 26 protons. The number of electrons this iron atom has is,52,26,24,None.,B,True,0.29800048,0.3376788,0.20481254,0.15950817
To say that a rose petal is red is to say that it,absorbs red,reflects red,emits red,transmits red,B,False,0.3626063,0.24921542,0.19408917,0.19408917
"Compared with a sound of 60 decibels, a sound of 80 decibels has an intensity",10 times greater,100 times greater,1000 times greater,more than 1000 times greater,B,False,0.33424002,0.2603064,0.20272683,0.20272683
"When red and blue light are overlapped, the color produced is",magenta,yellow,cyan,white,A,False,0.22638911,0.29068938,0.22638911,0.25653246
