0,1,2,3,4,5,alpacacode_llama2_7B_correct,alpacacode_llama2_7B_choiceA_probs,alpacacode_llama2_7B_choiceB_probs,alpacacode_llama2_7B_choiceC_probs,alpacacode_llama2_7B_choiceD_probs
" Which tradition is known to promote ""gradual enlightenment""?",Bushido,Shinto,Nichiren,Soto Zen,D,False,0.21637933,0.31483006,0.27783656,0.19095409
What is the communal meal offered at the place of worship called in Sikhism?,Sangat,Langar,Gurdwara,Panth,B,True,0.32007486,0.46570614,0.15119265,0.06302647
To which tradition do the anti-Han rebel group known as the Celestial Masters belong?,Buddhism,Daoism,Confucianism,Shamanism,B,False,0.29258946,0.29258946,0.15661186,0.2582093
"What does the word ""Islam"" mean in Arabic?",Worship,Submission,Obedience,Faith,B,True,0.21710682,0.45961514,0.19159609,0.13168195
What does the term anatman mean?,Suffering,Soul,Impermanence,No-self,D,True,0.065717384,0.10834966,0.20242381,0.6235092
 What genre of Sikh literature is denoted by the term janam-sakhis?,Spiritual narratives,Redemption narratives,Birth narratives,Theological narratives,C,False,0.41588303,0.32389003,0.19644924,0.06377773
Pure Land Buddhism belongs to which school?,Vajrayana,Theravada,Mahayana,Mahavira,C,False,0.34182414,0.2662129,0.2662129,0.12575008
 Which Jaina group only allows women to lead a life of semi-renunciation?,Svetambara,Jina,Agama,Digambara,D,False,0.3354456,0.23054817,0.20345806,0.23054817
What is the most important prayer in Judaism?,The Shema,The Sefirot,Deuteronomy,The Decalogue,A,True,0.8159028,0.0974457,0.040621407,0.04603009
 The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following?,Brahminic orthodoxy,Legalistic asceticism,Bhakti devotionals,Unorthodox practices,A,True,0.41750598,0.22347486,0.13554434,0.22347486
 Which early battle led to the conversion of Mecca?,The Battle of Uhud,The Battle of Camel,The Battle of the Trench,The Battle of Badr,C,False,0.46589234,0.24937421,0.1334804,0.1512531
 What interior discipline must be adopted to achieve spiritual liberation within Sikhism?,Remembering the Divine Name,Meditating on the sacred hymns,Remembering that death is inevitable,Meditating on the goodness of the created world,A,True,0.7199737,0.14177123,0.06696799,0.07128705
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",Confucianism,Buddhism,Christianity,Daoism,A,True,0.29863346,0.23257597,0.2635431,0.20524758
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,True,0.35466126,0.21511292,0.21511292,0.21511292
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,True,0.37106892,0.2550317,0.17528054,0.19861889
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,True,0.7095426,0.13971722,0.096026145,0.05471405
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,False,0.28517848,0.19600013,0.36617643,0.15264504
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,True,0.10305966,0.08026294,0.7615136,0.05516386
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,True,0.16592051,0.24141292,0.24141292,0.35125372
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,False,0.3254554,0.2872134,0.16364925,0.22368202
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,True,0.46331155,0.21885288,0.12469862,0.19313699
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,True,0.33065623,0.2918031,0.17698753,0.20055315
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,True,0.36150852,0.24846093,0.17076454,0.219266
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.528309,0.22023195,0.11788167,0.13357744
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,True,0.7188068,0.12490989,0.09727992,0.059003256
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.5469986,0.20122956,0.095054105,0.15671773
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,False,0.3774575,0.3774575,0.12254251,0.12254251
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.7466987,0.12975678,0.0694538,0.05409067
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,False,0.2816182,0.31911525,0.24852721,0.15073937
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,False,0.15039802,0.31839263,0.3607861,0.17042328
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,False,0.1982895,0.22469144,0.28850952,0.28850952
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.49309197,0.20555131,0.14127322,0.16008352
When was the current Dalai Lama born?,1935,2000,1965,1975,A,True,0.30889365,0.2725977,0.2725977,0.14591102
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,True,0.2236818,0.25346467,0.19739848,0.32545507
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.23389466,0.34031472,0.26503736,0.16075328
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.7937753,0.10742581,0.05401709,0.044781737
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,True,0.09364255,0.19824126,0.28843936,0.41967678
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,True,0.28012884,0.24721283,0.28012884,0.19252954
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,True,0.2236818,0.19739848,0.25346467,0.32545507
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,True,0.35466126,0.21511292,0.21511292,0.21511292
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,False,0.30758184,0.30758184,0.14529137,0.23954497
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,True,0.16529618,0.2122445,0.34993201,0.27252734
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,False,0.37569985,0.13821225,0.22787347,0.25821447
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,True,0.43103397,0.23071587,0.17968169,0.15856855
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.49708933,0.23480837,0.12568386,0.14241847
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.1464594,0.5111935,0.12924996,0.21309716
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,False,0.22446734,0.32659805,0.22446734,0.22446734
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.3376788,0.29800048,0.15950817,0.20481254
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,True,0.5318958,0.3655663,0.056061406,0.046476535
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,False,0.3583276,0.24627472,0.116331935,0.27906582
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.3287146,0.2900896,0.22592203,0.15527378
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,False,0.37320176,0.3293494,0.17628802,0.12116087
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.21976466,0.24902599,0.24902599,0.2821834
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.23626141,0.5667617,0.09848841,0.09848841
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.25800636,0.4820193,0.13810085,0.121873565
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,True,0.41818747,0.2536435,0.17432646,0.15384258
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,True,0.29660174,0.2617501,0.2617501,0.17989805
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.8618359,0.062431186,0.03786643,0.03786643
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,True,0.34090945,0.4377364,0.11067709,0.11067709
 How many books are in the New Testament?,30,29,27,47,C,False,0.2617501,0.29660174,0.2617501,0.17989805
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,False,0.27120194,0.27120194,0.27120194,0.18639418
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,False,0.40377492,0.27751017,0.13954088,0.17917404
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.6413164,0.18374023,0.07659432,0.098349065
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.32214925,0.32214925,0.22140972,0.13429178
How many Jinas have appeared during our age?,7,42,24,13,C,False,0.2635431,0.29863346,0.23257597,0.20524758
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.334106,0.3785917,0.17883405,0.10846834
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,False,0.27607715,0.3128364,0.24363723,0.16744927
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.12422763,0.15951143,0.5567496,0.15951143
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,True,0.25831303,0.17753577,0.42588618,0.138265
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.2682678,0.44229883,0.12672074,0.16271265
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.20239505,0.5501668,0.108334266,0.13910395
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.076387316,0.20764226,0.6395832,0.076387316
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.44805846,0.21164782,0.1648315,0.1754622
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.33183637,0.22806759,0.29284456,0.1472515
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.7255908,0.11127296,0.07647671,0.08665947
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,True,0.33065623,0.20055315,0.17698753,0.2918031
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,True,0.41605133,0.2523479,0.19652873,0.13507208
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.8416057,0.07828153,0.047480144,0.032632593
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,True,0.33065623,0.2918031,0.20055315,0.17698753
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.40452573,0.2780262,0.1686314,0.1488167
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.22347486,0.41750598,0.22347486,0.13554434
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.20055315,0.17698753,0.33065623,0.2918031
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.22381338,0.28738207,0.3690059,0.11979867
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,False,0.29863346,0.23257597,0.2635431,0.20524758
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,True,0.41818747,0.2536435,0.15384258,0.17432646
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.54499465,0.33055598,0.0506924,0.07375701
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,True,0.5364816,0.17417008,0.1356438,0.15370457
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.26354307,0.23257595,0.29863343,0.20524755
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,True,0.3300365,0.2570327,0.1558982,0.2570327
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,False,0.2896634,0.25562707,0.25562707,0.19908255
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,True,0.32205626,0.28421366,0.22134583,0.1723843
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.77340454,0.13439755,0.05602524,0.036172614
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.51130414,0.24152297,0.10068176,0.1464911
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.31975603,0.24902625,0.24902625,0.1821915
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.6973847,0.15560757,0.07350381,0.07350381
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.49077803,0.20458671,0.124088116,0.18054715
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.26740265,0.26740265,0.3030069,0.1621879
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.20814733,0.20814733,0.4406479,0.14305742
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.06479592,0.094277516,0.6147666,0.22616
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.36404383,0.4125157,0.15175605,0.07168448
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,True,0.717314,0.09707789,0.075604334,0.11000367
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,True,0.46589234,0.24937421,0.1512531,0.1334804
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.27998558,0.5230819,0.08021721,0.11671535
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.2562958,0.5425782,0.106839985,0.09428596
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.23054817,0.23054817,0.3354456,0.20345806
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.28850955,0.28850955,0.22469147,0.19828953
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,False,0.3070239,0.21101426,0.21101426,0.27094764
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.6640014,0.13074963,0.11538614,0.089862816
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.16709615,0.45421442,0.18934473,0.18934473
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.6197193,0.17755257,0.10769107,0.09503704
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.17834015,0.33318326,0.22899328,0.2594834
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.30369252,0.3441287,0.2087246,0.14345418
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,True,0.14010724,0.2617548,0.48902234,0.10911564
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.23257597,0.29863346,0.2635431,0.20524758
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.32304353,0.1959358,0.2850849,0.1959358
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.35823798,0.24621314,0.24621314,0.1493358
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.21309716,0.5111935,0.12924996,0.1464594
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.35686332,0.27792543,0.21644855,0.14876276
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.2582093,0.29258946,0.15661186,0.29258946
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.1110344,0.26635766,0.38754812,0.23505981
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.29190114,0.3748085,0.15624341,0.17704698
When was the State of Israel established?,1947,1948,1945,1949,B,True,0.34090945,0.4377364,0.11067709,0.11067709
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,False,0.2570327,0.3300365,0.2570327,0.1558982
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.2091965,0.23705068,0.3908305,0.16292238
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,False,0.41803718,0.3689165,0.11976966,0.0932767
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,True,0.6565703,0.21315718,0.069202,0.061070554
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.5899676,0.21703696,0.102520995,0.090474464
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,0.11727359,0.24826822,0.17063208,0.46382606
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.34239623,0.26665846,0.20767382,0.1832715
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,False,0.32486945,0.28669629,0.25300857,0.13542573
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.23679237,0.20896852,0.44238636,0.11185279
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.07463957,0.108599946,0.108599946,0.7081606
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,False,0.3647619,0.3647619,0.15205537,0.11842085
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,False,0.37569985,0.25821447,0.22787347,0.13821225
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.14572826,0.16513176,0.44887465,0.2402653
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,False,0.35347164,0.21439138,0.24293727,0.18919975
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.2617548,0.48902234,0.14010724,0.10911564
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.2638165,0.1600128,0.1412108,0.43495986
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.23201755,0.20475478,0.18069544,0.38253227
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.34182414,0.2662129,0.2662129,0.12575008
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.21891177,0.28108826,0.28108826,0.21891177
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.2682678,0.44229883,0.16271265,0.12672074
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.64218843,0.18399008,0.086910754,0.086910754
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,True,0.15390794,0.1976217,0.17440055,0.47406983
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,False,0.05091687,0.1384064,0.7028857,0.107791014
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.42588618,0.25831303,0.17753577,0.138265
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.3632123,0.28287002,0.2202994,0.13361834
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,False,0.2656047,0.2656047,0.23439533,0.23439533
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,False,0.34239623,0.20767382,0.26665846,0.1832715
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.20555145,0.55874676,0.07561815,0.16008364
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.7255908,0.11127296,0.08665947,0.07647671
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.3908305,0.23705068,0.2091965,0.16292238
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.3247916,0.3247916,0.15342069,0.19699608
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.445902,0.2540673,0.16403818,0.13599242
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,True,0.5171541,0.31366983,0.07930815,0.089867905
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,True,0.35347164,0.24293727,0.21439138,0.18919975
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.30601364,0.23832366,0.2700561,0.18560666
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,True,0.2037614,0.6276293,0.102457665,0.066151634
"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Es,Izanagi,Izanami,Kami,B,False,0.4065059,0.3587402,0.10278079,0.13197315
 The numen of Augustus referred to which of the following characteristics?,Divine power,Sexual virility,Military acumen,Philosophical intellect,A,True,0.475737,0.22472225,0.1544492,0.1450916
