0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_104000_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_104000_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_104000_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_104000_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_104000_choiceD_probs
 Mani referred to God by which of the following names?,Mother of Light,Father of Goodness,Ineffable Lover,Eternal Spirit,B,False,0.16800866,0.13084528,0.24445117,0.45669487
" Which tradition is known to promote ""gradual enlightenment""?",Bushido,Shinto,Nichiren,Soto Zen,D,False,0.03128978,0.02150513,0.80697405,0.14023106
What is the communal meal offered at the place of worship called in Sikhism?,Sangat,Langar,Gurdwara,Panth,B,True,0.060031835,0.9390559,0.0002453364,0.00066689344
To which tradition do the anti-Han rebel group known as the Celestial Masters belong?,Buddhism,Daoism,Confucianism,Shamanism,B,True,0.1356439,0.60791373,0.17417021,0.08227218
"What does the word ""Islam"" mean in Arabic?",Worship,Submission,Obedience,Faith,B,True,0.29128727,0.54419625,0.05735786,0.107158594
What does the term anatman mean?,Suffering,Soul,Impermanence,No-self,D,False,0.0034218254,0.015335557,0.9487773,0.032465372
 What genre of Sikh literature is denoted by the term janam-sakhis?,Spiritual narratives,Redemption narratives,Birth narratives,Theological narratives,C,False,0.9085225,0.018855782,0.05125533,0.0213664
Pure Land Buddhism belongs to which school?,Vajrayana,Theravada,Mahayana,Mahavira,C,True,0.0034862515,0.012168213,0.9666409,0.017704645
 Which Jaina group only allows women to lead a life of semi-renunciation?,Svetambara,Jina,Agama,Digambara,D,False,0.528309,0.11788167,0.13357744,0.22023195
What is the most important prayer in Judaism?,The Shema,The Sefirot,Deuteronomy,The Decalogue,A,True,0.990112,0.005195631,0.0019113659,0.0027810207
 The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following?,Brahminic orthodoxy,Legalistic asceticism,Bhakti devotionals,Unorthodox practices,A,True,0.75821465,0.11627599,0.102613196,0.022896098
 Which early battle led to the conversion of Mecca?,The Battle of Uhud,The Battle of Camel,The Battle of the Trench,The Battle of Badr,C,False,0.78634715,0.10642051,0.0569628,0.05026949
 What interior discipline must be adopted to achieve spiritual liberation within Sikhism?,Remembering the Divine Name,Meditating on the sacred hymns,Remembering that death is inevitable,Meditating on the goodness of the created world,A,True,0.9586384,0.019895906,0.0093981605,0.012067477
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",Confucianism,Buddhism,Christianity,Daoism,A,True,0.4324114,0.15907528,0.20425668,0.20425668
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,True,0.35898423,0.13206293,0.31680247,0.19215041
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,True,0.43291965,0.12403356,0.18046775,0.26257905
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,True,0.97926646,0.0065982454,0.00960039,0.0045349034
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,False,0.07829767,0.07829767,0.6555783,0.18782634
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,True,0.00090756745,0.0010284086,0.9952685,0.0027955044
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,False,0.018951587,0.805842,0.066147536,0.10905885
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,True,0.056789584,0.783956,0.12022355,0.03903087
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,True,0.95273024,0.032600634,0.011993104,0.0026760232
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,True,0.5894805,0.13153088,0.21685778,0.062130786
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,True,0.9715196,0.0050980668,0.009524442,0.013857982
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.9835751,0.009642631,0.00276266,0.004019647
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,True,0.82141846,0.011716905,0.040896017,0.1259686
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.8329693,0.099484,0.0072065964,0.060340095
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,False,0.6794242,0.28322616,0.023248618,0.014101
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.9762021,0.013924774,0.002419763,0.0074533946
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,True,0.05045021,0.22610213,0.6964436,0.027004048
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,True,0.26193625,0.43185985,0.23115793,0.07504599
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,False,0.009416779,0.0044481712,0.96053755,0.025597459
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.84282154,0.088832736,0.06105379,0.0072918353
When was the current Dalai Lama born?,1935,2000,1965,1975,A,True,0.8487899,0.022619484,0.11487122,0.013719411
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.38829896,0.024823122,0.5649716,0.021906327
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.02969289,0.76578975,0.1708708,0.033646453
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.9969658,0.0008022913,0.0013227548,0.0009091152
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,True,0.09398472,0.05700462,0.3717168,0.47729382
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.1266006,0.14345726,0.64293087,0.08701123
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,True,0.27094764,0.21101423,0.21101423,0.30702388
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,True,0.4258224,0.057628796,0.25827435,0.25827435
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.46027502,0.52155995,0.015749747,0.0024153017
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,False,0.06872237,0.3954699,0.34900096,0.18680675
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,False,0.40985966,0.11742676,0.40985966,0.062854014
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,True,0.41010463,0.21951321,0.15086907,0.21951321
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.8813903,0.049724635,0.038725585,0.030159516
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.0057558683,0.9679882,0.0227649,0.0034911106
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.025522547,0.015480207,0.95772654,0.0012706928
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.04072173,0.92682225,0.019235581,0.013220409
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.060705453,0.8380129,0.06878828,0.032493286
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,True,0.08329321,0.89548635,0.009947955,0.01127251
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.42183408,0.050380897,0.19926031,0.3285247
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.010895974,0.98082435,0.0066087423,0.0016709518
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.14761534,0.0790128,0.18954185,0.58383
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.031204019,0.9119151,0.04540158,0.011479317
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.09506085,0.79593474,0.07403347,0.03497093
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,True,0.73444426,0.18569659,0.060286857,0.019572277
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.090627365,0.7588136,0.07058066,0.07997836
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.9279874,0.028022792,0.024730027,0.019259764
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,True,0.16187444,0.6402258,0.111254565,0.08664514
 How many books are in the New Testament?,30,29,27,47,C,True,0.047701657,0.1886637,0.45258072,0.31105387
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,True,0.29778457,0.109548815,0.43327397,0.1593926
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,True,0.07737384,0.57171965,0.11257827,0.2383282
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.94886154,0.028653136,0.0105409,0.011944404
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.21054868,0.09945616,0.6485356,0.041459493
How many Jinas have appeared during our age?,7,42,24,13,C,True,0.15086904,0.21951316,0.41010457,0.21951316
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.32821423,0.47754887,0.15503742,0.039199598
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.0005522814,0.00080356473,0.9985482,9.597212e-05
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.007281584,0.025415227,0.95369935,0.01360379
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,True,0.052018713,0.009039497,0.92205375,0.016888004
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.032600634,0.95273024,0.011993104,0.0026760232
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.04506298,0.9051142,0.039767943,0.01005491
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.00062541914,0.0010311418,0.99791366,0.00042984387
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.8644411,0.070957646,0.048768427,0.015832791
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.5808696,0.100940004,0.18858075,0.12960954
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.9702777,0.0050915503,0.020137472,0.004493277
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,True,0.6693532,0.0705493,0.21730717,0.042790316
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,True,0.34115916,0.2069235,0.34115916,0.11075816
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.9849496,0.0058567245,0.0051685413,0.0040252637
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.10994792,0.6327066,0.20540975,0.051935717
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,True,0.35666582,0.4041553,0.19090945,0.04826947
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,True,0.027483243,0.058182023,0.91012,0.004214692
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.52025944,0.13154219,0.24575315,0.10244516
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.06551121,0.021268377,0.9043544,0.008865979
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,False,0.18006255,0.051588785,0.4319476,0.33640113
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,True,0.70162565,0.13815828,0.06526136,0.09495471
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.9899567,0.0066702757,0.0016865098,0.0016865098
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,False,0.3841847,0.0048361714,0.5589854,0.051993746
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.9082106,0.035215147,0.035215147,0.021359066
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.12603849,0.30235064,0.3882259,0.18338493
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,True,0.2057582,0.55930877,0.11013443,0.124798656
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,True,0.76970416,0.012441109,0.19461168,0.023243053
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.9969631,0.0016984461,0.0009091127,0.0004294344
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.98979574,0.007557184,0.0014880977,0.0011589316
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.29258946,0.29258946,0.2582093,0.15661186
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.8236327,0.06760789,0.086810246,0.021949068
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.8929821,0.06468741,0.018533252,0.023797167
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.032299697,0.0118823955,0.9439356,0.0118823955
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.045376867,0.018915892,0.91141874,0.024288487
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.00048580996,0.0010284596,0.99531794,0.0031678788
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.22612832,0.54245365,0.13715376,0.094264306
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,True,0.5602457,0.0973561,0.16051309,0.18188514
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,True,0.62484866,0.108582415,0.15798648,0.108582415
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.18122043,0.8121736,0.004829361,0.0017766226
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.06484277,0.89512676,0.03470783,0.0053226184
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.14530952,0.08813468,0.73794264,0.02861314
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,True,0.05698169,0.1548923,0.6941791,0.09394693
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,False,0.28563038,0.10507754,0.32366163,0.28563038
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.9856775,0.0075257407,0.0027685652,0.004028239
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.0035547314,0.9856285,0.009662761,0.0011540522
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.9992843,0.00037985694,0.00029583284,4.0036623e-05
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.3632936,0.28293332,0.24968779,0.104085356
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.39008525,0.3037987,0.14350435,0.16261172
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.96445966,0.012140756,0.017664695,0.005734887
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.7392318,0.100044146,0.100044146,0.06067984
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.008478843,0.21867225,0.7632411,0.009607788
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.08933879,0.061401594,0.6601293,0.18913022
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.12561743,0.8191285,0.035989996,0.019264057
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.0718987,0.87590545,0.043608762,0.0085870745
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.077079825,0.041257855,0.8286862,0.05297613
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.009465082,0.015605281,0.9654646,0.009465082
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.3677918,0.28643656,0.25277936,0.09299233
When was the State of Israel established?,1947,1948,1945,1949,B,False,0.63048464,0.29781985,0.040305533,0.03138998
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.0027809239,0.0035707771,0.9900775,0.0035707771
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.27306432,0.08865101,0.39730623,0.24097842
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,True,0.3049882,0.64566004,0.03214552,0.017206257
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,True,0.71320385,0.096521646,0.12393624,0.06633829
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.99616724,0.0024692519,0.0010293373,0.00033417688
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,0.057641182,0.08386742,0.37586772,0.4826237
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.71190244,0.096345514,0.1401819,0.051570043
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,True,0.2091965,0.23705068,0.3908305,0.16292238
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.032097097,0.019467873,0.9380147,0.010420402
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.3111985,0.06943777,0.16657256,0.45279115
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,False,0.029928923,0.41315603,0.53050286,0.026412182
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,True,0.20350252,0.5531772,0.15848792,0.084832475
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.00020312946,0.0009103631,0.99833435,0.0005521631
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.16886166,0.06212073,0.7567854,0.012232296
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.22523539,0.47682333,0.28920797,0.008733324
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,False,0.24045624,0.03687516,0.57682455,0.14584409
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.12795652,0.07760955,0.34782186,0.44661212
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,True,0.28927466,0.22528733,0.42089212,0.0645459
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,True,0.092216425,0.1341741,0.6013266,0.17228295
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.05757769,0.9006666,0.014557919,0.027197774
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.9545224,0.028824078,0.01361553,0.0030380357
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,False,0.34366152,0.23619488,0.23619488,0.18394876
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,False,0.18774992,0.08868679,0.45038867,0.27317455
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.567841,0.08708124,0.3039434,0.041134264
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.09704893,0.8125807,0.03150717,0.05886315
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,True,0.31295234,0.5846719,0.05438296,0.047992792
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.027587274,0.031260476,0.91356504,0.027587274
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.012210365,0.9699894,0.015678419,0.0021218432
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.84368813,0.047597628,0.047597628,0.061116565
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.113187715,0.060585015,0.73807657,0.08815068
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.121129446,0.6970518,0.13725765,0.044561032
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.93590677,0.022010418,0.017141731,0.02494107
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,True,0.7385361,0.21159415,0.041665357,0.008204395
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,True,0.42689717,0.13859321,0.37673542,0.05777425
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,True,0.09503798,0.2927376,0.5469058,0.065318584
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,True,0.10048135,0.84132004,0.05378379,0.0044148425
"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Es,Izanagi,Izanami,Kami,B,True,0.093203746,0.88429254,0.020796567,0.0017070862
