0,1,2,3,4,5,llama_7B_ga_wizardlm_20000/ckp10000_correct,llama_7B_ga_wizardlm_20000/ckp10000_choiceA_probs,llama_7B_ga_wizardlm_20000/ckp10000_choiceB_probs,llama_7B_ga_wizardlm_20000/ckp10000_choiceC_probs,llama_7B_ga_wizardlm_20000/ckp10000_choiceD_probs
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.2829333,0.24968778,0.36329356,0.10408535
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.465643,0.13340895,0.32003143,0.08091662
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.1948313,0.41245788,0.2207728,0.17193802
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.101536326,0.27600434,0.45505422,0.1674051
A latch is ________ sensitive,both level and edge,edge,level,,C,True,0.19600013,0.28517848,0.36617643,0.15264504
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.010129034,0.045395177,0.80464876,0.13982698
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.18522377,0.18522377,0.44432873,0.18522377
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.105491415,0.22332531,0.5357296,0.13545366
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.33627078,0.0963432,0.33627078,0.23111531
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,True,0.17593296,0.07333977,0.42204124,0.32868606
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.116331935,0.27906582,0.3583276,0.24627472
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.39845854,0.1465847,0.24167733,0.2132795
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,True,0.14107904,0.14107904,0.55797845,0.1598635
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,True,0.3447859,0.23696765,0.20912322,0.20912322
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.3677918,0.09299233,0.25277936,0.28643656
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,True,0.3087032,0.12868664,0.50896555,0.05364457
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.10002436,0.23994596,0.44827807,0.21175157
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,False,0.5085274,0.34950542,0.08836881,0.053598393
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.26082176,0.33490178,0.29554978,0.10872669
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.16349226,0.34611315,0.34611315,0.14428142
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.2202994,0.28287002,0.3632123,0.13361834
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.18338493,0.3882259,0.30235064,0.12603849
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.16759048,0.21519046,0.40202868,0.21519046
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.37491965,0.33086544,0.15628976,0.13792524
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.047711704,0.037157916,0.8457102,0.06942012
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.26887184,0.14391673,0.44329473,0.14391673
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,False,0.19793247,0.10594561,0.3697865,0.32633543
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.49574053,0.18237275,0.16094339,0.16094339
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.14107904,0.14107904,0.55797845,0.1598635
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.2918031,0.17698753,0.33065623,0.20055315
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,True,0.05989329,0.20904814,0.5682517,0.16280685
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,False,0.07507893,0.20408566,0.48957607,0.23125936
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,False,0.34900096,0.3954699,0.18680675,0.06872237
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.10705828,0.3297627,0.4798019,0.08337707
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.23071584,0.15856852,0.4310339,0.17968166
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.06850403,0.18621325,0.5061801,0.23910254
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.84142184,0.047469772,0.08868521,0.022423131
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,False,0.15301731,0.22263888,0.4713265,0.15301731
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,True,0.12561367,0.12561367,0.6379189,0.11085368
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.21556492,0.3136451,0.35540646,0.11538358
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,False,0.36717004,0.17343885,0.2859523,0.17343885
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.34966087,0.18715999,0.34966087,0.11351826
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.09834905,0.076594315,0.64131635,0.18374021
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.16187432,0.11125448,0.5649969,0.16187432
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,True,0.20663032,0.26531857,0.38603625,0.1420148
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.2121819,0.11357279,0.5089979,0.16524743
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.33620113,0.2039163,0.33620113,0.123681486
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.07331204,0.37230924,0.32856175,0.22581697
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,True,0.1493358,0.35823798,0.24621314,0.24621314
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.11163973,0.30346826,0.4415437,0.14334825
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,True,0.2771098,0.2771098,0.35581604,0.08996438
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.27764887,0.4039767,0.21623316,0.102141306
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.08481713,0.09611039,0.7101651,0.10890735
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,True,0.28669629,0.32486945,0.25300857,0.13542573
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,True,0.2204267,0.24977615,0.41181126,0.117985904
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.14391673,0.26887184,0.44329473,0.14391673
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.17437139,0.41829523,0.28748983,0.119843595
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.33490178,0.26082176,0.29554978,0.10872669
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.13554433,0.22347485,0.22347485,0.41750595
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.15850729,0.23062675,0.38023922,0.23062675
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.27998558,0.11671535,0.5230819,0.08021721
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.2564696,0.22633363,0.42284688,0.0943499
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.16008352,0.20555131,0.49309197,0.14127322
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,False,0.23318183,0.09720465,0.6338539,0.03575959
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.11788167,0.13357744,0.528309,0.22023195
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.17593296,0.32868606,0.42204124,0.07333977
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.3375175,0.20471472,0.38245744,0.075310335
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.20278451,0.12299502,0.5512254,0.12299502
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,True,0.18926768,0.24302451,0.40067968,0.16702813
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.26426658,0.23321445,0.43570194,0.06681706
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.1418143,0.12515068,0.6355676,0.09746745
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.064804725,0.25630766,0.25630766,0.42257988
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.07737384,0.11257827,0.57171965,0.2383282
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.115425244,0.3137583,0.40287367,0.16794273
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.08664515,0.16187446,0.6402259,0.11125458
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.16255826,0.14345716,0.56738406,0.1266005
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.2696514,0.099199206,0.5037751,0.12737429
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,True,0.25173718,0.17301625,0.47030693,0.10493966
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.22899328,0.33318326,0.2594834,0.17834015
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.21230327,0.3500289,0.30889943,0.12876844
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.21101426,0.27094764,0.3070239,0.21101426
