0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_Tptalpaca_choiceD_probs
Which of the following windings are necessary in case of all dc machines?,closed winding,lap winding,wave winding,open type winding,A,True,0.5737112,0.271002,0.07764337,0.07764337
Relaxation Voltage controlled oscillators are used to generate,Sinusoidal wave,Triangular wave,Sawtooth wave,Both B and C,D,False,0.21701743,0.4054419,0.24591295,0.13162771
The supply frequency usually employed for high frequency eddy current heating is,1 KHz.,5 KHz.,10 MHz.,10 KHz to 400 KHz.,D,True,0.082270354,0.223634,0.32538554,0.36871013
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,True,0.23500371,0.3874556,0.23500371,0.14253695
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,True,0.46990386,0.2850111,0.09252956,0.15255545
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,False,0.36694473,0.36694473,0.17333241,0.09277815
A Binary number system has how many digits.,0,1,2,10,C,False,0.21101423,0.27094764,0.21101423,0.30702388
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,True,0.24141292,0.24141292,0.35125372,0.16592051
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,True,0.38453156,0.20582493,0.11017014,0.29947346
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,0.32614207,0.4745339,0.10588282,0.09344126
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,False,0.17946905,0.37993598,0.26112592,0.17946905
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,True,0.25696117,0.48006666,0.107117355,0.15585482
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,True,0.2741611,0.24194632,0.24194632,0.24194632
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,True,0.095311254,0.25908282,0.6215074,0.024098458
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,False,0.2900896,0.3287146,0.22592203,0.15527378
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.19861889,0.37106892,0.17528054,0.2550317
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,True,0.29038695,0.37286422,0.19957983,0.13716908
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.26347673,0.4343997,0.20519587,0.09692767
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.07561815,0.16008364,0.20555145,0.55874676
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.11318058,0.2715061,0.3076567,0.3076567
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,False,0.50604916,0.39411148,0.07760516,0.022234248
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.44670215,0.23910244,0.12798232,0.18621315
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.13058676,0.7514749,0.06989806,0.04804018
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.27312723,0.27312723,0.24103393,0.2127117
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.20206568,0.48473036,0.22897041,0.08423351
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.25838614,0.48272884,0.20123132,0.05765374
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.30040756,0.34040636,0.23395765,0.12522851
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.30875868,0.34986943,0.27247858,0.06889337
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.12981066,0.24251823,0.27480915,0.35286194
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.5530822,0.2960436,0.08481791,0.06605625
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.4792569,0.199784,0.199784,0.12117512
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.20582493,0.38453156,0.29947346,0.11017014
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.14010724,0.48902234,0.2617548,0.10911564
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.4486432,0.30834767,0.16504662,0.0779625
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.09577305,0.29500178,0.55113584,0.05808929
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.056584027,0.6893346,0.22379416,0.030287247
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.6888571,0.135644,0.093226664,0.08227225
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.3354456,0.23054817,0.20345806,0.23054817
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,0.1959358,0.32304353,0.2850849,0.1959358
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,0.5183805,0.2774691,0.10207518,0.10207518
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.11754114,0.46488422,0.3620522,0.055522505
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.3070239,0.27094764,0.21101426,0.21101426
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.48626408,0.2602784,0.17888656,0.07457101
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.07666598,0.3435931,0.3435931,0.23614785
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,True,0.07331204,0.37230924,0.32856175,0.22581697
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.34031472,0.26503736,0.16075328,0.23389466
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.042700764,0.24572593,0.5202018,0.19137156
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,True,0.3182897,0.3182897,0.19305246,0.17036821
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,True,0.19159622,0.5208125,0.21710695,0.07048431
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,True,0.10326296,0.17025183,0.40841293,0.31807232
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.24902599,0.2821834,0.24902599,0.21976466
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,True,0.12672074,0.44229883,0.2682678,0.16271265
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.26354307,0.23257595,0.29863343,0.20524755
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.54737335,0.37620384,0.057692725,0.018730085
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.24445131,0.51750344,0.16800876,0.07003647
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.50325125,0.20978633,0.07717608,0.20978633
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.44667017,0.34786707,0.14501257,0.060450234
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.2700561,0.30601364,0.23832366,0.18560666
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.38716173,0.43871173,0.076236665,0.09788982
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.33619508,0.261829,0.261829,0.14014696
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.28879872,0.42019966,0.13641885,0.15458283
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.26305002,0.29807472,0.29807472,0.14080052
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.22347486,0.41750598,0.22347486,0.13554434
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,True,0.18414204,0.30359888,0.30359888,0.20866026
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.26531863,0.3860363,0.20663035,0.14201483
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.1904708,0.1904708,0.4032267,0.21583171
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.38190207,0.26247722,0.23163532,0.12398545
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,False,0.33424002,0.2603064,0.20272683,0.20272683
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.46418503,0.28154245,0.10357368,0.15069881
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.31292415,0.24370557,0.31292415,0.1304462
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,True,0.28798804,0.28798804,0.28798804,0.13603592
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.14949937,0.31649017,0.31649017,0.21752031
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,False,0.17796798,0.33248794,0.15705618,0.33248794
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,False,0.36430946,0.46778262,0.13402197,0.03388606
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.07625606,0.30159855,0.3872602,0.23488519
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.27783656,0.31483006,0.21637933,0.19095409
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,True,0.169524,0.3588823,0.27949783,0.19209586
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.5102877,0.18772437,0.24104284,0.060945176
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,False,0.37320176,0.3293494,0.17628802,0.12116087
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.2570327,0.3300365,0.2570327,0.1558982
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.14241847,0.49708933,0.23480837,0.12568386
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.21101423,0.27094764,0.21101423,0.30702388
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.41730574,0.28680977,0.22336768,0.072516866
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.13101223,0.2773529,0.314282,0.2773529
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.3977049,0.25677758,0.25677758,0.08873996
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.27607715,0.3128364,0.24363723,0.16744927
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.25562707,0.25562707,0.2896634,0.19908255
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.4345818,0.2986834,0.18116064,0.08557423
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.09692767,0.4343997,0.26347673,0.20519587
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.50111747,0.14357257,0.26822886,0.08708116
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.29159608,0.4242698,0.17686196,0.1072722
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.426284,0.426284,0.10778147,0.03965059
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,True,0.16198862,0.16198862,0.44033068,0.23569204
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.112578206,0.23832805,0.5045405,0.14455327
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.45513162,0.18972708,0.27605128,0.079090014
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.24167733,0.39845854,0.2132795,0.1465847
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,True,0.34611315,0.34611315,0.16349226,0.14428142
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.38594994,0.38594994,0.14198305,0.086117074
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.62683225,0.20350264,0.08483252,0.08483252
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,False,0.33490178,0.26082176,0.10872669,0.29554978
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.17589992,0.37238014,0.22585997,0.22585997
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,True,0.30159858,0.38726023,0.2348852,0.07625606
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,True,0.336054,0.336054,0.2617191,0.06617296
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.33482352,0.29548073,0.1395752,0.23012061
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.6965348,0.15541793,0.1210396,0.027007585
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,True,0.19600013,0.36617643,0.15264504,0.28517848
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,True,0.34231928,0.38789856,0.18323031,0.086551875
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.44872183,0.34946492,0.088358566,0.11345465
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,True,0.3300365,0.2570327,0.2570327,0.1558982
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.4578707,0.2777126,0.14864884,0.115767844
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.30889943,0.3500289,0.21230327,0.12876844
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,True,0.25943327,0.33311892,0.33311892,0.07432888
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.09439044,0.22643088,0.19982454,0.47935417
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.13954043,0.42981482,0.3347401,0.09590465
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.24621314,0.35823798,0.24621314,0.1493358
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.057396874,0.22700904,0.29148537,0.4241087
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.33201173,0.33201173,0.22818811,0.10778843
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.24621314,0.1493358,0.35823798,0.24621314
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.3081768,0.21180661,0.24000832,0.24000832
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.38253227,0.23201755,0.18069544,0.20475478
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.097192675,0.2993745,0.26419708,0.33923575
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.27349702,0.5109597,0.1463924,0.06915087
