0,1,2,3,4,5,llama2_7B_ds_sharegpt_xc_52000/epoch2_correct,llama2_7B_ds_sharegpt_xc_52000/epoch2_choiceA_probs,llama2_7B_ds_sharegpt_xc_52000/epoch2_choiceB_probs,llama2_7B_ds_sharegpt_xc_52000/epoch2_choiceC_probs,llama2_7B_ds_sharegpt_xc_52000/epoch2_choiceD_probs
Of what is individual freedom to schedule work an example?,Job design,Job enrichment,Job rate,Job planning,B,False,0.6970519,0.13725765,0.12112945,0.044561036
What are workers primarily motivated by according to the instrumental approach?,Peer recognition,Promotion,Greater freedom,Economic reward,D,True,0.0031404647,0.00048160582,0.009673311,0.9867046
Which is not a characteristic of corporate social responsibility?,Product safety,Consumer rights,Environmental policies,Price-fixing,D,True,0.05076185,0.018674241,0.030788617,0.8997753
Who was a major protagonist of utilitarianism?,John Stuart Mill,Thomas Hobbes,Karl Marx,Adam Smith,A,True,0.991751,0.005204232,0.0027856245,0.00025910346
As what is ensuring that one individual does not carry the burden of a whole work task referred to?,Work specialisation,Work design,Work schedule,Work shift,A,False,0.21899141,0.7643551,0.015863685,0.0007898063
How do you describe a work group that comprises workers with demarcated tasks and distant line managers?,Dependent,Independent,Interdependent,Collaborative,B,False,0.097062044,0.16002825,0.632924,0.1099857
Specialisation is a feature of which organisational structure?,Matrix,Divisional,Multi-divisional,Functional,D,False,0.14362408,0.7293833,0.09871129,0.028281258
Which one is not an element in the primary activities of a value chain?,Procurement,Inbound logistics,Outbound logistics,Service,A,False,0.016420443,0.0036638961,0.08338989,0.8965258
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,Indoctrination,Brainwashing,Propaganda,Socialisation,D,True,0.048232403,0.008381534,0.2775583,0.66582775
When does an acquisition take place?,Two equal partners decide to work together.,Two equal partners share resources.,Two unequal partners join together.,Two unequal partners become one after a buyout.,D,False,0.02134659,0.01294736,0.90768003,0.05802604
Who of these is the entrepreneur?,Barack Obama,James Dyson,Damien Hirst,Mo Farah,B,True,0.3128072,0.4551318,0.18972716,0.042333852
Which of these is not an advantage of a virtual team?,Team members can be recruited for their specific skills or experience.,No overhead costs associated with physical buildings.,Conflict can be resolved easily using face-to-face meetings.,Low transport or commuting costs.,C,True,0.03488917,0.0077848257,0.8998035,0.057522513
What is the richest form of information?,Telephone,Face-to-face,E-mail,Video conference,B,False,0.28911078,0.1205193,0.54013,0.05023992
What is the purpose of a 'quality circle'?,Bring together managers and workers to find improvements.,Bring together managers and workers to discuss output.,Bring together managers and workers to review quality of work.,Bring together managers and workers to review targets.,A,True,0.9501465,0.002355178,0.047305007,0.00019332475
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,True,0.0024718062,0.99719775,0.0002952151,3.525842e-05
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,True,0.17320694,0.049624614,0.7762596,0.0009089065
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,True,0.05984667,0.93615943,0.0038258696,0.00016809699
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,0.05334331,0.9455328,0.001107105,1.6810503e-05
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,True,0.9926157,0.0052087693,0.0019161991,0.00025932936
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,True,0.1661686,0.06926938,0.744716,0.01984601
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.0040675937,0.9953074,0.00055048894,7.4500575e-05
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,True,0.98972017,0.008562758,0.0016861069,3.0882125e-05
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,True,0.0046036397,0.0010272108,0.9941094,0.00025971959
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,False,0.012720396,0.0015192347,0.09399172,0.89176863
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,False,0.70758605,0.22971955,0.051257364,0.011437063
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.56642735,0.3031867,0.09843031,0.031955644
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,False,0.15114017,0.13338074,0.597771,0.11770809
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.022884324,0.9730662,0.0039766994,7.2835785e-05
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.9998301,8.480383e-05,6.6045286e-05,1.8922292e-05
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,True,0.055639964,0.010956159,0.8703555,0.06304834
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,False,0.0081225345,0.34537897,0.6452528,0.001245631
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,False,0.41252327,0.25020802,0.32127345,0.015995262
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,False,0.08054993,0.043115273,0.28114688,0.59518796
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,False,0.08918017,0.45289427,0.45289427,0.0050312006
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,False,0.6190598,0.33135885,0.039575167,0.01000617
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,True,0.00026114468,5.1422438e-05,0.9995641,0.000123356
What is the optimal span of control?,2,5,7,None of the above,D,False,0.0491472,0.41150445,0.5283822,0.010966222
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,False,0.05728594,0.014484153,0.79080796,0.13742182
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,False,0.1853086,0.041347936,0.503721,0.26962245
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,False,0.062391967,0.013921529,0.8612945,0.062391967
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,True,0.06728346,0.9288195,0.003795873,0.000101156584
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,0.0030831622,0.0024011692,0.025814999,0.9687007
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,True,0.03607305,0.011711205,0.021879412,0.9303363
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,False,0.49458617,0.23362596,0.2647329,0.0070548924
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,True,0.05301317,0.9396809,0.007174552,0.00013140652
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.025918705,0.97259223,0.0014622333,2.6781736e-05
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,True,0.1121354,0.09895915,0.34540135,0.44350412
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,False,0.084430024,0.058027852,0.42877105,0.42877105
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,True,0.04418221,0.0041095857,0.88742346,0.06428474
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,False,0.21170604,0.21170604,0.44818172,0.12840621
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.9978248,0.0015001688,0.00055188127,0.00012314136
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,False,0.79414463,0.20079121,0.0047221566,0.00034207187
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.010580419,0.9524189,0.036929287,7.12903e-05
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,True,0.1197536,0.02672064,0.07263423,0.78089154
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,False,0.0147698745,0.058415987,0.9137798,0.013034368
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,True,0.8207942,0.06737489,0.11108242,0.00074846746
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,True,0.0013195723,0.0027935347,0.9945673,0.0013195723
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,True,0.008564567,0.0010228917,0.9899294,0.0004831798
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,False,0.053284205,0.047023144,0.7355657,0.1641269
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,True,0.9580516,0.028930653,0.010642992,0.0023747727
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,False,0.005194633,0.0035702153,0.98992175,0.0013134088
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,True,0.05367232,0.1287532,0.24054264,0.5770318
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.04128685,0.015188582,0.93968433,0.003840275
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,True,0.004562206,0.00061742746,0.9851622,0.0096581895
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.0019196811,7.443411e-05,0.9944194,0.0035864364
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,0.0004305348,2.7523167e-05,0.9995177,2.428911e-05
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,True,0.03145167,0.009011054,0.040384747,0.91915256
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.41342956,0.3648503,0.17234308,0.04937712
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,False,0.0008756395,0.00163591,0.9602553,0.03723314
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,False,0.69788474,0.15571913,0.107024096,0.039371964
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,False,0.0727546,0.030328628,0.6091668,0.28775
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,True,0.041809335,0.004993413,0.9515761,0.001621124
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.4679368,0.32160798,0.092142224,0.118312955
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,False,0.7674535,0.13336343,0.09165925,0.007523849
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.75976425,0.08007856,0.08007856,0.08007856
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.99898595,0.0002957445,0.00070945424,8.9307105e-06
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,False,0.7188491,0.26444983,0.014919237,0.001781849
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,True,0.0025604458,0.0010673526,0.08479033,0.9115819
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,False,0.121644065,0.17699106,0.15619406,0.54517084
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,False,0.1979892,0.07283616,0.47495142,0.2542232
