0,1,2,3,4,5,llama_7B_ds_firstturn_20000/epoch3_correct,llama_7B_ds_firstturn_20000/epoch3_choiceA_probs,llama_7B_ds_firstturn_20000/epoch3_choiceB_probs,llama_7B_ds_firstturn_20000/epoch3_choiceC_probs,llama_7B_ds_firstturn_20000/epoch3_choiceD_probs
Relaxation Voltage controlled oscillators are used to generate,Sinusoidal wave,Triangular wave,Sawtooth wave,Both B and C,D,False,0.011332127,0.073894754,0.90022236,0.014550739
The supply frequency usually employed for high frequency eddy current heating is,1 KHz.,5 KHz.,10 MHz.,10 KHz to 400 KHz.,D,True,0.0008726698,0.005021868,0.037106864,0.95699865
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,False,0.09932245,0.18555877,0.44513234,0.26998642
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,False,0.28806332,0.47493613,0.012656619,0.22434394
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,False,0.031105235,0.058112234,0.8022146,0.10856794
A Binary number system has how many digits.,0,1,2,10,C,False,0.0006937622,0.004523898,0.017892364,0.97688997
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,False,0.49914274,0.086738005,0.30274537,0.111373805
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,False,0.05364457,0.12868664,0.3087032,0.50896555
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,0.09433457,0.8950215,0.0053219926,0.0053219926
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,False,0.0014800703,0.038171515,0.0915687,0.86877966
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,True,0.08228347,0.8846306,0.0028155856,0.030270394
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,False,0.0141181415,0.15178432,0.7708244,0.06327312
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,True,0.0054325713,0.06618226,0.91361797,0.014767259
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,False,0.19475931,0.2206912,0.36385828,0.2206912
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.37673542,0.42689717,0.05777425,0.13859321
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,False,0.1260772,0.1428642,0.38834515,0.3427134
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.009150988,0.16220516,0.8237457,0.0048981714
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,True,0.03953326,0.8997728,0.021160629,0.03953326
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.022098517,0.036434293,0.73180234,0.20966488
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,True,0.05812418,0.9092152,0.031111633,0.0015489571
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,False,0.071215615,0.018006127,0.043194454,0.8675838
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.0059083044,0.993624,0.00042799613,3.980984e-05
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.15862155,0.71089244,0.10901889,0.021467092
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.116239816,0.7579788,0.116239816,0.009541545
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.008128439,0.34563002,0.64572185,0.0005196337
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,True,0.14885873,0.13136736,0.40463996,0.31513393
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.0008013577,0.0016964743,0.0016964743,0.9958056
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,False,0.009110515,0.010323566,0.63869643,0.3418696
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.43103397,0.17968169,0.23071587,0.15856855
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,True,0.0861992,0.26551223,0.0861992,0.5620894
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.014963224,0.92574185,0.05222678,0.0070681265
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,True,0.016659664,0.4296584,0.5516923,0.0019897132
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,False,0.123023614,0.016649434,0.8022147,0.058112238
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.0019023378,0.0124048,0.98543537,0.00025745344
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.0006232614,0.9944707,0.0035866215,0.0013194443
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.48626405,0.07457101,0.17888655,0.2602784
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,True,0.09761479,0.059206363,0.6365284,0.20665051
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,True,0.014379971,0.056873888,0.8896573,0.039088815
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,True,0.1639764,0.8327409,0.0030033328,0.00027935344
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.02695847,0.25577486,0.54147536,0.17579131
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.062005892,0.519169,0.35681927,0.062005892
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,True,0.2302024,0.10873992,0.625755,0.03530268
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.004088333,0.007638012,0.10543951,0.88283414
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.007746448,0.09437105,0.8953676,0.0025149034
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.23757982,0.3917029,0.34567657,0.025040727
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.001026723,0.0031625296,0.9936372,0.0021735725
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.007313024,0.0020952164,0.032774698,0.9578171
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.00875954,0.2900761,0.32869926,0.37246507
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,True,0.13944213,0.13944213,0.70814556,0.012970138
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.0044984566,0.015701156,0.008404223,0.97139615
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,True,0.20357548,0.7105482,0.05832535,0.027550943
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.03960565,0.034951866,0.9014205,0.02402204
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,True,0.30996576,0.30996576,0.35123724,0.028831309
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.012404801,0.9854354,0.0016788073,0.00048098635
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.345588,0.64564335,0.0049295477,0.0038391359
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,True,0.03558141,0.045687433,0.91765666,0.0010744655
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.054064587,0.14696279,0.39948627,0.39948627
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.007445453,0.9751619,0.0051171803,0.012275477
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,True,0.20978633,0.20978633,0.50325125,0.07717608
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.009602632,0.97949517,0.008474294,0.0024279258
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.022473529,0.017502403,0.9555988,0.0044253003
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.028617365,0.06864949,0.16468157,0.7380516
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.22029938,0.13361832,0.28287,0.36321226
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,True,0.055115666,0.020275922,0.06245424,0.8621541
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.009637377,0.005845365,0.98303926,0.0014779397
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.24613409,0.24613409,0.31604242,0.19168942
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.17596647,0.17596647,0.22594544,0.42212164
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.78640306,0.17547025,0.011217437,0.026909232
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.0075081056,0.008507798,0.9833678,0.0006163029
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.0485553,0.35877785,0.46067986,0.13198699
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.11845685,0.11845685,0.081414126,0.6816721
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.0024605147,0.0013170185,0.0035800277,0.99264246
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,False,0.427137,0.48400962,0.08410826,0.0047450634
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.04964095,0.4156386,0.47098023,0.06374024
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.17955771,0.10890725,0.626718,0.08481705
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.046455897,0.12628023,0.8234505,0.0038133322
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.9633326,0.007355135,0.029090123,0.00022210582
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.17923285,0.80326587,0.016671252,0.0008300127
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,True,0.068491966,0.036661107,0.8344029,0.06044395
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.028747287,0.11369772,0.8401189,0.017436111
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,False,0.12689558,0.6444289,0.20921543,0.019460067
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.7505771,0.06981455,0.16747639,0.012131949
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.012218472,0.015688827,0.9706334,0.0014592883
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,True,0.40163553,0.5843762,0.012128341,0.0018599415
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,True,0.08294606,0.12068581,0.54087627,0.25549185
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.13459215,0.08163427,0.25145122,0.5323223
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.19321783,0.7641913,0.038046844,0.004544048
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.0030940368,0.04839888,0.19142129,0.75708586
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,True,0.097164884,0.493444,0.11010224,0.29928893
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.079220116,0.5853619,0.167709,0.167709
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,True,0.27381748,0.31027585,0.39840207,0.017504565
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.00955524,0.013902793,0.11640666,0.8601353
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.0009086235,0.0014980668,0.99642664,0.0011666956
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.14997618,0.24726892,0.5931673,0.009587657
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,True,0.04847804,0.09056889,0.66921866,0.19173436
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.13847792,0.62061495,0.15691604,0.083991095
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,True,0.18926768,0.24302451,0.16702813,0.40067968
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,False,0.12868664,0.05364457,0.50896555,0.3087032
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.0105742095,0.0049949028,0.032570858,0.95186
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.5894805,0.21685778,0.13153088,0.062130786
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.013813697,0.01565297,0.96841496,0.0021183991
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,True,0.44519362,0.44519362,0.07736305,0.03224972
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.26649278,0.18315764,0.49787405,0.052475538
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,False,0.21506779,0.1151175,0.66245544,0.007359215
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.09580835,0.22983228,0.551339,0.12302036
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.12182309,0.33114946,0.42520434,0.12182309
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.22869344,0.6216532,0.06552176,0.08413161
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.05653644,0.15368198,0.5364028,0.25337875
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.19893998,0.6127783,0.17556393,0.012717808
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.12101325,0.54234374,0.13712597,0.19951712
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,True,0.014487479,0.69804585,0.25679672,0.030669995
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.0016937987,0.00090662506,0.0031644325,0.9942351
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.06247589,0.16982709,0.76111215,0.00658491
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.029445734,0.055011872,0.8605305,0.055011872
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.05676952,0.3701838,0.5386142,0.034432452
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.26354307,0.23257595,0.29863343,0.20524755
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.05996489,0.09886539,0.8277898,0.013379975
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,True,0.009433591,0.017624268,0.96225244,0.010689659
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.096521646,0.12393624,0.06633829,0.71320385
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.023368938,0.043658923,0.056059167,0.87691295
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.008390664,0.9698289,0.020128157,0.0016522198
