0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_3250_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_3250_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_3250_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_3250_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_3250_Tptalpaca_choiceD_probs
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,True,0.58814716,0.3567293,0.029282123,0.025841383
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,True,0.17133236,0.52774084,0.08093168,0.21999511
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,False,0.67996436,0.2207521,0.043468665,0.055814873
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.4055313,0.24596716,0.24596716,0.10253437
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,True,0.62738043,0.29635352,0.06612541,0.01014066
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,False,0.74510586,0.24190046,0.0073047606,0.0056889537
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,True,0.72015786,0.16068894,0.052168064,0.066985115
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,True,0.9586409,0.032802887,0.0064592715,0.0020970185
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,True,0.73034495,0.20924734,0.028318547,0.032089118
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.967447,0.025781589,0.00025275382,0.0065186066
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.50028175,0.4414971,0.03624029,0.021980846
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.84068686,0.1289235,0.028766721,0.0016229075
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.6533484,0.27235612,0.0325283,0.041767165
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,True,0.27816352,0.5888722,0.090306476,0.04265776
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.66802347,0.27847362,0.04270531,0.010797594
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.53736085,0.2538313,0.17445552,0.03435233
What kind of animal is a peregrine?,moose,cat,bird,fish,C,False,0.27037928,0.44578007,0.27037928,0.013461391
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.08588666,0.18182205,0.71912014,0.013171145
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.93574506,0.05982018,0.0026283152,0.0018064129
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.7890952,0.19951452,0.007736017,0.0036542357
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.7065032,0.20241657,0.07446489,0.016615363
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.3594381,0.5229793,0.062460974,0.05512161
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.77431077,0.22184375,0.00025975233,0.0035857703
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.42109153,0.5406922,0.030503767,0.00771256
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,False,0.071480036,0.598495,0.3203513,0.0096737705
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.11586614,0.2779484,0.5884168,0.017768648
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,False,0.47604483,0.25480846,0.22486766,0.04427907
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.67603,0.2818112,0.038139,0.0040198215
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,False,0.5043246,0.4450649,0.022158477,0.028452048
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,0.56133235,0.26515463,0.09754494,0.07596807
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.2427815,0.51396847,0.028996117,0.21425393
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.58186144,0.311448,0.037197158,0.06949344
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.64694834,0.23799899,0.06818785,0.04686478
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.7815308,0.19760193,0.018379843,0.0024874413
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.45097452,0.45097452,0.061032765,0.037018243
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.6558552,0.2734011,0.041927416,0.028816266
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.81201124,0.124525964,0.035677284,0.027785497
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.61657035,0.33002633,0.03478452,0.01861881
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.57925856,0.21309732,0.07839412,0.12925006
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.29245237,0.29245237,0.37551627,0.039579123
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.17595698,0.7885845,0.014443429,0.021015065
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.6024717,0.36541757,0.016055327,0.016055327
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.4125157,0.36404383,0.07168448,0.15175605
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.87896985,0.118955635,0.0011662,0.0009082375
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.5408762,0.25549182,0.1206858,0.082946055
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.83596325,0.12819912,0.028605089,0.0072324993
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.5483488,0.37687424,0.035054766,0.039722253
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,False,0.43070337,0.55303407,0.0047846823,0.011477856
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.3199265,0.6772844,0.0013074665,0.0014815537
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.6481072,0.34690678,0.002648666,0.0023374395
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.52638847,0.31927076,0.0914726,0.06286814
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.4440341,0.3458141,0.16335101,0.046800848
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.3118034,0.3118034,0.101227745,0.27516553
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,False,0.412909,0.3643909,0.118300416,0.10439975
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.47028974,0.36626202,0.0817241,0.0817241
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.8425663,0.14641607,0.010606345,0.0004112526
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,True,0.9315573,0.052554864,0.005539242,0.010348666
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.42219222,0.42219222,0.13706574,0.018549832
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.93153805,0.05955123,0.0071123806,0.0017982915
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.6156247,0.37339526,0.007749572,0.0032305021
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.8720636,0.10415314,0.014095595,0.0096877515
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.739223,0.23999056,0.013539342,0.007247087
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,False,0.56952536,0.39142868,0.036408536,0.0026374257
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.31472325,0.6662691,0.009503818,0.009503818
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.31091535,0.27438185,0.3992232,0.015479564
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,False,0.71054804,0.17965467,0.058325335,0.05147193
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.15901059,0.20417364,0.007916671,0.6288991
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.48095575,0.33055574,0.05069236,0.13779613
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.24276048,0.74775493,0.0044463137,0.005038333
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.5171541,0.31366983,0.07930815,0.089867905
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,False,0.50242126,0.4433852,0.032118715,0.02207485
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,False,0.7276015,0.20846133,0.03196858,0.03196858
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.24226902,0.74624115,0.0020960378,0.00939379
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.62179244,0.33282152,0.021276567,0.024109509
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,False,0.652148,0.27185574,0.06065922,0.015337052
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.15983996,0.81173426,0.016847007,0.011578767
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,False,0.1172676,0.46380237,0.40930414,0.009625911
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,False,0.73180234,0.20966488,0.022098517,0.036434293
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.73310924,0.21003932,0.028425729,0.028425729
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.28807274,0.47495162,0.19798928,0.038986403
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.6710931,0.24688137,0.048613824,0.033411756
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,False,0.4679368,0.32160798,0.092142224,0.118312955
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.58897454,0.40479589,0.0035021708,0.0027274932
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.28149116,0.31897128,0.038095687,0.36144182
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,True,0.6485356,0.21054868,0.09945616,0.041459493
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.65222913,0.18686678,0.12843153,0.032472577
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.23581885,0.6410221,0.09830392,0.024855124
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.1306705,0.10176629,0.7519568,0.015606365
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.72626084,0.14300925,0.019354196,0.11137571
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.73176736,0.18501976,0.04678032,0.03643255
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,False,0.42663082,0.48343608,0.044966564,0.044966564
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.06808617,0.09906479,0.8294593,0.0033898107
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.55892944,0.23299645,0.1413195,0.0667546
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.19333535,0.7646562,0.029648937,0.012359516
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.055881217,0.41290945,0.4678877,0.06332172
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,True,0.7551235,0.21634652,0.017758803,0.010771258
How many sides does a rhombus have?,4,6,8,10,A,True,0.8360045,0.1452758,0.008195899,0.010523744
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.43103397,0.17968169,0.15856855,0.23071587
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,False,0.70377964,0.293379,0.0025382258,0.00030314783
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,False,0.03890126,0.6895413,0.13577873,0.13577873
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,False,0.58383,0.18954185,0.14761534,0.0790128
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,True,0.62370604,0.22944863,0.09564842,0.05119691
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,False,0.7525967,0.16792703,0.0617769,0.017699378
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.2902134,0.47848102,0.1370871,0.0942185
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,False,0.27252734,0.34993201,0.2122445,0.16529618
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.64535403,0.30484366,0.013393896,0.036408383
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.4525356,0.4525356,0.025530312,0.06939858
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.4081692,0.4081692,0.033504568,0.15015706
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,False,0.15325992,0.60615474,0.1352514,0.1053339
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.42619982,0.5472514,0.016525561,0.01002326
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.95227766,0.04741111,0.00019375839,0.000117520394
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.40841293,0.31807232,0.17025183,0.10326296
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.09508801,0.90216994,0.00020800417,0.0025340097
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,False,0.6214931,0.37695462,0.0007276936,0.00082458486
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,False,0.8803711,0.105145335,0.012557819,0.001925804
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,False,0.44972438,0.30909076,0.053711917,0.18747301
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.636248,0.34055904,0.0062375558,0.016955435
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,False,0.48827425,0.4309005,0.066080734,0.014744605
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,False,0.44842148,0.39573056,0.07792397,0.07792397
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.546421,0.3755493,0.027204698,0.05082507
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,True,0.5959252,0.3189758,0.055429682,0.029669369
How many stars are on the American flag?,13,48,50,51,C,False,0.437146,0.5613066,0.00015610401,0.00139134
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,False,0.7646753,0.21908316,0.009625842,0.006615738
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,False,0.707345,0.20265774,0.024204014,0.065793335
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,True,0.31015888,0.21316889,0.3982519,0.078420445
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.655468,0.16572826,0.10051928,0.07828449
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.34452787,0.39040124,0.028280573,0.23679033
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.5200545,0.315429,0.062111657,0.10240481
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,True,0.6387488,0.30172357,0.0070958585,0.052431695
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.73013103,0.23703884,0.019457333,0.013372817
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,False,0.4390302,0.34191707,0.18301502,0.03603779
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.4335179,0.4335179,0.06648213,0.06648213
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,True,0.39044282,0.5680909,0.019439002,0.022027275
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,False,0.6094599,0.19786265,0.13598889,0.056688603
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,False,0.3124519,0.58373696,0.042285766,0.06152542
What is your hallux?,earlobe,tongue,eyelid,big toe,D,False,0.56006074,0.26455396,0.014925113,0.1604601
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,False,0.40355006,0.40355006,0.061886407,0.13101353
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.25825417,0.6195196,0.09500641,0.027219791
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,False,0.59381574,0.2184526,0.05523347,0.1324982
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.09421856,0.2902136,0.07337749,0.5421904
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,False,0.40646067,0.35870028,0.042840637,0.19199842
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.49670464,0.26586685,0.07617213,0.16125639
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,False,0.7899251,0.17625612,0.02105079,0.01276795
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,False,0.5635215,0.30163133,0.12573865,0.009108476
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,False,0.86901736,0.11760871,0.005855393,0.0075184735
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,True,0.22866105,0.5485293,0.13868994,0.0841197
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.05253609,0.93122447,0.0071099866,0.009129403
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,False,0.77239585,0.19529225,0.014146924,0.01816501
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,True,0.31102183,0.39935994,0.10097401,0.18864428
