0,1,2,3,4,5,alpacacode_llama2_chat_7B_correct,alpacacode_llama2_chat_7B_choiceA_probs,alpacacode_llama2_chat_7B_choiceB_probs,alpacacode_llama2_chat_7B_choiceC_probs,alpacacode_llama2_chat_7B_choiceD_probs
To which tradition do the anti-Han rebel group known as the Celestial Masters belong?,Buddhism,Daoism,Confucianism,Shamanism,B,True,0.02254754,0.9587457,0.013675773,0.0050310357
"What does the word ""Islam"" mean in Arabic?",Worship,Submission,Obedience,Faith,B,True,0.0002959076,0.9995369,0.00013977686,2.7523696e-05
What does the term anatman mean?,Suffering,Soul,Impermanence,No-self,D,True,0.0004070502,0.0014207448,0.16421577,0.8339565
 What genre of Sikh literature is denoted by the term janam-sakhis?,Spiritual narratives,Redemption narratives,Birth narratives,Theological narratives,C,True,0.0035145713,0.02022496,0.9744932,0.0017672374
Pure Land Buddhism belongs to which school?,Vajrayana,Theravada,Mahayana,Mahavira,C,False,0.30913568,0.44978976,0.24075513,0.00031942918
 Which Jaina group only allows women to lead a life of semi-renunciation?,Svetambara,Jina,Agama,Digambara,D,False,0.3179561,0.40826368,0.21852781,0.05525248
What is the most important prayer in Judaism?,The Shema,The Sefirot,Deuteronomy,The Decalogue,A,True,0.9918351,0.0075727548,0.00048411,0.00010801954
 The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following?,Brahminic orthodoxy,Legalistic asceticism,Bhakti devotionals,Unorthodox practices,A,True,0.7453189,0.24196962,0.0044318284,0.008279745
 Which early battle led to the conversion of Mecca?,The Battle of Uhud,The Battle of Camel,The Battle of the Trench,The Battle of Badr,C,False,0.8133443,0.160157,0.011601733,0.014896921
 What interior discipline must be adopted to achieve spiritual liberation within Sikhism?,Remembering the Divine Name,Meditating on the sacred hymns,Remembering that death is inevitable,Meditating on the goodness of the created world,A,True,0.9804717,0.017957965,0.0011480142,0.00042233086
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",Confucianism,Buddhism,Christianity,Daoism,A,True,0.5207728,0.35792157,0.11620013,0.005105477
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,True,0.7606568,0.21793182,0.017888933,0.0035225395
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,False,0.26573548,0.56256205,0.046177905,0.12552457
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,True,0.9982339,0.0017006111,6.194475e-05,3.4946838e-06
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,False,0.0039476575,0.007375195,0.96595997,0.022717202
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,True,0.00058766647,0.0010313868,0.99815077,0.0002301335
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,False,0.0031864597,0.8299874,0.0033919688,0.1634342
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,True,0.025299385,0.94935244,0.02232663,0.0030215809
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,True,0.7164299,0.18114184,0.09695824,0.0054700095
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,False,0.4677732,0.5300565,0.0016870536,0.00048334894
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,True,0.74707615,0.2425401,0.0039202957,0.006463475
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.99671507,0.0031723257,0.00010197424,1.07480055e-05
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,True,0.9969342,0.002800183,0.0002604576,5.0781146e-06
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.989849,0.009704137,0.00033205733,0.000114755945
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,True,0.008574271,0.99105096,0.00033246056,4.2267617e-05
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.99684554,0.002799934,0.0003344044,2.0082547e-05
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,True,0.014814189,0.06639259,0.91652143,0.0022718296
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,False,0.0025203852,0.019824363,0.9551914,0.02246395
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,False,0.017848242,0.35849154,0.40622413,0.21743612
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.9972361,0.0024719012,0.00027733963,1.4698461e-05
When was the current Dalai Lama born?,1935,2000,1965,1975,A,True,0.38180783,0.23157816,0.38180783,0.0048062513
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.4384862,0.3869627,0.16131006,0.0132411355
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.0011483808,0.86553943,0.13273478,0.0005774421
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.995869,0.004069889,5.8053847e-05,3.0767412e-06
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,True,0.0001231573,0.0007544299,0.0011684839,0.9979539
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.026483648,0.09243701,0.8770179,0.0040613986
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,False,0.13999745,0.627425,0.10903012,0.123547316
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.03186983,0.03186983,0.0048873965,0.93137294
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.00058759045,0.9980216,0.0008031409,0.00058759045
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,True,0.0019079237,0.005186274,0.98832893,0.0045768707
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,True,0.04141118,0.010470386,0.94251406,0.005604394
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,True,0.9841765,0.009648527,0.0040221047,0.0021528774
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.97933036,0.020325353,0.00025585844,8.8422305e-05
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.00020337143,0.9995235,0.00023045001,4.2628966e-05
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.03262793,0.21276082,0.7426082,0.012003143
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,True,0.046651237,0.4426146,0.009186173,0.50154805
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.0003799368,0.99949443,0.00010885371,1.6693257e-05
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,True,0.008510989,0.9837366,0.0075109215,0.00024143816
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,True,0.28841162,0.6105674,0.044229355,0.05679162
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.0040596174,0.99335563,0.0024622825,0.00012258982
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,True,0.57907754,0.1659085,0.013618599,0.24139543
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.0046057664,0.9945686,0.00062332273,0.00020236326
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.008559021,0.98928833,0.0019097758,0.00024280073
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,True,0.97764844,0.020290446,0.0016655413,0.0003956007
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.093450435,0.7824509,0.11999274,0.0041059256
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.9987919,0.001169465,3.5314784e-05,3.2847868e-06
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,True,0.0008036764,0.99868697,0.000457921,5.1377312e-05
 How many books are in the New Testament?,30,29,27,47,C,False,0.023529526,0.6876336,0.2866483,0.002188587
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,True,0.009247115,0.032275602,0.9432314,0.015245915
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,True,0.0010318648,0.99861336,0.00031470097,4.000974e-05
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.9390289,0.06003011,0.0008562835,8.478355e-05
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,True,0.069123186,0.8420928,0.08875593,2.7970365e-05
How many Jinas have appeared during our age?,7,42,24,13,C,False,0.088256486,0.4482034,0.4482034,0.015336677
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.008530602,0.98600346,0.0051740715,0.00029190112
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.00015720804,0.0045942925,0.99209094,0.0031576082
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.0001086664,0.001926158,0.99777454,0.00019071547
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,True,0.03569711,0.03569711,0.92064065,0.007965102
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.0010313919,0.99815565,0.0005520643,0.00026077672
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.00037993048,0.9994778,0.00012334535,1.8915624e-05
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.0002600994,0.0035905614,0.99556315,0.000586143
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.8501401,0.1477322,0.001859674,0.0002679114
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.4990349,0.4990349,0.0017998009,0.00013037714
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.9970354,0.0028004672,0.0001309796,3.311683e-05
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.03453413,0.044342697,0.03047626,0.89064693
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,True,0.87195444,0.1180062,0.009686539,0.00035283214
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.99886775,0.0010321276,9.6002834e-05,4.21807e-06
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.026881332,0.4204948,0.012697843,0.539926
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.7044225,0.29364696,0.0015409179,0.00038960506
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.001031597,0.9983542,0.0005521741,6.195221e-05
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.0043704263,0.032293327,0.94374937,0.019586893
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,False,0.0019021023,0.6771953,0.31988442,0.001018122
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,True,0.06751621,0.0982355,0.011732557,0.8225158
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,True,0.58876073,0.40464896,0.0030895327,0.0035008995
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.98185235,0.017983254,0.00013730384,2.7036727e-05
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,True,0.6717406,0.010857675,0.31730777,9.3937306e-05
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.48854113,0.29631516,0.20365423,0.011489387
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.090713255,0.52201873,0.31662038,0.07064755
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,True,0.05421609,0.84808236,0.08938722,0.008314307
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.10063335,0.7435855,0.14642067,0.009360361
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.99670225,0.003172285,0.00012300283,2.5528423e-06
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.8172014,0.18234228,0.0003988721,5.7462978e-05
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,True,0.030386211,0.07289273,0.8880153,0.008705795
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.99123245,0.008575841,0.00017798592,1.3724799e-05
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.9870423,0.012425029,0.00042516112,0.00010749756
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.0008004271,0.004064904,0.99464923,0.00048548356
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.0024454715,0.009672026,0.9865736,0.0013089665
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.00029553397,0.0011688595,0.9982748,0.00026080784
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.0024646933,0.9943282,0.0031647289,4.240739e-05
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,True,0.9982085,0.0017005679,8.466629e-05,6.1332053e-06
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,True,0.93640846,0.059862588,0.0023211245,0.0014078332
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.0002958646,0.99939156,0.0002610996,5.141356e-05
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.00062628475,0.99929476,6.600992e-05,1.29981245e-05
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.0010262829,0.0045994804,0.99321127,0.0011629307
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.084139235,0.5486567,0.25916708,0.10803691
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,False,0.09749795,0.49513543,0.021754732,0.38561186
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.9985789,0.001324895,8.4697705e-05,1.1462587e-05
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.0016886215,0.77194434,0.00520132,0.22116576
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.97845614,0.02030721,0.0010110365,0.00022559271
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,True,0.00872585,0.044313524,0.89006096,0.056899693
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.0056490055,0.8383868,0.07798212,0.07798212
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,True,0.0031593512,0.0035800138,0.9926386,0.0006221131
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.052504078,0.821302,0.09809054,0.028103407
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.008433149,0.015755197,0.9747395,0.0010721545
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.012335701,0.11703788,0.86479944,0.005826973
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.00055217114,0.99834883,0.00080340425,0.0002955559
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.009690829,0.9884914,0.0014861367,0.0003316019
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.0040664244,0.9950212,0.00045624017,0.00045624017
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.00041809006,0.025866317,0.97062635,0.003089291
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.105211265,0.8809231,0.004079483,0.009786172
When was the State of Israel established?,1947,1948,1945,1949,B,False,0.83535916,0.16449197,0.0001243521,2.448638e-05
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.0012353829,0.06744962,0.93111324,0.0002016707
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.00013077972,0.0021776778,0.99551386,0.0021776778
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,True,0.012428536,0.9873209,0.00024231787,8.291661e-06
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,True,0.9857383,0.014060801,0.00017699938,2.3954259e-05
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.99816626,0.0017004958,0.0001231835,1.0111518e-05
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,9.5879004e-05,0.00062520965,0.0016994961,0.9975794
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.37041524,0.61071146,0.011185571,0.007687723
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,True,0.027660483,0.1591751,0.80835783,0.0048066718
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.002440544,0.012394105,0.9845857,0.00057967997
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.0003348409,0.00048719064,0.0010313826,0.99814665
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.009676261,0.9870055,0.0027722951,0.0005458973
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,False,0.6531806,0.30854067,0.036849927,0.0014288268
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.00030122657,0.0018452365,0.95585614,0.041997388
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.04035883,0.035616543,0.91856277,0.005461974
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.00029521744,0.99720556,0.0024718256,2.74595e-05
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.000551765,0.00080281345,0.0010308328,0.9976146
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.0008000917,0.0021748748,0.0027925943,0.9942325
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,True,0.22137749,0.36498976,0.4135876,4.5043314e-05
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.054611854,0.85427314,0.06188334,0.02923162
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.0008023534,0.99704295,0.0019247457,0.00022987809
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.9702892,0.029300194,0.00034648844,6.409391e-05
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,True,0.016659254,0.17910385,0.09586739,0.7083695
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,True,0.00052960997,0.0068680868,0.29203847,0.7005639
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.6856815,0.17336744,0.13501869,0.0059323073
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.0157708,0.97570485,0.008441501,8.2757564e-05
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,True,0.00217802,0.9956703,0.0019220959,0.00022956161
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.079677634,0.19113672,0.6671327,0.062053006
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.00021646691,0.9994273,0.00021646691,0.00013976156
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.9961061,0.0035925196,0.00029489194,6.515012e-06
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.80530053,0.17968684,0.013016471,0.0019961405
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.31824577,0.6737263,0.004264496,0.0037634047
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,False,0.010971681,0.98763925,0.0013103804,7.8694466e-05
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,False,0.060022928,0.9389166,0.0009701803,9.024083e-05
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,True,0.42858633,0.3337834,0.03518051,0.20244984
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.11344627,0.5084309,0.3494391,0.028683709
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,True,0.003171886,0.99657696,0.00024458958,6.518092e-06
