0,1,2,3,4,5,alpacacode_llama2_chat_7B_correct,alpacacode_llama2_chat_7B_choiceA_probs,alpacacode_llama2_chat_7B_choiceB_probs,alpacacode_llama2_chat_7B_choiceC_probs,alpacacode_llama2_chat_7B_choiceD_probs
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,True,0.90705335,0.08436911,0.007847549,0.00072993577
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.04561363,0.38191828,0.5556878,0.016780317
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,True,0.047582474,0.65685576,0.24164374,0.053918004
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.022928974,0.10276054,0.8604034,0.013907126
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,True,0.04708755,0.9457787,0.006372607,0.0007610994
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.051889207,0.5578615,0.3383601,0.051889207
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,True,0.00276943,0.9859854,0.010953308,0.00029189576
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.36913508,0.36913508,0.19758378,0.06414606
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,2.014523e-05,0.99995697,2.1444486e-05,1.4593156e-06
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.6585324,0.27451712,0.061253056,0.0056974213
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.08941958,0.8483894,0.019952206,0.04223882
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.016111253,0.4155147,0.15285932,0.4155147
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.12596937,0.43967625,0.38801292,0.046341535
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.4420835,0.3901373,0.041120175,0.12665905
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.0042283465,0.058370523,0.024332454,0.91306865
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,True,0.0008530116,0.046572857,0.93544084,0.017133197
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,True,0.06323195,0.36387476,0.04345864,0.5294346
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.052338228,0.92771727,0.016991735,0.0029527207
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.032858793,0.74786264,0.12995905,0.08931946
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.63292396,0.16002823,0.109985694,0.09706204
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.00020316962,0.0011691604,0.9985317,9.5970536e-05
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.00055232755,0.99863166,0.00080363185,1.2202505e-05
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.6829343,0.2217163,0.071980745,0.023368726
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.0071709547,0.03641711,0.017202226,0.9392097
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,True,0.0310347,0.29444906,0.62334865,0.051167574
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,True,0.0031669154,0.9950152,0.0016951277,0.00012279463
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.014871957,0.9200954,0.05190823,0.013124456
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.03698628,0.7428893,0.00728303,0.21284135
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,True,0.0024185753,0.017870989,0.9757229,0.003987557
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.04655942,0.6427329,0.12656161,0.18414608
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,True,0.04655942,0.6427329,0.12656161,0.18414608
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.24622963,0.66932154,0.07993906,0.004509853
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.007097542,0.046281785,0.9295945,0.017026117
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.17753577,0.42588618,0.138265,0.25831303
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.41777417,0.3686844,0.19734254,0.016198862
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.908407,0.084495015,0.0028912604,0.004206759
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.0024173984,0.015763417,0.00657117,0.9752481
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.052319113,0.4380626,0.49638996,0.013228344
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,0.00065110816,0.010185045,0.43307915,0.55608463
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,True,0.083255924,0.32928357,0.5428968,0.044563685
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.16397093,0.83271307,0.0012519334,0.0020640895
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.41245666,0.41245666,0.0031491455,0.17193751
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.0039989785,0.9785178,0.015816266,0.0016670222
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.09248729,0.46968922,0.36579433,0.07202918
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,False,0.58595514,0.4027207,0.007376087,0.003948135
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.12302683,0.48658055,0.3789493,0.011443278
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,0.020260228,0.19222368,0.11658955,0.6709266
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.09363445,0.19822414,0.6918702,0.016271228
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.16536933,0.7411339,0.07811494,0.015381743
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,True,0.16517207,0.44898424,0.2723227,0.113520995
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.24293727,0.35347164,0.21439138,0.18919975
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.0013145584,0.0075647617,0.9907883,0.00033237244
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.011559101,0.04571713,0.9182531,0.024470616
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.018328728,0.3248845,0.049822647,0.6069641
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,0.006187533,0.18082623,0.0025793477,0.8104069
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,True,0.20055227,0.6177445,0.17698677,0.0047165374
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.094277516,0.6147666,0.06479592,0.22616
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.58817756,0.21637844,0.1909533,0.004490791
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,False,0.06720744,0.92777,0.0012309471,0.0037915842
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.985349,0.014055248,0.0005449811,5.0691142e-05
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,True,0.021043865,0.47895613,0.47895613,0.021043865
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.05214712,0.7198688,0.20624587,0.021738153
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,True,0.02991868,0.87435204,0.09215602,0.003573277
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,True,0.015844217,0.0031199115,0.980247,0.00078883715
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.06726652,0.9285856,0.0037949171,0.0003529823
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.06701308,0.4951634,0.38563365,0.05218984
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.87088275,0.09179036,0.03376779,0.0035590988
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.022172421,0.18564741,0.34683505,0.445345
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.018653186,0.073774785,0.89876086,0.008811141
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.22604375,0.25614116,0.47853464,0.039280515
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,True,0.0031591724,0.99258244,0.0040564574,0.00020195913
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.08330186,0.6155221,0.25658777,0.04458827
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,True,0.03448788,0.69270766,0.13640223,0.13640223
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,True,0.06826764,0.3466917,0.571598,0.013442697
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,True,0.46471682,0.41011116,0.09150817,0.033663973
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,True,0.07572636,0.9225359,0.0013869766,0.00035068262
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.07052565,0.59050405,0.31607404,0.022896327
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.033347934,0.7589955,0.19190411,0.015752448
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.19376317,0.67629987,0.103713945,0.02622299
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.011926712,0.032420162,0.947456,0.008197101
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,True,0.10428055,0.5295803,0.36397487,0.0021642738
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.20526181,0.38347954,0.38347954,0.027779166
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.25666556,0.6976893,0.01859279,0.027052348
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.021255372,0.79760194,0.15705714,0.024085492
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.99484694,0.0046070553,0.00037817014,0.00016781197
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.0037336575,0.15875916,0.031261533,0.80624557
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,True,0.032058574,0.23688261,0.16280688,0.56825185
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,True,0.008774074,0.697011,0.2905574,0.003657578
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.030990334,0.2594789,0.70533675,0.004194086
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,True,0.07707916,0.6453759,0.20952287,0.06802212
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.95211434,0.04740298,0.00046472249,1.8019246e-05
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,True,0.020538073,0.8733011,0.092045255,0.014115597
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.038220067,0.2824102,0.67746687,0.001902865
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,0.010469667,0.2382885,0.017261563,0.7339803
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.10153385,0.35438797,0.35438797,0.18969022
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,True,0.0053302906,0.17651498,0.79108524,0.027069448
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.034603324,0.120777465,0.057051234,0.787568
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.08053752,0.3185321,0.5950963,0.0058341185
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.1334804,0.24937421,0.1512531,0.46589234
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.05903814,0.9235119,0.01317319,0.0042767087
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.056035656,0.4691808,0.32246295,0.1523207
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.007852234,0.5504841,0.42871746,0.012946146
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.83953404,0.12874672,0.01197531,0.01974395
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.010943007,0.103824355,0.8693107,0.01592198
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,True,0.24840026,0.31895223,0.40954277,0.023104822
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.2622953,0.5552792,0.058525994,0.12389954
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,True,0.010394677,0.032017857,0.5675301,0.39005736
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.028142687,0.9319578,0.015063695,0.024835832
