0,1,2,3,4,5,llama_7B_llamatokenizer_ds_alpaca_combine_6k_52000/epoch3_correct,llama_7B_llamatokenizer_ds_alpaca_combine_6k_52000/epoch3_choiceA_probs,llama_7B_llamatokenizer_ds_alpaca_combine_6k_52000/epoch3_choiceB_probs,llama_7B_llamatokenizer_ds_alpaca_combine_6k_52000/epoch3_choiceC_probs,llama_7B_llamatokenizer_ds_alpaca_combine_6k_52000/epoch3_choiceD_probs
A working diode must have,High resistance when forward or reverse biased,"Low resistance when forward biased, while high resistance when reverse bias","High resistance when forward biased, while low resistance when reverse bias",Low resistance when forward or reverse biased,B,True,0.2602784,0.48626408,0.17888656,0.07457101
What is the name of the fluorescent material that gives red colour fluorescence?,Zinc silicate.,Calcium silicate.,Zinc sulphide.,Magnesium silicate.,D,False,0.0287201,0.011972318,0.9510791,0.008228446
How many bits are required to store one BCD digit ?,1,2,3,4,D,False,0.011506365,0.7118736,0.045508556,0.23111151
Commutator in DC generator is used for,collecting of current,reduce losses,increase efficiency,convert AC armature current in to DC,D,True,0.04790041,0.10140516,0.18944979,0.6612447
1 F is theoretically equal to,1 ohm of resistance,ratio of 1 V to 1 C,ratio of 1 C to 1 V,none of these,C,True,0.2842887,0.09229503,0.5311212,0.09229503
How many entries will be in the truth table of a 3 input NAND gate ?,3,6,8,9,C,False,0.032631062,0.16571422,0.14624229,0.65541244
In decimal number system what is MSD,First digit from left to right,First digit from right to left,Middle digit,Mean of all digits,A,False,0.0014701723,0.0027466435,0.017910367,0.97787285
"In Digital Logic Designs, GAL is abbreviated as",General Advance Logic,General Array Logic,Generic Advance Logic,Generic Array Logic,D,False,0.06528472,0.17746226,0.42570984,0.33154315
Inintel 8085A microprocessor ALE signal is made high to,Enable the data bus to be used as low order address bus,To latch data D0-D7 from data bus,To disable data bus,To achieve all the functions listed above,A,False,0.1262052,0.111375704,0.036158394,0.7262608
For an SCR gate cathode characteristic is a straight line of 130. For triggered source volume of 15 V and allowable gate power dissipation of 0.5 W compute the gate source resistance?,111.9 ohm,11.19 ohm,108 ohm,115 ohm,A,False,0.3234355,0.604257,0.056204658,0.016102903
The concept of V/f control of inverters driving induction motors resuls in,constant torque operation,speed reversal,reduced magnetic loss,hormonic elimination,A,False,0.3535028,0.1669829,0.4539066,0.025607657
"The energy stored in the magnetic field in a solenoid 30 cm long and 3 cm diameter wound with 1000 turns of wire carrying a current at 10 amp, is",0.015 joule.,0.15 joule.,0.015 joule.,1.15 joule.,B,True,0.17417008,0.5364816,0.1356438,0.15370457
"While operating on variable frequency supplies, the AC motor requires variable voltage in order to",protect the insulation.,avoid effect of saturation.,improve the capabilities of the inverter.,protect thyristor from dV / dt.,B,False,0.4752671,0.3701384,0.12016635,0.034428235
Which of the following windings are necessary in case of all dc machines?,closed winding,lap winding,wave winding,open type winding,A,False,0.037033074,0.9550955,0.006435383,0.001435928
Relaxation Voltage controlled oscillators are used to generate,Sinusoidal wave,Triangular wave,Sawtooth wave,Both B and C,D,True,0.0008021929,0.17322543,0.049629916,0.7763425
The supply frequency usually employed for high frequency eddy current heating is,1 KHz.,5 KHz.,10 MHz.,10 KHz to 400 KHz.,D,True,0.009746276,0.1524574,0.0635537,0.7742426
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,True,0.03661663,0.44608188,0.21071415,0.3065873
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,True,0.74182326,0.18756229,0.041850805,0.028763609
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,False,0.3982519,0.31015888,0.21316889,0.078420445
A Binary number system has how many digits.,0,1,2,10,C,False,0.061810598,0.24446565,0.029197259,0.6645265
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,True,0.030823214,0.018695224,0.6191008,0.33138078
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,False,0.0009073183,0.0021765435,0.001920793,0.99499536
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,0.39525414,0.30782422,0.27165395,0.02526775
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,False,0.032730535,0.21342991,0.24184777,0.51199174
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,True,0.0041381083,0.47830027,0.039261278,0.47830027
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,False,0.21638359,0.58819157,0.07960307,0.115821786
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,False,0.43071938,0.23054747,0.3354446,0.0032885831
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,False,0.06731858,0.110989586,0.63870096,0.1829909
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,True,0.025469879,0.04199273,0.18819837,0.744339
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,True,0.19460726,0.46683857,0.22051892,0.11803527
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.10577128,0.78154993,0.08237475,0.03030398
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.00071407785,0.0014201133,0.9445765,0.053289358
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.057584282,0.61908937,0.25807485,0.06525154
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,False,0.4941253,0.43606403,0.06687259,0.0029381765
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.93389064,0.013321234,0.0062925057,0.046495676
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.0031587926,0.9924631,0.003579381,0.00079866784
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.12372373,0.15886441,0.33631596,0.38109592
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.041091915,0.086991586,0.04656324,0.8253532
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,True,0.0042607673,0.058818076,0.016851662,0.9200695
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,True,0.035071254,0.25914347,0.54860675,0.15717848
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.005086129,0.008385608,0.13117298,0.8553553
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.0006246257,0.0010298337,0.0016979087,0.99664766
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,True,0.090627365,0.07058066,0.7588136,0.07997836
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.38453156,0.11017014,0.20582493,0.29947346
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.088930406,0.7446051,0.14662145,0.019843055
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.02175325,0.086035766,0.075926304,0.81628466
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,False,0.043115284,0.043115284,0.59518814,0.31858128
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.03550206,0.045585547,0.9156102,0.003302206
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,False,0.011478959,0.17956114,0.80473715,0.004222873
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.01976204,0.0026745014,0.025374962,0.95218843
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.03263247,0.006425714,0.007281288,0.95366055
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,True,0.025336195,0.14579974,0.74043214,0.088432014
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,True,0.304894,0.34549016,0.23745169,0.11216423
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.00013233228,0.019639853,0.8351078,0.14511998
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,0.00080215,0.0014986135,0.00090895506,0.99679023
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.48385456,0.030931786,0.48385456,0.0013590478
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.0389864,0.19798927,0.47495157,0.28807268
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.00013970613,0.0002032712,0.0006261194,0.99903095
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.412909,0.118300416,0.10439975,0.3643909
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.013317236,0.028192589,0.9336103,0.024879873
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.16051309,0.18188514,0.0973561,0.5602457
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.006060967,0.29203376,0.5455909,0.1563144
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,True,0.005045348,0.0030601583,0.74879605,0.24309848
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.06495737,0.009961534,0.22672349,0.6983575
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.023791013,0.13690783,0.6135783,0.22572285
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,0.0040072803,0.009612965,0.0058305585,0.98054916
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,True,0.0001791596,0.0015000848,0.9977689,0.00055185036
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.0310347,0.62334865,0.051167574,0.29444906
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,True,0.0024647382,0.0014949392,0.0016939881,0.9943463
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,True,0.20055243,0.09473426,0.69999677,0.004716541
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.15705618,0.33248794,0.17796798,0.33248794
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.17967209,0.80523443,0.008945347,0.0061480408
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,True,0.06943129,0.166557,0.7464567,0.01755498
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,0.00070540415,0.0007993277,0.005212271,0.99328303
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.076120876,0.08625624,0.8183765,0.019246371
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.037515435,0.8538474,0.07942018,0.02921705
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,True,0.038969815,0.41896498,0.28795016,0.2541151
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.84996223,0.03295661,0.015567602,0.10151351
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.00037688113,0.004591352,0.991456,0.0035757485
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.17628713,0.12116026,0.69722915,0.00532341
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.008463526,0.005816891,0.007469035,0.97825056
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,0.0014966887,0.0014966887,0.0014966887,0.99551
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.103314355,0.091174595,0.5246736,0.28083754
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.015381745,0.07811494,0.16536935,0.741134
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.051156882,0.25979605,0.13905881,0.54998827
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.18501835,0.060066663,0.18501835,0.56989664
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.9650693,0.029142568,0.005738512,4.9647857e-05
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.024902534,0.007134695,0.14330418,0.82465863
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.16041066,0.33958936,0.16041066,0.33958936
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.053008348,0.2096521,0.34565786,0.39168167
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.66792154,0.010795946,0.31550378,0.0057786535
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.23287845,0.4930037,0.2638859,0.010231965
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.1295238,0.3520822,0.3520822,0.16631185
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,True,0.014726337,0.23035868,0.045360312,0.7095547
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.0036111942,0.06400994,0.32506934,0.60730946
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.01197232,0.00440437,0.9510792,0.03254414
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.042243306,0.08942908,0.5146288,0.35369888
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.28085008,0.062666126,0.40863445,0.24784933
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.37878898,0.37878898,0.15790273,0.084519245
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,True,0.07117209,0.3614417,0.3189712,0.24841501
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,True,0.1526322,0.063626565,0.7751303,0.008610919
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.31680247,0.35898423,0.13206293,0.19215041
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.051801622,0.00047707645,0.91820574,0.029515676
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.038132817,0.4645528,0.2486572,0.2486572
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,True,0.00013952439,0.0019260747,0.9977314,0.00020300678
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,True,0.0016768088,0.038163994,0.8686085,0.091550656
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.0035642611,0.007545541,0.9882708,0.0006193757
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.015348762,0.015348762,0.9495943,0.019708201
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.20755985,0.43940422,0.26651213,0.08652382
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.120412156,0.32731417,0.32731417,0.22495952
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.19084433,0.5878419,0.13116527,0.090148486
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.9505218,0.011965304,0.032525066,0.0049878806
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.00029586887,0.00015836718,0.00013975857,0.999406
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,True,0.005538756,0.046375435,0.12606151,0.8220243
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.026985554,0.07335434,0.8936388,0.006021291
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.0643158,0.044203557,0.8878522,0.003628449
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.08673801,0.3027454,0.11137381,0.4991428
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,False,0.23869798,0.02220237,0.73524153,0.0038581935
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.01814213,0.11830155,0.092133336,0.771423
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.1652582,0.34985164,0.39643383,0.08845635
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,0.0058414703,0.0066192527,0.005155079,0.9823842
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.007939058,0.09671754,0.7146513,0.18069214
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,True,0.1928541,0.033513017,0.7627528,0.010880084
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.0386699,0.04965313,0.13497122,0.7767057
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.011943909,0.12840913,0.8373327,0.022314161
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.008100676,0.022019923,0.14358793,0.8262915
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.008497463,0.23328656,0.49386767,0.26434833
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.07039269,0.6678673,0.1913472,0.07039269
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.009226148,0.57080156,0.20998617,0.20998617
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,True,0.0071634776,0.013383137,0.041222967,0.9382304
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.0064780167,0.0064780167,0.9614229,0.025621053
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.14937064,0.090597875,0.16925912,0.59077233
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.18926768,0.16702813,0.24302451,0.40067968
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.01878613,0.10810671,0.07430059,0.79880655
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.13910393,0.5501667,0.10833425,0.20239504
