0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_Tptllama2chat_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_Tptllama2chat_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_Tptllama2chat_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_Tptllama2chat_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_Tptllama2chat_choiceD_probs
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,True,0.021359066,0.035215147,0.9082106,0.035215147
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.00090809556,0.775567,0.22220367,0.0013212713
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,False,0.11789778,0.24958959,0.5987343,0.03377828
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,True,0.039641663,0.02724529,0.9022401,0.030872958
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.010213995,0.011573973,0.91943455,0.05877748
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.072795354,0.09347109,0.60950804,0.22422548
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,True,0.061200127,0.032758065,0.84484166,0.061200127
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,True,0.0058869733,0.8737043,0.11824302,0.0021656966
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,False,0.32469139,0.13535151,0.5353256,0.0046314737
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,True,0.94515115,0.032341294,0.022227826,0.000279807
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.99836725,0.0008034191,0.0008034191,2.5825862e-05
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,True,0.8570588,0.062085137,0.079718895,0.0011371289
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.00012318314,0.00080325507,0.9981634,0.0009102072
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,True,4.5083718e-05,0.99303496,0.0066910167,0.000228954
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.018254878,0.19625846,0.5334858,0.25200084
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.18928528,0.6606705,0.13009374,0.019950522
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,True,0.01317319,0.05903814,0.9235119,0.0042767087
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,False,0.006786894,0.09369019,0.61093676,0.28858608
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,False,0.97506624,0.0014659527,0.0139085725,0.009559212
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.23368222,0.7197919,0.046014756,0.00051117776
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,True,0.0001582558,0.00033502752,0.998703,0.0008036893
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.14334825,0.11163973,0.30346826,0.4415437
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.008424219,0.97370726,0.015738511,0.002129976
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,False,0.0019098573,0.003568083,0.98933053,0.00519153
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,True,0.0065140347,0.85317016,0.13083789,0.009477864
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.64211947,0.013326764,0.3437018,0.00085195154
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.93606853,0.041127983,0.019427482,0.0033759903
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,False,0.99254614,0.0052084043,0.0021711858,7.4293894e-05
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,True,0.7117925,0.12369099,0.14016026,0.024356201
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,True,0.109573014,0.05175863,0.7145058,0.12416249
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,False,0.02640879,0.19513604,0.771778,0.006677188
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,False,0.17017421,0.59396636,0.19283265,0.043026783
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,True,0.00088700233,0.00047477812,0.97271615,0.025922008
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,True,0.023368726,0.071980745,0.6829343,0.2217163
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,True,0.00032847616,0.97917366,0.020322101,0.00017582063
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,True,0.0009949054,0.0016403218,0.14765707,0.8497077
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.9944301,0.004605125,0.0009068029,5.796997e-05
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,False,0.013264376,0.6391134,0.34209278,0.0055294144
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,False,0.008495536,0.033600498,0.86656827,0.09133562
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,False,0.12521972,0.3003865,0.5611958,0.01319806
A capacitor can store,charge,energy,Both of these,Neither of these,C,False,0.97835267,0.0058174976,0.015813598,1.6340153e-05
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,False,0.23910254,0.18621325,0.5061801,0.06850403
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,False,0.2986742,0.05881244,0.6322933,0.010220069
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.009283435,0.27130172,0.06859582,0.650819
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.00017796658,0.9911248,0.0085749095,0.00012231452
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,3.7279857e-05,0.00756247,0.9904881,0.0019120919
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.007397164,0.6658715,0.3145354,0.012195862
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,False,0.050608177,0.6986243,0.20015922,0.050608177
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,False,0.0243714,0.6285467,0.26201725,0.085064545
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.0019165446,0.9927947,0.0052097086,7.9105244e-05
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.00022959142,0.00080135284,0.9957996,0.003169412
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,True,0.28694016,0.6883337,0.023553483,0.001172659
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,False,0.0006735017,0.009297404,0.94836104,0.041668076
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,True,0.9906793,0.0035729476,0.0045877555,0.0011599662
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,True,0.1090189,0.15862156,0.7108925,0.021467093
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,True,0.0049596666,0.57325953,0.2108904,0.2108904
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,False,0.120774575,0.4776727,0.32829934,0.07325348
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,False,0.0011097915,0.047189534,0.94782716,0.0038735531
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,False,0.010256508,0.11026786,0.71903676,0.16043879
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,False,0.2986325,0.26354226,0.43450773,0.0033175074
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.005067825,0.66375405,0.27669385,0.05448425
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,True,0.004928284,0.93916464,0.036415365,0.01949174
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.015138209,0.4424033,0.5013086,0.041149918
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,False,0.041728344,0.16503881,0.7396526,0.053580254
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,True,0.5045405,0.112578206,0.23832805,0.14455327
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.00047636125,0.02295237,0.9759596,0.00061165995
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.00012303184,0.002800192,0.9969374,0.00013941336
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,False,0.08112169,0.36356217,0.52897984,0.026336355
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,True,5.8220907e-05,3.7590242e-05,0.9987348,0.0011693982
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,False,0.017504567,0.31027585,0.2738175,0.3984021
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,False,0.017280558,0.0026500593,0.03658294,0.94348645
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,True,0.9783013,0.005817192,0.015812768,6.879101e-05
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,False,0.008773706,0.89494234,0.09432623,0.0019576785
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,True,9.585925e-05,0.9973738,0.0024722426,5.814157e-05
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,True,0.02922806,0.9679004,0.0023991852,0.00047242758
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.00061505445,0.9813758,0.015862463,0.002146751
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,False,0.025866082,0.3151134,0.5887093,0.0703113
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,True,0.005641702,0.12840454,0.8373028,0.028650926
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,False,0.6179019,0.05072048,0.33073908,0.0006384766
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,True,0.00013798759,0.002158489,0.98674184,0.010961711
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,True,4.0020008e-05,0.9988696,0.0010321296,5.822877e-05
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,False,0.0027022182,0.017620677,0.96205634,0.017620677
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,False,0.003286014,0.33518255,0.6262034,0.03532798
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,True,0.004836261,0.14133626,0.813334,0.040493514
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,True,0.00056796195,0.9062354,0.07438833,0.018808315
Sound travels in,solids,liquids,gases,All of these,D,False,0.028912563,0.078592494,0.74566483,0.14683011
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,False,0.0017880904,0.9262538,0.067097604,0.004860534
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,False,0.12151204,0.25724098,0.61708903,0.0041579134
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.00020309746,0.00029550504,0.99817705,0.0013243618
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.15990543,0.8120668,0.027787397,0.00024040809
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,True,0.9932006,0.004599431,0.0021726175,2.7349217e-05
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,True,0.0024609875,0.0027886643,0.22153105,0.7732193
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,True,0.1807279,0.8099662,0.008997912,0.00030789163
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,True,0.053284205,0.1641269,0.7355657,0.047023144
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,False,0.00029174713,0.004563693,0.9854833,0.009661337
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,False,0.0406224,0.56077486,0.38541457,0.013188161
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.9946131,0.0011645722,0.0040647564,0.0001576077
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,False,0.0057285847,0.008335042,0.40160483,0.5843316
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,False,0.02672389,0.05657448,0.78098655,0.13571511
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,True,0.32593742,0.41851193,0.25384033,0.0017103626
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.0010143294,0.981643,0.01586678,0.0014758406
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,False,0.015159832,0.5688685,0.39097723,0.024994338
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,False,0.09830392,0.23581885,0.6410221,0.024855124
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,False,0.06656485,0.20503417,0.6315497,0.09685129
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,True,0.001897574,0.0027609537,0.012373737,0.9829677
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,False,0.8697623,0.117709525,0.012406493,0.00012162898
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,False,0.009409112,0.2141504,0.74745834,0.028982105
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.07919889,0.04239211,0.66312414,0.21528488
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,True,0.1462098,0.57827103,0.2731559,0.0023632615
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,False,0.007510229,0.17093204,0.7660642,0.055493508
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,False,0.15924254,0.051698484,0.15924254,0.6298165
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,False,0.0030489692,0.9579576,0.037144046,0.0018492932
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,False,0.0019207891,0.0019207891,0.9949934,0.0011650175
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,False,0.042882875,0.033397216,0.8613256,0.06239422
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,True,0.0010271688,0.99406874,0.001318911,0.0035851717
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,False,0.0026635616,0.047212757,0.83686614,0.11325751
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,False,0.031968616,0.12643833,0.8244815,0.017111568
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,False,0.00015819796,0.00033490508,0.998338,0.0011689336
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,True,0.14308518,0.183725,0.64126325,0.031926617
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,False,0.028425759,0.11242606,0.83072245,0.028425759
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,False,0.0006999547,0.009662576,0.9856096,0.0040279613
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,False,0.090713255,0.31662038,0.52201873,0.07064755
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,False,0.011641512,0.086019784,0.7202348,0.18210387
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,True,6.540607e-05,0.9901534,0.009707122,7.411479e-05
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,False,0.053192716,0.94286346,0.0038532675,9.062017e-05
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,False,0.01658461,0.7051956,0.018792827,0.25942698
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,True,0.0021016432,0.8478633,0.14733656,0.0026985633
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.8766499,0.0046002367,0.11864166,0.00010818719
