0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptllama2chat_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptllama2chat_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptllama2chat_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptllama2chat_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptllama2chat_choiceD_probs
"Consider the following statements: (1) In every country, people think other individuals in their country are less happy than they actually are. (2) In the United States, women’s happiness has increased both absolutely and relative to men. Which of these statements is True/False?","True, True","True, False","False, True","False, False",B,False,0.3827715,0.1595629,0.29810274,0.1595629
"In 2017, about how many people died from terrorism globally?",260,"2,600","26,000","260,000",C,False,0.38181832,0.1803582,0.29736042,0.14046311
In 1935 roughly how many Americans were in favor of Social Security act?,90%,70%,50%,30%,A,True,0.413315,0.22123158,0.28406698,0.08138655
Which of the following countries emitted the most CO2 per capita in 2017?,Japan,Canada,Russia,Iran,B,False,0.42426318,0.121553436,0.22709173,0.22709173
"As of 2019, about what percentage of Indians say it is necessary to believe in God in order to be moral and have good values?",59%,69%,79%,89%,C,False,0.50535595,0.127774,0.30651388,0.060356162
"What is the percentage of children aged 13-15 in China who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",9%,19%,39%,59%,B,True,0.3179561,0.40826368,0.21852781,0.05525248
The percentage of children in Ethiopia (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,18%,38%,58%,78%,B,False,0.50096303,0.184294,0.2681462,0.04659682
"As of 2018, about what percentage of people from Tunisia say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",24%,39%,54%,69%,A,True,0.5194829,0.0902726,0.35703504,0.033209432
"As of 2015, the global fertility rate was about",1.5 children per woman,2.5 children per woman,3.5 children per woman,4.5 children per woman,B,False,0.73805153,0.06864949,0.16468157,0.028617363
What is the median international income as of 2020?,$300 ,"$1,000 ","$10,000 ","$30,000 ",C,True,0.21036074,0.1856427,0.5046292,0.09936738
Before being reelected for a third term as president how many Americans approved of running a third time?,20%,40%,60%,80%,C,True,0.22709171,0.12155343,0.42426315,0.22709171
"As of 2019, about what percentage of Italians say it is very important to have free media in our country without government/state censorship?",41%,56%,71%,86%,B,False,0.26136714,0.13989976,0.55331427,0.045418803
Public spending on education in the world is about what percentage of global GDP as of 2017?,1%,2%,4%,8%,C,True,0.11452343,0.12977205,0.5132584,0.2424461
"As of 2013, which of the following countries had the highest per capita rate of homelessness?",US,Chile,Ireland,Spain,A,True,0.6662656,0.1157796,0.10217515,0.1157796
"Overall, the growth rate of average incomes in less developed countries between 1960 and 1995",was approximately zero,exceeded that of high income countries,exceeded that of Britain during the industrial revolution,was approximately 3.0% per year,C,False,0.11252062,0.5042824,0.07733422,0.30586275
"As of 2015, about what percentage of the world’s land area is forested?",15%,30%,45%,60%,B,False,0.26651213,0.20755985,0.43940422,0.08652382
The greatest population growth rate has taken place,"in Africa, which is the poorest region of the world with the lowest overall economic growth.","in Asia, which is the poorest region of the world with a steady overall economic growth.","in Asia, which is the poorest region of the world with the lowest overall economic growth.","in Africa, which is the poorest region of the world with a steady overall economic growth.",C,True,0.1931054,0.06269215,0.4632358,0.28096673
The global HIV/AIDS death rate is highest for which of these age groups?,Under 5,14-May,15-49,over 50,C,True,0.13340239,0.043309417,0.7676778,0.055610396
"As of 2015, agriculture made up about what percentage of total US GDP?",1%,3%,9%,20%,A,False,0.060431387,0.3068959,0.4465309,0.18614177
"As of 2017, what percentage of Indians live in urban areas?",19%,34%,49%,64%,B,False,0.20243444,0.29454038,0.4285537,0.074471466
"Consider the following statements: (1) As countries get richer, the population tends to report higher average life satisfaction. (2) Important life events such as marriage or divorce do affect our happiness, but have surprisingly little long-term impact. Which of these statements is True/False, as of 2020?","True, True","True, False","False, True","False, False",A,True,0.3966659,0.16535495,0.27262422,0.16535495
"At its peak, what was the approximate difference in approval of school desegration from the South and the rest of the U.S.?",80%,40%,-40%,-80%,B,False,0.5102877,0.18772437,0.24104284,0.060945176
"As of 2013, share of people in the United States who think political parties are corrupt is",36%,56%,76%,96%,C,False,0.5262387,0.1507699,0.21936892,0.10362254
Which of the following countries invested the largest fraction of its GDP in renewable energy in 2015?,China,Japan,Chile,India,C,False,0.6989692,0.027101977,0.20025803,0.073670805
"As of 2020, about how much do you need to make annually to be among the richest one percent in the world?","$150,000 ","$75,000 ","$35,000 ","$15,000 ",C,False,0.30369252,0.3441287,0.2087246,0.14345418
In 1943 how many Americans believed in the Holocaust?,30%,50%,70%,90%,B,False,0.386718,0.11079656,0.34127745,0.16120805
Which of the following countries emitted the most CO2 in 2017?,Canada,Russia,Iran,Japan,D,True,0.32550743,0.08230117,0.17423157,0.4179598
"At the time of independence, there were already hundreds of thousands of university graduates in ____, but hardly any at all in ____.","India, Congo","India, South Korea","Congo, South Korea","South Korea, India",A,False,0.10588481,0.7823888,0.0727735,0.038952842
"As of 2013, share of people in the India who think political parties are corrupt is",26%,46%,66%,86%,D,False,0.3457791,0.16333447,0.39181906,0.099067375
"As of 2019, about what percentage of French people say God plays an important role in their life?",11%,31%,51%,71%,B,True,0.17121732,0.36246708,0.36246708,0.10384856
"As of 2017, the share of GDP spent on the military by the United States is about",1%,3%,6%,10%,B,True,0.1488167,0.40452573,0.2780262,0.1686314
"As of 2017, the share of global deaths by suicide is about",0.70%,1.40%,2.80%,5.60%,B,False,0.33958936,0.16041066,0.33958936,0.16041066
Many countries that became independent after World War II found that the legacy of colonialism hindered their economic development. The list of hindrances included,artificial political boundaries that covered diverse ethnic groups with little in common,inadequate access to higher education and training for nationals under the colonial administration,control of domestic commerce by foreign minority groups which had been brought in by the colonial power,all of the above,D,True,0.012245453,0.0027323298,0.012245453,0.9727768
Which of the following mental disorders is most prevalent in the world?,Bipolar disorder,Schizophrenia,Alcohol use disorders,Anxiety disorders,D,False,0.13792524,0.37491965,0.15628976,0.33086544
"As of 2017, how many people in the world have some access to electricity?",60%,70%,80%,90%,C,False,0.3815747,0.09647719,0.3815747,0.14037348
Before Nixon resigned how many believed he should be removed from office?,79%,98%,33%,57%,D,False,0.3767354,0.057774246,0.42689714,0.13859321
