0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptllama2chat_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptllama2chat_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptllama2chat_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptllama2chat_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptllama2chat_choiceD_probs
Which is not a recognised form of business continuity planning?,Contingency planning,Scenario planning,Financial planning,Building planning,D,True,0.023854185,0.009943903,0.1762599,0.7899421
What is the term for an organisation that adapts to changes in the environment by quickly responding to shifts in supply and demand conditions?,Opportunistic organisation,Enterprising organisation,International organisation,Agile organisation,D,True,0.0123480195,0.00089448754,0.0058327913,0.98092467
Which of these is not part of the recognised challenges for modern managers?,Micro-managing the workforce,Managing communications,Managing change,Managing the learning organisation,A,False,0.40099502,0.022622593,0.06149458,0.5148878
To what does emotional intelligence refer?,How people view and understand the world.,How people view and understand themselves.,How people view and understand others.,How people view and understand themselves and others.,D,False,0.32412055,0.13511355,0.3672767,0.17348923
Of what is individual freedom to schedule work an example?,Job design,Job enrichment,Job rate,Job planning,B,False,0.7497021,0.06973316,0.032939613,0.1476251
What are workers primarily motivated by according to the instrumental approach?,Peer recognition,Promotion,Greater freedom,Economic reward,D,True,0.010896151,0.00243126,0.00583229,0.98084027
Which is not a characteristic of corporate social responsibility?,Product safety,Consumer rights,Environmental policies,Price-fixing,D,True,0.035968274,0.011677189,0.02472061,0.927634
Who was a major protagonist of utilitarianism?,John Stuart Mill,Thomas Hobbes,Karl Marx,Adam Smith,A,True,0.8292928,0.046785496,0.07713625,0.046785496
As what is ensuring that one individual does not carry the burden of a whole work task referred to?,Work specialisation,Work design,Work schedule,Work shift,A,True,0.68799764,0.2868001,0.012601117,0.012601117
How do you describe a work group that comprises workers with demarcated tasks and distant line managers?,Dependent,Independent,Interdependent,Collaborative,B,False,0.0050829737,0.0034934734,0.9686433,0.022780308
Specialisation is a feature of which organisational structure?,Matrix,Divisional,Multi-divisional,Functional,D,False,0.2207728,0.41245788,0.17193802,0.1948313
Which one is not an element in the primary activities of a value chain?,Procurement,Inbound logistics,Outbound logistics,Service,A,False,0.04142603,0.0038532207,0.011868755,0.942852
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,Indoctrination,Brainwashing,Propaganda,Socialisation,D,True,0.010099713,0.0061257854,0.07462734,0.90914714
When does an acquisition take place?,Two equal partners decide to work together.,Two equal partners share resources.,Two unequal partners join together.,Two unequal partners become one after a buyout.,D,True,0.021390641,0.018877175,0.33460596,0.6251262
Who of these is the entrepreneur?,Barack Obama,James Dyson,Damien Hirst,Mo Farah,B,True,0.06472999,0.78857267,0.073348686,0.073348686
Which of these is not an advantage of a virtual team?,Team members can be recruited for their specific skills or experience.,No overhead costs associated with physical buildings.,Conflict can be resolved easily using face-to-face meetings.,Low transport or commuting costs.,C,True,0.019380812,0.013320223,0.82409304,0.1432059
What is the richest form of information?,Telephone,Face-to-face,E-mail,Video conference,B,False,0.090761386,0.07068504,0.59183854,0.24671501
What is the purpose of a 'quality circle'?,Bring together managers and workers to find improvements.,Bring together managers and workers to discuss output.,Bring together managers and workers to review quality of work.,Bring together managers and workers to review targets.,A,True,0.93219787,0.0170738,0.0464114,0.0043169325
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,True,0.0027852028,0.9916009,0.0031560482,0.002457933
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,True,0.2541186,0.10593239,0.6095988,0.030350138
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,True,0.057859343,0.90507245,0.030969875,0.00609833
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,0.01239365,0.9845495,0.0027653968,0.00029147067
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,True,0.9923173,0.0035788552,0.0013165872,0.0027872152
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,True,0.11860654,0.026464695,0.77341175,0.081516996
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.009433759,0.96226966,0.008325264,0.01997127
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,True,0.9593128,0.022560876,0.013683862,0.0044424995
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,True,0.030761363,0.030761363,0.8989788,0.039498374
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,False,0.038968947,0.009852893,0.064248934,0.88692915
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,False,0.563756,0.1615188,0.20739424,0.06733105
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.24956502,0.67838806,0.033774953,0.038272034
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,False,0.06733109,0.08645484,0.20739436,0.63881963
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.025780419,0.9674031,0.0057523893,0.0010640849
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.9980842,0.000910135,0.00051857927,0.00048716014
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,True,0.054946728,0.029410865,0.6693882,0.24625416
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,False,0.01314743,0.01314743,0.921706,0.051999096
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,False,0.13868994,0.5485293,0.22866105,0.0841197
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,False,0.284885,0.026498433,0.36579958,0.322817
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,False,0.3790505,0.29520482,0.22990575,0.09583897
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,False,0.76372576,0.0804961,0.02306252,0.13271564
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,True,0.11173114,0.30371675,0.56741756,0.017134527
What is the optimal span of control?,2,5,7,None of the above,D,False,0.19159609,0.21710682,0.45961514,0.13168195
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,True,0.01519712,0.008134432,0.036455993,0.9402125
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,False,0.31927076,0.06286814,0.0914726,0.52638847
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,True,0.03492837,0.014560311,0.33139116,0.6191202
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,True,0.093161,0.883887,0.0142867025,0.008665323
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,0.001690807,0.0006220132,0.005208052,0.9924791
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,True,0.078351766,0.025437092,0.053850323,0.8423608
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,True,0.2376661,0.6460434,0.09907397,0.017216474
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,True,0.009594543,0.97867006,0.009594543,0.0021408321
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.015861163,0.98129547,0.0021465751,0.00069689093
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,True,0.008344848,0.00945595,0.017666042,0.9645332
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,True,0.06864442,0.041634947,0.05346033,0.83626026
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,False,0.09234367,0.011028879,0.36522633,0.53140116
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,False,0.4054419,0.24591295,0.21701743,0.13162771
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.99370027,0.0024631368,0.0019182928,0.0019182928
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,False,0.48207393,0.37543955,0.03492132,0.10756524
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.006317589,0.6444116,0.3449287,0.004342011
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,True,0.0031606804,0.0006223749,0.0031606804,0.99305624
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,True,0.22056252,0.09194414,0.22056252,0.46693087
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,False,0.24051487,0.06890867,0.11361119,0.5769652
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,True,0.0035380784,0.0058333054,0.9810111,0.0096174935
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,True,0.06647416,0.0079392055,0.9176474,0.0079392055
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,True,0.010599739,0.006429067,0.028813079,0.9541581
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,True,0.9104957,0.03530375,0.03530375,0.018896734
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,False,0.013435686,0.025101166,0.9419143,0.019548807
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,False,0.3030892,0.12634638,0.3030892,0.26747528
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.0932161,0.044032168,0.78048885,0.08226292
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,True,0.020648649,0.008607637,0.7748348,0.19590892
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.013045259,0.0061621442,0.9145433,0.066249296
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,0.0035770652,0.0005485607,0.99182105,0.004053346
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,True,0.0323276,0.005617695,0.017303718,0.94475096
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.5808696,0.100940004,0.18858075,0.12960954
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,True,0.0029726839,0.0020430936,0.26759246,0.7273917
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,False,0.5003916,0.30350286,0.052740887,0.1433646
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,False,0.34668922,0.07735682,0.27000183,0.30595216
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,True,0.27286747,0.0885871,0.57766044,0.06088496
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.07610668,0.019242782,0.18257044,0.7220801
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,True,0.045274537,0.010102116,0.035259847,0.90936345
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.719835,0.04601751,0.052144673,0.18200278
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.9915031,0.0045915702,0.0031557372,0.00074955326
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,False,0.081962086,0.8811754,0.016139291,0.02072326
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,True,0.0020657384,0.00031679124,0.05327609,0.94434136
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,False,0.14221314,0.1611486,0.059283257,0.637355
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,True,0.053595517,0.060731683,0.04729788,0.838375
