0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_alpacagpt4_sharegpt_52000_correct,llama_7B_llamatokenizer_alpacacode_alpacagpt4_sharegpt_52000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_sharegpt_52000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_sharegpt_52000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_sharegpt_52000_choiceD_probs
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.60519105,0.285872,0.09280906,0.016127795
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.5340459,0.22262344,0.22262344,0.020707205
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.29800048,0.20481254,0.3376788,0.15950817
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.040842313,0.8203398,0.040842313,0.09797562
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,True,0.00873699,0.07315393,0.026911825,0.89119726
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,False,0.40635642,0.14949018,0.037797038,0.40635642
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,False,0.12187355,0.25800633,0.48201925,0.13810083
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,False,0.1652582,0.34985164,0.39643383,0.08845635
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.1468301,0.7456648,0.07859249,0.028912561
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,True,0.054417133,0.079176456,0.11520107,0.7512053
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,False,0.2026697,0.48617932,0.10848127,0.2026697
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,True,0.17874718,0.122851014,0.6238889,0.07451291
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.5540337,0.33603844,0.051533163,0.05839472
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,False,0.27012646,0.11260546,0.50466263,0.11260546
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,False,0.44350412,0.34540135,0.1121354,0.09895915
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.18621315,0.23910244,0.44670215,0.12798232
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.055565696,0.21976659,0.36233383,0.36233383
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,False,0.27607715,0.3128364,0.24363723,0.16744927
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,True,0.22983228,0.551339,0.12302036,0.09580835
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,True,0.5737112,0.271002,0.07764337,0.07764337
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,False,0.10588287,0.3695675,0.4745341,0.050015524
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.24434873,0.21563701,0.5172863,0.022727974
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,True,0.8349263,0.112994984,0.041568533,0.010510171
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.26247722,0.38190207,0.12398545,0.23163532
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,True,0.07969377,0.85678875,0.025872778,0.03764467
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.03320761,0.85643554,0.048316788,0.062039986
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.54380304,0.42351422,0.023893038,0.008789757
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,False,0.5181911,0.2773677,0.19063185,0.013809325
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,False,0.16278577,0.1267777,0.5014155,0.20902108
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,False,0.2206912,0.36385828,0.19475931,0.2206912
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.3537031,0.3121419,0.16707751,0.16707751
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,False,0.29902357,0.4930065,0.06672117,0.14124873
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.31015888,0.3982519,0.21316889,0.078420445
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.930716,0.05949868,0.009124418,0.00066097063
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,False,0.4914827,0.085406885,0.3827671,0.040343355
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,True,0.17025353,0.7630234,0.048778452,0.017944591
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.782693,0.09347935,0.030348301,0.09347935
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,True,0.24937421,0.46589234,0.1512531,0.1334804
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,False,0.52282506,0.19233659,0.03787332,0.24696507
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,False,0.26158354,0.3806018,0.0962312,0.26158354
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,False,0.2529349,0.2866128,0.2866128,0.17383946
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,False,0.2747023,0.3112785,0.35272476,0.061294373
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,True,0.62061495,0.13847792,0.083991095,0.15691604
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,False,0.31779525,0.11691034,0.31779525,0.24749918
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,True,0.18560666,0.23832366,0.30601364,0.2700561
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,False,0.7899251,0.17625612,0.02105079,0.01276795
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,False,0.14131954,0.5589296,0.035731174,0.26401964
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.33958936,0.33958936,0.16041066,0.16041066
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,True,0.49708933,0.23480837,0.14241847,0.12568386
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,True,0.27774563,0.58798754,0.054691363,0.07957546
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,True,0.48172584,0.33108503,0.15639348,0.0307957
A capacitor can store,charge,energy,Both of these,Neither of these,C,False,0.5815542,0.24242784,0.16661806,0.009399948
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,True,0.2383282,0.57171965,0.11257827,0.07737384
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,False,0.34154236,0.56310815,0.05935116,0.0359983
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.12960954,0.5808696,0.100940004,0.18858075
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.02710224,0.8975029,0.044684038,0.03071086
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,0.2795419,0.52225304,0.149628,0.0485771
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.25696117,0.48006666,0.107117355,0.15585482
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,False,0.1334804,0.46589234,0.1512531,0.24937421
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,True,0.49909315,0.34302136,0.09827727,0.059608176
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.38664734,0.496465,0.076135375,0.04075233
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,True,0.058023766,0.48582703,0.42874083,0.027408484
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,True,0.035799734,0.8147982,0.09731377,0.0520883
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,False,0.027750555,0.15969342,0.6315997,0.18095635
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,False,0.16540074,0.12881424,0.30900928,0.39677578
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.3790505,0.29520482,0.22990575,0.09583897
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,False,0.75120527,0.07917645,0.05441713,0.11520106
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,True,0.3626063,0.19408917,0.24921542,0.19408917
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,True,0.6298165,0.15924254,0.15924254,0.051698484
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,True,0.4888567,0.380722,0.08495056,0.04547076
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,True,0.67343765,0.19294313,0.06263946,0.070979804
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.16070718,0.49501294,0.23382755,0.11045232
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,True,0.16722085,0.7494318,0.05428866,0.029058624
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.43095013,0.3356243,0.1585377,0.0748879
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,True,0.1930177,0.76339984,0.029600224,0.013982156
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,False,0.09229503,0.09229503,0.2842887,0.5311212
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.15978278,0.5576967,0.26343727,0.01908333
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.12675534,0.5013271,0.30407026,0.067847244
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,False,0.020796578,0.0932038,0.78038585,0.10561374
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,True,0.02643144,0.02643144,0.875289,0.071848094
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,False,0.13116527,0.090148486,0.19084433,0.5878419
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,False,0.08987519,0.517196,0.35546327,0.037465554
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,False,0.2420693,0.5806941,0.047666274,0.12957036
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,True,0.7050313,0.20199485,0.057872493,0.03510144
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,True,0.28863794,0.61104655,0.050157756,0.050157756
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,False,0.043606244,0.25093663,0.68211645,0.023340741
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.070450135,0.048419625,0.85825837,0.022871811
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,True,0.24370557,0.31292415,0.31292415,0.1304462
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,False,0.11017014,0.38453156,0.29947346,0.20582493
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,False,0.32623175,0.32623175,0.25406954,0.09346696
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,True,0.061525356,0.14759165,0.5151455,0.27573752
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,True,0.039423764,0.89728075,0.018622467,0.044672977
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,False,0.083991095,0.15691604,0.62061495,0.13847792
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,False,0.44661212,0.34782186,0.12795652,0.07760955
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.0875054,0.83022815,0.060141526,0.02212483
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,False,0.04686478,0.23799899,0.64694834,0.06818785
Sound travels in,solids,liquids,gases,All of these,D,False,0.19305666,0.15035269,0.40870097,0.24788967
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,True,0.030298587,0.10575246,0.68959266,0.17435633
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,True,0.8699134,0.07140684,0.03822133,0.020458402
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.057416834,0.12155144,0.69948024,0.12155144
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.18463911,0.73026186,0.06792494,0.017174114
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,True,0.681091,0.2505594,0.038424525,0.02992505
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,True,0.054171864,0.18907839,0.24278145,0.51396835
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,True,0.3689165,0.41803718,0.11976966,0.0932767
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,True,0.23679237,0.20896852,0.44238636,0.11185279
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,False,0.4790514,0.25641775,0.19969833,0.06483256
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,True,0.55400527,0.23094375,0.14007446,0.07497646
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.8826004,0.08209463,0.026652224,0.008652709
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,False,0.084196925,0.22887099,0.42758727,0.2593448
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,True,0.1617928,0.18333524,0.26675123,0.38812074
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,False,0.69273204,0.15456942,0.13640703,0.016291497
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.09924224,0.6471407,0.18540892,0.06820812
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,False,0.11209348,0.64505345,0.098922156,0.14393088
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,False,0.018092828,0.6789284,0.1514894,0.1514894
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,False,0.055154286,0.6719168,0.16988717,0.10304178
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,False,0.16517207,0.44898424,0.113520995,0.2723227
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,True,0.30834767,0.16504662,0.4486432,0.0779625
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,False,0.2087246,0.14345418,0.3441287,0.30369252
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.18621314,0.23910241,0.1279823,0.4467021
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,True,0.19561742,0.77368194,0.012505404,0.018195257
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,False,0.21837185,0.5935962,0.15008463,0.037947334
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,True,0.55010223,0.20237131,0.04515514,0.20237131
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,False,0.29514402,0.3789724,0.12303433,0.20284933
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,True,0.19159609,0.45961514,0.21710682,0.13168195
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,False,0.48383754,0.2934623,0.13862178,0.08407836
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,False,0.33311892,0.07432888,0.25943327,0.33311892
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,True,0.32412055,0.17348923,0.13511355,0.3672767
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,True,0.73370755,0.21021074,0.019552644,0.036529146
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,False,0.06086806,0.3969096,0.509642,0.032580324
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,True,0.11567167,0.14852537,0.6656445,0.070158415
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,True,0.24265438,0.40006945,0.11462182,0.24265438
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,True,0.1482449,0.51742554,0.24441451,0.089915074
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,False,0.3195387,0.52683026,0.13320355,0.020427426
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,True,0.2816182,0.31911525,0.24852721,0.15073937
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,True,0.06820812,0.6471407,0.18540892,0.09924224
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,False,0.22504844,0.61174506,0.056901157,0.10630535
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,True,0.030590137,0.29023114,0.61441934,0.06475932
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,False,0.38594994,0.38594994,0.14198305,0.086117074
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.4896826,0.33655363,0.15897667,0.014787134
Electricity and magnetism connect to form,mass,energy,ultrahigh-frequency sound,light,D,True,0.038749054,0.25267556,0.17366122,0.5349142
Sound travels in air by a series of,compressions,rarefactions,Both of these,Neither of these,C,False,0.8120114,0.14110643,0.027785502,0.019096678
"When a cannonball is fired from a cannon, both the cannonball and the cannon experience equal",amounts of force,accelerations,Both,Neither,A,False,0.105871424,0.4187296,0.36952758,0.105871424
