0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_alpacagpt4_sharegpt_52000_correct,llama_7B_llamatokenizer_alpacacode_alpacagpt4_sharegpt_52000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_sharegpt_52000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_sharegpt_52000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_sharegpt_52000_choiceD_probs
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,False,0.41342935,0.3219791,0.17234299,0.09224856
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,False,0.14937064,0.59077233,0.090597875,0.16925912
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,False,0.33873922,0.33873922,0.18131405,0.14120752
A Binary number system has how many digits.,0,1,2,10,C,False,0.041257855,0.077079825,0.05297613,0.8286862
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,False,0.39076155,0.067904174,0.3043254,0.23700887
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,True,0.5087828,0.14576872,0.036856104,0.30859238
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,0.6865659,0.22289531,0.0341821,0.056356758
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,False,0.20272683,0.2603064,0.20272683,0.33424002
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,True,0.11658955,0.6709266,0.020260228,0.19222368
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,False,0.16709615,0.45421442,0.18934473,0.18934473
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,False,0.14253695,0.3874556,0.23500371,0.23500371
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,False,0.28960097,0.08297207,0.37185502,0.25557196
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,True,0.27252734,0.2122445,0.16529618,0.34993201
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,False,0.4039767,0.27764887,0.21623316,0.102141306
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.0802172,0.52308184,0.27998555,0.116715334
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.1750249,0.1750249,0.03905333,0.6108969
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.23257595,0.26354307,0.29863343,0.20524755
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,False,0.75561655,0.21648777,0.012213404,0.015682321
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.80817217,0.12393722,0.02765413,0.04023652
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.15372714,0.78069085,0.038868308,0.026713772
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.22207285,0.5327251,0.09257374,0.1526283
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.33154318,0.42570987,0.17746228,0.06528473
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.114644945,0.45342955,0.3531313,0.07879424
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.2662129,0.34182414,0.2662129,0.12575008
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.2267152,0.13750973,0.15581894,0.47995612
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,False,0.085481405,0.058750447,0.55740875,0.29835942
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.49821872,0.38801312,0.06742657,0.04634156
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.5217976,0.16940288,0.062319838,0.24647972
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.1026281,0.7583248,0.09056898,0.04847808
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,True,0.029068772,0.35413015,0.5838619,0.032939233
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,False,0.22056252,0.09194414,0.22056252,0.46693087
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.04067915,0.12530062,0.8170626,0.016957592
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.25069243,0.68145263,0.033927526,0.033927526
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.60365707,0.22207303,0.0816961,0.092573814
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.8047352,0.074852034,0.024300897,0.096111916
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,True,0.043078955,0.15036033,0.67386824,0.13269253
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,True,0.26140448,0.6270768,0.06609341,0.045425292
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.14205977,0.110636264,0.6366677,0.110636264
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.37193853,0.37193853,0.057038624,0.19908436
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.40434545,0.3568336,0.070264705,0.16855626
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.061782714,0.16794284,0.31375852,0.45651594
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.18069544,0.23201755,0.20475478,0.38253227
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.28513134,0.3661159,0.0636214,0.28513134
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.12840621,0.21170604,0.44818172,0.21170604
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,True,0.45272356,0.089146554,0.14697783,0.31115207
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,True,0.340948,0.49607638,0.1106896,0.052286062
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.75630426,0.020154826,0.0547865,0.1687543
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.4417809,0.14342526,0.024923572,0.38987026
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.4498656,0.35035568,0.053728785,0.14604998
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.12562051,0.0761927,0.49683878,0.30134794
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.71281856,0.20422594,0.051636405,0.031319063
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.09801463,0.82066643,0.021870019,0.05944888
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.6007968,0.10440283,0.011003978,0.2837963
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,True,0.10304178,0.16988717,0.6719168,0.055154286
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,True,0.33065623,0.2918031,0.17698753,0.20055315
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.21636263,0.6664438,0.03759819,0.079595365
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.7934068,0.13787343,0.02395881,0.044760946
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.38495463,0.26457518,0.085894994,0.26457518
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.14266145,0.08652855,0.72449464,0.04631539
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.17686196,0.4242698,0.1072722,0.29159608
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,True,0.3538971,0.40101793,0.13019146,0.11489356
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.39076155,0.3043254,0.067904174,0.23700887
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.13453007,0.06354751,0.68320006,0.11872237
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.35670432,0.2163521,0.35670432,0.070239246
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.22347485,0.13554433,0.22347485,0.41750595
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.48055884,0.4240917,0.05065053,0.04469894
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.35870028,0.19199842,0.40646067,0.042840637
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.2900896,0.3287146,0.15527378,0.22592203
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.42570987,0.33154318,0.06528473,0.17746228
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.31424215,0.24473205,0.037530877,0.40349492
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,False,0.19199738,0.75936437,0.037806526,0.010831751
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.2523479,0.19652873,0.13507208,0.41605133
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.52432233,0.19288741,0.15022087,0.13256945
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,True,0.24265438,0.40006945,0.24265438,0.11462182
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.8943999,0.016381506,0.083192155,0.006026419
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,False,0.4914827,0.3827671,0.085406885,0.040343355
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.6727357,0.2184053,0.07090582,0.03795315
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.15175605,0.4125157,0.36404383,0.07168448
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.31132805,0.18883002,0.14706096,0.3527809
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.5633483,0.14243676,0.2348385,0.05937647
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.15347132,0.15347132,0.36815858,0.3248988
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.5242371,0.28060392,0.1325479,0.06261119
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.40841293,0.31807232,0.10326296,0.17025183
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.39325345,0.21049342,0.18575977,0.21049342
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.7485563,0.18926467,0.04223066,0.01994835
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,True,0.68694305,0.19681248,0.03420088,0.08204365
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.52774084,0.21999511,0.08093168,0.17133236
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.42689717,0.37673542,0.05777425,0.13859321
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.540348,0.37137538,0.064535365,0.023741234
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,True,0.20279564,0.26039475,0.37887213,0.1579374
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.0752558,0.38218045,0.4330672,0.109496534
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.78816545,0.094132945,0.08307202,0.034629572
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.315634,0.4052821,0.2169319,0.062152028
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.3356243,0.43095013,0.1585377,0.0748879
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.23705068,0.3908305,0.2091965,0.16292238
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.79630476,0.095105045,0.05090606,0.057684127
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,False,0.55830973,0.09701969,0.045828853,0.29884169
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.57766044,0.27286747,0.0885871,0.06088496
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,True,0.18785562,0.3509605,0.2733283,0.18785562
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,True,0.5804687,0.31070253,0.06118095,0.047647774
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,True,0.24977615,0.41181126,0.117985904,0.2204267
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.43867558,0.1424171,0.38712984,0.031777553
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,True,0.17163265,0.41172534,0.13366765,0.28297442
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,True,0.26635766,0.38754812,0.23505981,0.1110344
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.73907304,0.12843163,0.032472603,0.10002266
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,True,0.29258946,0.29258946,0.2582093,0.15661186
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.40645802,0.40645802,0.11645217,0.07063182
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.66064197,0.16703644,0.042233426,0.13008812
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.21230327,0.30889943,0.3500289,0.12876844
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.0089666005,0.01016049,0.06625472,0.9146182
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.41010463,0.21951321,0.21951321,0.15086907
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,True,0.47020087,0.22210716,0.17297724,0.13471481
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.085894994,0.26457518,0.38495463,0.26457518
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.46693087,0.22056252,0.09194414,0.22056252
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.2181934,0.16992919,0.46191543,0.14996198
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.41605133,0.2523479,0.19652873,0.13507208
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.59605354,0.24847208,0.038104426,0.117369905
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.38594994,0.14198305,0.086117074,0.38594994
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.16708706,0.7488322,0.061467893,0.022612775
