0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_alpacagpt4_sharegpt_52000_correct,llama_7B_llamatokenizer_alpacacode_alpacagpt4_sharegpt_52000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_sharegpt_52000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_sharegpt_52000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_sharegpt_52000_choiceD_probs
Which of these is not part of the recognised challenges for modern managers?,Micro-managing the workforce,Managing communications,Managing change,Managing the learning organisation,A,True,0.525162,0.21892008,0.062721655,0.1931963
To what does emotional intelligence refer?,How people view and understand the world.,How people view and understand themselves.,How people view and understand others.,How people view and understand themselves and others.,D,False,0.031652145,0.067007594,0.5610477,0.34029263
Of what is individual freedom to schedule work an example?,Job design,Job enrichment,Job rate,Job planning,B,True,0.23891515,0.39390448,0.06040721,0.30677313
What are workers primarily motivated by according to the instrumental approach?,Peer recognition,Promotion,Greater freedom,Economic reward,D,False,0.07826094,0.6552708,0.025407607,0.24106067
Which is not a characteristic of corporate social responsibility?,Product safety,Consumer rights,Environmental policies,Price-fixing,D,False,0.6035369,0.081679836,0.19593975,0.118843466
Who was a major protagonist of utilitarianism?,John Stuart Mill,Thomas Hobbes,Karl Marx,Adam Smith,A,True,0.81048477,0.15959391,0.013100266,0.016821073
As what is ensuring that one individual does not carry the burden of a whole work task referred to?,Work specialisation,Work design,Work schedule,Work shift,A,False,0.3475757,0.57305545,0.032329574,0.047039255
How do you describe a work group that comprises workers with demarcated tasks and distant line managers?,Dependent,Independent,Interdependent,Collaborative,B,False,0.48902234,0.14010724,0.2617548,0.10911564
Specialisation is a feature of which organisational structure?,Matrix,Divisional,Multi-divisional,Functional,D,True,0.11976141,0.22374377,0.11976141,0.5367334
Which one is not an element in the primary activities of a value chain?,Procurement,Inbound logistics,Outbound logistics,Service,A,True,0.6964102,0.19952486,0.039288774,0.06477624
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,Indoctrination,Brainwashing,Propaganda,Socialisation,D,True,0.002147665,0.00515198,0.010906742,0.98179364
When does an acquisition take place?,Two equal partners decide to work together.,Two equal partners share resources.,Two unequal partners join together.,Two unequal partners become one after a buyout.,D,False,0.012164784,0.24433622,0.6641747,0.07932436
Who of these is the entrepreneur?,Barack Obama,James Dyson,Damien Hirst,Mo Farah,B,True,0.2792612,0.46042386,0.042826094,0.21748883
Which of these is not an advantage of a virtual team?,Team members can be recruited for their specific skills or experience.,No overhead costs associated with physical buildings.,Conflict can be resolved easily using face-to-face meetings.,Low transport or commuting costs.,C,False,0.3285247,0.42183408,0.050380897,0.19926031
What is the richest form of information?,Telephone,Face-to-face,E-mail,Video conference,B,True,0.12391837,0.5553636,0.18030016,0.1404179
What is the purpose of a 'quality circle'?,Bring together managers and workers to find improvements.,Bring together managers and workers to discuss output.,Bring together managers and workers to review quality of work.,Bring together managers and workers to review targets.,A,True,0.43570194,0.23321445,0.26426658,0.06681706
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,True,0.117207766,0.8660548,0.010902021,0.005835431
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,False,0.26635766,0.38754812,0.23505981,0.1110344
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,True,0.2533478,0.473316,0.1536632,0.11967303
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,0.07263461,0.88487065,0.003616264,0.038878504
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,True,0.7843428,0.106149256,0.082669124,0.026838735
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,True,0.12603849,0.18338493,0.3882259,0.30235064
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.0024417287,0.9850637,0.005857403,0.006637307
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,True,0.42400452,0.42400452,0.0946082,0.05738277
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,False,0.33248794,0.17796798,0.33248794,0.15705618
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,False,0.6298165,0.15924254,0.051698484,0.15924254
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,False,0.31911525,0.24852721,0.15073937,0.2816182
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.63489294,0.29990217,0.02461747,0.040587347
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,False,0.3583276,0.27906582,0.116331935,0.24627472
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.028747896,0.95199955,0.007268606,0.011983906
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.8617382,0.090826534,0.009573046,0.037862133
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,False,0.525162,0.1931963,0.062721655,0.21892008
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,False,0.039387897,0.107067406,0.4798428,0.37370196
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,False,0.1674825,0.51588243,0.21505179,0.10158327
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,True,0.4953738,0.26515448,0.14192697,0.097544886
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,False,0.1110344,0.38754812,0.23505981,0.26635766
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,False,0.44661212,0.12795652,0.07760955,0.34782186
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.24902599,0.2821834,0.21976466,0.24902599
What is the optimal span of control?,2,5,7,None of the above,D,False,0.024582583,0.49375442,0.43573675,0.045926318
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,False,0.60365707,0.22207303,0.092573814,0.0816961
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,False,0.17343885,0.36717004,0.17343885,0.2859523
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,False,0.5930447,0.11677743,0.042960014,0.2472178
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,False,0.38495463,0.26457518,0.085894994,0.26457518
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,0.036329795,0.059897706,0.076910175,0.8268623
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,False,0.31397015,0.51764923,0.037498385,0.13088222
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,False,0.40148848,0.24351507,0.27593875,0.07905777
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,True,0.13470043,0.7751475,0.026524087,0.06362798
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.083830364,0.9012613,0.006072651,0.008835655
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,True,0.022874666,0.14916156,0.07045893,0.7575049
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,False,0.4734044,0.19734432,0.10563081,0.2236204
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,False,0.4792569,0.199784,0.12117512,0.199784
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,True,0.15022087,0.52432233,0.19288741,0.13256945
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.59413546,0.19288754,0.08040749,0.13256955
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,False,0.5850578,0.3548555,0.022685152,0.037401494
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.09473949,0.89886326,0.0053448365,0.0010524606
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,True,0.006470305,0.010667729,0.022583583,0.9602784
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,False,0.17163265,0.41172534,0.28297442,0.13366765
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,False,0.27014005,0.3468667,0.23839776,0.14459555
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,False,0.018072028,0.59846336,0.3629864,0.02047829
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,True,0.44375566,0.02503498,0.50284106,0.02836835
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,False,0.8462206,0.10106664,0.032811534,0.019901201
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,False,0.3412776,0.16120812,0.059305154,0.43820912
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,False,0.08857544,0.1288765,0.50971645,0.27283156
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,True,0.08591652,0.09735618,0.18188527,0.634842
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.04049944,0.2330582,0.4933842,0.2330582
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,False,0.02920951,0.070069976,0.31403184,0.5866887
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.032724816,0.10079954,0.8439842,0.022491416
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,0.067764826,0.09859724,0.8255446,0.008093354
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,True,0.16404583,0.18588826,0.077489756,0.57257617
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.82422286,0.08687245,0.036213826,0.052690804
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,False,0.07063182,0.11645217,0.40645802,0.40645802
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,False,0.39558002,0.2718779,0.060664162,0.2718779
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,False,0.36891085,0.25354847,0.22375575,0.15378492
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,True,0.1543068,0.22451505,0.53858364,0.08259448
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.3414986,0.14235781,0.49687755,0.019266034
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,True,0.33595857,0.12359226,0.10906978,0.43137935
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.7693515,0.13369325,0.033802945,0.06315222
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.9755931,0.015768994,0.003518538,0.005119443
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,False,0.53551245,0.32480472,0.034234162,0.105448656
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,False,0.04716038,0.028604217,0.7377125,0.18652293
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,True,0.31132808,0.35278094,0.14706098,0.18883003
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,False,0.6109589,0.120304935,0.093693584,0.17504266
