0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptalpaca_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptalpaca_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptalpaca_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptalpaca_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptalpaca_choiceD_probs
According to Belbin (1981) an extroverted and enthusiastic person fits with what role?,Co-ordinator,Shaper,Resource investigator,Implementer,C,False,0.17399187,0.4173848,0.22341,0.18521339
Which is not a recognised form of business continuity planning?,Contingency planning,Scenario planning,Financial planning,Building planning,D,False,0.21848543,0.20524806,0.38345385,0.1928127
What is the term for an organisation that adapts to changes in the environment by quickly responding to shifts in supply and demand conditions?,Opportunistic organisation,Enterprising organisation,International organisation,Agile organisation,D,True,0.027842717,0.0096221855,0.040510915,0.92202413
Which of these is not part of the recognised challenges for modern managers?,Micro-managing the workforce,Managing communications,Managing change,Managing the learning organisation,A,True,0.44480917,0.19738287,0.11971877,0.2380892
To what does emotional intelligence refer?,How people view and understand the world.,How people view and understand themselves.,How people view and understand others.,How people view and understand themselves and others.,D,True,0.11067727,0.11067727,0.28262433,0.49602112
Of what is individual freedom to schedule work an example?,Job design,Job enrichment,Job rate,Job planning,B,False,0.32071686,0.32071686,0.15149592,0.20707037
What are workers primarily motivated by according to the instrumental approach?,Peer recognition,Promotion,Greater freedom,Economic reward,D,True,0.08204093,0.03640544,0.0529696,0.828584
Which is not a characteristic of corporate social responsibility?,Product safety,Consumer rights,Environmental policies,Price-fixing,D,True,0.08521653,0.07520333,0.08005352,0.75952667
Who was a major protagonist of utilitarianism?,John Stuart Mill,Thomas Hobbes,Karl Marx,Adam Smith,A,True,0.4574074,0.3143712,0.15807576,0.0701457
As what is ensuring that one individual does not carry the burden of a whole work task referred to?,Work specialisation,Work design,Work schedule,Work shift,A,False,0.36594465,0.5324463,0.07670617,0.024902847
How do you describe a work group that comprises workers with demarcated tasks and distant line managers?,Dependent,Independent,Interdependent,Collaborative,B,False,0.07711273,0.11943452,0.60653853,0.19691423
Specialisation is a feature of which organisational structure?,Matrix,Divisional,Multi-divisional,Functional,D,False,0.22638966,0.37325343,0.21267341,0.18768361
Which one is not an element in the primary activities of a value chain?,Procurement,Inbound logistics,Outbound logistics,Service,A,False,0.18315744,0.09803711,0.11825533,0.6005501
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,Indoctrination,Brainwashing,Propaganda,Socialisation,D,False,0.10419442,0.07161171,0.41209692,0.41209692
When does an acquisition take place?,Two equal partners decide to work together.,Two equal partners share resources.,Two unequal partners join together.,Two unequal partners become one after a buyout.,D,True,0.06882755,0.11347744,0.3960752,0.42161983
Who of these is the entrepreneur?,Barack Obama,James Dyson,Damien Hirst,Mo Farah,B,True,0.14994241,0.63128114,0.18086508,0.037911378
Which of these is not an advantage of a virtual team?,Team members can be recruited for their specific skills or experience.,No overhead costs associated with physical buildings.,Conflict can be resolved easily using face-to-face meetings.,Low transport or commuting costs.,C,True,0.12538029,0.11064772,0.67779946,0.086172536
What is the richest form of information?,Telephone,Face-to-face,E-mail,Video conference,B,True,0.15847991,0.35714,0.335502,0.1488781
What is the purpose of a 'quality circle'?,Bring together managers and workers to find improvements.,Bring together managers and workers to discuss output.,Bring together managers and workers to review quality of work.,Bring together managers and workers to review targets.,A,False,0.21887735,0.23299372,0.52505946,0.023069503
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,True,0.021148378,0.9572486,0.01986706,0.0017359646
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,True,0.181161,0.28058764,0.49244663,0.045804676
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,True,0.10052102,0.84165215,0.05054514,0.007281718
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,0.04970859,0.9379323,0.011806825,0.0005522126
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,True,0.79787725,0.13865028,0.047916252,0.01555613
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,True,0.094994664,0.083832495,0.7471909,0.07398192
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.054601684,0.85411406,0.074631654,0.016652573
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,True,0.85961324,0.09060257,0.04279762,0.00698652
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,True,0.13033912,0.21489288,0.6218131,0.032954887
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,False,0.13094062,0.07941949,0.20280479,0.5868351
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,False,0.24802315,0.40892103,0.2329962,0.110059604
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.16986239,0.4074787,0.26308802,0.15957095
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,False,0.17076454,0.219266,0.24846093,0.36150852
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.14317712,0.7271134,0.11150646,0.018202929
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.93366766,0.059687376,0.005551791,0.0010932124
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,True,0.19372228,0.19372228,0.5265917,0.08596373
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,False,0.12906581,0.14625071,0.5784328,0.14625071
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,False,0.16931696,0.48993486,0.23142883,0.10931925
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,True,0.36617628,0.22209714,0.34399077,0.067735806
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,False,0.17556556,0.30812714,0.3956431,0.12066433
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,False,0.17292733,0.4700652,0.18408017,0.17292733
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.16717438,0.51493335,0.27562398,0.042268302
What is the optimal span of control?,2,5,7,None of the above,D,True,0.13884802,0.18978272,0.29394123,0.37742803
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,True,0.12741244,0.12741244,0.17415217,0.5710229
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,False,0.26291054,0.20475495,0.14980191,0.3825326
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,False,0.21327947,0.14658469,0.39845848,0.24167728
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,True,0.24300532,0.51444227,0.14739019,0.09516225
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,0.012007331,0.005328221,0.028804088,0.9538604
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,True,0.09256298,0.06772052,0.11165226,0.7280642
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,True,0.2164619,0.5884044,0.17945321,0.015680447
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,True,0.0575858,0.9007935,0.037180185,0.00444054
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.07512822,0.91524905,0.008972785,0.00064998644
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,True,0.07291144,0.112927444,0.16430846,0.6498526
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,True,0.21710682,0.19159609,0.13168195,0.45961514
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,False,0.24363722,0.16744925,0.27607712,0.31283638
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,True,0.24485248,0.37923494,0.24485248,0.1310601
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.6926029,0.21123195,0.07770789,0.018457241
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,True,0.24152297,0.51130414,0.1464911,0.10068176
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,True,0.032534588,0.30867958,0.6534747,0.0053111254
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,True,0.013669218,0.0068733143,0.0211713,0.95828617
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,False,0.25683704,0.25683704,0.30980462,0.17652136
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,False,0.17112479,0.2064159,0.28213707,0.3403223
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,True,0.01662428,0.058024433,0.9076549,0.017696451
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,True,0.12616478,0.1724468,0.68204033,0.019347996
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,True,0.06259225,0.070926316,0.15015101,0.7163304
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,True,0.40164173,0.15728515,0.33297268,0.10810041
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,False,0.11371192,0.12885249,0.69657,0.060865603
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,False,0.18201439,0.26482937,0.3194452,0.23371111
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.13850996,0.312137,0.45415664,0.0951964
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,True,0.1119622,0.08191329,0.50177974,0.3043448
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.12045497,0.15466724,0.6117208,0.113156974
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,0.028608777,0.022280538,0.9473926,0.0017180906
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,True,0.15439165,0.0826399,0.11295535,0.65001315
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.2690921,0.4436579,0.23747298,0.04977704
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,True,0.020608146,0.033977088,0.34315646,0.6022583
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,True,0.21275358,0.5103693,0.15565385,0.12122333
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,False,0.29840124,0.28032202,0.28032202,0.14095476
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,True,0.14980185,0.29791656,0.46142218,0.09085941
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.19882505,0.11328709,0.23982878,0.44805914
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,True,0.13294043,0.058991957,0.13294043,0.6751272
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.52528316,0.233093,0.17053448,0.07108934
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.80000895,0.16769099,0.031019714,0.0012803364
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,False,0.15182032,0.68041146,0.086504616,0.081263565
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,True,0.009265418,0.004111504,0.041524723,0.94509834
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,True,0.32053408,0.3632127,0.13361849,0.18263482
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,False,0.25380594,0.41845524,0.16386943,0.16386943
