0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptvic_Tptvicuna_correct,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptvic_Tptvicuna_choiceA_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptvic_Tptvicuna_choiceB_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptvic_Tptvicuna_choiceC_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptvic_Tptvicuna_choiceD_probs
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,False,0.22210716,0.47020087,0.13471481,0.17297724
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,True,0.083604716,0.61775994,0.12164415,0.1769912
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,True,0.19861889,0.37106892,0.2550317,0.17528054
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.10408535,0.2829333,0.36329356,0.24968778
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,False,0.04766982,0.39913452,0.45227867,0.10091702
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,False,0.47728363,0.47728363,0.018506294,0.026926499
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,False,0.20524758,0.29863346,0.23257597,0.2635431
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.3997908,0.51334155,0.02555777,0.061309908
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.20425668,0.4324114,0.15907528,0.20425668
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.87278354,0.10423913,0.0024514692,0.020525903
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.07279536,0.6095081,0.2242255,0.093471095
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.6150673,0.3292218,0.039319936,0.016390989
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.2533478,0.473316,0.11967303,0.1536632
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,True,0.16094339,0.49574053,0.16094339,0.18237275
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.23832805,0.5045405,0.14455327,0.112578206
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.21175157,0.44827807,0.23994596,0.10002436
What kind of animal is a peregrine?,moose,cat,bird,fish,C,False,0.093276754,0.47369844,0.36891672,0.06410811
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.008524984,0.10385558,0.8695721,0.018047392
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.500902,0.34426457,0.08704372,0.06778971
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.5327079,0.3231037,0.07209418,0.07209418
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.3442644,0.44204423,0.1266478,0.08704367
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.165013,0.57595193,0.113411665,0.14562346
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.30375752,0.64305466,0.028253851,0.024933934
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.25145122,0.5323223,0.13459215,0.08163427
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,False,0.014647691,0.54965055,0.37776893,0.05793274
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.024573915,0.18157804,0.7181551,0.07569299
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.10097399,0.31102178,0.39935988,0.18864425
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.20143346,0.6204588,0.13844307,0.0396646
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.12765685,0.73461443,0.060300823,0.07742779
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.22899328,0.33318326,0.17834015,0.2594834
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.13779613,0.48095575,0.05069236,0.33055574
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,False,0.23509625,0.4392176,0.14259307,0.18309313
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,True,0.15661186,0.29258946,0.29258946,0.2582093
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.27361768,0.65637475,0.04754763,0.02245991
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.11079656,0.386718,0.16120805,0.34127745
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,True,0.19593963,0.5326191,0.11884339,0.15259793
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.15793742,0.3788722,0.2603948,0.20279567
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,False,0.39843497,0.5116006,0.06110198,0.028862532
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.2603948,0.3788722,0.15793742,0.20279567
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.04327694,0.41060016,0.46527094,0.080851965
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.053284205,0.7355657,0.047023144,0.1641269
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,False,0.4240917,0.48055884,0.05065053,0.04469894
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.1571011,0.42704505,0.122350454,0.2935035
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.36229172,0.5271313,0.08083821,0.029738713
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,True,0.17916435,0.29539207,0.23005158,0.29539207
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,False,0.30896604,0.3501044,0.240623,0.10030659
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.21987966,0.5976949,0.049061783,0.13336375
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,False,0.13714637,0.6964867,0.083183475,0.083183475
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.08286818,0.8909169,0.016317712,0.009897192
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,True,0.31590456,0.66876996,0.009539491,0.0057859938
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.11290064,0.30689573,0.39406192,0.18614167
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.12607722,0.38834518,0.34271342,0.14286421
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.1803582,0.29736042,0.14046311,0.38181832
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,False,0.0636214,0.3661159,0.28513134,0.28513134
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.20814733,0.4406479,0.20814733,0.14305742
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.60876346,0.3692337,0.018383063,0.00361984
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.3347401,0.42981482,0.09590465,0.13954043
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,True,0.0924363,0.6027604,0.15240169,0.15240169
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.40645802,0.40645802,0.07063182,0.11645217
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,True,0.22745046,0.70059675,0.04478765,0.027165083
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.38347927,0.33841926,0.09695874,0.18114278
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.29902378,0.55864996,0.06672122,0.07560505
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,True,0.07802442,0.5765268,0.3085926,0.036856126
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.06928249,0.8440335,0.032726727,0.053957254
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.07628606,0.30171722,0.43899596,0.18300074
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,True,0.15347132,0.3248988,0.36815858,0.15347132
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.06864382,0.21143787,0.06864382,0.6512745
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.065826856,0.3788074,0.26035026,0.29501548
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.06981151,0.85047823,0.037367407,0.042342816
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,True,0.20814733,0.4406479,0.20814733,0.14305742
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,False,0.2392814,0.57400626,0.14513151,0.041580874
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.30321166,0.49991152,0.09843841,0.09843841
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.020151937,0.97097474,0.0014598015,0.0074134837
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.12960954,0.5808696,0.100940004,0.18858075
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,False,0.15581894,0.47995612,0.2267152,0.13750973
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.08974952,0.85151976,0.02571367,0.033017002
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.07303383,0.42028067,0.4762404,0.030445028
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,False,0.32863423,0.4219747,0.09415528,0.15523581
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,True,0.20002012,0.4234426,0.17651713,0.20002012
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.16271265,0.44229883,0.2682678,0.12672074
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,True,0.18321861,0.4980398,0.20761387,0.111127704
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,False,0.30971658,0.39768398,0.14629976,0.14629976
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.44733927,0.44733927,0.036719844,0.0686017
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.12359226,0.33595857,0.10906978,0.43137935
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,False,0.23619488,0.34366152,0.23619488,0.18394876
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.24749918,0.31779525,0.31779525,0.11691034
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.111254565,0.6402258,0.16187444,0.08664514
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.018165007,0.19529222,0.77239573,0.014146921
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,True,0.1819148,0.56033707,0.07583337,0.1819148
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.16298708,0.4430448,0.18468855,0.20927955
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,False,0.16187446,0.6402259,0.08664515,0.11125458
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.009717819,0.0922001,0.8747702,0.023311837
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,True,0.14459555,0.3468667,0.27014005,0.23839776
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.038620412,0.8789965,0.043762658,0.038620412
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.0087243905,0.22500502,0.61162704,0.15464354
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,False,0.23626141,0.5667617,0.09848841,0.09848841
How many sides does a rhombus have?,4,6,8,10,A,False,0.30239597,0.30239597,0.052548543,0.34265953
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.11216422,0.23745167,0.30489397,0.34549013
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,0.23712595,0.73039937,0.02205615,0.010418587
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,False,0.11185279,0.44238636,0.20896852,0.23679237
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,False,0.05824248,0.15831947,0.48765832,0.29577973
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,False,0.17306343,0.32332504,0.25180578,0.25180578
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,True,0.08449057,0.33416668,0.37866044,0.20268233
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.1087498,0.552277,0.1087498,0.23022331
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,False,0.070264705,0.40434545,0.3568336,0.16855626
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,False,0.38297242,0.4917463,0.05873072,0.06655063
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.22332531,0.5357296,0.105491415,0.13545366
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,True,0.18058468,0.49088004,0.09666001,0.23187532
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,False,0.026429672,0.41342965,0.36485037,0.19529033
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.07837826,0.84264565,0.041952856,0.037023265
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.8335042,0.16412671,0.0016090417,0.0007600575
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.16344157,0.34600583,0.18520358,0.30534908
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.0027891197,0.99299544,0.00015735137,0.0040581455
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.19780713,0.7823424,0.011159514,0.008691039
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,False,0.7822965,0.19779553,0.01839785,0.0015101875
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,False,0.18437323,0.34445453,0.12671775,0.34445453
In British currency how many pence make a pound?,10,100,500,1000,B,True,0.2732453,0.65548146,0.017467989,0.053805195
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,True,0.20066792,0.6181007,0.1074098,0.073821604
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,False,0.11967303,0.473316,0.1536632,0.2533478
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.30586275,0.5042824,0.07733422,0.11252062
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.1488167,0.40452573,0.2780262,0.1686314
How many stars are on the American flag?,13,48,50,51,C,False,0.4437881,0.4437881,0.025036812,0.08738706
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,False,0.41151616,0.5283972,0.0337793,0.026307346
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,False,0.22352558,0.41760075,0.10558601,0.25328767
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,True,0.06681706,0.23321445,0.43570194,0.26426658
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,True,0.16075328,0.34031472,0.26503736,0.23389466
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.16699392,0.40059757,0.07888234,0.35352612
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.1966118,0.47164723,0.1351292,0.1966118
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,False,0.28293344,0.41166574,0.055712897,0.2496879
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.25176963,0.603964,0.07213321,0.07213321
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,False,0.13351421,0.46601036,0.28264958,0.11782587
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.16770889,0.51657975,0.16770889,0.14800258
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,True,0.15619406,0.54517084,0.121644065,0.17699106
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,True,0.20767382,0.34239623,0.26665846,0.1832715
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,False,0.0899374,0.517554,0.115481906,0.27702668
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.18116063,0.2986834,0.085574225,0.43458176
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,True,0.07207326,0.46997666,0.17289476,0.28505525
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.1640185,0.5724808,0.1640185,0.099482246
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,False,0.17343885,0.36717004,0.17343885,0.2859523
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.009766514,0.15277399,0.15277399,0.6846855
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.093441255,0.326142,0.10588281,0.47453383
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,True,0.20284933,0.3789724,0.12303433,0.29514402
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,False,0.23046763,0.5528631,0.15839794,0.05827134
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,False,0.12419595,0.63071907,0.2047645,0.04032052
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,True,0.3579533,0.45962113,0.10255534,0.07987018
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,True,0.06262985,0.59421545,0.1502412,0.19291352
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.03453383,0.7859863,0.07310812,0.10637168
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,False,0.46179688,0.46179688,0.033452455,0.042953804
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,True,0.12354732,0.6274251,0.10903013,0.13999747
