0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptvic_Tptvicuna_correct,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptvic_Tptvicuna_choiceA_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptvic_Tptvicuna_choiceB_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptvic_Tptvicuna_choiceC_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptvic_Tptvicuna_choiceD_probs
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,False,0.26665846,0.34239623,0.20767382,0.1832715
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,0.1674825,0.51588243,0.21505179,0.10158327
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,False,0.15342069,0.3247916,0.3247916,0.19699608
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,True,0.20126146,0.48280114,0.17761262,0.13832484
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,False,0.19739848,0.32545507,0.2236818,0.25346467
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,True,0.048301447,0.314965,0.5884321,0.048301447
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,False,0.18688822,0.39564237,0.27192077,0.1455487
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.17596647,0.42212164,0.22594544,0.17596647
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,True,0.20425668,0.4324114,0.20425668,0.15907528
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.19608754,0.47038957,0.2517814,0.08174145
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.10507754,0.28563038,0.32366163,0.28563038
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.15073937,0.2816182,0.31911525,0.24852721
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,True,0.30689594,0.44653094,0.18614179,0.06043139
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,False,0.2617501,0.2617501,0.29660174,0.17989805
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.16388723,0.64818656,0.12763551,0.060290746
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.18785562,0.3509605,0.2733283,0.18785562
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.14357257,0.50111747,0.26822886,0.08708116
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.14124875,0.49300656,0.2990236,0.06672118
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.19600013,0.36617643,0.28517848,0.15264504
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,True,0.111350134,0.38865015,0.44039834,0.059601434
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,False,0.1617928,0.38812074,0.26675123,0.18333524
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.2848873,0.41450858,0.19579999,0.10480418
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.3583276,0.27906582,0.24627472,0.116331935
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.13584025,0.41841742,0.3258638,0.119878605
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.12359227,0.4313794,0.33595863,0.109069794
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.3939045,0.30677313,0.23891516,0.060407214
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.0768489,0.26822904,0.5678409,0.087081224
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.0490422,0.5974563,0.3197953,0.033706177
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.34366152,0.23619488,0.23619488,0.18394876
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.2202994,0.3632123,0.28287002,0.13361834
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,0.16344157,0.34600583,0.30534908,0.18520358
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,0.34611315,0.34611315,0.16349226,0.14428142
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.057056896,0.3283398,0.54134077,0.073262505
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.1959358,0.2850849,0.32304353,0.1959358
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.33397776,0.37844637,0.22953933,0.058036633
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.08845635,0.39643383,0.34985164,0.1652582
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,True,0.059666153,0.38907218,0.38907218,0.16218941
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.2594834,0.33318326,0.22899328,0.17834015
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.022547007,0.18878378,0.6589201,0.12974906
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.24000832,0.3081768,0.24000832,0.21180661
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,True,0.1452537,0.4474129,0.3075021,0.09983132
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,True,0.11017012,0.20582488,0.3845315,0.29947343
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.1723843,0.32205626,0.28421366,0.22134583
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,True,0.13641885,0.42019966,0.28879872,0.15458283
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.17686196,0.29159608,0.4242698,0.1072722
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.3433711,0.4408972,0.18379329,0.031938486
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.18057002,0.55619484,0.20461266,0.0586225
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.3287146,0.2900896,0.22592203,0.15527378
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.27593875,0.40148848,0.24351507,0.07905777
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.15950817,0.3376788,0.29800048,0.20481254
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.2777126,0.4578707,0.14864884,0.115767844
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.2122445,0.34993201,0.27252734,0.16529618
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.15837798,0.48783854,0.2304386,0.1233449
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.19215041,0.35898423,0.31680247,0.13206293
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.1686314,0.40452573,0.2780262,0.1488167
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,True,0.1488167,0.40452573,0.2780262,0.1686314
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.18688822,0.39564237,0.27192077,0.1455487
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.19305666,0.24788967,0.40870097,0.15035269
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.27516553,0.3118034,0.3118034,0.101227745
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,False,0.20481254,0.3376788,0.29800048,0.15950817
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.32214925,0.32214925,0.22140972,0.13429178
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,True,0.23499885,0.3017445,0.3017445,0.1615122
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.15347132,0.36815858,0.3248988,0.15347132
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.15039802,0.3607861,0.31839263,0.17042328
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,False,0.1621879,0.3030069,0.26740265,0.26740265
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,False,0.24441656,0.45663023,0.24441656,0.054536704
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.06943777,0.3111985,0.45279115,0.16657256
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.19994426,0.37354502,0.22656651,0.19994426
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,True,0.11607089,0.3575235,0.3575235,0.16888215
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.35628748,0.24487257,0.35628748,0.04255247
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.23163532,0.38190207,0.26247722,0.12398545
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.219266,0.36150852,0.24846093,0.17076454
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.10588282,0.4745339,0.32614207,0.09344126
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,False,0.13716908,0.29038692,0.3728642,0.19957982
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.30283302,0.34315476,0.2672492,0.086763114
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.10730397,0.3305195,0.42439544,0.13778102
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.33619508,0.261829,0.261829,0.14014696
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.21951321,0.41010463,0.21951321,0.15086907
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,True,0.20866026,0.30359888,0.30359888,0.18414204
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.23012061,0.33482352,0.29548073,0.1395752
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.099067375,0.3457791,0.39181906,0.16333447
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.3456577,0.3456577,0.20965199,0.099032596
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.25173718,0.47030693,0.17301625,0.10493966
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.30595216,0.34668922,0.27000183,0.07735682
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,True,0.14253695,0.23500371,0.3874556,0.23500371
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.101536326,0.27600434,0.45505422,0.1674051
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.19159609,0.21710682,0.45961514,0.13168195
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.21951321,0.41010463,0.21951321,0.15086907
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.16800869,0.45669493,0.2444512,0.1308453
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.26257905,0.43291965,0.18046775,0.12403356
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.3690059,0.28738207,0.22381338,0.11979867
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,False,0.34600583,0.30534908,0.16344157,0.18520358
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.1617928,0.38812074,0.26675123,0.18333524
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,True,0.19090936,0.4041551,0.3147563,0.0901792
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.21212037,0.34972736,0.34972736,0.08842492
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,True,0.21049342,0.39325345,0.21049342,0.18575977
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.42089215,0.28927466,0.22528735,0.06454591
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,True,0.14876276,0.35686332,0.21644855,0.27792543
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,True,0.25641757,0.4227611,0.19969821,0.12112309
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.33620113,0.33620113,0.2039163,0.123681486
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.24852721,0.31911525,0.2816182,0.15073937
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.26982117,0.39258745,0.21013694,0.12745449
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.18877034,0.31122968,0.31122968,0.18877034
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,True,0.18614168,0.39406195,0.30689576,0.112900645
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,True,0.06333885,0.3216612,0.3644899,0.25051
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.19517916,0.36464268,0.32179603,0.11838214
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.19652873,0.41605133,0.2523479,0.13507208
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.06394464,0.32473767,0.32473767,0.28658
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.1803582,0.29736042,0.38181832,0.14046311
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.16759048,0.21519046,0.40202868,0.21519046
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,True,0.2263891,0.25653246,0.29068935,0.2263891
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,True,0.17834015,0.2594834,0.33318326,0.22899328
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,True,0.044613905,0.29091918,0.37354764,0.29091918
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.14007446,0.55400527,0.23094375,0.07497646
