0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptalpaca_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptalpaca_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptalpaca_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptalpaca_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptalpaca_choiceD_probs
"What is the percentage of children aged 13-15 in China who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",9%,19%,39%,59%,B,True,0.1308453,0.45669493,0.2444512,0.16800869
The percentage of children in Ethiopia (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,18%,38%,58%,78%,B,True,0.20866026,0.30359888,0.30359888,0.18414204
"As of 2018, about what percentage of people from Tunisia say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",24%,39%,54%,69%,A,False,0.17968169,0.23071587,0.43103397,0.15856855
"As of 2015, the global fertility rate was about",1.5 children per woman,2.5 children per woman,3.5 children per woman,4.5 children per woman,B,False,0.8476035,0.11471066,0.025595408,0.012090414
What is the median international income as of 2020?,$300 ,"$1,000 ","$10,000 ","$30,000 ",C,True,0.09936737,0.18564269,0.50462914,0.21036072
Before being reelected for a third term as president how many Americans approved of running a third time?,20%,40%,60%,80%,C,False,0.16292238,0.2091965,0.23705068,0.3908305
"As of 2019, about what percentage of Italians say it is very important to have free media in our country without government/state censorship?",41%,56%,71%,86%,B,False,0.18515001,0.18515001,0.3919626,0.23773733
Public spending on education in the world is about what percentage of global GDP as of 2017?,1%,2%,4%,8%,C,True,0.10558601,0.25328767,0.41760075,0.22352558
"As of 2013, which of the following countries had the highest per capita rate of homelessness?",US,Chile,Ireland,Spain,A,True,0.6319849,0.2634505,0.045780834,0.058783755
"Overall, the growth rate of average incomes in less developed countries between 1960 and 1995",was approximately zero,exceeded that of high income countries,exceeded that of Britain during the industrial revolution,was approximately 3.0% per year,C,False,0.02795909,0.43735376,0.30058855,0.23409861
"As of 2015, about what percentage of the world’s land area is forested?",15%,30%,45%,60%,B,True,0.13504337,0.41596285,0.3670859,0.08190794
The greatest population growth rate has taken place,"in Africa, which is the poorest region of the world with the lowest overall economic growth.","in Asia, which is the poorest region of the world with a steady overall economic growth.","in Asia, which is the poorest region of the world with the lowest overall economic growth.","in Africa, which is the poorest region of the world with a steady overall economic growth.",C,True,0.20582488,0.11017012,0.3845315,0.29947343
The global HIV/AIDS death rate is highest for which of these age groups?,Under 5,14-May,15-49,over 50,C,True,0.2752316,0.13001022,0.5826653,0.0120928325
"As of 2015, agriculture made up about what percentage of total US GDP?",1%,3%,9%,20%,A,False,0.050861686,0.20116186,0.5468146,0.20116186
"As of 2017, what percentage of Indians live in urban areas?",19%,34%,49%,64%,B,False,0.10846834,0.334106,0.3785917,0.17883405
"Consider the following statements: (1) As countries get richer, the population tends to report higher average life satisfaction. (2) Important life events such as marriage or divorce do affect our happiness, but have surprisingly little long-term impact. Which of these statements is True/False, as of 2020?","True, True","True, False","False, True","False, False",A,True,0.3918841,0.3458365,0.18511294,0.07716655
"At its peak, what was the approximate difference in approval of school desegration from the South and the rest of the U.S.?",80%,40%,-40%,-80%,B,False,0.23745169,0.304894,0.34549016,0.11216423
"As of 2013, share of people in the United States who think political parties are corrupt is",36%,56%,76%,96%,C,False,0.3882259,0.30235064,0.18338493,0.12603849
Which of the following countries invested the largest fraction of its GDP in renewable energy in 2015?,China,Japan,Chile,India,C,False,0.872114,0.03381553,0.05575238,0.038318016
"As of 2020, about how much do you need to make annually to be among the richest one percent in the world?","$150,000 ","$75,000 ","$35,000 ","$15,000 ",C,False,0.3940555,0.23900674,0.23900674,0.12793109
In 1943 how many Americans believed in the Holocaust?,30%,50%,70%,90%,B,False,0.28517848,0.15264504,0.19600013,0.36617643
Which of the following countries emitted the most CO2 in 2017?,Canada,Russia,Iran,Japan,D,True,0.2950037,0.03523317,0.045240287,0.62452286
"At the time of independence, there were already hundreds of thousands of university graduates in ____, but hardly any at all in ____.","India, Congo","India, South Korea","Congo, South Korea","South Korea, India",A,False,0.3258638,0.41841742,0.13584025,0.119878605
"As of 2013, share of people in the India who think political parties are corrupt is",26%,46%,66%,86%,D,False,0.11727359,0.17063208,0.46382606,0.24826822
"As of 2019, about what percentage of French people say God plays an important role in their life?",11%,31%,51%,71%,B,False,0.2821834,0.24902599,0.24902599,0.21976466
"As of 2017, the share of GDP spent on the military by the United States is about",1%,3%,6%,10%,B,True,0.07476521,0.6260015,0.20323291,0.09600044
"As of 2017, the share of global deaths by suicide is about",0.70%,1.40%,2.80%,5.60%,B,True,0.23679237,0.44238636,0.20896852,0.11185279
Many countries that became independent after World War II found that the legacy of colonialism hindered their economic development. The list of hindrances included,artificial political boundaries that covered diverse ethnic groups with little in common,inadequate access to higher education and training for nationals under the colonial administration,control of domestic commerce by foreign minority groups which had been brought in by the colonial power,all of the above,D,True,0.028764764,0.009338551,0.009338551,0.95255816
Which of the following mental disorders is most prevalent in the world?,Bipolar disorder,Schizophrenia,Alcohol use disorders,Anxiety disorders,D,False,0.07733422,0.5042824,0.11252062,0.30586275
"As of 2017, how many people in the world have some access to electricity?",60%,70%,80%,90%,C,True,0.19652873,0.2523479,0.41605133,0.13507208
Before Nixon resigned how many believed he should be removed from office?,79%,98%,33%,57%,D,False,0.3757868,0.25827426,0.25827426,0.10766473
