0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_choiceD_probs
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,False,0.58167505,0.11453861,0.061308097,0.24247824
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.22643088,0.09439044,0.19982454,0.47935417
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,True,0.33065623,0.20055315,0.17698753,0.2918031
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,False,0.6694012,0.21732275,0.033327524,0.079948574
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,True,0.6525594,0.08831431,0.047271248,0.21185501
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,True,0.46067965,0.0907132,0.13198693,0.3166202
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.30900928,0.12881424,0.16540074,0.39677578
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.83394265,0.04151956,0.036640882,0.087896906
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,True,0.28287002,0.2202994,0.13361834,0.3632123
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.744605,0.037071697,0.12939295,0.08893039
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.5982184,0.071447,0.08096005,0.24937452
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.23569204,0.16198862,0.16198862,0.44033068
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.3815747,0.14037348,0.09647719,0.3815747
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.75679356,0.10242087,0.07039277,0.07039277
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.16921322,0.022900518,0.5906122,0.21727408
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.046250846,0.036020197,0.8198159,0.09791304
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.6216065,0.04502903,0.07424031,0.25912416
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,False,0.30235064,0.18338493,0.12603849,0.3882259
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.6235092,0.065717384,0.10834966,0.20242381
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.16094339,0.18237275,0.16094339,0.49574053
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.44154376,0.14334826,0.111639746,0.3034683
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,True,0.29884556,0.181259,0.181259,0.3386364
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,0.16292238,0.2091965,0.3908305,0.23705068
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,False,0.15523589,0.050397713,0.37239152,0.42197487
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,False,0.22787347,0.13821225,0.25821447,0.37569985
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.60615474,0.1352514,0.1053339,0.15325992
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,False,0.26531857,0.20663032,0.1420148,0.38603625
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,0.45669493,0.16800869,0.1308453,0.2444512
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.15581904,0.0736037,0.22671536,0.54386187
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.38347927,0.18114278,0.09695874,0.33841926
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.37838894,0.10841025,0.08442999,0.42877084
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.770696,0.118190065,0.029883126,0.08123076
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,True,0.24441451,0.089915074,0.1482449,0.51742554
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.43598574,0.23336636,0.097281575,0.23336636
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.6011604,0.13413702,0.043547917,0.22115456
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.7783519,0.10533848,0.04391161,0.07239801
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.30866742,0.11355239,0.12867172,0.44910842
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,False,0.102846056,0.029465886,0.40676403,0.46092403
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,False,0.1404179,0.18030016,0.12391837,0.5553636
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.41841742,0.13584025,0.119878605,0.3258638
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.2941415,0.1389426,0.1389426,0.42797336
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.6883399,0.11961554,0.05650238,0.13554217
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.2952048,0.095838964,0.22990572,0.37905046
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.5635696,0.11097344,0.14249271,0.18296427
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.40771163,0.16995949,0.0625246,0.35980424
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.22190745,0.056106992,0.118778504,0.603207
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.34302142,0.4990932,0.059608184,0.09827728
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.6565705,0.2415388,0.03268872,0.06920202
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.37569985,0.22787347,0.13821225,0.25821447
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.28643653,0.09299232,0.25277933,0.36779177
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.24026531,0.16513178,0.14572828,0.44887468
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.3067599,0.08788818,0.09959036,0.50576156
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.23910241,0.1279823,0.18621314,0.4467021
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.8627247,0.0486716,0.033451468,0.055152144
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,True,0.44628197,0.047037773,0.112837754,0.39384246
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.109115705,0.07499405,0.26175496,0.55413526
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.9051685,0.06557019,0.014630686,0.014630686
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.6760898,0.24871956,0.026214847,0.048975784
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.46183047,0.1499344,0.070824,0.31741112
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.519169,0.062005892,0.062005892,0.35681927
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,False,0.34966087,0.11351826,0.18715999,0.34966087
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,False,0.2570327,0.2570327,0.1558982,0.3300365
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.27847788,0.09040854,0.3155568,0.3155568
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,False,0.4313794,0.109069794,0.12359227,0.33595863
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.072133236,0.038610134,0.28529245,0.60396415
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.2816182,0.24852721,0.15073937,0.31911525
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.34549016,0.304894,0.11216423,0.23745169
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.33248794,0.15705618,0.17796798,0.33248794
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,False,0.31304345,0.06984943,0.2151514,0.40195572
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,False,0.5157889,0.10156486,0.06980444,0.3128418
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.5014155,0.1267777,0.16278577,0.20902108
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.5635019,0.18294227,0.046255052,0.20730077
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,False,0.58383,0.14761534,0.0790128,0.18954185
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,False,0.34952042,0.34952042,0.060737543,0.24022163
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.13429491,0.049404338,0.6820058,0.13429491
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.15571915,0.039371967,0.1070241,0.6978848
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.3297627,0.08337707,0.10705828,0.4798019
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.21519046,0.21519046,0.16759048,0.40202868
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.44403386,0.16335094,0.087435454,0.30517972
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,True,0.18564269,0.09936737,0.21036072,0.50462914
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.64568865,0.05300135,0.032146946,0.26916307
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.15407519,0.0824705,0.15407519,0.6093792
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,False,0.28661776,0.10544079,0.13538864,0.4725528
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.34012115,0.08599609,0.23376162,0.34012115
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.22469147,0.28850955,0.19828953,0.28850955
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.14604998,0.053728785,0.4498656,0.35035568
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.39948612,0.14696273,0.10100591,0.35254526
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.35909978,0.13210543,0.14969505,0.35909978
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,True,0.30346826,0.11163973,0.14334825,0.4415437
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.03368575,0.026234489,0.86876696,0.07131273
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.49264666,0.10992433,0.058838256,0.33859077
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.24907061,0.46532515,0.091627955,0.19397637
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.10705828,0.08337707,0.4798019,0.3297627
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,True,0.46284124,0.31810585,0.048783105,0.17026979
How many sides does a rhombus have?,4,6,8,10,A,True,0.51715434,0.07930819,0.04810285,0.35543463
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.1102435,0.045956325,0.12492225,0.7188779
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,False,0.42971405,0.42971405,0.06589878,0.07467311
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,0.37668884,0.074174434,0.06545871,0.48367804
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,True,0.23880467,0.12782294,0.12782294,0.5055495
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,True,0.3376788,0.15950817,0.20481254,0.29800048
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,False,0.5602457,0.16051309,0.0973561,0.18188514
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.18522377,0.18522377,0.18522377,0.44432873
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,True,0.13497013,0.06375537,0.19638038,0.60489416
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.45527646,0.14780663,0.04234731,0.35456967
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.26924953,0.077141285,0.20969173,0.44391742
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.3567043,0.21635209,0.07023924,0.3567043
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,0.11390649,0.18780005,0.18780005,0.51049346
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.2935036,0.48390564,0.06548951,0.15710115
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.82774127,0.06794514,0.036368415,0.06794514
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,True,0.30534908,0.18520358,0.16344157,0.34600583
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,False,0.4449999,0.26990607,0.04690264,0.23819129
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.29800048,0.3376788,0.15950817,0.20481254
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,False,0.33075425,0.13787888,0.33075425,0.20061259
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,False,0.3584609,0.09063311,0.09063311,0.4602729
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.4515195,0.08890946,0.061106518,0.39846456
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,False,0.13348038,0.15125309,0.2493742,0.46589231
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,True,0.3075021,0.1452537,0.09983132,0.4474129
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.34549016,0.23745169,0.11216423,0.304894
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,True,0.41841742,0.13584025,0.119878605,0.3258638
How many stars are on the American flag?,13,48,50,51,C,False,0.41807723,0.06411422,0.04406502,0.4737436
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,True,0.19472733,0.071636185,0.13383402,0.59980243
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,False,0.35877785,0.0485553,0.13198699,0.46067986
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,False,0.23994596,0.10002436,0.21175157,0.44827807
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.33631593,0.123723716,0.1588644,0.3810959
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.27828377,0.13145195,0.13145195,0.4588124
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.2682678,0.16271265,0.12672074,0.44229883
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,True,0.5372592,0.07271013,0.064166464,0.3258642
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.29164848,0.083558686,0.20044687,0.42434603
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,False,0.27094764,0.21101423,0.21101423,0.30702388
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.19149719,0.11614892,0.10250106,0.58985287
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,False,0.31366983,0.089867905,0.07930815,0.5171541
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,False,0.3023506,0.12603849,0.18338493,0.38822588
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,True,0.28517848,0.19600013,0.15264504,0.36617643
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.052832507,0.022023866,0.09870412,0.8264395
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,False,0.26724917,0.302833,0.08676311,0.34315473
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.45961514,0.13168195,0.19159609,0.21710682
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,True,0.32160798,0.118312955,0.092142224,0.4679368
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.019483691,0.013390931,0.028348602,0.9387768
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.23453917,0.086282134,0.18265928,0.49651942
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.5354728,0.10544085,0.07246836,0.28661796
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,False,0.47305864,0.119607955,0.082205266,0.32512814
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,True,0.2267152,0.15581894,0.47995612,0.13750973
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,False,0.33318326,0.17834015,0.22899328,0.2594834
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,False,0.15370457,0.1356438,0.17417008,0.5364816
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.14286421,0.38834518,0.12607722,0.34271342
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,False,0.57257617,0.18588826,0.077489756,0.16404583
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,False,0.30346826,0.11163973,0.14334825,0.4415437
Each year in pro baseball the player voted as the best fielder at his position wins what?,a brand new car,the Gold Glove,the Silver Bat,the Brass Baseball,B,False,0.6253873,0.23006713,0.021399576,0.123146065
