0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_choiceD_probs
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,False,0.3128364,0.24363723,0.16744927,0.27607715
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,False,0.46667352,0.19453846,0.055736206,0.2830518
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,0.2586971,0.6205821,0.01287977,0.107841
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,True,0.6832,0.11872236,0.0635475,0.13453005
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,False,0.5971291,0.15097788,0.08081263,0.17108035
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.19149719,0.58985287,0.11614892,0.10250106
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,True,0.67629987,0.19376317,0.02622299,0.103713945
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,False,0.42797336,0.1389426,0.1389426,0.2941415
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,False,0.34508947,0.1438547,0.06795215,0.44310364
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,False,0.3789724,0.20284933,0.12303433,0.29514402
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.5303556,0.10443321,0.043534238,0.3216769
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,False,0.22866105,0.0841197,0.13868994,0.5485293
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.23516482,0.49784395,0.059458982,0.20753223
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.64590573,0.11224159,0.032157753,0.20969489
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,False,0.30689576,0.18614168,0.112900645,0.39406195
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,True,0.23071584,0.15856852,0.17968166,0.4310339
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,False,0.5290912,0.17177075,0.04921315,0.24992497
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,False,0.35254526,0.14696273,0.10100591,0.39948612
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,True,0.31839263,0.17042328,0.15039802,0.3607861
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,True,0.40945718,0.07115299,0.055414006,0.4639758
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.49708933,0.14241847,0.12568386,0.23480837
What is the optimal span of control?,2,5,7,None of the above,D,True,0.2207728,0.1948313,0.17193802,0.41245788
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,True,0.3457791,0.16333447,0.099067375,0.39181906
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,False,0.25145122,0.13459215,0.08163427,0.5323223
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,True,0.3347401,0.13954043,0.09590465,0.42981482
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,False,0.4666435,0.22042678,0.063153334,0.24977629
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,0.15399705,0.049995523,0.10584053,0.6901669
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,False,0.5374781,0.13589574,0.038934782,0.2876913
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,False,0.55726045,0.14089751,0.09683735,0.20500466
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,False,0.52792567,0.28257826,0.03824281,0.15125324
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,False,0.5631421,0.34156296,0.028037194,0.06725774
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,True,0.21096605,0.3069538,0.08794373,0.39413646
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,True,0.35389706,0.13019145,0.114893556,0.4010179
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,False,0.3075021,0.1452537,0.09983132,0.4474129
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,False,0.28669626,0.25300857,0.13542572,0.32486942
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.6266604,0.15844457,0.03535376,0.17954122
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,False,0.64582396,0.14410281,0.04678333,0.16328987
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.54998827,0.25979605,0.051156882,0.13905881
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,True,0.35317263,0.07880347,0.054160774,0.51386315
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,True,0.31597686,0.24608302,0.07989146,0.35804868
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,True,0.3632936,0.24968779,0.104085356,0.28293332
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,False,0.29038695,0.37286422,0.19957983,0.13716908
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,False,0.6093792,0.0824705,0.15407519,0.15407519
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,True,0.36231947,0.09160871,0.0808444,0.4652274
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,True,0.6708971,0.11658444,0.042889018,0.16962935
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,False,0.30758184,0.14529137,0.23954497,0.30758184
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,True,0.22693731,0.1071976,0.121470794,0.5443943
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.44229883,0.16271265,0.12672074,0.2682678
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,False,0.28967342,0.05704008,0.17569582,0.47759074
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.23832364,0.27005607,0.3060136,0.18560664
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,0.2723227,0.16517207,0.44898424,0.113520995
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,False,0.5042824,0.11252062,0.07733422,0.30586275
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.75678533,0.062120724,0.012232295,0.16886164
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,True,0.14647871,0.061061412,0.21312527,0.57933456
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,False,0.66832596,0.10249111,0.03770437,0.1914786
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,False,0.41803718,0.11976966,0.0932767,0.3689165
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,False,0.3632936,0.24968779,0.104085356,0.28293332
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.44670215,0.12798232,0.23910244,0.18621315
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,False,0.58383,0.14761534,0.0790128,0.18954185
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.50535595,0.127774,0.060356162,0.30651388
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.74642843,0.06942866,0.037162483,0.14698048
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,False,0.5835536,0.14754546,0.025639556,0.24326134
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,True,0.09012769,0.048241876,0.4039243,0.45770618
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,False,0.31444588,0.14853372,0.07950437,0.45751604
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,False,0.5200545,0.10240481,0.062111657,0.315429
