0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_choiceD_probs
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,False,0.3741825,0.10720508,0.09460815,0.42400432
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,False,0.69815254,0.13747439,0.05730785,0.10706516
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.48783854,0.15837798,0.1233449,0.2304386
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.5759519,0.14562345,0.11341165,0.16501299
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,False,0.46128368,0.21789497,0.10292631,0.21789497
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,True,0.34012115,0.34012115,0.08599609,0.23376162
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,True,0.26381654,0.14121081,0.16001281,0.43495992
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,True,0.4792569,0.199784,0.12117512,0.199784
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.43103397,0.17968169,0.15856855,0.23071587
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.37238014,0.22585997,0.17589992,0.22585997
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.4424194,0.12675528,0.12675528,0.30407012
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.4980398,0.20761387,0.111127704,0.18321861
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.3118034,0.3118034,0.101227745,0.27516553
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,False,0.3655293,0.13447072,0.13447072,0.3655293
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,True,0.37422344,0.09461851,0.050645635,0.4805124
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,True,0.35898423,0.19215041,0.13206293,0.31680247
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,True,0.47406983,0.15390794,0.17440055,0.1976217
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.4430448,0.18468855,0.16298708,0.20927955
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,False,0.42400432,0.10720508,0.09460815,0.3741825
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,True,0.43940422,0.20755985,0.08652382,0.26651213
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,False,0.45287284,0.16660261,0.16660261,0.21392198
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.4323369,0.20422149,0.06630101,0.2971405
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,False,0.23619486,0.18394874,0.23619486,0.3436615
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,False,0.4343997,0.20519587,0.09692767,0.26347673
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,True,0.2859523,0.17343885,0.17343885,0.36717004
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.28843936,0.09364255,0.19824126,0.41967678
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,False,0.3376788,0.20481254,0.15950817,0.29800048
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,False,0.30534908,0.16344157,0.18520358,0.34600583
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,True,0.5666417,0.20845583,0.09846756,0.12643485
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,True,0.48534,0.17854661,0.15756683,0.17854661
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.48473036,0.20206568,0.22897041,0.08423351
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,True,0.58202267,0.21411417,0.08925607,0.11460706
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,True,0.49787405,0.26649278,0.052475538,0.18315764
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,False,0.36871013,0.32538554,0.082270354,0.223634
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.2523479,0.41605133,0.13507208,0.19652873
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.6274808,0.2308373,0.045454558,0.0962273
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,True,0.23257595,0.20524755,0.29863343,0.26354307
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,False,0.29736042,0.14046311,0.1803582,0.38181832
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,True,0.3689165,0.11976966,0.0932767,0.41803718
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.41172534,0.13366765,0.17163265,0.28297442
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,False,0.43185985,0.26193625,0.07504599,0.23115793
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.6159436,0.15573493,0.10703495,0.12128649
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.71480685,0.15949497,0.08537151,0.040326644
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,False,0.4028737,0.16794273,0.11542525,0.31375834
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,False,0.31911525,0.24852721,0.15073937,0.2816182
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.47305864,0.119607955,0.082205266,0.32512814
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.47935417,0.09439044,0.19982454,0.22643088
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,True,0.36312568,0.13358647,0.09181255,0.4114753
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,False,0.32185984,0.22121082,0.09221439,0.36471498
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,False,0.3774575,0.12254251,0.12254251,0.3774575
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,True,0.3447859,0.23696765,0.20912322,0.20912322
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,True,0.5357296,0.105491415,0.13545366,0.22332531
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,False,0.15845901,0.10890718,0.17955758,0.55307627
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,False,0.26531857,0.1420148,0.20663032,0.38603625
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,False,0.5518871,0.1791715,0.06591351,0.20302792
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,True,0.1987147,0.10636432,0.08283661,0.6120844
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.37286422,0.19957983,0.13716908,0.29038695
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,True,0.5221146,0.16950579,0.09072991,0.21764973
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,False,0.42704505,0.1571011,0.122350454,0.2935035
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,True,0.44229883,0.16271265,0.12672074,0.2682678
A capacitor can store,charge,energy,Both of these,Neither of these,C,False,0.40863448,0.2808501,0.24784935,0.06266613
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,False,0.3588823,0.19209586,0.169524,0.27949783
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,True,0.36617643,0.19600013,0.15264504,0.28517848
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.3427134,0.1260772,0.1428642,0.38834515
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,True,0.27332827,0.1878556,0.1878556,0.35096046
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,True,0.3607861,0.31839263,0.15039802,0.17042328
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.3166202,0.13198693,0.0907132,0.46067965
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,False,0.2887987,0.13641883,0.1545828,0.4201996
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,True,0.43589458,0.20590201,0.124885894,0.23331757
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.29258946,0.2582093,0.29258946,0.15661186
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.4336343,0.18076567,0.20483434,0.18076567
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,True,0.29800048,0.3376788,0.15950817,0.20481254
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,False,0.20978633,0.07717608,0.20978633,0.50325125
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,False,0.24702439,0.14982787,0.08019708,0.52295065
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.43932247,0.18313685,0.11107811,0.26646256
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,False,0.33631596,0.15886441,0.12372373,0.38109592
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,True,0.44033074,0.16198863,0.16198863,0.23569207
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,True,0.44033074,0.16198863,0.16198863,0.23569207
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,True,0.715648,0.12436098,0.035630014,0.12436098
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,True,0.44033074,0.16198863,0.16198863,0.23569207
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.33101687,0.03953433,0.083694175,0.54575455
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,False,0.44229883,0.2682678,0.12672074,0.16271265
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.48783854,0.2304386,0.1233449,0.15837798
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,False,0.47164723,0.1966118,0.1351292,0.1966118
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,False,0.25328767,0.10558601,0.22352558,0.41760075
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.20425668,0.20425668,0.4324114,0.15907528
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.2700561,0.30601364,0.18560666,0.23832366
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,False,0.45775676,0.14861186,0.14861186,0.24501954
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,True,0.22495952,0.120412156,0.32731417,0.32731417
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,True,0.3441287,0.2087246,0.14345418,0.30369252
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,False,0.43589458,0.20590201,0.124885894,0.23331757
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,True,0.4905625,0.18046786,0.06639042,0.2625792
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,True,0.5367334,0.22374377,0.11976141,0.11976141
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,False,0.65541244,0.14624229,0.032631062,0.16571422
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,False,0.44154376,0.3034683,0.111639746,0.14334826
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.24613409,0.19168942,0.31604242,0.24613409
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,False,0.40252653,0.19014007,0.13068123,0.2766522
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,False,0.4424194,0.12675528,0.12675528,0.30407012
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,False,0.33873922,0.14120752,0.18131405,0.33873922
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,False,0.2739235,0.1141883,0.21333183,0.39855632
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,False,0.3074237,0.3074237,0.07772889,0.3074237
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,False,0.29807472,0.14080052,0.26305002,0.29807472
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,False,0.34031472,0.23389466,0.16075328,0.26503736
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.28421363,0.17238429,0.2213458,0.32205623
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,False,0.31483006,0.21637933,0.27783656,0.19095409
Sound travels in,solids,liquids,gases,All of these,D,True,0.16513176,0.14572826,0.2402653,0.44887465
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,False,0.16280685,0.05989329,0.20904814,0.5682517
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,True,0.5262387,0.1507699,0.10362254,0.21936892
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.089867905,0.07930815,0.31366983,0.5171541
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.55726045,0.20500466,0.09683735,0.14089751
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,True,0.656079,0.18796979,0.041941725,0.11400943
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,False,0.35909978,0.14969505,0.13210543,0.35909978
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,False,0.5898528,0.19149716,0.10250105,0.116148904
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,False,0.45279115,0.06943777,0.16657256,0.3111985
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,False,0.46382612,0.11727361,0.1706321,0.24826825
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,True,0.4861861,0.09573572,0.1578415,0.26023668
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.7399534,0.14570546,0.060739074,0.053602047
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,False,0.1571279,0.1571279,0.20175622,0.48398802
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,False,0.39935994,0.18864428,0.10097401,0.31102183
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,False,0.47020087,0.17297724,0.22210716,0.13471481
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,True,0.3677918,0.28643656,0.09299233,0.25277936
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,False,0.4227611,0.19969821,0.12112309,0.25641757
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,True,0.32545507,0.2236818,0.19739848,0.25346467
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,True,0.199784,0.12117512,0.199784,0.4792569
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,False,0.33490178,0.29554978,0.10872669,0.26082176
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,False,0.47995612,0.15581894,0.2267152,0.13750973
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,False,0.2603948,0.15793742,0.20279567,0.3788722
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.50576156,0.08788818,0.09959036,0.3067599
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,False,0.48866528,0.29639047,0.07493925,0.14000495
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,False,0.5284272,0.10405348,0.117908046,0.24961132
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,True,0.5011905,0.16271272,0.06782875,0.26826796
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,True,0.49501294,0.11045232,0.16070718,0.23382755
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,False,0.31483006,0.19095409,0.21637933,0.27783656
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,False,0.67746776,0.117726244,0.07140458,0.13340132
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,False,0.24376912,0.06984103,0.101618096,0.58477175
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,False,0.4888171,0.10906984,0.0661542,0.33595875
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,True,0.7295141,0.098729,0.059882164,0.11187462
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,True,0.39564237,0.1455487,0.27192077,0.18688822
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,False,0.4324114,0.15907528,0.20425668,0.20425668
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,False,0.25173718,0.17301625,0.10493966,0.47030693
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,False,0.23054817,0.23054817,0.20345806,0.3354456
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,True,0.41605133,0.2523479,0.13507208,0.19652873
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,False,0.2603948,0.15793742,0.20279567,0.3788722
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,True,0.2715061,0.3076567,0.11318058,0.3076567
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,True,0.29148525,0.22700894,0.10723143,0.37427446
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,False,0.2739235,0.1141883,0.21333183,0.39855632
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,False,0.29068938,0.22638911,0.25653246,0.22638911
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.40067968,0.18926768,0.24302451,0.16702813
Electricity and magnetism connect to form,mass,energy,ultrahigh-frequency sound,light,D,True,0.12299502,0.12299502,0.20278451,0.5512254
Sound travels in air by a series of,compressions,rarefactions,Both of these,Neither of these,C,False,0.5111935,0.21309716,0.12924996,0.1464594
"When a cannonball is fired from a cannon, both the cannonball and the cannon experience equal",amounts of force,accelerations,Both,Neither,A,True,0.5132584,0.12977205,0.11452343,0.2424461
