0,1,2,3,4,5,alpacacode_llama2_7B_chat_correct,alpacacode_llama2_7B_chat_choiceA_probs,alpacacode_llama2_7B_chat_choiceB_probs,alpacacode_llama2_7B_chat_choiceC_probs,alpacacode_llama2_7B_chat_choiceD_probs
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,False,0.9216145,0.058916844,0.016879959,0.0025886255
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.49132788,0.49132788,0.0130934445,0.004250819
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.010743133,0.967066,0.017712431,0.004478404
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,True,0.1156873,0.356342,0.5184745,0.009496192
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,False,0.019251162,0.92757297,0.052330084,0.00084583706
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.012042793,0.6575142,0.3105877,0.019855209
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,False,0.18053438,0.8090989,0.008988277,0.001378397
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.005788461,0.97346944,0.020203713,0.00053841074
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.5576161,0.2984704,0.14098743,0.0029261007
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,True,0.12360603,0.48887134,0.33599603,0.05152666
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.8412864,0.12901546,0.022419523,0.0072785537
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.027570063,0.9129951,0.05836582,0.0010690073
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,True,0.016642122,0.058086712,0.016642122,0.90862906
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,True,0.006769001,0.36957493,0.0143299755,0.60932606
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,False,0.15112533,0.6772967,0.15112533,0.020452589
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,False,0.24754779,0.5938363,0.15014534,0.00847062
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.058112226,0.8022145,0.10856792,0.031105231
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,True,0.086782,0.23589793,0.111430295,0.5658897
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,True,0.5586931,0.3388645,0.035716053,0.06672638
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,False,0.25431228,0.47511786,0.25431228,0.016257638
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.009465231,0.9654798,0.007371529,0.01768338
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,True,0.24318443,0.6610438,0.047885858,0.047885858
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,False,0.05520691,0.4622418,0.4622418,0.020309487
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.09379272,0.53973985,0.32736877,0.039098624
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.027543202,0.38022217,0.29611734,0.29611734
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,False,0.035252832,0.6248714,0.33446956,0.0054061967
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,True,0.012365378,0.9823037,0.0051546567,0.00017638266
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,False,0.2529136,0.3679871,0.3679871,0.011112248
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,True,0.48158678,0.25777483,0.25777483,0.0028636197
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.07363329,0.2912253,0.616524,0.018617412
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,True,0.6383691,0.3015442,0.040809568,0.019277077
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.0039336914,0.029066268,0.9625426,0.0044574565
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,True,0.00037986448,0.9993042,0.00029583872,2.0132078e-05
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.012326348,0.8641437,0.10320725,0.020322714
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.08407626,0.903905,0.010041477,0.0019772842
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,True,0.007968941,0.16006047,0.8128541,0.019116497
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,True,0.021310309,0.4850204,0.428029,0.065640375
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,False,0.9351718,0.04108858,0.01940887,0.0043307045
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.12977,0.8462066,0.017562456,0.0064608674
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,True,0.0007037352,0.007565866,0.99093294,0.00079743646
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.2471937,0.6719421,0.04295582,0.03790838
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.036695585,0.94639164,0.013499551,0.0034132213
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,False,0.060737543,0.34952042,0.24022163,0.34952042
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,True,0.017040329,0.93037045,0.046320416,0.0062687867
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.87319946,0.118174694,0.0040437155,0.0045821304
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.65158087,0.307785,0.03675968,0.0038744416
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,False,0.9694286,0.025834396,0.003085479,0.0016515378
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,True,0.49752963,0.38747647,0.09796939,0.017024526
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,False,0.5646592,0.30224028,0.12599249,0.0071080104
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,False,0.06525536,0.37551865,0.5463764,0.012849541
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,False,0.10532454,0.6868022,0.19677213,0.011101124
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,False,0.012141507,0.08971428,0.31313363,0.5850106
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,True,0.015042657,0.20765749,0.7247958,0.052504037
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,True,0.010921382,0.98311156,0.0058457954,0.000121325604
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,True,0.072795354,0.22422548,0.09347109,0.60950804
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.93879867,0.060015388,0.00051923486,0.0006667108
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,False,0.029588679,0.86470795,0.103274636,0.0024287866
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,True,0.037495483,0.85339326,0.054555602,0.054555602
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,False,0.054312248,0.40131626,0.5153003,0.029071253
A capacitor can store,charge,energy,Both of these,Neither of these,C,True,0.2331588,0.26420355,0.49359718,0.009040548
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,False,0.4907441,0.33728316,0.14060055,0.03137222
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,False,0.34228477,0.6394721,0.00912158,0.00912158
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.042408254,0.66337675,0.017678391,0.27653655
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.0021797258,0.99645007,0.0013220705,4.8156413e-05
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,0.014503881,0.08346408,0.89732337,0.004708721
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.15294245,0.77670586,0.049653143,0.02069851
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,False,0.09330163,0.88522124,0.016213393,0.0052637183
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,False,0.38809937,0.43977422,0.1617839,0.010342498
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.0031624972,0.9936271,0.0031624972,4.801998e-05
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.05943115,0.2074351,0.72401965,0.009114062
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,False,0.7744788,0.2218919,0.0024649964,0.0011643817
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,True,0.008204402,0.83687186,0.11325829,0.041665394
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,True,0.99452835,0.0046055797,0.0008003298,6.5695065e-05
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.06617595,0.62786,0.23097679,0.07498719
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,False,0.033411756,0.24688134,0.04861382,0.67109305
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,False,0.46137536,0.52280676,0.012295237,0.0035226443
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,False,0.06890265,0.74077326,0.18729681,0.0030273711
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,False,0.0339015,0.5303087,0.28385383,0.151936
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,False,0.112090155,0.6450343,0.23729487,0.0055806404
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.0063336813,0.94000167,0.03644782,0.01721673
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,True,0.010906601,0.981781,0.0066151884,0.0006972357
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.24021554,0.73991597,0.010554334,0.009314167
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,True,0.025079831,0.94111377,0.03220314,0.0016033001
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,False,0.12233529,0.703991,0.13862404,0.035049647
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.0024533456,0.22084312,0.77081823,0.00588527
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.0066091707,0.31844768,0.67415375,0.00078935287
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,True,0.11733303,0.76510745,0.091379054,0.026180537
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,True,0.0005511304,0.002179763,0.9964671,0.00080189
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,False,0.07208713,0.7750097,0.11885159,0.03405155
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,False,0.0063978764,0.94952905,0.0023536473,0.041719396
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,True,0.98175883,0.01798154,0.00017628483,8.327106e-05
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,False,0.010622333,0.95619196,0.03271909,0.00046671275
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,True,0.010975203,0.9879562,0.0010208528,4.774592e-05
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,True,0.032975152,0.96367526,0.0027067654,0.00064291316
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.0075019947,0.464132,0.52593046,0.0024355412
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,True,0.23202075,0.6306978,0.12419176,0.013089715
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,False,0.07802553,0.8388534,0.06076634,0.022354687
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,False,0.74112445,0.16536722,0.08851469,0.004993657
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,True,0.020763524,0.2529515,0.6067991,0.11948583
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,False,0.0029302873,0.4348932,0.0037625635,0.5584139
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,False,0.02859219,0.5068087,0.4472571,0.01734204
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,True,0.010540056,0.94878566,0.03246566,0.0082086045
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.065980986,0.70936245,0.20323575,0.02142089
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,True,0.10106664,0.8462206,0.019901201,0.032811534
Sound travels in,solids,liquids,gases,All of these,D,True,0.017346464,0.14524017,0.18649207,0.6509213
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,False,0.012963666,0.70779216,0.018862022,0.2603822
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,False,0.057851847,0.7986201,0.13877937,0.004748769
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.0045451443,0.08056461,0.76437575,0.15051451
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.72274214,0.265882,0.00334696,0.008028939
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,True,0.97909504,0.02032047,0.00047789165,0.00010663203
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,True,0.0064661196,0.025573999,0.008302662,0.95965725
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,True,0.07449377,0.90751994,0.016621808,0.001364401
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,False,0.121779434,0.618447,0.13799419,0.121779434
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,False,0.031650368,0.38558042,0.5610162,0.02175296
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,False,0.02186613,0.82052046,0.14258508,0.015028357
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.9880292,0.010976013,0.0006192243,0.00037557853
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,True,0.01702623,0.49757943,0.4391123,0.046282098
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,False,0.1125295,0.34661528,0.50432223,0.036532983
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,True,0.13885683,0.7990659,0.05788414,0.004193113
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.008521251,0.98492277,0.005856565,0.0006994669
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,False,0.017474294,0.95406413,0.025424948,0.003036577
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,False,0.26963788,0.57082343,0.14432676,0.015211929
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,False,0.41456875,0.46976796,0.08163343,0.03402988
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,True,0.028693521,0.2402479,0.07799707,0.6530615
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,False,0.19950633,0.61452276,0.15537569,0.030595286
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,True,0.032724816,0.8439842,0.10079954,0.022491416
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.3918841,0.3458365,0.18511294,0.07716655
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,True,0.019205745,0.8166491,0.16080774,0.0033374582
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,False,0.022697674,0.9651297,0.009461798,0.0027108507
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,False,0.31971171,0.6768297,0.002441029,0.0010175722
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,False,0.024859784,0.93285656,0.031920597,0.0103631
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,False,0.10808882,0.332937,0.54892033,0.0100538265
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,False,0.08274131,0.47614336,0.42019504,0.02092028
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,True,0.0027603249,0.6754292,0.0027603249,0.31905016
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,False,0.017905196,0.59293866,0.35963547,0.029520677
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,False,0.025139963,0.94337016,0.028487312,0.0030025407
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,False,0.06673526,0.20555906,0.7174716,0.010234183
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,True,0.016495934,0.177348,0.7948186,0.011337478
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,True,0.22789513,0.6194832,0.095000826,0.057620913
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,False,0.0054643215,0.06656906,0.91895753,0.009009142
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,False,0.019904928,0.8463791,0.12979645,0.003919513
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,True,0.20785417,0.7254823,0.059551213,0.007112378
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,True,0.00020328016,0.99907494,0.00070951745,1.2207922e-05
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,False,0.00055223564,0.9984654,0.00043008153,0.00055223564
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,False,0.034200907,0.77840906,0.08204371,0.10534621
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,True,0.012705294,0.7860487,0.19874424,0.002501821
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.09616955,0.33566472,0.55341756,0.014748079
Electricity and magnetism connect to form,mass,energy,ultrahigh-frequency sound,light,D,False,0.0031251132,0.9818813,0.0074967565,0.0074967565
Sound travels in air by a series of,compressions,rarefactions,Both of these,Neither of these,C,False,0.039106958,0.6931874,0.2550094,0.01269617
"When a cannonball is fired from a cannon, both the cannonball and the cannon experience equal",amounts of force,accelerations,Both,Neither,A,False,0.021327568,0.4854132,0.4854132,0.007845974
The nucleus of an electrically neutral iron atom contains 26 protons. The number of electrons this iron atom has is,52,26,24,None.,B,True,0.00847302,0.97934794,0.0108795725,0.0012993796
To say that a rose petal is red is to say that it,absorbs red,reflects red,emits red,transmits red,B,True,0.0016887224,0.9912554,0.0066790264,0.0003768049
