0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_wizardlm70k_52000_correct,llama_7B_llamatokenizer_alpacacode_wizardlm70k_52000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_wizardlm70k_52000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_wizardlm70k_52000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_wizardlm70k_52000_choiceD_probs
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.021284085,0.22882546,0.045058407,0.7048321
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,False,0.16505976,0.3494315,0.03682981,0.44867894
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,True,0.20099291,0.7949424,0.0015345998,0.0025301275
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,True,0.7465229,0.18875055,0.010648577,0.05407794
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.09615805,0.8051215,0.0025625252,0.09615805
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.16794284,0.45651594,0.061782714,0.31375852
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.99522096,0.004608787,3.1053765e-05,0.00013917332
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.04924471,0.7703169,0.008557447,0.17188093
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.9950493,0.004066539,0.0005503462,0.00033380184
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.009662575,0.004027961,0.0006999546,0.9856095
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.06086806,0.3969096,0.032580324,0.509642
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.32863423,0.4219747,0.15523581,0.09415528
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,True,0.0014730591,0.017945534,0.97979295,0.0007884717
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.0062899813,0.059677675,0.93351597,0.00051631307
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.00013957938,0.0017004249,0.99812466,3.5291196e-05
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.2977846,0.15939261,0.43327403,0.10954883
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.9092152,0.05812418,0.0015489571,0.031111633
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.9117428,0.074840404,0.003288258,0.010128547
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.003355148,0.4979481,0.0007486347,0.4979481
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.9560288,0.042004976,0.00052876456,0.0014373312
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.19404839,0.3625301,0.3625301,0.08089141
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,0.00025802266,0.010971402,0.98761415,0.0011563773
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.07641539,0.26671588,0.6398182,0.017050577
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.0010165565,0.014033129,0.9837984,0.0011519095
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.00855745,0.026358802,0.77031714,0.19476667
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.003995948,0.9777762,0.002423665,0.015804281
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.017867755,0.97554636,0.0014666746,0.0051191975
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.11661752,0.13214497,0.08014997,0.6710875
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,False,0.20910837,0.56841546,0.01336785,0.20910837
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.031153144,0.10873516,0.4300559,0.4300559
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.8901567,0.06448273,0.044318292,0.0010422663
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.024712455,0.046168942,0.7222038,0.20691486
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,True,0.054661125,0.8550439,0.020108705,0.07018628
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.18114184,0.09695824,0.0054700095,0.7164299
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.9888031,0.01098461,7.401372e-05,0.00013827583
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.05141094,0.23040785,0.23040785,0.48777342
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.010500838,0.03234486,0.94525534,0.011899008
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.012230526,0.971591,0.00047422896,0.015704306
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,False,0.07613373,0.14223653,0.7223367,0.05929301
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.18905622,0.242753,0.11466839,0.4535223
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,True,0.20624588,0.052147128,0.71986884,0.021738155
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.11466841,0.18905625,0.24275303,0.45352235
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.98930514,0.009698806,0.00037606354,0.000620024
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.28658506,0.47249886,0.043949243,0.19696683
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.00033470296,0.0015000346,0.00042976713,0.9977355
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.0027997221,0.99677014,9.5801224e-05,0.00033437912
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,True,0.3773096,0.62207836,0.00026795562,0.00034406182
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,True,0.35403615,0.5837069,0.042283587,0.019973353
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,True,0.0049990215,0.028767383,0.9526449,0.013588749
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.08230117,0.32550743,0.17423157,0.4179598
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.00033389695,0.003167926,0.0011654148,0.9953328
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.08934807,0.7481022,0.047824573,0.11472519
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.9940346,0.005910746,2.7372183e-05,2.7372183e-05
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,True,0.39413646,0.21096605,0.08794373,0.3069538
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.12141155,0.29125115,0.48019198,0.10714532
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.67029595,0.3166254,0.0035173905,0.009561258
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,True,0.053317178,0.9450696,0.00035924834,0.0012538999
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.9819756,0.015872158,0.00025654954,0.0018956589
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.14459555,0.3468667,0.27014005,0.23839776
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,True,0.0013247078,0.9984378,5.8203597e-05,0.00017927971
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.006684439,0.9920587,9.53484e-05,0.0011615813
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.0006256524,0.000708957,0.99828583,0.00037947737
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,False,0.0739435,0.2580882,0.29245222,0.3755161
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.004227658,0.016720712,0.9129199,0.066131696
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.007518466,0.2197218,0.0058553875,0.7669044
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.010883996,0.97974616,0.00089341286,0.008476465
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,True,0.29493415,0.4862642,0.039914995,0.1788866
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,True,0.33410615,0.17883414,0.4290008,0.058058944
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.06366254,0.8788341,0.0013212736,0.056181986
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.96642816,0.033069354,0.0001351469,0.00036736735
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.036284845,0.93579847,0.0029784415,0.024938185
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.025233187,0.02226821,0.94686836,0.0056302855
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.0019176352,0.9933596,0.00012259031,0.0046001677
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.00042907996,0.003170496,0.9961402,0.00026025015
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.00022700371,0.00115282,0.0140442215,0.984576
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.20470184,0.33749628,0.024448149,0.4333538
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.039288808,0.7891368,0.064776294,0.10679805
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,True,0.22261634,0.6857066,0.009781079,0.08189598
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,False,0.021624286,0.051873963,0.49216646,0.43433538
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,True,0.30486327,0.6453956,0.0029887743,0.0467523
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.05868304,0.10963435,0.021588283,0.81009436
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,False,0.19861889,0.2550317,0.17528054,0.37106892
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,True,0.07841327,0.061068315,0.017496364,0.84302205
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.0034942748,0.9688655,0.013820124,0.013820124
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.00042980807,0.0010310559,0.99783057,0.0007086337
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,True,0.28264976,0.52805924,0.071465045,0.11782595
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,True,0.06793774,0.08723378,0.017177349,0.8276511
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,True,0.007930823,0.06640397,0.008986799,0.9166785
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.00013971653,0.00070953905,0.9991054,4.5359317e-05
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,True,0.10796158,0.7039979,0.01004199,0.17799854
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.0008039302,0.9990024,8.473363e-05,0.00010880012
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.0013187305,0.0035846813,0.9939328,0.0011637756
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,False,0.02005891,0.9664924,0.0012823232,0.012166345
How many sides does a rhombus have?,4,6,8,10,A,True,0.7879828,0.09411113,0.02379502,0.09411113
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.00452642,0.009582432,0.008456467,0.97743464
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,0.0011694351,0.9987663,2.427085e-05,4.0015868e-05
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,0.010549192,0.0368203,0.0030223946,0.9496081
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,True,0.016762042,0.06629517,0.10930225,0.8076405
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,False,0.09589505,0.80291945,0.035277817,0.06590764
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,False,0.15686938,0.62043047,0.17775631,0.044943836
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.37843305,0.5506168,0.03988655,0.031063674
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,True,0.00013003826,0.0026118879,0.06736148,0.92989653
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,False,0.21309721,0.65638566,0.0012671225,0.12925
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.74437076,0.1882064,0.019836808,0.047586028
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,True,0.07880267,0.8472085,0.0044457424,0.06954311
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,False,0.00031909702,0.019741833,0.95121485,0.0287242
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.029155366,0.96549314,0.0008804158,0.00447112
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.9946636,0.0052195154,2.1330967e-05,9.559876e-05
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.19090936,0.4041551,0.0901792,0.3147563
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.0035915996,0.99585104,0.00017881523,0.00037855183
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.001499398,0.99731207,0.00015803539,0.0010305202
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,True,0.23037805,0.05824869,0.70961434,0.0017589582
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,True,0.09229503,0.09229503,0.5311212,0.2842887
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.71368474,0.23169951,0.0029166664,0.05169915
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,True,0.12470001,0.8131462,0.021669611,0.040484164
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,True,0.086782,0.23589793,0.111430295,0.5658897
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.058609303,0.43306744,0.07525584,0.43306744
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.2625792,0.4905625,0.06639042,0.18046786
How many stars are on the American flag?,13,48,50,51,C,False,0.4622655,0.31771013,0.116879016,0.103145376
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,True,0.00037705543,0.0066834674,0.001024943,0.9919145
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,False,0.15384258,0.41818747,0.17432646,0.2536435
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,True,0.0046648295,0.02368996,0.88895917,0.08268609
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,True,0.19524613,0.530734,0.023318825,0.25070098
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.09428596,0.2562958,0.106839985,0.5425782
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.06580514,0.48623788,0.01885349,0.42910343
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,True,0.7158129,0.18098585,0.027755078,0.07544612
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.37427446,0.29148525,0.10723143,0.22700894
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,False,0.06263951,0.7631055,0.1032751,0.07097987
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,True,0.019196259,0.30028003,0.34026185,0.34026185
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,True,0.15928955,0.6300024,0.006176326,0.20453182
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,True,0.19638036,0.6048941,0.13497013,0.06375537
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,True,0.0039617154,0.40410596,0.0039617154,0.5879707
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.00042813423,0.0024637424,0.003163508,0.9939446
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,True,0.034989513,0.70278317,0.0036878677,0.2585395
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.04642753,0.34305564,0.11137386,0.49914297
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,True,0.008206047,0.14545567,0.00929867,0.8370396
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,4.526065e-05,0.0024711478,0.0005513876,0.99693215
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.00070477487,0.005207621,0.001690667,0.9923969
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.8539673,0.101991855,0.006520121,0.037520707
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,True,0.051758632,0.1241625,0.10957302,0.71450585
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,True,0.002759171,0.014012226,0.9823329,0.00089577166
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,True,0.009693707,0.988785,0.00061969797,0.00090165524
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,True,0.044364747,0.7863839,0.014403124,0.15484817
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.0013205565,0.99530905,0.00020251391,0.0031678507
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,True,0.0021809028,0.9969881,0.0001230381,0.0007080354
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,True,0.26175496,0.55413526,0.07499405,0.109115705
