0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceD_probs
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.005226365,0.0817541,0.034080178,0.8789394
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,True,0.0022943923,0.6772009,0.07137645,0.2491283
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,False,0.010689357,0.0044559874,0.02262937,0.9622253
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,9.595559e-05,0.99837625,0.00020313798,0.001324626
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.7998145,0.05113043,0.010068179,0.13898693
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.01052855,0.032430217,0.009291412,0.94774985
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,True,0.00066530064,0.00040352522,0.0016989047,0.99723226
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.02907183,0.07902543,0.042299263,0.8496034
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.0021792168,0.00080168905,0.00080168905,0.9962174
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.0005187924,0.00027768957,0.0007091051,0.9984944
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.00088712136,0.0035086332,0.40554285,0.59006137
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,True,0.0035825172,0.0024622257,0.0006225481,0.9933327
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.004873205,0.9286685,0.0070904717,0.059367787
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.0014807874,0.0062343483,0.067025565,0.9252593
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,False,0.00070711697,0.00080126856,0.0027967019,0.9956949
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.00029087122,0.0013035943,0.9825246,0.01588103
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.0003261812,0.9723325,0.009532412,0.017808892
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.3630655,0.029802231,0.008538482,0.59859383
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.00075477094,0.00013115953,0.00070904166,0.99840504
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,0.0033296174,0.013168893,0.26450428,0.7189972
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,True,0.014304835,0.8850088,0.018367771,0.08231865
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.0024714293,0.105087854,0.012550953,0.8798898
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,0.0019175912,0.003582532,0.0011630778,0.9933368
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,True,0.0012045951,0.0017526755,0.7526825,0.24436022
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.0050850604,0.020111803,0.0057621286,0.969041
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.0016877601,0.004048726,0.0035729883,0.9906906
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.06420152,0.60912704,0.038940188,0.28773123
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.0010869927,0.003145318,0.46680656,0.5289611
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.003144704,0.0021613215,0.0066573382,0.98803663
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.024575312,0.021687638,0.031555325,0.9221818
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.81696945,0.01921328,0.002946452,0.16087082
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.0007084262,0.0004296822,0.0013235143,0.9975383
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.003265073,0.02568179,0.4552206,0.51583254
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,0.00012330749,7.9613295e-05,0.0006262071,0.9991709
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.0038882834,0.01056945,0.14590676,0.83963543
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.42713705,0.08410827,0.004745064,0.48400968
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,True,0.00080339774,0.0002301773,0.0006256868,0.9983407
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.0030538237,0.044875614,0.15663129,0.7954393
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.033207614,0.04831679,0.062039994,0.85643566
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.1169702,0.76274145,0.003318189,0.1169702
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.0054378086,0.007911965,0.43197867,0.5546716
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,0.0005183942,0.00042976392,0.0013237661,0.99772805
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.091871575,0.02982633,0.46656233,0.4117398
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.027514024,0.3798194,0.04003267,0.55263394
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.02823144,0.05976596,0.08695895,0.8250436
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,True,0.0031626676,0.0012385184,0.0019182549,0.9936806
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.0009269096,0.0022235406,0.9548944,0.041955132
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.00017307205,0.00068451324,0.70517975,0.29396266
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.0009094524,0.00058718654,0.0011677599,0.9973356
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,0.00045758035,0.0011684723,0.00042985697,0.99794406
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.08547054,0.29832152,0.1243589,0.491849
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.012130057,0.012130057,0.012130057,0.9636098
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.53551245,0.105448656,0.034234162,0.32480472
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.018393673,0.093410775,0.0019386789,0.8862568
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.9138691,0.051556963,0.0069774766,0.027596455
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.003903691,0.015439397,0.025455263,0.9552017
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,True,0.044444736,0.225709,0.0346136,0.6952327
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.011203044,0.17524509,0.120444074,0.6931078
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,True,0.0018347255,0.0004357855,0.9504113,0.04731819
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.040407646,0.91967374,0.0042589344,0.03565962
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.02907183,0.042299263,0.07902543,0.8496034
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.63874876,0.046270806,0.013256807,0.30172354
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.0015935712,0.00075274974,0.0019222138,0.9957314
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.0008760529,0.0032549314,0.7028695,0.2929996
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.02415869,0.02415869,0.045134377,0.9065482
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,True,0.0004217964,0.91990227,0.027778642,0.051897336
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.0113828825,0.095307715,0.095307715,0.7980017
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.0027731815,0.0058708256,0.0040349555,0.987321
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,True,0.007770569,0.030733196,0.4807481,0.4807481
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,True,0.73350483,0.087604664,0.015223406,0.16366705
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,True,0.005083589,0.587583,0.0034938965,0.4038395
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,True,0.006715899,0.056231536,0.25201228,0.68504035
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.0123871965,0.11752644,0.19376835,0.676318
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.016818829,0.05180564,0.013098517,0.91827697
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.0016375133,0.0013575462,0.62059504,0.37640992
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.010730156,0.04808922,0.58584666,0.35533395
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.034833025,0.065076664,0.20045023,0.69964004
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.21727933,0.102635495,0.010817701,0.6692675
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,True,0.010648591,0.11448315,0.028945873,0.8459224
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.97560614,0.0011423173,0.00030745054,0.022944057
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.00024524058,0.00016855123,0.00035682294,0.99922943
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,True,0.0012340981,0.0045852307,0.004046452,0.9901342
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.0017299752,0.008785539,0.61591387,0.37357065
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.0024004742,0.006525165,0.58737665,0.4036977
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.016336402,0.07321467,0.018511567,0.8919373
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.8875431,0.106001906,0.0011775747,0.0052775242
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.010919857,0.10360471,0.018003799,0.86747164
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.00698544,0.027627952,0.33657736,0.6288093
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,0.00085412327,0.001322892,0.00075376115,0.9970693
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.001075632,0.003112445,0.017910883,0.97790104
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.0018113557,0.008117934,0.3451833,0.6448873
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.0014963491,0.0007524116,0.0024670628,0.99528414
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.003196293,0.01957967,0.83254874,0.14467528
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.00033458503,0.00035616392,0.0019254038,0.9973839
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,True,0.04935276,0.063370205,0.012478332,0.87479866
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.008032488,0.031769104,0.031769104,0.92842937
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.007988481,0.11027758,0.06688673,0.81484723
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.8397511,0.009328792,0.004993343,0.14592686
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.0010878498,0.0043025296,0.4973048,0.4973048
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.1979892,0.07283616,0.2542232,0.47495142
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.022362988,0.017416311,0.009322279,0.9508984
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.00279137,0.0014941128,0.11869207,0.8770224
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.016021078,0.3646381,0.018154262,0.6011866
