0,1,2,3,4,5,llama_7B_alpacacode_alpaca_52000_correct,llama_7B_alpacacode_alpaca_52000_choiceA_probs,llama_7B_alpacacode_alpaca_52000_choiceB_probs,llama_7B_alpacacode_alpaca_52000_choiceC_probs,llama_7B_alpacacode_alpaca_52000_choiceD_probs
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,False,0.3247916,0.19699608,0.15342069,0.3247916
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,False,0.057056896,0.073262505,0.3283398,0.54134077
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,True,0.7048321,0.22882546,0.021284085,0.045058407
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,True,0.23499885,0.3017445,0.3017445,0.1615122
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,False,0.03377828,0.11789778,0.24958959,0.5987343
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,False,0.3135367,0.27669516,0.35528362,0.05448451
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.44128424,0.3436725,0.1623394,0.052703887
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,False,0.6270768,0.26140448,0.045425292,0.06609341
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,False,0.13243654,0.0625586,0.67256826,0.13243654
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,25%,45%,65%,85%,A,False,0.1141883,0.21333183,0.2739235,0.39855632
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",24%,44%,64%,84%,A,False,0.18076567,0.18076567,0.20483434,0.4336343
"In 1997, the World Bank found that the fraction of the world’s population living in low and lower-middle income countries—that is, countries with per capita incomes of $1230 or less—was approximately",25%,40%,55%,75%,D,False,0.31483006,0.27783656,0.21637933,0.19095409
"As of 2015, agriculture made up about what percentage of total Indian GDP?",8%,16%,32%,64%,B,True,0.20927955,0.4430448,0.16298708,0.18468855
Which of the following is true as of 2020?,males are more likely to have depression and are more likely to have an alcohol use disorder than females.,females are more likely to have depression and are more likely to have an alcohol use disorder than males.,males are more likely than females to have depression while females are more likely than males to have an alcohol use disorder.,females are more likely than males to have depression while males are more likely than females to have an alcohol use disorder.,D,False,0.85240734,0.10180554,0.02574047,0.0200467
"As of 2019, about what percentage of people from Brazil says homosexuality should be accepted by society?",37%,47%,57%,67%,D,False,0.17712785,0.25771952,0.4814834,0.08366927
"As of 2017, the share of GDP spent on the military by Saudi Arabia is about",1%,3%,6%,10%,D,False,0.20284933,0.3789724,0.12303433,0.29514402
"As of 2019, about what share of electricity came from fossil fuels in the United States?",23%,43%,63%,83%,C,True,0.09719268,0.29937452,0.33923578,0.26419708
What is the percentage of children aged 13-15 in Egypt who reported being bullied at least once in the past couple of months as of 2015?,10%,30%,50%,70%,D,False,0.06984943,0.40195572,0.2151514,0.31304345
"As of 2018, about what percentage of US adults say criminal risk assessment for people up for parole is an unreasonable application of algorithmic decision making?",26%,41%,56%,71%,C,True,0.14949937,0.21752031,0.31649017,0.31649017
"In 2018, about how many chickens were killed for meat production?",690 million,6.9 billion,69 billion,690 billion,C,False,0.38729036,0.34178254,0.23490348,0.036023617
"In 2016, what percentage of the population of South Sudan had access to electricity?",9%,29%,59%,79%,A,False,0.046532743,0.20854528,0.44149038,0.3034316
About what percentage of survey respondents from Mexico report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,31%,51%,71%,91%,B,False,0.1072722,0.17686196,0.29159608,0.4242698
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in China?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,C,True,0.18520357,0.30534905,0.3460058,0.16344157
Ross Perot makes polling history by leading the presidential race briefly in June as a third-party candidate with 39%. He winds up with _% of the popular vote.,1,7,13,19,D,False,0.03720387,0.58196646,0.16673619,0.2140935
"As of 2019, about what percentage of Turks say God plays an important role in their life?",59%,69%,79%,89%,D,False,0.48006666,0.25696117,0.107117355,0.15585482
Which of the following was responsible for the most death in the 20th century?,Earthquakes,Volcanic activity,Wildfires,Floods,D,False,0.8084545,0.045609884,0.14048833,0.0054473234
"What is the percentage of children aged 13-15 in the United States who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",15%,35%,55%,75%,B,False,0.06782876,0.268268,0.50119054,0.16271274
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in South Korea?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,D,False,0.2202994,0.28287002,0.3632123,0.13361834
"As of 2019, about what percentage of people from Turkey agree that the state is run for the benefit of all the people?",36%,51%,66%,81%,C,False,0.07623117,0.56327635,0.23480852,0.12568395
"As of 2015, what percentage of the global population over 15 years old was literate?",81%,86%,91%,96%,B,False,0.6748164,0.1505719,0.103486456,0.07112513
About what percentage of survey respondents from China report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,26%,46%,66%,86%,A,False,0.06082535,0.14591242,0.3966311,0.3966311
"As of 2019, which of the following had the lowest life expectancy?",Brazil,China,Mexico,Iran,C,False,0.031186178,0.3799254,0.15837649,0.4305119
"As of 2019, unsafe water is responsible for about how many deaths each year?",1.2 million,2.4 million,3.6 million,4.8 million,A,True,0.7969208,0.08399483,0.074125186,0.044959195
Which of the following causes more deaths globally each year (as of 2017)?,Diarrheal diseases,Diabetes,Dementia,Road injuries,C,False,0.968996,0.007398376,0.0034947454,0.02011087
About how many people are infected by HIV/AIDS as of 2020?,3 million,14 million,42 million,124 million,C,False,0.2918031,0.33065623,0.20055315,0.17698753
What is the percentage of children aged 13-15 in the United States who reported being bullied at least once in the past couple of months as of 2015?,26%,46%,66%,86%,A,False,0.12372373,0.38109592,0.33631596,0.15886441
"As of 2019, about what percentage of South Koreans say it is necessary to believe in God in order to be moral and have good values?",25%,45%,65%,85%,B,False,0.16292238,0.2091965,0.3908305,0.23705068
What is the percentage of children aged 13-15 in Japan who reported being bullied at least once in the past couple of months as of 2015?,6%,16%,36%,66%,C,False,0.03993472,0.22980845,0.178975,0.5512818
"As of 2018, about what percentage of US adults say computer programs will always reflect human bias?",43%,58%,73%,88%,B,True,0.2207728,0.41245788,0.1948313,0.17193802
"As of 2017, the share of GDP spent on the military by China is about",0.50%,2%,6%,12%,B,True,0.13414225,0.36463642,0.2506107,0.2506107
"The conjecture that inequality first increases with development, then decreases with further development (known as the “inverted U hypothesis”) has, as of 2020, been",strongly supported by most studies,"supported mainly by cross-section, not time-series studies","supported mainly by time-series, not cross-section studies",generally repudiated by empirical studies,B,False,0.8219539,0.0866333,0.05954214,0.03187061
"Worldwide, 30 year old men have spent 10 years in school, on average. How many years have women of the same age spent in school, as of 2020?",12 years,9 years,6 years,3 years,B,False,0.5230819,0.27998558,0.11671535,0.08021721
"As of 2017, the share of deaths in Greenland by suicide is about",0.90%,1.80%,3.60%,7.20%,D,False,0.39076155,0.23700887,0.067904174,0.3043254
"As of 2019, about what percentage of people from Russia says homosexuality should be accepted by society?",14%,24%,34%,44%,A,False,0.05939063,0.11095631,0.56348264,0.26617035
"As of 2019, about what percentage of Americans say the relationship between the U.S. and Germany is good?",60%,75%,90%,45%,B,False,0.44231358,0.44231358,0.087096706,0.02827616
"As of 2019, about what percentage of Americans say it is very important to have free media in our country without government/state censorship?",50%,60%,70%,80%,D,False,0.5172609,0.24433675,0.04811276,0.19028966
In 1987 during Iran Contra what percent of Americans believe Reagan was witholding information?,2%,25%,50%,75%,D,False,0.056149296,0.4701323,0.22207476,0.2516437
"In Sub-Saharan Africa, as of 2020,",no nation has been able to grow in the past years.,the Democratic Republic of Congo has become poorer than it initially was in 1980.,some countries have had relatively significant growth rates.,"some countries have had relatively significant growth rates, but the Democratic Republic of Congo has become poorer than it initially was in 1980.",C,False,0.07797134,0.11344764,0.06880947,0.7397715
"World Bank data show that in 1995, the poorest 20% of households accounted for 7.5% of household income in Niger, the next 20% of households accounted for 11.8% of income, the middle 20% accounted for 15.5% of income, the second richest 20% accounted for 21.1% of income, and the top 20% accounted for 44.1% of income. What was the cumulative income share of the bottom 60% of households in Niger?",15.50%,34.80%,48.10%,65.20%,B,True,0.24874748,0.52659845,0.13314494,0.09150909
How many children between the ages of 5-14 worked globally as of 2012?,5 million,30 million,150 million,500 million,C,True,0.14876276,0.21644855,0.35686332,0.27792543
"Different less developed countries have different levels of secondary school enrollment. Some countries with high secondary-school enrollment are, as of 2020,","Colombia, Peru, Uruguay, and Costa Rica.","Bhutan, Niger, Cambodia, and Costa Rica.","Uruguay, Costa Rica, Timor-Leste, and Pakistan.","Bhutan, Cambodia, Uruguay and Costa Rica.",A,True,0.35909978,0.35909978,0.13210543,0.14969505
The percentage of children in Vietnam (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,10%,20%,40%,80%,B,False,0.12465149,0.2990234,0.14124864,0.43507645
The percentage of children in India (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,38%,58%,78%,98%,C,False,0.24251826,0.35286197,0.12981066,0.27480918
"Consider the following statements: (1) In every country, people think other individuals in their country are less happy than they actually are. (2) In the United States, women’s happiness has increased both absolutely and relative to men. Which of these statements is True/False?","True, True","True, False","False, True","False, False",B,False,0.67856026,0.282866,0.018083017,0.020490745
"In 2017, about how many people died from terrorism globally?",260,"2,600","26,000","260,000",C,False,0.3247916,0.3247916,0.15342069,0.19699608
In 1935 roughly how many Americans were in favor of Social Security act?,90%,70%,50%,30%,A,True,0.94313514,0.041438468,0.004949119,0.010477285
Which of the following countries emitted the most CO2 per capita in 2017?,Japan,Canada,Russia,Iran,B,False,0.39935994,0.10097401,0.18864428,0.31102183
"As of 2019, about what percentage of Indians say it is necessary to believe in God in order to be moral and have good values?",59%,69%,79%,89%,C,False,0.314282,0.2773529,0.13101223,0.2773529
"What is the percentage of children aged 13-15 in China who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",9%,19%,39%,59%,B,False,0.046192963,0.26582214,0.30121595,0.38676894
The percentage of children in Ethiopia (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,18%,38%,58%,78%,B,True,0.104085356,0.3632936,0.28293332,0.24968779
"As of 2018, about what percentage of people from Tunisia say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",24%,39%,54%,69%,A,False,0.14398156,0.20949192,0.502545,0.14398156
"As of 2015, the global fertility rate was about",1.5 children per woman,2.5 children per woman,3.5 children per woman,4.5 children per woman,B,False,0.88193727,0.10533239,0.008646209,0.0040841796
What is the median international income as of 2020?,$300 ,"$1,000 ","$10,000 ","$30,000 ",C,False,0.09983132,0.4474129,0.3075021,0.1452537
Before being reelected for a third term as president how many Americans approved of running a third time?,20%,40%,60%,80%,C,False,0.14885874,0.31513393,0.13136737,0.40464
"As of 2019, about what percentage of Italians say it is very important to have free media in our country without government/state censorship?",41%,56%,71%,86%,B,False,0.5784328,0.14625071,0.12906581,0.14625071
Public spending on education in the world is about what percentage of global GDP as of 2017?,1%,2%,4%,8%,C,False,0.12027591,0.3704759,0.2546241,0.2546241
"As of 2013, which of the following countries had the highest per capita rate of homelessness?",US,Chile,Ireland,Spain,A,True,0.61775994,0.1769912,0.12164415,0.083604716
"Overall, the growth rate of average incomes in less developed countries between 1960 and 1995",was approximately zero,exceeded that of high income countries,exceeded that of Britain during the industrial revolution,was approximately 3.0% per year,C,False,0.30346826,0.14334825,0.11163973,0.4415437
"As of 2015, about what percentage of the world’s land area is forested?",15%,30%,45%,60%,B,True,0.12742549,0.39249817,0.39249817,0.08757818
The greatest population growth rate has taken place,"in Africa, which is the poorest region of the world with the lowest overall economic growth.","in Asia, which is the poorest region of the world with a steady overall economic growth.","in Asia, which is the poorest region of the world with the lowest overall economic growth.","in Africa, which is the poorest region of the world with a steady overall economic growth.",C,False,0.2829744,0.13366763,0.17163263,0.41172528
The global HIV/AIDS death rate is highest for which of these age groups?,Under 5,14-May,15-49,over 50,C,True,0.045966838,0.021713197,0.9232686,0.009051407
"As of 2015, agriculture made up about what percentage of total US GDP?",1%,3%,9%,20%,A,False,0.16041066,0.33958936,0.33958936,0.16041066
"As of 2017, what percentage of Indians live in urban areas?",19%,34%,49%,64%,B,False,0.062666126,0.28085008,0.40863445,0.24784933
"Consider the following statements: (1) As countries get richer, the population tends to report higher average life satisfaction. (2) Important life events such as marriage or divorce do affect our happiness, but have surprisingly little long-term impact. Which of these statements is True/False, as of 2020?","True, True","True, False","False, True","False, False",A,True,0.88979477,0.09378368,0.00872324,0.0076982332
"At its peak, what was the approximate difference in approval of school desegration from the South and the rest of the U.S.?",80%,40%,-40%,-80%,B,False,0.45092008,0.27349687,0.14639232,0.12919077
"As of 2013, share of people in the United States who think political parties are corrupt is",36%,56%,76%,96%,C,False,0.24103393,0.27312723,0.2127117,0.27312723
Which of the following countries invested the largest fraction of its GDP in renewable energy in 2015?,China,Japan,Chile,India,C,False,0.40252653,0.19014007,0.13068123,0.2766522
"As of 2020, about how much do you need to make annually to be among the richest one percent in the world?","$150,000 ","$75,000 ","$35,000 ","$15,000 ",C,False,0.8889098,0.06439241,0.016280951,0.03041682
In 1943 how many Americans believed in the Holocaust?,30%,50%,70%,90%,B,False,0.12012895,0.10601343,0.08256334,0.6912944
Which of the following countries emitted the most CO2 in 2017?,Canada,Russia,Iran,Japan,D,False,0.560422,0.33991313,0.040596835,0.059068043
"At the time of independence, there were already hundreds of thousands of university graduates in ____, but hardly any at all in ____.","India, Congo","India, South Korea","Congo, South Korea","South Korea, India",A,True,0.75438976,0.21613629,0.013817131,0.015656859
"As of 2013, share of people in the India who think political parties are corrupt is",26%,46%,66%,86%,D,True,0.24167728,0.14658469,0.21327947,0.39845848
"As of 2019, about what percentage of French people say God plays an important role in their life?",11%,31%,51%,71%,B,False,0.0625246,0.16995949,0.35980424,0.40771163
"As of 2017, the share of GDP spent on the military by the United States is about",1%,3%,6%,10%,B,False,0.16517207,0.2723227,0.113520995,0.44898424
"As of 2017, the share of global deaths by suicide is about",0.70%,1.40%,2.80%,5.60%,B,False,0.38812074,0.1617928,0.18333524,0.26675123
Many countries that became independent after World War II found that the legacy of colonialism hindered their economic development. The list of hindrances included,artificial political boundaries that covered diverse ethnic groups with little in common,inadequate access to higher education and training for nationals under the colonial administration,control of domestic commerce by foreign minority groups which had been brought in by the colonial power,all of the above,D,True,0.041687082,0.0056417333,0.0038775029,0.94879365
Which of the following mental disorders is most prevalent in the world?,Bipolar disorder,Schizophrenia,Alcohol use disorders,Anxiety disorders,D,False,0.83367527,0.060391236,0.0063651893,0.099568315
"As of 2017, how many people in the world have some access to electricity?",60%,70%,80%,90%,C,False,0.3690059,0.28738207,0.22381338,0.11979867
Before Nixon resigned how many believed he should be removed from office?,79%,98%,33%,57%,D,False,0.48535776,0.42832673,0.0351592,0.05115633
