0,1,2,3,4,5,llama_7B_alpacacode_alpaca_52000_correct,llama_7B_alpacacode_alpaca_52000_choiceA_probs,llama_7B_alpacacode_alpaca_52000_choiceB_probs,llama_7B_alpacacode_alpaca_52000_choiceC_probs,llama_7B_alpacacode_alpaca_52000_choiceD_probs
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,True,0.9976407,0.0004297263,0.00023001591,0.0016996005
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,False,0.7320865,0.022107096,0.008132746,0.23767368
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,False,0.97246504,0.022870187,0.00069061975,0.0039742426
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,True,0.5602457,0.0973561,0.16051309,0.18188514
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,False,0.23642632,0.013338261,0.021991074,0.72824436
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,False,0.97429764,0.0065647657,0.017844884,0.001292679
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.9610453,0.017602159,0.010676249,0.010676249
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.37660775,0.6209212,0.0017440398,0.00072702393
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,True,0.20316324,0.074739575,0.70910937,0.012987792
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,False,0.08481265,0.91182184,0.0019946021,0.0013708686
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,True,0.09932245,0.26998642,0.18555877,0.44513234
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,True,0.9729672,0.0108086895,0.01224785,0.003976295
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,True,0.052862365,0.4426112,0.5015442,0.0029822907
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.4893596,0.07504573,0.4318583,0.0037363064
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.59862083,0.15135504,0.19434373,0.055680413
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.9575632,0.01987359,0.005024831,0.017538382
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.053041168,0.9401772,0.0033908086,0.0033908086
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,True,0.17677875,0.016442984,0.014510884,0.7922674
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,True,0.045848966,0.021657519,0.011592435,0.9209011
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,True,0.3509605,0.2733283,0.18785562,0.18785562
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,True,0.8748098,0.06337101,0.055924717,0.005894422
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.2955267,0.6256301,0.027488267,0.051354844
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,True,0.22105871,0.0027827185,0.0045879274,0.7715707
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,True,0.9394244,0.028368158,0.007172594,0.025034811
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,True,0.33154318,0.17746228,0.42570987,0.06528473
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.33640113,0.4319476,0.051588785,0.18006255
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,False,0.4622655,0.31771013,0.103145376,0.116879016
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,True,0.3698133,0.07282056,0.47484967,0.0825165
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.7354007,0.12779348,0.06840292,0.06840292
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.19190411,0.015752448,0.7589955,0.033347934
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,True,0.13336375,0.049061783,0.5976949,0.21987966
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,True,0.089552425,0.45478472,0.10147619,0.35418668
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,True,0.7976018,0.024085488,0.13860242,0.039710253
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,False,0.0155874165,0.017662859,0.96435934,0.002390408
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.34475258,0.0104106255,0.6440826,0.00075414317
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,True,0.99333066,0.0052125207,0.0013179317,0.00013890899
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,True,0.80381364,0.10878435,0.021420907,0.06598104
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,True,0.047589134,0.65694773,0.12936068,0.1661024
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.6918702,0.09363445,0.016271228,0.19822414
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.34716055,0.64858127,0.0026506034,0.0016076723
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,True,0.008314518,0.029020522,0.9610277,0.0016372259
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,False,0.50152194,0.16282034,0.09875553,0.23690219
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,False,0.9895404,0.0006201714,0.00013837895,0.009701112
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.54439425,0.22693728,0.12147078,0.10719758
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,False,0.9689719,0.009499466,0.0107643055,0.0107643055
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.7650317,0.17070165,0.038088683,0.026177945
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.6923261,0.050151937,0.25469255,0.0028293787
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,False,0.86877966,0.0014800703,0.0915687,0.038171515
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,True,0.3260877,0.60921204,0.030330881,0.03436939
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.9653799,0.0044705956,0.0009975247,0.029151946
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.9846474,0.0066345017,0.0051669553,0.003551193
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,False,0.99751604,0.0014997047,7.46659e-05,0.0009096169
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,False,0.23990907,0.08825761,0.019692935,0.65214044
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,False,0.3788722,0.20279567,0.15793742,0.2603948
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,True,0.46320888,0.06268851,0.46320888,0.010893629
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,True,0.8538474,0.07942018,0.02921705,0.037515435
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,False,0.0115099,0.007910631,0.0662349,0.9143446
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,True,0.084633164,0.003718522,0.80297714,0.108671136
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,False,0.95610565,0.02248545,0.00937333,0.012035594
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,True,0.2634505,0.058783755,0.045780834,0.6319849
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.85035074,0.037361804,0.022661079,0.089626305
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,True,0.97710025,0.015793355,0.0058100508,0.0012963975
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,True,0.30706707,0.650061,0.010507258,0.03236463
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,False,0.07157891,0.03831343,0.87200963,0.018097982
A capacitor can store,charge,energy,Both of these,Neither of these,C,True,0.46616367,0.0051786103,0.52823263,0.00042508624
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,False,0.46067965,0.13198693,0.0907132,0.3166202
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,True,0.86539716,0.10335695,0.010893743,0.02035219
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.091963105,0.76999766,0.033831336,0.10420785
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.014627776,0.07428598,0.90498847,0.0060977642
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,True,0.9363686,0.028275881,0.024953377,0.010402115
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.85971475,0.07056969,0.00743799,0.06227753
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,False,0.25300857,0.13542573,0.28669629,0.32486945
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,False,0.30166775,0.43892398,0.09793718,0.16147111
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.44266826,0.16284856,0.39065337,0.0038298308
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.6440135,0.23691934,0.11191277,0.007154344
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,False,0.29884169,0.09701969,0.045828853,0.55830973
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,False,0.22643088,0.19982454,0.09439044,0.47935417
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,True,0.99885464,0.0006260089,0.00013968146,0.00037969358
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.7145058,0.05175863,0.109573014,0.12416249
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,False,0.17761262,0.20126146,0.13832484,0.48280114
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,True,0.40267107,0.079290636,0.1153672,0.40267107
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,True,0.990967,0.0052001174,0.003573985,0.00025889862
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,True,0.59873414,0.11789774,0.06310611,0.22026199
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,True,0.51219416,0.12950297,0.31066146,0.04764148
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.18612465,0.060425825,0.01731229,0.7361373
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,True,0.11885159,0.7750097,0.03405155,0.07208713
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.4254539,0.48210242,0.065245464,0.027198358
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,True,0.21160986,0.44797808,0.068699665,0.27171245
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,False,0.07077682,0.004524611,0.8622382,0.06246033
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.0051775733,0.0075333244,0.9866708,0.0006183729
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.011759039,0.052700356,0.93413615,0.0014044169
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,True,0.005039738,0.5825145,0.400356,0.012089703
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,True,0.05181492,0.0020090826,0.9184415,0.02773453
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,True,0.9085225,0.0213664,0.018855782,0.05125533
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,True,0.010968425,0.0013099917,0.98734623,0.0003753189
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,True,0.98490787,0.0019013195,0.0007925879,0.01239816
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,True,0.71369004,0.045624677,0.23170123,0.008984032
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,False,0.9138911,0.08500512,0.0002705526,0.00083336077
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,True,0.37566712,0.42568663,0.17745258,0.021193689
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.21789497,0.10292631,0.21789497,0.46128368
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,False,0.6525594,0.21185501,0.08831431,0.047271248
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,True,0.25077245,0.25077245,0.4685046,0.029950496
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,False,0.7413628,0.04182483,0.21240401,0.0044083046
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,True,0.007900226,0.0275745,0.805845,0.15868029
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,True,0.0059008976,0.99237835,0.00022880262,0.0014919805
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,False,0.09138526,0.06280811,0.7651594,0.08064721
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,False,0.7303841,0.18467002,0.02499237,0.059953578
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.12889054,0.8404719,0.008239697,0.022397818
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,False,0.4082867,0.2476384,0.317974,0.026100894
Sound travels in,solids,liquids,gases,All of these,D,False,0.09249454,0.0021752631,0.68344736,0.22188286
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,False,0.14221314,0.059283257,0.1611486,0.637355
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,True,0.801578,0.07455837,0.05806612,0.06579753
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.06521535,0.05755234,0.33119088,0.5460414
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.9982241,0.0015007692,9.5940966e-05,0.00017924132
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,True,0.99856794,0.0011692028,0.00013964137,0.00012323307
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,False,0.7303839,0.05995356,0.046691876,0.16297068
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,False,0.9747877,0.020231074,0.0035156335,0.001465534
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,False,0.8883973,0.006782997,0.011183271,0.09363638
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,False,0.3990934,0.3990934,0.10090661,0.10090661
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,True,0.81775343,0.0062436247,0.1610252,0.014977677
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.99980515,0.00015843044,2.7531083e-05,8.938035e-06
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,False,0.06360178,0.11882376,0.2850434,0.53253114
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,False,0.47830027,0.039261278,0.0041381083,0.47830027
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,False,0.9820061,0.012361633,0.005153095,0.0004793125
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.28235212,0.6773275,0.026262837,0.0140574835
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,False,0.34611315,0.34611315,0.16349226,0.14428142
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,False,0.10788572,0.2932638,0.5478889,0.050961606
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,False,0.11592246,0.16866618,0.6670877,0.048323672
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,True,0.15662125,0.057617735,0.083833314,0.7019277
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,False,0.6709266,0.11658955,0.19222368,0.020260228
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,False,0.0053648725,0.021218484,0.5472319,0.42618465
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.54619974,0.12187364,0.25800648,0.07392009
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,True,0.029231582,0.96801704,0.0008827173,0.0018687125
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,False,0.78126407,0.15384002,0.020819983,0.044075903
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,True,0.97548217,0.01786658,0.0021338586,0.0045173788
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,True,0.5250144,0.36083677,0.07105297,0.043095805
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,False,0.34882003,0.12832372,0.50753015,0.015326083
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,False,0.3669391,0.02658098,0.6049803,0.0014995963
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,False,0.089867905,0.31366983,0.07930815,0.5171541
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,False,0.43871173,0.076236665,0.09788982,0.38716173
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,True,0.94040793,0.046820153,0.007180103,0.0055918703
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,True,0.4997354,0.30310485,0.18384238,0.0133174965
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,True,0.06653197,0.010203008,0.91844547,0.0048195594
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,False,0.55705523,0.024475299,0.03561135,0.3828581
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,False,0.04751967,0.3511255,0.5789081,0.022446701
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,True,0.73598295,0.07757203,0.14492364,0.04152132
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,False,0.3713418,0.2892013,0.050255645,0.2892013
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,True,0.31437102,0.45740712,0.19067565,0.037546262
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,False,0.35079905,0.3975074,0.010593213,0.24110043
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,False,0.81458026,0.059008,0.040555563,0.085856125
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,False,0.16653168,0.16653168,0.6586456,0.008291124
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.05157731,0.03128322,0.9142297,0.0029097928
Electricity and magnetism connect to form,mass,energy,ultrahigh-frequency sound,light,D,False,0.78089154,0.07263423,0.02672064,0.1197536
Sound travels in air by a series of,compressions,rarefactions,Both of these,Neither of these,C,False,0.9139475,0.04015605,0.045502767,0.00039367608
"When a cannonball is fired from a cannon, both the cannonball and the cannon experience equal",amounts of force,accelerations,Both,Neither,A,False,0.005182936,0.0035621764,0.9876928,0.0035621764
The nucleus of an electrically neutral iron atom contains 26 protons. The number of electrons this iron atom has is,52,26,24,None.,B,True,0.014017214,0.9826826,0.0021496094,0.0011506029
