0,1,2,3,4,5,llama_7B_alpacacode_alpaca_52000_correct,llama_7B_alpacacode_alpaca_52000_choiceA_probs,llama_7B_alpacacode_alpaca_52000_choiceB_probs,llama_7B_alpacacode_alpaca_52000_choiceC_probs,llama_7B_alpacacode_alpaca_52000_choiceD_probs
In games like soccer the blood lactate concentration:,rarely increases above 3 mM.,is usually lower at the end of the game than at the end of the first half.,is usually higher at the end of the game than at the end of the first half.,increases throughout the course of the game as the players become more fatigued.,B,False,0.017456444,0.011997627,0.017456444,0.95308954
Lactate and hydrogen ions leave the muscle:,via a cotransport mechanism with carnosine.,via an active transport mechanism.,via a protein transporter molecule.,by simple diffusion.,C,False,0.022531662,0.21377446,0.017547676,0.74614614
Which of the following is true of the spine?,Back pain is an uncommon complaint,Schober's test is designed to quantify the flexion of the lumbar spine,Ankylosing spondylitis is a cause of hypermobility of the spine,Pregnancy is a cause of loss of lordosis of the lumbar spine,B,False,0.3458365,0.18511294,0.07716655,0.3918841
Which of the following is true of psoriatic arthropathy?,The absence of plaques of psoriasis excludes the diagnosis,The diagnosis can be confirmed by a blood marker,Tophi can sometimes be seen over affected joints,Nail pitting may give a clue to the diagnosis,D,False,0.3583276,0.116331935,0.27906582,0.24627472
Which of the following is true of Graves Disease of the thyroid?,It is a cause of ophthalmoplegia,It causes a large multi-nodular goitre,It is commoner in males than females,"In the past, Grave's disease sometimes caused 'Derbyshire Neck'",A,True,0.62274146,0.3333295,0.012924586,0.03100447
Which of the following is true of calcium metabolism?,Calcitonin causes a rise in plasma calcium,Primary hyperparathyroidism is usually asymptomatic,Vitamin D is secreted by the parathyroid glands,Oliguria is a symptom of hypercalcaemia,B,False,0.641022,0.098303914,0.02485512,0.23581883
Kinase reactions:,inhibit ATP breakdown.,involve the addition or removal of a phosphate group.,involve the addition or removal of a ketone group.,involve the addition or removal of an amino acid to a polypeptide chain.,B,True,0.037263837,0.96104705,0.0012750984,0.00041396386
The normal respiratory rate for an adult male is:,10-12 breaths per minute.,8-10 breaths per minute.,20-22 breaths per minute.,14-16 breaths per minute.,D,False,0.7667524,0.19386537,0.009651989,0.029730218
Collagen fibres:,are re-established in the first five days of wound healing.,provide a bridge across the surface of a wound.,take some time to re-establish.,are not needed if a wound is healing by primary intention.,C,False,0.86099225,0.080084756,0.029461535,0.029461535
Which of the following releases most energy when completely oxidised in the body?,One gram of glucose,One gram of palmitic acid,One gram of leucine,One gram of alcohol,B,False,0.9990502,0.00037976794,0.00043033343,0.00013970882
Embedded in the inner membrane of the mitochondrion are:,the enzymes of the tricarboxylic acid cycle (Krebs' cycle).,the components of the electron transport chain.,glycogen molecules.,triacylglycerol molecules.,B,False,0.5309933,0.46859992,0.0002287214,0.0001781284
"If the mean rate of oxygen consumption of a male athlete during a training session is 2 l/min, then his rate of energy expenditure is approximately:",400 kJ/min.,200 kJ/min.,80 kJ/min.,40 kJ/min.,D,False,0.9189738,0.07543396,0.0022779084,0.003314337
A normal heart rate for an adult at rest is:,60-80 bpm.,60-100 bpm.,60-90 bpm.,60-110 bpm.,B,False,0.7955373,0.15665059,0.012858663,0.03495347
Which of the following statements is false?,Phosphofructokinase is the rate limiting enzyme in glycolysis.,Phosphorylase activity is higher in Type II fibres than in Type I fibres.,Endurance training increases the amount of TCA cycle enzymes in muscle.,Oxygen is consumed in the TCA cycle.,D,False,0.62575495,0.108739905,0.03530268,0.23020239
Which of the following is true in ulna nerve palsy?,The ulna nerve can be affected by a fracture of the spiral groove of the humerus,It gives rise to a positive phalen's sign,It leads to loss of sensation over the medial half of the hand and medial one and a half digits on both palmar and dorsal aspects of the hand,It supplies the biceps muscles,C,True,0.0021764324,0.0027945943,0.9949445,8.4389445e-05
How much toothpaste is recommended for cleaning teeth?,A smear.,A pea-sized amount.,The length of the toothbrush.,Half an inch.,B,False,0.6616222,0.3125282,0.013731531,0.012118034
Which of the following is true about Cushing's Syndrome?,It is due to a deficiency of cortisol hormone,Enlarged extremities are commonly seen,Osteoporosis is not a feature,A moon face and a buffalo hump are characteristic of the disease,D,True,0.24522752,0.14873801,0.017764222,0.58827025
The main factors determining success in sport are:,a high energy diet and large appetite.,high intelligence and motivation to succeed.,a good coach and the motivation to succeed.,innate ability and the capacity to respond to the training stimulus.,D,False,0.49545494,0.021768771,0.1822677,0.30050862
"In a double stranded molecule of DNA, the ratio of purines : pyrimidines is:",variable.,determined by the base sequence in RNA.,genetically determined.,always 1:1.,D,True,0.020769384,0.0028108305,0.19705442,0.77936536
Performance enhancing synthetic steroids are based on the structure of the hormone:,testosterone.,cortisol.,progesterone.,aldosterone.,A,True,0.99975234,0.00020341798,2.752963e-05,1.6697564e-05
Glycogen breakdown in exercising muscle is activated by:,insulin.,cortisol.,increased pH.,none of the above.,D,False,0.43351787,0.06648212,0.06648212,0.43351787
Most of the free fatty acids are transported in the blood:,inside the red blood cells.,as lipoproteins.,combined with glucose.,bound to albumin.,D,False,0.008553382,0.98863655,0.0019085176,0.00090151984
How often should a cannula be flushed?,Every 4 hours.,Every 8 hours.,Every 12 hours.,Every 16 hours.,C,False,0.75120527,0.11520106,0.07917645,0.05441713
The activity of creatine kinase is:,increased when intracellular ADP rises.,increased when muscle pH falls below 6.9.,always lower in Type II fibres than Type I fibres.,increased after a period of endurance training.,A,False,0.025113925,0.015232366,0.017260533,0.9423931
The smallest increments on a mercury and aneroid sphygmomanometer measure are:,10 mmHg.,4 mmHg.,2 mmHg.,1 mmHg.,C,False,0.5055448,0.06841805,0.032318395,0.39371866
Which of the following is not an abnormal breathing pattern seen in head injury and altered conscious level?,Cheyne-Stokes respiration.,Anaerobic respiration.,Hyperventilation.,Ataxic breathing.,B,False,0.4905958,0.03136274,0.29756138,0.18048011
During CPR chest compressions and ventilations should be delivered in a ratio of:,2:25,15:02,1:05,30:02:00,D,False,0.29023114,0.030590137,0.61441934,0.06475932
A person weighs 62 kg. Their drug dose is 15 mg/kg. How many grams is their dose? Choose one answer from the following:,930,93,9.3,0.93,D,True,0.3216612,0.06333885,0.25051,0.3644899
An expected side effect of creatine supplementation is:,muscle weakness.,gain in body mass.,muscle cramps.,loss of electrolytes.,B,False,0.3227397,0.081601374,0.5321078,0.06355121
The cardiac cycle consists of the phases:,"systole, diastole, and rest.","contraction, relaxation, and rest.",diastole and systole.,"diastole, systole, and contraction.",C,False,0.99244,0.006687008,7.428595e-05,0.0007986492
Which of the following factors does not influence success in sport?,Ability to tolerate heavy training without succumbing to illness or injury.,Tactics.,The diet.,Ingestion of carnitine during exercise.,D,True,0.02320505,0.015948582,0.28269538,0.67815095
The chain of survival has four links. Put the following list in the correct order: 1. Early defibrillation; 2. Early CPR; 3. Recognition and call for help early; 4. Post-resuscitation care.,"3, 1, 2, 4.","3, 2, 1, 4.","1, 2, 3, 4.","2, 1, 3, 4.",B,False,0.07403347,0.03497093,0.79593474,0.09506085
A fundamental cause of fatigue in high intensity exercise is:,a fall in the cell concentration of ADP.,inhibition of ATP production.,failure of the ATP supply to match the demand.,lack of skill.,C,False,0.60032815,0.36411744,0.033868197,0.0016861982
Which of the following is true about possible rectal findings?,The finding of a palpable median groove in the prostate is an adverse finding,Impacted faeces can sometimes be mistaken for a rectal tumour,A thrombosed haemorrhoid is painless,Peri-anal warts can only be demonstrated on proctoscopy,B,False,0.4041553,0.19090945,0.04826947,0.35666582
What commonly causes skin excoriation?,A well-fitting pouch.,Changing the pouch every day.,Leakage of effluent onto peristomal skin.,The use of unscented soap to cleanse the skin.,C,True,0.17870747,0.09565521,0.7068017,0.018835627
Which of the following is true of Systemic Sclerosis?,It affects males more than females,If telangiectasia are seen this clinches the diagnosis,Arachnodactyly is a feature of the disease,Patients have a beaked shaped nose and waxy skin,D,False,0.3966171,0.44942608,0.053676292,0.100280516
A palpable left parasternal impulse suggests which abnormality?,Right ventricular hypertrophy,Aortic stenosis,Aortic regurgitation,Left ventricular hypertrophy,A,True,0.5586333,0.0856692,0.016869266,0.33882824
"In hypovolaemic shock, what percentage of blood can be lost before it is reflected in changes in heart rate and blood pressure?",5%,10%,20%,30%,D,False,0.33868745,0.26377004,0.058855053,0.33868745
Which of the following best describes the effects of morphine?,Reduces pain intensity and increases alertness.,Reduces pain intensity but also causes sedation.,Reduces pain intensity but also causes diarrhoea.,Reduces pain intensity but also causes insomnia.,B,False,0.9765313,0.022965817,0.00017534617,0.00032758975
Which of the following is true of headache?,When associated with neck stiffness is always due to meningitis,Severe pain usually indicates a life threatening cause,Temporal arteritis is strongly associated with rheumatoid arthritis,Tension headaches is a common cause of headache,D,True,0.027827336,0.0315325,0.019125428,0.92151475
Between contractions of the left ventricle the blood continues to flow through the vessels because:,the atria are contracting.,the vessels are contracted.,the right ventricle is relaxed.,the arteries have elastic recoil.,D,False,0.052678034,0.8240231,0.024883343,0.09841553
What might make the nurse think a patient could not use an inhaler?,Severe leg ulcers.,Previous recovery from an acute exacerbation of asthma.,Forthcoming surgery.,"Poor technique, physical impairment, or lack of understanding.",D,True,0.00029416752,0.0024630348,0.0035836943,0.9936591
Removal of adhesive strips:,can be carried out by the patient.,should be undertaken under aseptic conditions.,is a specialist skill.,should not be undertaken until at least seven days after application.,A,False,0.06526136,0.13815828,0.70162565,0.09495471
"During CPR, chest compressions should be delivered at a rate of:",80/minute.,as fast as possible.,100/minute.,varies with each patient.,C,True,0.030710857,0.044684034,0.89750284,0.027102238
Which of the following physiological characteristics is not important for success in endurance events such as the marathon race?,The ability to regulate body temperature.,The ability to supply oxygen to the exercising muscles.,The availability of body stores of carbohydrate.,Muscle ATP and phosphocreatine content.,D,False,0.70119196,0.08374544,0.10753127,0.10753127
"When using an inhaler, when should a patient be asked to rinse their mouth?",Before using their bronchodilator inhaler.,After using their bronchodilator inhaler.,Before using their steroid inhaler.,After using their steroid inhaler.,D,False,0.85080165,0.14784716,0.001128827,0.00022227922
Muscle lactate production increases when:,oxygen is readily available.,pyruvate cannot be formed from glucose breakdown.,the pH of the muscle falls.,glycolysis is activated at the onset of exercise.,D,True,0.096521646,0.06633829,0.12393624,0.71320385
What is the minimum time a stretch should be held for?,0-10 seconds.,10-30 seconds.,30-50 seconds.,60 seconds.,B,True,0.22469613,0.6107874,0.04424529,0.12027117
What three factors regulate stroke volume?,"Blood volume, preload, and afterload.","Preload, contractility, and afterload.","Contractility, blood volume, and blood pressure.","Cardiac output, contractility, and blood volume.",B,False,0.98454267,0.0140437465,0.00010722533,0.0013062719
Name the bones of the middle finger in the correct order from the hand.,"Proximal phalynx, middle phalynx, distal phalynx.","Distal phalynx, middle phalynx, proximal phalynx.","Middle phalynx, distal phalynx, proximal phalynx.","Distal phalynx, proximal phalynx, middle phalynx.",A,True,0.8439357,0.06927446,0.06927446,0.017515326
Which of the following promotes glucose and amino acid uptake by muscle?,Adrenaline,Insulin,Glycogen,Cortisol,B,True,0.03306988,0.96644354,0.0001192686,0.0003673732
An ileostomy opening should be:,flush with the skin.,3-5cm in length.,below skin level.,over 5cm in length.,B,False,0.619799,0.37592712,0.0017408879,0.002532977
Which of the following would not be done before catheterizing?,Gain patient consent.,Patient to be washed.,Expiry dates to be checked.,Ring patient's next of kin.,D,True,0.028362967,0.017203009,0.015181602,0.93925244
Hydrogen ions are formed when:,glycogen becomes depleted.,phosphocreatine breakdown occurs.,pyruvate is converted to lactate.,glycolysis is being used as a major means of resynthesising ATP.,D,True,0.17196932,0.09204855,0.055830266,0.6801519
Which one of the following manoeuvres is not a central painful stimulus?,Supra-orbital ridge pressure.,Pressure on the little finger pulp.,Trapezius squeeze.,Sternal rub.,B,False,0.8296711,0.07717144,0.025053896,0.06810355
"Dopamine is prescribed at a rate of 4 micrograms/kg/min. For a 65 kg person, how many milligrams will they receive in an hour?",156,15.6,1.56,15600,B,False,0.2902136,0.09421856,0.07337749,0.5421904
Which of the following is true about the rectal examination?,If the patient refuses a chaperone the doctor can overrule them,The rectal examination is of no value in a neurological examination,The optimum position of the patient is on their right side with their knees extended,The rectal examination is indicated for the assessment of some gastrointestinal disorders,D,True,0.005170986,0.0035539633,0.005859495,0.9854155
Why can't a patient talk if the cuff is inflated?,They are unable to breathe in sufficiently.,They are unable to swallow properly.,It is too tiring.,They are unable to pass air through their vocal cords.,D,True,8.4705396e-05,0.00033501635,0.0009106688,0.9986696
Wound drainage should be assessed for volume and consistency:,each time post-operative observations are undertaken.,daily.,every hour.,only when the wound dressing is changed.,A,True,0.57894146,0.39790028,0.005675742,0.017482517
Creatine is synthesized from:,amino acids in the muscles.,amino acids in the liver.,amino acids in the kidneys.,creatinine in the kidneys.,B,False,0.9092386,0.05129573,0.00421061,0.035255004
"If a catheter resists all attempts to unblock it and you are unable to remove it, what should you do?",Try harder to remove it.,Try harder to unblock it.,Leave it until next time.,Call for assistance from a medical practitioner.,D,True,0.021657519,0.011592435,0.045848966,0.9209011
Bladder washout solution should be:,warm.,cold.,refrigerated.,room temperature.,D,False,0.8411727,0.03695855,0.06093435,0.06093435
"When developing a plan of care relating to the management of a person's pain, attention should be given to the following needs:",physical and pharmacological needs only.,physical and psychological needs only.,"physical, psychological, and pharmacological needs followed by regular reassessment.","none of the above, as the main priority is to limit drug side effects.",C,True,0.0013223296,0.0016979049,0.9966454,0.00033433727
Patients with the apolipoprotein E gene are at risk of which disease?,Cystic fibrosis.,Huntington's dementia.,Alzheimer's disease.,Depression.,C,True,0.0004876456,0.00020328093,0.99907875,0.00023034746
Which of the following groups of drugs may cause a dry mouth?,Steroids.,Analgesics.,Antidepressants.,Antifungal agents.,C,False,0.91141874,0.018915892,0.045376867,0.024288487
Which of the following is not a true statement?,Muscle glycogen is broken down enzymatically to glucose-1-phosphate,Elite endurance runners have a high proportion of Type I fibres in their leg muscles,Liver glycogen is important in the maintenance of the blood glucose concentration,Insulin promotes glucose uptake by all tissues in the body,D,False,0.33845276,0.43458194,0.045804597,0.1811607
"If a patient is cyanosed, what might their oxygen saturation level be?",98% or above.,94% or above.,80% or below.,85% or above.,C,True,0.0038866473,0.025344122,0.9510312,0.019738022
When assessing a patient's breathing:,always remove dentures.,look for chest movements and use a mirror to check for exhaled air.,"look for chest movements, listen for breath sounds, and feel for exhaled air on your cheek.",assess for 30 seconds.,C,True,0.046017546,0.027911054,0.92428714,0.0017842939
A person is prescribed Ropinirole 1.5 mg divided into three doses. How many micrograms is each dose? Choose one answer from the following:,5,50,0.5,500,D,False,0.052122146,0.009057471,0.92388713,0.014933244
Which of the following is thought to be implicated in the development of peripheral muscle fatigue during multiple sprint activities?,An accumulation of inorganic phosphate.,Development of hyperosmolality in the muscles.,An excess of antioxidants.,A lack of potassium.,A,True,0.8189343,0.09780776,0.00708517,0.07617276
The ATP store in muscle can only supply energy in high intensity exercise for about:,2 milliseconds.,2 seconds.,10 seconds.,20 seconds.,B,False,0.5201086,0.3154618,0.048377637,0.11605191
960 mg of the antibacterial drug Cotrimoxazole is prescribed every 12 hours. What is the daily dose in grams? Choose one answer from the following:,0.192,1.92,1920,0.96,B,False,0.021887776,0.02810446,0.019315893,0.9306919
Which of the following is true of hypothyroidism?,Weight loss,Pre-tibial myxoedema,A raised TSH level,An aversion to warm places,C,False,0.86457115,0.017943602,0.11700698,0.0004781808
What is hypochlorhydria?,Increased amount of gastric acid.,Gastric ulceration.,Reduced amount of gastric acid.,Pernicious anaemia.,C,True,0.00037958322,0.0010318141,0.9985643,2.4265943e-05
"A 67-year-old man, three hours post-transurethral resection of prostate with irrigation, has a blocked catheter. Which solution should be used to complete bladder washout?",Solution R.,Normal saline.,Solution G.,Any of the above.,B,False,0.0196615,0.0043870737,0.028607314,0.9473441
A keloid is:,evidence of infection.,a firm mass of scar tissue.,"a fine, hairline scar.",formed if a wound drain is removed too soon.,B,True,0.012430811,0.9875016,5.7566074e-05,1.0003484e-05
Which of the following is not an amino acid?,Glutamic acid,Aspartic acid,Glutamine,Palmitic acid,D,True,0.0023165825,0.0103822015,0.05272517,0.93457603
Wound drainage is described as serous if:,it contains red blood cells.,it is thick and yellow or green.,it contains microorganisms.,it is clear or slightly yellow.,D,True,0.029120319,0.0030692592,0.0034779261,0.9643325
The sex of a child is dictated by the inheritance of:,the number of X chromosomes from the mother.,a recessive allele on the X chromosome.,a single Y chromosome from the mother.,a single Y chromosome from the father.,D,False,0.9746191,0.01575325,0.0045133815,0.005114332
Which of the following is true in spastic paraplegia?,Multiple Sclerosis can cause this neurological pattern,Proprioceptive loss is a common feature,Coordination in the legs is affected,The tone is normal or flaccid,A,False,0.2353253,0.724853,0.011716157,0.0281056
"The synthesis of glucose from lactate, glycerol, or amino acids is called:",glycogenolysis.,glycolysis.,lipolysis.,gluconeogenesis.,D,False,0.09685903,0.7156968,0.027750576,0.15969355
"If a blood unit has been out of refrigeration for longer than the accepted time limit, you should:",transfuse it as soon as possible and annotate the patient's notes with the time of administration.,"dispose of the contents in the sluice area, keeping the bag for record purposes.",return it to the blood bank and inform them of why you have done so.,refrigerate for a minimum of 12 hours and then administer it.,C,False,0.45478493,0.08955246,0.054316316,0.4013463
The auscultatory gap is:,when you can no longer hear the Korotkoff sounds because the bladder is equal with the diastolic pressure.,when the Korotkoff sounds can be heard between systolic and diastolic phases.,when the Korotkoff sounds disappear then return during phase 2 as the bladder is deflated.,When the Korotkoff sounds do not disappear when the cuff is fully deflated.,C,False,0.3583276,0.27906582,0.116331935,0.24627472
How many different types of microorganisms may colonize the mouth?,35,100,350,500,C,False,0.33318326,0.22899328,0.17834015,0.2594834
Why should shampoo not be used for washing the skin when showering or bathing?,It is more slippery than soap or emollients.,It will not produce sufficient lather.,It is not cost-effective.,It can cause dryness of the skin.,D,True,0.025234573,0.019652704,0.008192467,0.94692034
Which of the following is the same strength as Adrenaline 1 in 1000? Choose one answer from the following:,1 mg/mL,1 mg/L,1 g/mL,100 micrograms/mL,A,True,0.9232125,0.04056313,0.011621531,0.02460278
An allele that is masked is referred to as:,recessive.,redundant.,repressed.,reclusive.,A,False,0.025828546,0.0010014814,0.9692091,0.003960936
Hypernatraemic dehydration is:,water intake is less than is needed to maintain balance.,water intake is more than is needed to maintain balance.,blood volume is lost due to trauma or burns.,blood volume is lost due to surgery.,A,True,0.60698307,0.023535287,0.36815384,0.0013277701
Which of the following is not associated with an increase in the work of breathing?,Rise in respiratory rate.,Noisy breathing.,Increase in the use of accessory muscles.,A respiratory rate of 16 breaths per minute.,D,False,0.6760515,0.04897301,0.055493686,0.21948178
Which of the following can act as an intracellular buffer to limit pH changes when the rate of glycolysis is high?,Glutamine,Glucose,Carnosine,Amylase,C,True,0.19677213,0.10532454,0.6868022,0.011101124
Which of the following is true about Addisons Disease?,It is due to a deficiency of prolactin hormone,Leads to generalized pigmentation,It is a recognized cause of hypertension,Diabetes is a complication,B,False,0.38729036,0.34178254,0.036023617,0.23490348
Which of the following are indicative signs and symptoms of circulatory overload?,"Hypothermia, hypotension, and bradycardia.","Hypotension, oliguria, and uticaria.","Shivering, pyrexia, and thirst.","Dyspnoea, tachycardia, and distended neck veins.",D,False,0.984551,0.0051664496,0.002765401,0.00751714
What is the most likely cause of acute urinary retention of urine?,Haematuria.,Bladder outflow obstruction.,Drinking alcohol.,Kidney stones.,B,True,0.000158425,0.9997708,6.6041364e-05,4.7840203e-06
Which of the following tools is the first choice for cleaning the mouth?,"Small, soft toothbrush.",Gloved finger wrapped in gauze.,Forceps wrapped in gauze.,Foam stick.,A,True,0.9998776,0.00010889543,1.0128853e-05,3.2883572e-06
Which of the following drugs may be used to enhance gastric motility?,Adrenaline.,Ditropan.,Erythromycin.,Carbemazepine.,C,False,0.5190769,0.21638343,0.11582171,0.14871801
The creatine kinase reaction is:,irreversible.,slow compared with glycolysis.,not activated until all the ATP has been used up.,inhibited by low pH in the muscle.,D,False,0.6119754,0.17533389,0.10634538,0.10634538
Where should a stoma be sited?,The rectus sheath abdominus.,Next to the umbilicus.,Within an abdominal crease.,In close proximity to the incision site.,A,False,0.16318992,0.07708546,0.028358154,0.73136646
Women's world record performances have improved rapidly in recent years mainly because:,women have evolved a greater muscle mass.,women can now run faster than men.,women have started training at an earlier age.,more women are now engaged in sport.,D,False,0.3134059,0.11529559,0.4560029,0.11529559
Our genetic material is made up of:,deoxyribonucleic acid.,ribonucleic acid.,dinitronucleic acid.,protein.,A,True,0.99997866,1.4738885e-05,1.7603088e-06,4.785015e-06
Insensible loss does not come from:,pyrexia.,using unhumidified oxygen.,excessive weight loss.,diarrhoea.,C,False,0.78069085,0.038868308,0.026713772,0.15372714
"Exhaustion, confusion, and unresponsiveness can be indicators of:",respiratory failure.,being generally unwell.,renal failure.,cardiac failure.,A,True,0.94000167,0.0063336813,0.01721673,0.03644782
"Pairs of electrons carried in the form, FADH2 and NADH+H, collectively contain enough free energy to rephosphorylate:",6 ATP.,5 ATP.,4 ATP.,3 ATP.,B,False,0.51305896,0.311186,0.11447893,0.061276156
A muscle fibre relaxes when:,the nerve stimulus is removed.,the nerve stimulus is too forceful.,the actin binding sites are uncovered.,the actin binding sites are saturated.,A,True,0.49776238,0.028081832,0.086498134,0.38765773
