0,1,2,3,4,5,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_correct,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceA_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceB_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceC_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceD_probs
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,False,0.0777063,0.2547891,0.12811601,0.5393886
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,True,0.006603983,0.029597001,0.043063384,0.92073566
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,False,0.051280458,0.16814215,0.1155623,0.6650151
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.054921765,0.31605294,0.16917095,0.4598543
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.04967917,0.25229165,0.09281292,0.6052162
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.010427619,0.043901917,0.06387691,0.88179356
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,True,0.026214845,0.67608976,0.04897578,0.24871953
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,False,0.065074466,0.037078314,0.053948626,0.84389853
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.007914886,0.5212581,0.010818367,0.46000868
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.1720948,0.28373635,0.0763666,0.46780217
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.10588281,0.326142,0.093441255,0.47453383
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,True,0.011617958,0.029667495,0.035785828,0.9229287
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.08621221,0.11783812,0.11783812,0.67811155
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.006158247,0.006158247,0.014772868,0.97291064
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.015636064,0.042503234,0.03310155,0.9087592
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.011883957,0.077493146,0.077493146,0.83312976
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,True,0.09634552,0.14018191,0.051570047,0.7119025
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.095703214,0.6240633,0.08990485,0.19032857
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.019903442,0.15655269,0.12192336,0.70162046
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,False,0.08701123,0.14345726,0.1266006,0.64293087
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.011582369,0.05190858,0.8119868,0.12452222
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.00810844,0.7298985,0.052873675,0.20911942
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.09504458,0.061365396,0.047791418,0.79579854
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.024472488,0.021596896,0.03560726,0.91832334
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,0.014223894,0.056256592,0.15292127,0.7765983
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,0.069305934,0.16625631,0.14672066,0.6177171
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.01646855,0.33077964,0.10738843,0.5453634
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,0.0451554,0.16777267,0.03516706,0.7519049
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.07931484,0.10841054,0.14817964,0.66409504
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.026230168,0.059110593,0.04603538,0.86862385
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.03895281,0.1978187,0.07277343,0.6904551
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.14010724,0.2617548,0.10911564,0.48902234
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.01208331,0.05764625,0.22799534,0.7022751
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.010220906,0.06664868,0.05881725,0.8643132
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.1041287,0.17167921,0.1612777,0.56291443
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.31344283,0.054468192,0.11530917,0.51677984
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.031622455,0.01801793,0.026215937,0.9241436
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.017346475,0.12040841,0.21132334,0.6509217
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,0.0069394247,0.008910397,0.016646814,0.9675033
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.05651369,0.22351597,0.11239089,0.6075794
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.07712377,0.44381666,0.08739268,0.39166683
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,True,0.01945125,0.05628405,0.04383406,0.8804307
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.031001946,0.06986396,0.048016753,0.8511173
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.08178053,0.09864616,0.1348333,0.68474
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.14923465,0.48932156,0.045514,0.31592974
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.07967771,0.062053062,0.102308206,0.75596106
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,0.01013298,0.037648585,0.04007671,0.91214174
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.062106337,0.033243127,0.31540203,0.58924854
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.067881815,0.23693082,0.12681992,0.5683675
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.08295391,0.17561343,0.12848152,0.6129511
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,True,0.05610557,0.030031148,0.036224477,0.8776388
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,False,0.02447566,0.08542845,0.21814917,0.67194676
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.027086843,0.04753889,0.22679536,0.6985789
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.018046597,0.024666773,0.031672765,0.9256139
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,0.00937483,0.01452002,0.019846514,0.95625865
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.07041956,0.23089682,0.10906794,0.5896157
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.0703159,0.12340824,0.09611043,0.7101654
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.058248784,0.12331268,0.10882306,0.70961547
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.008267791,0.022474186,0.013631282,0.9556267
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.7464447,0.12971264,0.028942801,0.094899796
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.0044505657,0.035006408,0.05771581,0.9028272
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,True,0.04899954,0.080786586,0.103732035,0.7664818
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.061525356,0.27573752,0.14759165,0.5151455
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.06802211,0.077079155,0.20952286,0.64537585
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.10760183,0.48223794,0.07872318,0.33143696
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.03328311,0.096307874,0.15878484,0.71162426
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,True,0.16507995,0.18706009,0.10658362,0.5412763
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.045318056,0.051352087,0.04824082,0.855089
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,True,0.11286314,0.12789069,0.18607986,0.5731663
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.08665947,0.07647671,0.11127296,0.7255908
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.11399743,0.21297523,0.129176,0.5438513
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.031514,0.109994665,0.14123595,0.7172553
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.023284752,0.043501645,0.0594597,0.8737539
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.16844802,0.35660446,0.17931198,0.29563546
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.16623878,0.27408144,0.047628213,0.5120515
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,True,0.2527291,0.3454397,0.05639148,0.3454397
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,True,0.068346396,0.36947712,0.08775851,0.474418
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.053676292,0.3966171,0.100280516,0.44942608
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.09440874,0.121223226,0.12904145,0.65532655
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,False,0.012580773,0.04674324,0.20948869,0.73118734
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.1179859,0.24977614,0.22042668,0.41181123
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.06478278,0.12103018,0.19954503,0.61464196
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.06769547,0.19588332,0.05272128,0.68369997
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,True,0.029110175,0.08966566,0.13046275,0.75076133
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.81522197,0.04058751,0.019172184,0.12501834
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.0025842,0.009019744,0.009019744,0.9793763
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,True,0.019375041,0.14316328,0.063528314,0.77393335
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.036637872,0.12787874,0.09959206,0.73589134
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.03804114,0.17048857,0.11717497,0.67429537
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.088814646,0.20014687,0.0945427,0.6164958
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.7920092,0.121458545,0.025459094,0.06107319
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.034046292,0.092547424,0.09851622,0.77489007
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.039816022,0.10823118,0.22912541,0.6228274
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,0.021609409,0.021609409,0.03792569,0.9188554
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.0046386104,0.03883861,0.07256008,0.8839627
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.073821604,0.20066792,0.1074098,0.6181007
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.044893406,0.15669338,0.05087089,0.7475423
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.09848842,0.09848842,0.23626144,0.56676173
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.016470311,0.03951022,0.044770945,0.8992485
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,True,0.05491444,0.14927293,0.037742104,0.75807047
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.14996198,0.2181934,0.16992919,0.46191543
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.012727495,0.088346325,0.06071949,0.83820665
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,True,0.26404428,0.08572263,0.09125127,0.5589818
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,False,0.018310906,0.049774203,0.15331535,0.77859956
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.047109146,0.15446495,0.1061621,0.69226384
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.10869205,0.21615994,0.12316423,0.5519838
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.0060141203,0.018524794,0.025320392,0.9501407
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.10304595,0.38286215,0.08025227,0.43383965
