0,1,2,3,4,5,llama_7B_sharegpt_xc_20000_ga/ckp25k_correct,llama_7B_sharegpt_xc_20000_ga/ckp25k_choiceA_probs,llama_7B_sharegpt_xc_20000_ga/ckp25k_choiceB_probs,llama_7B_sharegpt_xc_20000_ga/ckp25k_choiceC_probs,llama_7B_sharegpt_xc_20000_ga/ckp25k_choiceD_probs
A working diode must have,High resistance when forward or reverse biased,"Low resistance when forward biased, while high resistance when reverse bias","High resistance when forward biased, while low resistance when reverse bias",Low resistance when forward or reverse biased,B,False,0.45169547,0.14664404,0.18829468,0.21336582
What is the name of the fluorescent material that gives red colour fluorescence?,Zinc silicate.,Calcium silicate.,Zinc sulphide.,Magnesium silicate.,D,False,0.3447859,0.20912322,0.23696765,0.20912322
How many bits are required to store one BCD digit ?,1,2,3,4,D,False,0.30844852,0.24021995,0.22566578,0.22566578
Commutator in DC generator is used for,collecting of current,reduce losses,increase efficiency,convert AC armature current in to DC,D,False,0.33318326,0.17834015,0.22899328,0.2594834
1 F is theoretically equal to,1 ohm of resistance,ratio of 1 V to 1 C,ratio of 1 C to 1 V,none of these,C,False,0.32833412,0.1757446,0.24021439,0.25570688
How many entries will be in the truth table of a 3 input NAND gate ?,3,6,8,9,C,False,0.27390215,0.22707285,0.2417178,0.25730726
In decimal number system what is MSD,First digit from left to right,First digit from right to left,Middle digit,Mean of all digits,A,True,0.36878935,0.19739872,0.21012984,0.22368205
"In Digital Logic Designs, GAL is abbreviated as",General Advance Logic,General Array Logic,Generic Advance Logic,Generic Array Logic,D,False,0.3354456,0.20345806,0.23054817,0.23054817
Inintel 8085A microprocessor ALE signal is made high to,Enable the data bus to be used as low order address bus,To latch data D0-D7 from data bus,To disable data bus,To achieve all the functions listed above,A,True,0.37993598,0.17946905,0.17946905,0.26112592
For an SCR gate cathode characteristic is a straight line of 130. For triggered source volume of 15 V and allowable gate power dissipation of 0.5 W compute the gate source resistance?,111.9 ohm,11.19 ohm,108 ohm,115 ohm,A,True,0.32136378,0.20748806,0.25027835,0.22086988
The concept of V/f control of inverters driving induction motors resuls in,constant torque operation,speed reversal,reduced magnetic loss,hormonic elimination,A,True,0.35646757,0.16838336,0.23015277,0.24499635
"The energy stored in the magnetic field in a solenoid 30 cm long and 3 cm diameter wound with 1000 turns of wire carrying a current at 10 amp, is",0.015 joule.,0.15 joule.,0.015 joule.,1.15 joule.,B,False,0.31975603,0.1821915,0.24902625,0.24902625
"While operating on variable frequency supplies, the AC motor requires variable voltage in order to",protect the insulation.,avoid effect of saturation.,improve the capabilities of the inverter.,protect thyristor from dV / dt.,B,False,0.4287649,0.13919958,0.2025342,0.22950132
Which of the following windings are necessary in case of all dc machines?,closed winding,lap winding,wave winding,open type winding,A,True,0.48280114,0.17761262,0.13832484,0.20126146
Relaxation Voltage controlled oscillators are used to generate,Sinusoidal wave,Triangular wave,Sawtooth wave,Both B and C,D,False,0.3308068,0.21358491,0.21358491,0.24202342
The supply frequency usually employed for high frequency eddy current heating is,1 KHz.,5 KHz.,10 MHz.,10 KHz to 400 KHz.,D,False,0.32833412,0.1757446,0.24021439,0.25570688
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,False,0.38253227,0.18069544,0.20475478,0.23201755
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,True,0.34951836,0.19914956,0.22566602,0.22566602
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,False,0.33053094,0.20047715,0.22717038,0.24182162
A Binary number system has how many digits.,0,1,2,10,C,False,0.3263118,0.23873483,0.21068273,0.22427061
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,False,0.24825351,0.21908297,0.2332126,0.2994509
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,True,0.33397543,0.19029348,0.21563075,0.26010033
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,0.45421442,0.16709615,0.18934473,0.18934473
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,False,0.34980816,0.22585313,0.21216938,0.21216938
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,False,0.39325345,0.18575977,0.21049342,0.21049342
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,True,0.27390215,0.22707285,0.25730726,0.2417178
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,False,0.31712013,0.21795328,0.24697341,0.21795328
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,True,0.31975603,0.1821915,0.24902625,0.24902625
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.3626063,0.19408917,0.19408917,0.24921542
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,False,0.32545507,0.19739848,0.25346467,0.2236818
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,True,0.329705,0.18786025,0.24121734,0.24121734
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.26164928,0.24579675,0.23090468,0.26164928
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,True,0.28190908,0.21955101,0.26482907,0.23371083
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,False,0.29629868,0.17971423,0.24564022,0.27834687
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.43265706,0.16943094,0.18035829,0.21755363
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,False,0.35466126,0.21511292,0.21511292,0.21511292
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.37354502,0.19994426,0.19994426,0.22656651
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.34366152,0.18394876,0.23619488,0.23619488
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.29863346,0.20524758,0.2635431,0.23257597
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.31975603,0.1821915,0.24902625,0.24902625
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.3781256,0.1901335,0.20239606,0.22934477
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,False,0.3128364,0.16744927,0.24363723,0.27607715
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.34753475,0.17475145,0.23885691,0.23885691
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.37133965,0.1867213,0.1867213,0.25521776
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,False,0.3867665,0.1716266,0.20702119,0.23458573
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.37238014,0.17589992,0.22585997,0.22585997
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.3246543,0.18498246,0.23752218,0.25284103
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,False,0.31685024,0.2045739,0.24676321,0.2318126
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,False,0.29892263,0.20544632,0.24781555,0.24781555
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.31188664,0.20136915,0.22818115,0.2585631
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.32769912,0.17540471,0.22522411,0.2716721
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,0.3447859,0.20912322,0.20912322,0.23696765
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,0.34366152,0.18394876,0.23619488,0.23619488
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,True,0.26994875,0.23822893,0.23822893,0.2535934
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.36233148,0.18219171,0.20645027,0.24902655
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.29422018,0.20221438,0.25964838,0.2439171
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,True,0.3732534,0.1876836,0.2126734,0.22638963
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.31470165,0.1793116,0.24508989,0.26089683
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.32082674,0.19459125,0.24986012,0.23472187
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,True,0.34366152,0.18394876,0.23619488,0.23619488
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,True,0.40615267,0.15905167,0.21739787,0.21739787
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.33850497,0.18118866,0.24765554,0.23265085
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.3445044,0.1962927,0.22242875,0.23677418
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.27823976,0.23066886,0.24554572,0.24554572
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.32631183,0.22427063,0.21068275,0.23873484
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.3318678,0.16687362,0.24279968,0.2584589
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.37133965,0.1867213,0.1867213,0.25521776
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,True,0.31470168,0.17931162,0.26089683,0.24508992
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.35125372,0.16592051,0.24141292,0.24141292
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.3037427,0.22222292,0.25181153,0.22222292
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,True,0.32082674,0.19459125,0.24986012,0.23472187
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,False,0.3828583,0.18084945,0.2181461,0.2181461
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.37261444,0.15532881,0.19944614,0.27261057
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.34161395,0.17177428,0.22056255,0.2660492
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,True,0.32082674,0.19459125,0.24986012,0.23472187
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.30788803,0.21160814,0.25524813,0.22525571
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.33318326,0.17834015,0.22899328,0.2594834
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.3908305,0.16292238,0.2091965,0.23705068
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,False,0.31188694,0.16694106,0.29299065,0.22818136
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.35263798,0.17731752,0.2423643,0.22768019
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,False,0.3128364,0.16744927,0.24363723,0.27607715
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.35448277,0.15730077,0.22887129,0.25934514
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.3194452,0.18201439,0.26482937,0.23371111
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,True,0.35646757,0.16838336,0.23015277,0.24499635
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.31300402,0.22899865,0.22899865,0.22899865
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,False,0.46974775,0.18395586,0.16234049,0.18395586
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.3828583,0.18084945,0.2181461,0.2181461
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.32082677,0.19459127,0.23472188,0.24986014
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.3396322,0.19351661,0.23342559,0.23342559
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.3335009,0.17851017,0.24399447,0.24399447
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.3023938,0.19524011,0.2668616,0.23550452
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,False,0.38253227,0.18069544,0.20475478,0.23201755
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.3257582,0.19758233,0.2383298,0.2383298
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.33397543,0.19029348,0.26010033,0.21563075
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,False,0.37238014,0.17589992,0.22585997,0.22585997
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.28190908,0.21955101,0.23371083,0.26482907
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.32082674,0.19459125,0.24986012,0.23472187
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.2824416,0.23415229,0.24925382,0.23415229
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.3257582,0.19758233,0.2383298,0.2383298
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.34624088,0.17410085,0.21000572,0.26965266
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.33482352,0.1395752,0.23012061,0.29548073
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,True,0.3626063,0.19408917,0.19408917,0.24921542
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.39325345,0.21049342,0.18575977,0.21049342
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.36183855,0.17092043,0.23362052,0.23362052
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.40067968,0.16702813,0.18926768,0.24302451
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.31604242,0.19168942,0.24613409,0.24613409
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,False,0.329705,0.18786025,0.24121734,0.24121734
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.29527873,0.2299633,0.2299633,0.24479465
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.32545507,0.19739848,0.25346467,0.2236818
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,True,0.3422622,0.17210025,0.2504044,0.23523316
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.29290375,0.18911287,0.2751576,0.24282573
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.38253227,0.18069544,0.20475478,0.23201755
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,False,0.3396322,0.19351661,0.23342559,0.23342559
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.36354476,0.20714158,0.19459149,0.23472214
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.37385595,0.2130167,0.2130167,0.20011067
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,True,0.3081768,0.21180661,0.24000832,0.24000832
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.32545507,0.19739848,0.25346467,0.2236818
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.31712013,0.21795328,0.24697341,0.21795328
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.2896634,0.19908255,0.25562707,0.25562707
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.3593446,0.20474839,0.21795352,0.21795352
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.39769086,0.18785585,0.18785585,0.22659743
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,True,0.29863346,0.20524758,0.23257597,0.2635431
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.34239623,0.1832715,0.20767382,0.26665846
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.2916778,0.17691153,0.25740474,0.27400595
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.34980816,0.21216938,0.22585313,0.21216938
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.3445044,0.1962927,0.22242875,0.23677418
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.29422018,0.25964838,0.2439171,0.20221438
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,True,0.32631183,0.21068275,0.22427063,0.23873484
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.25683677,0.21292517,0.25683677,0.27340132
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.42251074,0.21245174,0.16545758,0.19957994
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,False,0.32403344,0.1846287,0.22270471,0.26863316
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.3037427,0.22222292,0.25181153,0.22222292
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.3626063,0.19408917,0.19408917,0.24921542
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.39833346,0.21321255,0.1881594,0.20029464
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,True,0.36183855,0.17092043,0.23362052,0.23362052
